2000
2977784385534589419/6932521389561299670 2238226018765458002/2983357884151664869
1955469593901994562/8286116803319265047 2775296752996915049/6510496880183341279
379779652633411377/6944707136315092383 84671516213559576/1696948772130314445
3166672673201788546/9130495426924947136 1096756521443776148/7679475035716062186
2774228851170790500/7090274771136418033 3727312567545055003/7966341554626846145
3411117259052685428/7046790093162238819 1201178916266655619/4615958029015973681
6865290657714900461/7866464873048784205 3688371991269657146/9100355685401329363
5587178033793440665/9182700321420271994 3413114530026458315/3941434813143970168
1371037542839603221/1402437113557367681 2579563453057719741/6943085587936460657
3628305786256845304/7634575430954076349 611920818272103944/7574710008884609633
1725580392693861552/8928512468287904799 31888933582195183/6655081199786178433
4093855580690597577/4235115542259333258 2326621474712038669/5077833305641204922
965573525555346493/7094305942005853330 1711212880472482833/6948280071853056553
6885364076713963894/7166685264331876682 1760913593740605852/6001704591001021815
1453592773024126268/8927110278153255767 7445162476084596904/9049323200336863036
315218007715717572/4279560919664078615 2642121741536128116/9010489245156250866
1474764563415139487/8076630895376847296 6229298427921484909/8542081363634767059
1484521162090907773/7092629348899929819 1788082379355686097/4552062568260858166
3645629499334039724/6534822328972220963 4388317993080990020/6413174249550546316
512917780289256646/6886121903468146245 65622392288819851/5720062878656708596
4897073240726633827/8491304464318154843 333925631161423205/4606618984412431298
1669754935072388288/7189740987919286837 1097931014783458575/1879969414713401039
581075942837234848/6177664663794051005 528835522589432724/3096934120852601768
4290777245052052439/8301865099339508354 2628215026484441832/6520657690582567074
1212771689435483282/9063949611271409172 5478807795577438899/6720099744924155697
681839456897533666/7681903437805858752 4246291721717238418/6840088439930670804
4405574061298436629/8898371417667180783 846725949075697522/6925535047356969157
4593387352785304221/4880964307814003596 8318431080629322156/8501445639352064322
1552847522436942305/6549094715645154652 3136344813114894039/6711936343826587118
1001037759677653060/3389771197175664151 4019297114194374746/5172280803216536641
3846606766180451693/4535722510632657129 2543493267124921573/4063068382839744285
1933799383941146476/4268476324849895987 1756404841224446683/8288006173098331946
1016309894664570092/6297965832175229261 3000316142922041478/8629722699275277418
6826505014591665977/7798883153396869324 924476078184637229/5121654297653940858
282119142055307649/3337723145014304786 275615437117715947/8494142319671873182
1696687908476845669/7940453282300762925 555817637660063457/7611868322589980109
3749823438057020782/7329431721729983801 5629236625291688431/7612704379409179890
2722776113788533124/7170028351775087831 6657262807354279768/6712125820652913066
3138537700678691762/3468217343082667451 3555161139048866992/4341269995711222821
4197012067914370085/7944920106440923480 2877638449571136247/6356279305047176526
9816101363914403/2470940274271331927 6760553359861928869/8317948936749810298
2342830331677045184/5797891810839676404 4131789534585037301/6420792372930697974
2284209291944633596/4492645462864271238 8314634424349529413/8401820054081124311
3816720977045010678/3856240265199145910 7367282155821693474/9094651472402844743
