2000
5674010908408373870/7644828871030721302 1944226891420771067/2799005351766208493
3447121331156473287/8852187363787094483 6272546090141493488/6856540461247988728
150168299084630824/6503032901311343000 882463920286716262/5531189000950265462
1584579417298491791/1918070729337545977 2623528185761770684/4890841558782563466
2316716945259635302/7716048275641164406 1006793266258442109/7375279553286684758
7029204745571034075/9138042407052257360 2848683763094608976/3285586956419874600
7459940957884210846/8138293422090106420 1462230007119970438/1662341211594137084
5233618872440038553/8346857708156890059 1591813098691868717/3456014192295533787
1092810205798433504/6798878185258799926 1573099815703855216/5396359304005221515
1512683001514344110/7595263346761881103 3831128661425416855/4219914830686777181
6229892687935623656/8464599830107128044 1576607147695542871/7484154771443899849
5988032926618040986/8824536605429856467 5186233614417245363/5453154073775657901
3176825123494023988/3221727437685549038 3520957643959303052/8613516873474718634
2724420087519679758/3308138298992379479 231238970408394388/1618898009487874594
2835057225840287871/8818165877069235700 4962524833306874875/6501487614842649717
4836686547318040316/5899748300166891337 2288245748506986845/4589724025114205521
2973397114019661805/7900959317125655550 658487484176168568/4644985451603557981
2665115365181454780/8663892847475139385 6615526929610615504/7727417195755591696
1504229879620304118/7621529728712062506 2127832669019259154/8605905995833791765
8107640653635339702/8485064231697554323 1074841322104532349/8966398227654364640
6029008599399132830/8650470838554506916 9188968527818517/6353673921919218061
2149677396594533031/6822996394517913870 4231934042086061129/9210943261973757682
8202486814849445413/8642018278839602517 3998956070662281341/5753712891645085451
4538571843751344214/6688525392177019566 8917396828077549980/9036308928778187295
3044336084779179671/4315623789979335045 491429205061765974/5303620168399118011
758650892675166327/3771392973151610243 6474504500729719477/8475006204500071930
6872103054785371700/8604844638427739888 6676117626721092918/8870791426396038479
6561138786072558142/8524033039292522874 1707285991878373824/2503158905648309119
3375140652529838249/7217570813530581403 5095071006261371335/5169282265951965871
1936174640926321795/8221801754740360789 5093019190340442375/5462829802917115964
6051632398943844208/6292489216932985981 451810049568150751/3947297365451481763
4311945925144901339/5398272002371317936 342064166139648865/5844313032075800367
