1500
3005774628081873859/3401007487566566414 3661737511186370045/6591997093545363113
2651039428609030926/7045746144532801153 4740294949175957624/9089569328234207832
6203393724583302703/6738774822354000825 4148877877360750780/5412523533271815300
6132598425026605094/9062722071826882149 7576956928576394324/8458502113953620014
2982469123970128409/4680184079661056678 4778822425668024111/7615262616172451775
4128920062993581502/7352280368942291702 3576253632946150808/4928136970555015570
1232900245016504162/6574478391777469182 1888499072209892476/4668234348429278319
5556273061541790962/7874463227387215189 653758937474512739/5675114864087842862
877748077075911799/6273217833206579956 112814717231726758/2634776027289139353
640016935113622588/4364442608679623548 1068424305263452989/4268685768779576356
4154179857193554923/9017846724765798241 3428892494072737642/7505181870125167862
4380718870637722103/6488805659523899344 7399466579625320834/8380989196398979901
4220071497233990312/8803600170421458437 3848134196502000642/7705382016981828558
2643525002339446179/3142979409150302990 1073363845784874582/4177858971552264812
4712409207476538996/5209022215274252153 5732795157351276641/7837782050116933331
2098070887493049264/5866864704927269476 2874239069864013881/6585643854061797683
3572695059554648220/7021121030574307835 4182398000124364607/8388682706723904127
5309956234348613840/7021787054054459573 6459548735396235052/9221407663156947907
3391371362984564539/3763954034175640009 3764447357707134183/4148277322973515511
3622041740478871628/8015832646802388973 1697642696423671902/4183358185238977066
6725587010437652361/8411079371470409643 149507645748423336/642855265507169780
7457052683912157386/9220417159363109679 2668005224278880562/3230269242036857614
406602649098743089/3457387727738191822 1266222851899173781/7664603835866423417
2609630346177935593/5100698961859640872 3904356147950109202/7300629487726525914
3306325786454923972/9194349988103421613 1667475574166871888/6389856538192871519
3178042297625773633/4435143229311322833 6164730783882136917/7857856709001307088
4460330416142372484/4852555838671677840 1103734641784384007/8172083545380136391
4733392470251783815/8928093988818234041 2501360136485588869/8118692786295436544
4503522034241673589/5340716866033408055 2388928545042184889/5982788537326210813
3913450176594717848/8664781635447564172 78378682605992239/6470008321401805544
2413803477792482888/2852781859220771502 2611468210976451521/7178623330868345426
6584819832789407469/7918262145857038576 2975062725069869850/8244425196551238862
1760966091177040624/8653415056289893807 1216890957594396443/8070371758441345272
3562925381374158948/3885453110449300468 2843379686419680969/3354902079218139674
7206062062974406766/8437482206446497452 2962055691289881112/5998301081228162289
1772739434622944067/7101374959269293582 4276998204736072210/5570897134914246293
203566147794908793/2901464360160830255 851758390506115239/4050442083104425193
5280607670139852142/7573133197118623803 3087273574237727089/7936747297740341264
1427096863207796379/6202087947550897476 1792968524884520358/4976195278328965694
855986871094072072/3075178809627356546 3789306341646747465/5792023699077485222
2766869734135999522/7280835464630262431 100373412649707928/4519903338501971950
3597356466333839769/7034096326720669389 2261414037853329357/7783025056974324644
963167685687033050/6476691458147531741 7748129871360015617/8757253037383323606
6965202056168499811/8640498420423660702 1073598469900141494/7552499463094106422
2174537047860346610/3186780768412566907 1773516294449521249/5064109031275121858
