1500
7089299098829840516/7761143946360907241 2220840488250756165/2298767305727578324
1427749757075057941/1702997639167258412 1484886683995145220/1983456815497042423
3411546199793205731/7311910588417014154 4832291340950057878/6904589944850505377
5441284205835427120/7031956436721466772 1098338960374737613/4745212651818551050
2019220922042062465/5445992220682732102 927136354576009996/6194517619868718413
6040911261703496891/6730085040303204098 5268180143643057458/7023440207974751419
808913201691113748/5546412692131096091 597332695790418310/6527774075234012130
2390776874059689947/8996516824844067457 1332406250633227302/6167230020592263058
5846312192781020741/7387506119730847476 2133851322334658801/4807715373549542016
5742749800562686060/7935939239048936363 967309546388660685/9097070390657206404
4973029877637248879/9176296945254816176 2736753271667579614/8469224273155836995
1999128967419902067/7662657621908746026 4611307000309418993/6193660046336840794
619630980444374240/3864243077145054221 3406058233432461016/5596682323906691211
653180175506808346/7413896105463870111 2919850174278386397/4093447623713238747
5754755864152859015/6159400002622047746 1067125144247178822/8971171558507036587
3161957604204719184/7886967842105606327 1389752216932324684/1926513493401121991
4691613388462352616/8914937178434850195 7797940411565833316/9213693270270830823
1037223320120523276/3969669268853207772 5252897218186077321/5833115241007590873
3787023341233476899/6647543758484132684 1475313690453236493/4746435209581768084
847608893484558682/3476799619227087399 5541538550785467626/6760891009358009522
2981385591099909316/4225939045038198890 7007570223883189207/8870468159348775165
3761656089859619055/3995534260926133520 4257707923731409967/4835939095390768596
6028267008718643068/7467189559853561439 2847565543485582835/5042094952124659651
7008096527558341805/8222895185776910832 21147523000919160/8534541157728541041
786688076841615555/5492484881192705787 2004172906733396928/7127330550035554877
6752624242750975970/8588593904656509639 1961213693251504546/4355585454279806200
1930793974925078880/6323011689159299507 8637900175082537662/9219927588021045247
3377885022024646080/5432294071306414013 792903121989690650/2469448607555276740
6478704885199455393/8625788310358408128 2647775647179548695/5238366686605384261
2068853563525255321/6866194054244790677 3017820400863932221/7275968871920984290
230292004213039965/468706372579489604 2900335474649437162/8989206316534119014
6085635180023902175/6260618816384921672 540116588250403115/5976336576983972797
641202595115936038/1469109925844858563 4418050672374049454/8656122578646498810
