1500
2288813953637291119/7290969391369548841 1883067936897258630/7330890627667968071
1276822453592794913/4130461189921153677 2251275539865812434/2559201832294103501
2967644187634514466/6310313664762317598 3126102923871658795/4068372043402542641
5921578333215041316/9209302481236198526 1498406958087020309/2202678330503823575
2762104008376127696/6642665576159023989 1304135930934228796/5084652742481465673
5568260510510436721/7672538985319148373 510069565863007204/3988369659045703347
4612939194918667428/8922171033931444464 4089911641329947726/5463023858436699016
1657271491049230627/8948226054866849996 1880216896443465174/3287182744837178332
1343260039217327382/5941284552147906795 2531441988564315743/4477439868178975204
334751367335875627/7456566893531008032 5574058611567444393/5978169644999679979
2852246650044932290/6221951308796719018 601901141893660500/3506139459683748765
896549817321378527/4675276165199174594 311160223848651451/5032107131949886711
2137443608775229211/8444861563529248813 4536601481277573115/6317756084832034043
1729946052206876794/5164996359340898610 1438226023562212437/7077408866497731214
6059311046339945399/6651140672063717461 4790835329180873598/6005702876817888991
4286781620536759772/5721766772417302416 7635326013258790016/8828673932655707346
2168831626841671994/4352079447751351055 149275477446924888/8571101958095431802
2937504200170207782/4351905194911562517 2702118274100896024/7521472217529638097
4843705305810108830/4990016598895464915 2798440199078674926/5859778299781858480
2818569627625407073/7979361472171004200 472923980046411441/8674730920903076285
1207448171775867506/3473758201710931850 1300732371173754350/6338676431330982295
3409930081690999715/3863664248247372296 1315645930937414246/7043187695252825990
369571028275041794/6355018746985862056 4814383947561248144/7097453824386043831
2984116307960640807/5865741068276102298 4998772561161065819/6347239742880513943
1609440169218301756/5840375047251727156 1258270473059762609/2395627393085272533
16131691815144044/7709535818004928821 3362933475837623548/7662102206399490435
3990594267993103034/7136429167603356012 3084737878600265485/6108588308443664575
1549564458475025898/1870436335722537414 2947699869916595389/8230669595331326552
2429686774583480768/4658744083975919278 977258088263445326/8597688755479247823
1798604296675841830/4931953777211901406 986496840194312571/5491655233807324455
522287476974888475/8882600917435930580 968974950217483609/8360024071705152080
211646818839665230/3304385340139648477 2748478319525580050/7475143818929825299
84714112632522794/2250234781478496501 1115020015061353864/1373672242930166062
6852977634277362105/7296767879400507204 2226743450908211323/7800248449433508791
2814579282105847353/6334359167837145078 5263246361672104523/8425493070510707799
4506871757412416035/8937944330793167220 4004345093013665615/8435031249589159077
2021630639623619440/4158217445657017494 1045906932249328797/5481459270833635858
3842348200958134429/4159817996866910199 6873948566450578596/7208508820035334105
2156444997897353076/4122445277173496160 2960368843900885281/5587678512129298060
2018532063937458511/2790733865560425079 2973674246422232393/7001799968276111663
661386166488282898/7204956929941218370 71555391135640333/7787342945266473273
83903554061120423/8858956287222189713 6045472171111736240/7435661156720336789
2429979910654891947/5793087254847960742 2595385697380568478/5069136793184073585
6138557687414553598/7924931362092476074 6306031165531117462/7411686572706177824
6042002978598366651/8610092528220397162 273451100401945841/6678146395794473051
