1500
1935366378916110913/7351508262221982167 3189942900205750272/4535365629734665593
7985822696520325402/8638168511321621498 171632938729822391/794967031144835892
6779598340213023347/8378653254212504607 3754873544768584768/5654989382373788022
2018781747102760571/4432733821391629319 1978590488509344776/4052634110960593733
3777915621792186223/5966026841623906461 3774507653123556206/6778449351172058954
3207735606324368111/7450258453618144966 1736083040863393331/5531981512772568954
592865861659580406/1980542560978317309 6427785696751794794/6980124795921208289
501568942107692282/4969163529351095551 3261849570921639268/8796089082751352371
3449296860897629216/6012969249707753953 544547950655535424/1811150537673244962
3715688537539956240/8097981762585537244 8704032542397792944/9184377212594344711
686743523653171993/4076083491207563973 1831103918699747289/5061123525483256892
5694797032379786750/7451778797060053404 656500041647831856/1431322905839181991
1344189762480183548/6821793628386722440 7436668430816589902/7906427391280710468
5549268649335890561/5898885249997112876 6691192049208059378/9086046287516755553
413766756100716909/8335621696507362349 128652508912092037/7583381547395499526
493706115593064345/3699541807440188370 1647906810790345363/5064227792150300969
1628272963598439401/8607254532587896080 3393439782602299911/5977538353030695290
7030227457736076316/8146077439407777268 3150349433019666362/7996139648513172836
372412559671645114/5448621503450358975 5766816528830607595/7333807042173667634
2904848366809498580/3661071101296491004 5819164446198928014/7893653950948779854
4322284565129906806/4363776621168113698 5815871104070800295/6953659359327596885
5860124313985050253/6468788022646471001 5874799736826793517/8416587902923648306
2309098460670561379/2645268360511274560 4358667609468719849/8764892215558384876
5220109696163512623/5279159971145997918 5829136856445138516/7685796360334787532
3272657744952014241/8369418871290683140 2788771156644248932/8040446185949541866
4418208144604574218/7081673320001164151 5969818128260271066/8705582263076469530
1924066472197559891/3268220468674125958 6479976375558891364/7791168762805998280
6185739316150298148/6891408661628436851 1549024438973517553/1567274017910287105
6186544733898731133/6221382113331930056 57922581822815220/2946311106219258280
990117214826889928/1412143126072232500 3417331117011133767/5763280311651305485
6315502055732786541/8793456953729523131 5765210491500797760/7319593463337511987
1838801761262465402/2591849585475675034 8665839245891131665/9107028320785217677
6002743813389265606/8214678247734746605 4249190156696772006/5980549232752454785
5351737032453442339/8842215353754194982 938328476468209309/7878753743622903744
436740978851283329/7768147612438631028 671791344554978177/4007978404779562247
4155436888793120273/6153363909426187339 2010265847477484062/4251888115651546110
2335077904660470803/5793923988100861509 1706307739673524264/3356887515639376079
6890490148798473341/8995845842137830293 4708150026970563257/4882023451800650484
3825672156194437932/7721477989201980865 4032326157815545887/4439977262725793464
1258587539337271518/1791452525418654893 251434148322175067/1110004868814975198
5006017923217787679/5549432643179374183 530891190572975471/6238206144423663113
681166402782137291/6343198731181623541 609216507849431839/3810191185007492202
6430889286876126760/9057492395979001254 349628560463823929/7115353700375048516
3754743701346889637/8222458725222029904 1934916747915451255/7151745531530856056
7661785537685262664/8199750715405532588 3938753635295895421/5329846491692707722
3031253838952659615/5857115495020107855 5592100476192988447/8703265839792169444
1999553663321075167/7777941398452762077 3672672562771869795/4618405861645712678
