1500
3607377952148503283/3816346760545159646 359794170549311425/825247241715135477
1799510103129271437/5118088442389439207 8160248549710461701/9189063707475445723
3098373256608937478/9023803539942757783 1764915414366071148/4322951791178492942
1372513241846288477/5251196623291864865 2928634523473779055/6964649974422220544
1500622671016847095/7279647408662781010 703514510524200120/4540226824069708478
3219496385398639944/5944433724925839592 5468377538928611859/5838682531823867029
843064007180198710/1824101292253161702 645800605309308608/4474211208835417293
4188418371960759810/8149504168666216338 1276774569014495865/2969289918151959748
2845345503457205080/8898407392349072265 108163315266791435/5656448501869461504
2352144505016260677/7925503484674724426 6740892115529734801/9049794903794971558
4531952407923406750/6428398109749915942 5162521770648542496/9029554305058021927
2202084665490933118/8090997655191641976 2031695832669505753/5869155558088465627
5054066361940443713/7071475615730483731 3343426329988355027/7199022674465299605
157297353398310557/3031913598270085443 1059161349487301720/8350125041541001800
1546929560725482414/3094005530189207077 3987222934381606096/5632221785212553265
3708940475206421189/5148719449571221615 1464763089848266404/1841431357530190130
6096268484064936636/7038216991089855955 633585806460223964/2640645721324595749
3329258431390254232/7318100580713980734 1623656574064830774/6765227152461276682
5001063515497762652/7778243289365577105 7887360958477773942/9027064435154624292
4565524204796312548/8831247706763175745 2736524463761940543/5157865922346053945
4034700506634328560/4874413943603938881 5844738210880780680/7830134523348512634
2822951046489773861/5270706555089536483 5318673086050616836/7884747040971537740
3205690550962222156/6580116438652894340 5637817625491809353/6453594062933572470
2793191373892919198/4901504052772669777 4442346643417197796/8249410380790749719
4987011828504413025/8626046033054220417 859068395056050676/3761888288614973054
3108539793727709005/4291164821962453970 1807096727791534614/2717903376124685042
1042759810723379957/1862937819964571751 6755750945673743687/8754961163526504634
5106908051656306782/7016596366708238425 8880888737281558105/8948421433896288578
1640373447046716463/6760097979031698468 8061889608101925716/9153762182195622717
1427844382615498527/8885407562585949736 2363509159117728888/2597149951197037300
2504483357475519417/3044476069536104474 5309722498193559372/6553329319567684421
1904722299339909243/3636410464250056706 2555587973735783204/5040356767009463331
5315581351923229522/5576104793321335706 701106478186271576/6389770541942515167
5119945772183265254/6379251669015776421 486636206785516313/5186430176259098388
1598296595458226883/5667328368865485423 359699020718296605/1322799965823571917
605594119105089217/4388780843523326850 774968833932261042/5526541106794595533
4254629208808775908/6826916776554326991 4475463543047125728/6782104275611701310
2403812223890265371/6479636999419125941 2758224533182531651/3102522890683782022
4936158507981992157/8129194524206278556 621309266532221390/4282938127584671503
1689822650177342622/8702692968026263073 1467980687567759206/6593392729288036713
2314497441685680604/3993113774998098359 2022849997813087696/3721856863940280042
6335441984905312775/8973141740027527565 2437877210011874103/8637940500609330742
3283122384393235731/8533914269758700776 2693762731974393378/3046597120781653625
1989634568647564718/5665870153462008240 6369384858555706579/8025487081233802521
1582963466075995120/4829168249322323058 3310300545040045894/7784374752762838654
2574640459745250023/3604452101021098672 6719271570733641596/8466027338913543644
2683016901083038771/3999691107369224430 533323730654895486/2123370402497087911
1508238030444998248/3938572067119409037 1733266950900187099/6466284217553873540
405810453428042220/4657733701347685518 3391238750858339678/9211562797737937396
1242814810385226705/8667571827759009516 1381403976451653295/4248875948253035194
3054789970934997318/3211951006927745050 2536978633374283976/7653083698692478436
937305740396124293/2331768072724815925 1208232085049236611/4498177020010076478
3787316184120424166/5231834151265083392 3650947687099008747/4634766492524263866
314688978070433005/5036057087016736312 174187658639587159/4763057511194411964
1203148464502022136/7314743721857402137 5330215447736990245/6566583656512300786
1217417797470525039/5387629058012288706 984202407734956631/8573532119632293693
2186519008836113592/2324589440336835499 568615827394295234/966020094509322643
190149085924951796/3710900863378925409 4510929964598039406/5233337362623281628
15180752565449288/4022062292537529897 1263814290239584629/7055002771322528005
6842420370190185698/7234088223065643050 4045370241160694831/4700110912267608943
4735004269885866621/8136756580176442294 2659675879712391280/8169594520473152203
4484255211342839839/8114684325383145727 1780113560314789197/2085180442061708024
1932614120554166136/2062593758413801863 1741261202457208900/3809885750435144735
3968922623315895436/5856782412795736024 2946835891190556737/6509341252780973806
667890804684360838/5030513184989528568 2576874557958080977/7500543000197552034
1436343022487287303/5721323294209175284 1001851190912516838/2923797834393223538
905548308520523416/1843962041581122821 25500360473105637/1392795981690963671
6149429965812933611/9091330881202626767 2773393454705925426/3162856551403686121
5279238414782269078/8456915989654388028 2572907746095690031/3141130112784680060
1034480490707407255/2394397487504444016 858331191019526585/4704425095162293681
4864401512750579438/6222977676501711284 4153632184596876362/6906175593906150759
2688387668436097485/5039128807514764588 4725429638925971552/5301862800268144336
5824324788560273898/6618979748869740862 8207967096829977835/9006241736556604518
