1500
2216365447113029286/6279861043814407172 3033820944002496878/5243335016647188004
769080553798280557/8983574990848643163 130528001169592446/3160952923587704483
3359140373965741549/7423399080593386930 26582874801914227/2735735020032737112
7014676424447111866/9049908977832265344 4695582464724078400/8597301578759207561
1681504110965745786/4797562638963140938 3070757415891234765/5601889727374206849
2594424948286258683/8108202316355046778 2969210011496255453/8044185135289756312
6459406839678495571/7537910863020644231 2705431361418816806/3921435979278325416
6257716444309077595/7328738979299273218 5914334290503586393/8397747258822372255
989569841500613374/3944489954007740196 527803820868835406/2521968928952322642
7867332180562365464/8272381675985841683 4037472730027663664/8699550584358750635
6796509118487609795/9187604917929141484 4527660453288892574/6506611243158913846
1204909530978639771/6245927123052487447 4751029292000551739/5234017688954455352
7512716384013895082/7940863394368744967 6147143217182038200/6625284608489955954
4991680141836672894/8404411877269073117 4078228185129122372/5533108936406078737
4698615778052557457/8118011984446492933 2448937704811111708/4321528458758096723
4381210385957993334/7504247282581642556 2375017690940442609/5459284766329692806
3560453961235727292/8077131104206553008 1271178059794396785/4080864368781498310
4476167904446950809/6951627649648378887 56285147344699732/5571101482903735189
6410583784238676356/8532437450296211611 569152142587371665/3588741648374178920
5779379302944137548/8045664459062287689 3585570394549665621/6467144333671167440
2664046893939782122/5723239091333095714 5513179315146079339/7228605733707641341
2907476014329046567/7919126004589721441 500932713586639213/8449729275379531531
2763104435697501704/4805875518844555364 1303105227410944350/8977467934725451046
6170310071481918345/6514376302920223543 1806302793228150101/6913348797208344756
1013442284683241270/4927708282260753110 908180001729861333/7477705975483240053
4470193966296488513/6339427001511013145 1061752269875325273/3127903247971033181
3127325461346728305/6867646335957584414 4466191705635815745/7015280687129728699
2972994701622974686/7681790050091516711 3058931787798311911/4529300532721073203
638525414752870625/8327882984329178224 7390581998522402500/8735367355842329156
1906860392637707406/6966219315109317517 1001755359471607107/6895219376736029013
2782170410161946107/3689611519203872776 6386600364190194285/7360847314854739361
1030188020805749515/1818487030360200225 1215852520972004965/8499782090710089002
7495976555138188711/7864827929763919836 313863934858071060/2304945672114063988
2614432582985376566/6147421863122062001 1448826810879079868/2818161795452980467
4564118506915583858/6395814428338782934 6594829478162934587/7366078084149730300
1932548332420273287/8198271947022652441 1051842891399656812/8688250786847487778
4221531098312042180/5955541621290522453 1145689142975362414/2186240512885153400
7285564495791989231/8542470064320470265 788372846648282610/8651939225952468050
331784192514160705/4987465681688823423 3915672568225833321/6486620746801599027
2395085300657423717/4021323750470293489 7668432581972582124/7691674278929359067
6109010752204162678/7913644553776071391 4756769722726924519/6391842106579207704
244034534530426897/1423466764267893331 4814419254312851955/6765198009785652277
3161790809318636036/4825257703405655986 6733136581583142637/7260196531674489288
569612651906529609/3574196394552107604 1585513118720813961/6808423986299737487
6871811304663873921/7831169356815322955 3682342289407757853/6003040391064562367
5552180326332521197/9148869055504513503 1057449315754433688/5936226098679656171
6055476101697434587/6282914546593859951 4362609978650109274/8260486360490062669
5327039766316549571/7606555130996993891 2885098237128538153/3973269045175687452
3029908162893374040/4475361052769897398 1983466872414224109/2235709297224282576
2318584137855519120/3229797969465556802 5418989910357470612/7184291449882007971
3975892662345961561/7547939775944329990 2049367809054103649/7580536651541841630
2576843159772068876/7097216227157433933 8097632119334024120/8856467970070624993
2457785935405998991/8875299179418178835 1866087885924756583/8299151839135786189
1018324332081430853/6939974017038891078 1186086551030802710/6108794239604621097
2906156956644705159/8247176321115732912 3775430487223083863/6609135655599878639
7809067782418197480/8167799707786724007 3349829335337386639/7356765500005673494
7478968208582608233/8095009599468936703 4352256994204175873/4668420461764779301
1275783721176388488/2509263291344664337 5606035425091228819/6549062142953680513
2780359940375300849/4936056497816900080 3254459261212550772/8342112053141415401
2917316855890525278/8041842361288761504 2406665998365489792/3345513339173084050
1056914616794507329/8284022590288332656 516127990480569695/1422111841236274028
81324959277604436/1661376392093389643 2214994844274564960/4978168069731657180
1013453011782871491/6413407371666037788 367831896803333022/8747787439649296482
7434173689347272983/8532424787120781515 4980796207560613416/9044455041789582543
8332241533378378013/9143463391615407105 692237857505257454/8817168595511771533
2918429709619667606/6235925056239963928 2618873799963298104/7136706830671037323
662078941701443043/2495436403734331387 1756752710762009408/5083619929441934543
1508837305401612862/5039330825717190936 4107646995092158840/6443665227693416960
1664518696507111993/6729284187064267169 2981150065668362087/3409546938109609142
1440916928343761822/2687531184789661089 2269275429433006648/3335566082715181634
4426774148502458070/8206389238643692670 4484526755040704928/9221267227372792655
2440543449871733014/6788682692391180860 1063172796120304567/7802830915720332560
6361297551767753094/6830857488124530219 4814167846206290377/7039908959854435267
4910966621662818690/9041932246018015043 2242255221729874083/6658498682524137719
2113363485380841259/2152507448278780668 3630598508264443434/6325032582947194378
2680997474307637731/8004053822040052428 688795167214768589/7225243439129114561
2057318923730132778/8728877721617432772 4951654025066013380/6250159431274893125
432227773997576093/955899746202734086 7473314120306068638/8438842017751172584
1869832951745361480/7961198113627884104 925743080243868836/2393800417922451164
6141004511822329523/8768267698936208518 7407842803228664008/8939460100550857997
2628406520695303616/4930350163401783744 143292182804871798/3865777610458313841
3429662265225800765/5341900587090209551 1502094620914044870/7976152167101844614
7693642069907018757/8756134840245275024 2599517867060670476/4241703186442004603
7274599229597211047/8087640972683343030 1044131387243290581/7646411338235974041
4232941001718337391/5708455206020067107 569517777300627623/1452227465965843151
2944721270347456768/8145609289888289459 7413728740610242757/9207001630716163016
5876371633235490143/7893497838544309520 3184945226491472467/4107973710134501551
246483981522798697/4725253668459834004 2608126744859241240/6756352333363744091
7872278770708014528/8360879045134878612 51811059032501298/9103602508784624835
2037675478505831420/3813501492732331653 188199112666226570/3686030816089404691
346096123199206129/9211944782064736303 3922950637854048223/5404691832185470076
506705044129598679/6743693847637922022 4898378693871155633/8743106264651523573
284193286649864717/3763865517066267931 2652399244271702689/7834951927986269857
2671208712451249221/5130785135010888759 527807525102434291/886139751789943626
1240985193626074421/2448950289972382955 719384736174651228/974856209240517579
2438704857404307753/6714848293672554394 903369391512172891/6031130212030318937
6775419919693465979/8993349125767909660 2808845917015758631/6925813115768488281
2565647029668265431/8895905021975126900 1843276588697106479/5675949187032717862
1783292152647435751/6759072308935626844 4668062513465513689/6959278217900726664
4776342577548616564/7505052465103931774 2399028941661140019/8534309381645625765
3227679894229006668/6005211195140749263 5685890029219681295/7358512909868053179
1820239901441334574/3080669167235356076 8276123568359123460/9125971472223580171
1209236427900737526/3387404366820844694 2718823938521780860/7542864715914319689
2292364728476826305/5952959854128835060 781531963462336231/8205349821120727240
5249897513402177208/7876841886184959068 1731106709359077117/8872657911693951248
4678221750016973686/5876550759882497660 3832315671610736392/7312883398366735736
2131940738297032237/6586074240963173050 1665176627817393699/8474562913070035876
4962786887924413070/5251736904047807459 589574546651726163/7864790815092396541
5144620225138920574/6488409564178375086 1491781311789822541/4115543499142753391
4454173881790066579/5623164230191946607 2588600545085513552/6080342904971576552
1236713107225757173/6792787777010472609 219831969906446663/2111626178561350084
7888996310716754928/8697795596397608861 2137272529550106222/7161112035894469907
2772344800072588011/4399787318281797335 219267300181182361/853877017412080536
2895955326174556573/6777946650596822848 1325771775343466939/1642926552771157655
1404578730009313408/4452809408963256066 1985115883033625820/4550913712669400169
798006751689723589/6169255177057435361 1716433264835643995/4944304831138619903
1689702193498435387/2584232892078822541 493622372250141918/8939607736260732980
3429275007877059927/8373708127602573314 1941232594420161536/4681534657954777374
5485086344780305402/9166395554478547764 1667321335229217198/4155726466310602892
5275954214193576787/8087587739968592555 2086088496657112375/8502810956894122111
7751896702074142489/8344184540067398656 6308455442959059389/7557449345944934810
1719568834909900556/6730617588471662167 6903242752079937600/7384085253135249984
962568244007706060/1068504104856237677 1357924273829280947/8338629949448622568
4968104063679336911/5835513386368708829 1784661011187226444/7887116794049545397
4237100834144764183/9200750973437287352 2449489043233408838/6518204261422352364
1159354157162063794/3782290061001931914 3262311838689324870/5346072437608171783
574217505279477929/7222456197234702031 172513038183548835/6231550787640538387
410749526497696260/4471130891253355125 1738739772957646640/8971272909666074629
4584686361068461440/6049599206543459663 560008885837683330/2332434294233881807
443810817416556464/6622508301385479953 4547248788050496098/8277003600731620909
889098426432366057/6809301392832457569 5088889504826740395/6411109909127131492
6463106389048023187/7963818825420690323 3706905783679937709/7569613814207946460
6366800714493569712/7046585122151156658 1242187309740433109/8589335028035487882
5362565387985961822/5707493872195754361 1158641627042013934/3680316863883389537
1979842258019001860/3566521675343530723 4961281022551437323/5901635144847411503
6029282128978586231/7588998962968938465 2098354134546336446/7410771605755906642
589042595724252119/4562517138762393963 6805219164227946010/7744952848413827180
1176660319452481255/2640516461390113721 3285820479291076341/6323143167461320533
331751054322962144/1159912150549424789 471657268781421091/2927377932925904427
2286013401384085327/2607785735326181586 2697985311831999936/8832484448214574294
3147076701628073912/8085407502460310853 719439152920492301/2154763312593833442
3885127823188485945/5838355455422146516 6740434729627347452/8118985399200542356
2686033463190384825/8957886185827285476 1125470581835552422/6819867397268376420
1691047602295667444/3318242017014292720 933403711971228860/3324045104631976714
2257306260902157549/2259815501685821804 3783086874631501986/8105838566793674583
4113516969974409478/6042630446183195619 6133409768932304903/7665252046751077657
6360768152594556175/9211124349603558204 6266383124537731902/8847758385020932315
910694939178330338/5112279303683085022 1753784361475187725/3914369732622079473
812256022436059796/1928658786972605466 6931598599561588103/8106351415957330529
7274992935303829208/7297801363742038966 3837246515847394176/6696006543400702033
2095071635021370907/6500552162651517625 3447993536074007760/7924095587905116499
759481844134732183/3061451810927681842 1104904481765258632/3911960653182373935
2348403433315110672/4658475258459163426 525069678696549880/4685999758395612290
4911118597162497/1585794335605690616 1536361652738054886/3136460957091802736
3329247671729223605/8126276274971685951 4054746728247790589/5691875143597419151
3719292127592463548/5481504224160220064 270120203061015399/1170388995569146496
42305579583701303/6165959272197331316 941346254982112602/6900481614536289497
2594605954301473691/4390723232783108291 2135758549654242281/3295423841964347537
520930054949246535/5274173825730439148 3833451053262232916/5408676312856561173
5873206190901845316/6730861581312862351 1190386187144918774/7667316023764819866
4626016868008587169/5576203215372643574 7087437279917507275/8335949790347677196
4697278417197663410/6656725803667041714 2322606685597540248/8212103219094047285
1597531926176482354/6980020168821675151 397381479320934163/7800813429526158397
1453590835754458030/8533593874023621558 6727413387100035482/9109712993995887294
6009327693524161166/8038006652627181656 3146752914923721211/8227201582343551222
1917164278536906194/3614015187877988968 1627448178213732480/8986883370054284329
505015816037407102/5917142983274340132 4582154266471837906/6822720342911725846
998163467448356434/8453248964927370877 1714099783446926284/3742994209134927437
