1000
6934872301027789/9765625000000000 6875680170649487/9765625000000000
959731348570391/1220703125000000 6034736026470881/9765625000000000
-7098325341143903/9765625000000000 838350398400589/1220703125000000
-462584318954943/2441406250000000 -4794363451135533/4882812500000000
-8969510930274763/9765625000000000 7724067662134131/19531250000000000
-2073052773412301/4882812500000000 4420894718131593/4882812500000000
4433793683508953/4882812500000000 -4090638816728929/9765625000000000
8737569664081723/39062500000000000 2379546456436833/2441406250000000
4908295056913517/9765625000000000 4221257847931803/4882812500000000
4791404999624463/4882812500000000 -7522961288130933/39062500000000000
-764085977980969/1220703125000000 7615935872157041/9765625000000000
4676019486772279/4882812500000000 -351487879368031/1220703125000000
2439664556612179/2441406250000000 1475242407144241/39062500000000000
7593788498956257/9765625000000000 6140179791646551/9765625000000000
749915141737379/976562500000000 6255410430972989/9765625000000000
-2161464765403661/4882812500000000 8756695262043723/9765625000000000
-1583876907516629/3906250000000000 -4463414297852521/4882812500000000
-6316007500575137/19531250000000000 -1155113928051273/1220703125000000
-1189754316666083/1220703125000000 -8740206187945909/39062500000000000
7919242455721507/9765625000000000 571428303185299/976562500000000
5742440954783081/39062500000000000 -4829763319335039/4882812500000000
-2243155165559137/2441406250000000 3854803508900391/9765625000000000
14729338309044/19073486328125 -193887042537263/305175781250000
4611858151346267/9765625000000000 4304015451659241/4882812500000000
1888017286825507/2441406250000000 -6191420130712647/9765625000000000
2285004326675859/4882812500000000 4315160847202437/4882812500000000
-7137729518703149/39062500000000000 -2400302490351341/2441406250000000
-5211294935871317/9765625000000000 -8258924671649873/9765625000000000
-5680438748135711/39062500000000000 -2415454410113879/2441406250000000
1361275835113157/2441406250000000 8106681272408373/9765625000000000
-867666691036169/1220703125000000 -6869157189180569/9765625000000000
969532546616497/976562500000000 935725000887077/7812500000000000
7679466698243337/39062500000000000 -4787523984079237/4882812500000000
-8034053627331183/1250000000000000000 1220677911451449/1220703125000000
-2715403132051207/4882812500000000 8116266072672271/9765625000000000
-1471987478502173/19531250000000000 -608615696351437/610351562500000
1923536770422893/2441406250000000 -3006972411160521/4882812500000000
-940725413428443/976562500000000 -2621259486127517/9765625000000000
2869010335973377/4882812500000000 3951029941956171/4882812500000000
-1073566573792133/1953125000000000 4079025678134747/4882812500000000
7560638087754549/9765625000000000 309047663583711/488281250000000
3127164518438437/4882812500000000 -1875013332270997/2441406250000000
5837302018671171/9765625000000000 -3914503058609179/4882812500000000
2312984269211249/2441406250000000 -3125554665451539/9765625000000000
-2432565401376099/2441406250000000 3321302706040561/39062500000000000
5449016160755543/9765625000000000 2026012933702083/2441406250000000
-1510118601994237/1953125000000000 6193220231704931/9765625000000000
-4576194878236163/4882812500000000 -851513115953207/2441406250000000
-2381731713036411/2441406250000000 -4291897666296951/19531250000000000
1745535771198123/1953125000000000 4381215975881507/9765625000000000
6532526658209469/9765625000000000 7259030727335959/9765625000000000
568189445715401/610351562500000 -7133185714026263/19531250000000000
-4781394929719267/9765625000000000 -4257513774689399/4882812500000000
1109514296173413/1953125000000000 -1607381501763603/1953125000000000
-3702749237455233/78125000000000000 -4877325276007991/4882812500000000
2290777255338769/4882812500000000 8624197928289639/9765625000000000
6253397455093967/19531250000000000 4625775251451941/4882812500000000
-8366340156894027/39062500000000000 -2384752393650143/2441406250000000
1476144857195133/1953125000000000 3197355964505439/4882812500000000
6096394776211589/19531250000000000 927771115759539/976562500000000
7043907874384631/78125000000000000 -2431462672827349/2441406250000000
-8983476817221031/9765625000000000 -957358864111223/2441406250000000
8183582394335329/9765625000000000 5328828279814413/9765625000000000
8005896375560571/9765625000000000 2796115826660759/4882812500000000
1288090424505221/2441406250000000 -2073954564554639/2441406250000000
3864584371372673/39062500000000000 24294288599369/24414062500000
488006629910369/488281250000000 40935029703071/1220703125000000
1057209606362113/1953125000000000 4105640262066827/4882812500000000
4830080671850583/4882812500000000 -35783327597209/244140625000000
-144724889819789/390625000000000 2267661557878529/2441406250000000
-5303613164329233/9765625000000000 -8199946282981289/9765625000000000
-4851888407762297/4882812500000000 8778691128362611/78125000000000000
7654642572994839/9765625000000000 1212829398065861/1953125000000000
-5767696658118947/9765625000000000 -394021277663239/488281250000000
-8711342765692389/9765625000000000 -2206804185878523/4882812500000000
-693007955653873/976562500000000 -6880510808120931/9765625000000000
-3444636559094743/4882812500000000 -432585556673189/610351562500000
35464604687801/48828125000000 1678129617575493/2441406250000000
2824224808370439/4882812500000000 1991583047599397/2441406250000000
-7552923714899569/19531250000000000 9005874054185519/9765625000000000
3058823903830511/4882812500000000 -1902988060624089/2441406250000000
-4597859277626819/19531250000000000 474558621659143/488281250000000
3757051916844147/156250000000000000 -976280150400579/976562500000000
-207173270693147/244140625000000 1291660972767029/2441406250000000
7648854923010427/9765625000000000 6071445462767837/9765625000000000
-7488085269107571/39062500000000000 2396129272236343/2441406250000000
-291055026732241/305175781250000 117448135743079/390625000000000
7017360668531491/9765625000000000 135829423746657/195312500000000
2887600578818671/9765625000000000 -4664471956658949/4882812500000000
