1000
4668960540650813/4882812500000000 2858436901526373/9765625000000000
-4825961967068689/4882812500000000 5943461631407827/39062500000000000
-6577404637477563/9765625000000000 -3609195889513121/4882812500000000
3980867640485331/4882812500000000 2827463658315169/4882812500000000
37470282290099/78125000000000 -8569106548107397/9765625000000000
-2378442565914153/2441406250000000 -8814176772439449/39062500000000000
-1473597328785469/1953125000000000 1602346023326681/2441406250000000
-173132419218067/244140625000000 -3442662352952443/4882812500000000
4837592439232311/4882812500000000 2651964711797303/19531250000000000
-7440286455902519/9765625000000000 1265062355692217/1953125000000000
4953438914652723/19531250000000000 2361584377731479/2441406250000000
1150894023449771/625000000000000000 24414021107557/24414062500000
4302576217702341/4882812500000000 -4617226787160651/9765625000000000
2439997877320097/2441406250000000 212261458117409/6250000000000000
1029673653616133/2441406250000000 -110682390701817/122070312500000
-193435985276647/244140625000000 -46547988904349/76293945312500
6630543763822677/9765625000000000 358480547019839/488281250000000
5353247374775687/9765625000000000 816762965523549/976562500000000
3051453918884221/4882812500000000 -3811887575871353/4882812500000000
3300157040149403/4882812500000000 7197449943003031/9765625000000000
5705984760883197/9765625000000000 -7925223627708793/9765625000000000
-1042742695630547/1953125000000000 -8257398101602799/9765625000000000
1020850514853509/4882812500000000 954981091676261/976562500000000
-9739180054783/9765625000000 -179548653075913/2441406250000000
-1689947345487153/7812500000000000 -4767207082452443/4882812500000000
-2433901662987419/2441406250000000 1224177513024093/15625000000000000
4953137921293899/19531250000000000 944637696811773/976562500000000
1220700111693807/1220703125000000 -1388709322839421/625000000000000000
-8594979826858207/9765625000000000 579516951549487/1220703125000000
-158883383206497/305175781250000 130276943472747/152587890625000
-1630408898193867/1953125000000000 -5376951018735573/9765625000000000
-4730166822364911/4882812500000000 38763344238863/156250000000000
1797036999133817/1953125000000000 1912712879278287/4882812500000000
4653516637928481/4882812500000000 -5914917832976623/19531250000000000
-6027220215010259/9765625000000000 -192093805405713/244140625000000
-3755283750238233/4882812500000000 6241699084497081/9765625000000000
-1415400648039211/1953125000000000 -6729298386821581/9765625000000000
-97586160955791/122070312500000 5866843721802371/9765625000000000
2984451636080329/4882812500000000 193228532714851/244140625000000
-225937073167607/244140625000000 7400360529096847/19531250000000000
2525304739749797/39062500000000000 2436299177143959/2441406250000000
-1205033017360491/1220703125000000 -6238896021795547/39062500000000000
-1529221421566307/7812500000000000 478835820040643/488281250000000
8436765756737803/19531250000000000 1761507053997901/1953125000000000
3612127546706827/4882812500000000 3285482079768199/4882812500000000
3715060703482559/4882812500000000 6337249207533479/9765625000000000
-483203905965527/488281250000000 5618577392170757/39062500000000000
239703519039343/488281250000000 -4253948778038093/4882812500000000
7633127446206339/39062500000000000 478868175956333/488281250000000
-1731038725316417/2441406250000000 -6886473011920081/9765625000000000
7476705925308703/19531250000000000 -4510879868917993/4882812500000000
1800659316334771/9765625000000000 4799089957146089/4882812500000000
3155763868228901/9765625000000000 2310419145531363/2441406250000000
-4395394751772743/4882812500000000 -1701267835232513/3906250000000000
2132980403462553/2441406250000000 -237559177973303/488281250000000
-3092042411656867/4882812500000000 -755807690743391/976562500000000
-5431854683370691/19531250000000000 58627255525411/61035156250000
4721146113205309/4882812500000000 2492097339930893/9765625000000000
911950993784429/976562500000000 6986263703635659/19531250000000000
-7670808575327273/9765625000000000 755460615300677/1220703125000000
-8516796923516849/9765625000000000 4778242543467099/9765625000000000
-1489682834271643/1953125000000000 3157869454732697/4882812500000000
23573722247177/30517578125000 3100873452291761/4882812500000000
-3375130745131409/4882812500000000 -7057010801585881/9765625000000000
-4649973074204743/4882812500000000 -5959339989397673/19531250000000000
-3997790480353039/4882812500000000 -2803485185506581/4882812500000000
702596178002921/976562500000000 105977698754729/152587890625000
608500663543423/610351562500000 -607962584233881/7812500000000000
1216528945791011/1220703125000000 403453956478341/4882812500000000
1329105663861867/2441406250000000 511977942141393/610351562500000
-4497370511593721/4882812500000000 -3802902255700759/9765625000000000
-1278731429172841/19531250000000000 4872336275433901/4882812500000000
