1000
313660029237993/1562500000000000 4783418254332671/4882812500000000
-1869321545434381/2441406250000000 6281530306941301/9765625000000000
-2924953952489957/4882812500000000 -7819591366809299/9765625000000000
-5262244965284751/9765625000000000 -2056638786435897/2441406250000000
606627946960893/610351562500000 8616562046381349/78125000000000000
8931151644946913/9765625000000000 -3949931889993427/9765625000000000
4824813401653493/4882812500000000 -750355615279249/4882812500000000
-2354429768014551/4882812500000000 -4277676750017841/4882812500000000
-4769567553948867/4882812500000000 -522753110577659/2441406250000000
4983610319155973/9765625000000000 4199138597004959/4882812500000000
-3968771925729809/9765625000000000 1784559116893177/1953125000000000
333215782814643/781250000000000 2208202934743103/2441406250000000
1015433078485281/1953125000000000 -1668410299879171/1953125000000000
4697232255379691/4882812500000000 -5333467238750981/19531250000000000
-575240457449631/1220703125000000 -1076668256937997/1220703125000000
-6260618164145249/9765625000000000 -3747402161611413/4882812500000000
-6510724159479211/9765625000000000 727859207263319/976562500000000
319504468237479/1220703125000000 1178148129125133/1220703125000000
-3194462144310987/4882812500000000 1477146953757563/1953125000000000
-273182568627331/305175781250000 -8705774327319711/19531250000000000
20962924064753/39062500000000 -4120138652296409/4882812500000000
3840287620600753/9765625000000000 -1122355382051553/1220703125000000
1660352420101851/2441406250000000 -7159546710345273/9765625000000000
-5054825032298877/9765625000000000 -8355607430550437/9765625000000000
-8797328182207953/9765625000000000 4239628343988977/9765625000000000
-193792181545723/195312500000000 486441374884803/3906250000000000
-6094793306243083/19531250000000000 -4638987100627911/4882812500000000
-392064516962101/976562500000000 -4472023398154141/4882812500000000
1251502370544071/4882812500000000 294981459472183/305175781250000
8354119386214393/9765625000000000 -1011456789418151/1953125000000000
-96674358828189/97656250000000 5525381568305417/39062500000000000
-2046262733392873/4882812500000000 -2216679201874043/2441406250000000
-6418732071223613/9765625000000000 -7359844443904397/9765625000000000
-2778259651701437/4882812500000000 -8030723807449503/9765625000000000
8494416134132043/9765625000000000 4817917203608033/9765625000000000
-5683305748124843/39062500000000000 -483085613210687/488281250000000
5762062540200169/78125000000000000 -2434756922119217/2441406250000000
4816160919415001/4882812500000000 -3216089323276719/19531250000000000
-294696744443217/305175781250000 2537114965220123/9765625000000000
-225204493090701/244140625000000 94273968130927/244140625000000
8251864733407733/9765625000000000 -522246685601419/976562500000000
475111523149627/488281250000000 -180222935167337/781250000000000
-6875676693793557/9765625000000000 -6934875748205523/9765625000000000
-1295259258619403/2441406250000000 1655587954631181/1953125000000000
-4570948228957361/19531250000000000 -4747210752449087/4882812500000000
-2251342635360853/4882812500000000 8665636560198609/9765625000000000
579912258853057/610351562500000 -1218200987082373/3906250000000000
-2321488398578023/2441406250000000 755748696860741/2441406250000000
-152632499281023/488281250000000 -289882720941261/305175781250000
-7773127616354947/9765625000000000 118230146241109/195312500000000
-7920133801581671/9765625000000000 5713047540994951/9765625000000000
8159921611072831/9765625000000000 -1072997874029051/1953125000000000
6723909935701767/9765625000000000 -7082123044482923/9765625000000000
8100032195977197/9765625000000000 13637473662843/24414062500000
8338589675361111/9765625000000000 5082848991125557/9765625000000000
-8444941014364673/9765625000000000 -4904121012426831/9765625000000000
-4510397710659781/4882812500000000 7481358595155033/19531250000000000
4062961515705013/4882812500000000 -1354086558538289/2441406250000000
856903031914601/976562500000000 -4683924746425953/9765625000000000
-4842319179048851/4882812500000000 -313768576490663/2441406250000000
1751016515028159/3906250000000000 4364761274005759/4882812500000000
57521499177351/390625000000000 -2414791396896023/2441406250000000
2373003261895049/2441406250000000 918182547879653/3906250000000000
-1218563717149389/4882812500000000 -1182078687561749/1220703125000000
2428876741710457/2441406250000000 7904858325350603/78125000000000000
8986198822183651/9765625000000000 -7646087200342447/19531250000000000
-8677762421944523/9765625000000000 -8958542512911913/19531250000000000
-6634463189661361/9765625000000000 89574802736363/122070312500000
2286865616369949/19531250000000000 4849226563427183/4882812500000000
-5945228619882583/19531250000000000 2325550953604291/2441406250000000
4882750056204529/4882812500000000 3160845360078973/625000000000000000
-1038828105780939/1220703125000000 256422241164639/488281250000000
358746729043307/610351562500000 49379126586739/61035156250000
-4509463364395217/4882812500000000 1498073018318371/3906250000000000
-5892369572688659/9765625000000000 3893822429807177/4882812500000000
19174730469499/48828125000000 -1796225154010573/1953125000000000
-6301720410157549/39062500000000000 4818854937447219/4882812500000000
7532184933354727/9765625000000000 6215595045558313/9765625000000000
600979392688577/610351562500000 6819169039024379/39062500000000000
-3730301082865069/9765625000000000 -4512545996214351/4882812500000000
-976532559059001/976562500000000 76470585147857/9765625000000000
4818628360387793/4882812500000000 -315639955550041/1953125000000000
971738068228117/976562500000000 -3878029017434007/39062500000000000
960918006625173/9765625000000000 4859116900867083/4882812500000000
-1087621068370091/7812500000000000 -1208816051606699/1220703125000000
2144781177519869/2441406250000000 -4665410040878373/9765625000000000
-8377794361126571/9765625000000000 5017967046852821/9765625000000000
1062238997751029/1220703125000000 240587424789129/488281250000000
-2440510028937713/2441406250000000 -8466671433002041/312500000000000000
5726489341198401/19531250000000000 -1167056002277407/1220703125000000
5351207336578053/9765625000000000 -8168966377797023/9765625000000000
293618172528631/305175781250000 5324179280165083/19531250000000000
-5355691961532577/19531250000000000 -4695651513472833/4882812500000000
-2824585520600987/4882812500000000 -497863788898497/610351562500000
-414061883928019/3906250000000000 60691293125333/61035156250000
-2584451477472557/4882812500000000 8285521943908221/9765625000000000
1184519925272247/1220703125000000 -118002485409619/488281250000000
-149787371980389/195312500000000 3133559861748553/4882812500000000
-657697730065499/1220703125000000 8226979286232169/9765625000000000
109134886789813/122070312500000 -8750021976434821/19531250000000000
6336467182337951/9765625000000000 3715394167776117/4882812500000000
-4882572117835481/4882812500000000 248065151431867/25000000000000000
-352395064574901/781250000000000 8715730041167407/9765625000000000
-4867462991928711/156250000000000000 4880442705331319/4882812500000000
2441405606906417/2441406250000000 3629125906277949/5000000000000000000
-6756418599286259/9765625000000000 -7051116177729857/9765625000000000
-2332504837629989/2441406250000000 -576824776151239/1953125000000000
97644837239611/97656250000000 298591661797787/19531250000000000
4411320425096667/4882812500000000 -1674679196461213/3906250000000000
-7013015739481397/9765625000000000 -6795957760199161/9765625000000000
2439323492897751/4882812500000000 -8459682927191389/9765625000000000
1212373649955367/1220703125000000 455550681410479/3906250000000000
-3968387815339441/4882812500000000 177809545858827/305175781250000
-594285287856909/610351562500000 -4451799986366721/19531250000000000
-2999210979212269/9765625000000000 -72606739323161/76293945312500
-669028688299873/2441406250000000 4695898249225941/4882812500000000
1214054883377889/2441406250000000 8472577145294447/9765625000000000
-4766917740657269/4882812500000000 4230088725241113/19531250000000000
3713617260401359/19531250000000000 -479373792961811/488281250000000
-1204857817052549/1220703125000000 -6273449634281187/39062500000000000
1457324648054937/1953125000000000 -1300346929014159/1953125000000000
-2433003029356957/2441406250000000 -6476402887346319/78125000000000000
4764368929006303/4882812500000000 -855157199481107/3906250000000000
-1708394663441381/1953125000000000 -2366544077803657/4882812500000000
-1357931402395113/1953125000000000 175477899784339/244140625000000
3292456155129473/4882812500000000 3605771814286963/4882812500000000
6199636673834187/156250000000000000 -2439483718288571/2441406250000000
-4169148221641259/4882812500000000 -1016666003455749/1953125000000000
3274827162468739/4882812500000000 -3621790298473007/4882812500000000
-7863852622020593/9765625000000000 5790272323454643/9765625000000000
-15753523080001/30517578125000 8363878664996013/9765625000000000
-7587538798748799/39062500000000000 -2394906836349767/2441406250000000
1944782464613359/2441406250000000 -1475901637261593/2441406250000000
-216076205184949/244140625000000 4545893677289419/9765625000000000
-2963426090430717/4882812500000000 7761433815142861/9765625000000000
