500
4754074601245679/4882812500000000 1113836880313717/4882812500000000
2253752456471787/4882812500000000 -866313056004667/976562500000000
7039457514558341/9765625000000000 -84607060082693/122070312500000
-3314644447002971/9765625000000000 -4592944693510291/4882812500000000
-9002531205818163/9765625000000000 756884760816207/1953125000000000
4927795321242981/19531250000000000 4724844969906657/4882812500000000
8409590254758129/9765625000000000 4964496287409439/9765625000000000
-1769361417009011/2441406250000000 -6728833067971209/9765625000000000
2327608500065217/2441406250000000 -294673554419317/976562500000000
-4842860793971519/625000000000000000 2441332957335259/2441406250000000
2918638820622079/4882812500000000 -15658048585907/19531250000000
4539383566838437/4882812500000000 287815707402843/781250000000000
-1451635948261631/1953125000000000 -816684020172131/1220703125000000
-665587011912987/976562500000000 3573052777314489/4882812500000000
-8652009214878949/19531250000000000 -8755176513185639/9765625000000000
3346505455589529/4882812500000000 3555665780956609/4882812500000000
-7368535627477003/39062500000000000 -4795153133889147/4882812500000000
-4322955831854739/1250000000000000000 1220695824998827/1220703125000000
-4865293227132551/4882812500000000 -6612080564288373/78125000000000000
-5464588450802249/19531250000000000 -585975415128167/610351562500000
-517437230457883/1953125000000000 18391956986128/19073486328125
-4796340227004209/78125000000000000 -4873601860977517/4882812500000000
6559494723848311/9765625000000000 7234670732551079/9765625000000000
3014335460680447/4882812500000000 -7682614044878383/9765625000000000
-1592049683081643/19531250000000000 1216640970640803/1220703125000000
-8760372985103757/9765625000000000 -1726188717492467/3906250000000000
151230304784291/390625000000000 -4502035746815171/4882812500000000
-472217856078499/976562500000000 8548009199848091/9765625000000000
-4041731064957427/4882812500000000 -1095902762745991/1953125000000000
-342630966449423/488281250000000 -3478830262192981/4882812500000000
6674328521880671/9765625000000000 7128868803859079/9765625000000000
-5753721629894117/39062500000000000 -4829553540532513/4882812500000000
4839798719740287/4882812500000000 206940380993629/1562500000000000
-2431560081502523/2441406250000000 350469573303043/3906250000000000
2096968514483991/4882812500000000 -2204800498878473/2441406250000000
614384209670971/1953125000000000 -115873538767283/122070312500000
932956919400509/976562500000000 5771159431135551/19531250000000000
-4379211893155997/78125000000000000 2437567733072309/2441406250000000
132320138980519/244140625000000 -2051731600272481/2441406250000000
-26062967141367/30517578125000 -508028918512703/976562500000000
-3135145799098371/4882812500000000 -374335661252733/488281250000000
-1442710957506389/2441406250000000 -3939060583758549/4882812500000000
-1690130450743141/1953125000000000 -2447136496366451/4882812500000000
462637584551397/488281250000000 -6246284586793843/19531250000000000
4295298076767311/4882812500000000 -928850674059101/1953125000000000
-410263844784439/7812500000000000 4876075195039627/4882812500000000
-30342003489403/30517578125000 1673652652118897/15625000000000000
-4808664128456849/9765625000000000 4249828847739557/4882812500000000
-6928860565241499/39062500000000000 -4805384020680347/4882812500000000
2897896564493301/4882812500000000 7859784580166093/9765625000000000
-889764517250181/976562500000000 8049681242106483/19531250000000000
-1289630478398447/4882812500000000 4709427899367613/4882812500000000
608020671843843/610351562500000 -6821202094311799/78125000000000000
1173127755939511/1220703125000000 1349888218359391/4882812500000000
-1189864370221867/1220703125000000 -545303217893623/2441406250000000
8255250763562053/9765625000000000 1043422569649193/1953125000000000
71750371587173/244140625000000 -291699034088683/305175781250000
-6268519551132533/19531250000000000 4624495845492033/4882812500000000
3635157275777833/4882812500000000 -6519966101297071/9765625000000000
-501739551884001/976562500000000 8378136657285389/9765625000000000
8609919844257459/9765625000000000 921666141638861/1953125000000000
4898687282386021/39062500000000000 4844264922887213/4882812500000000
127873326506833/488281250000000 -4712398449512089/4882812500000000
-7382353238975343/39062500000000000 191792841818001/195312500000000
-724805014289679/2441406250000000 4662669693984167/4882812500000000
4680144756717291/4882812500000000 1113726132606151/3906250000000000
5794169063143789/9765625000000000 7860981904847029/9765625000000000
8013173806434719/9765625000000000 -5581798741310323/9765625000000000
63675285852221/78125000000000 -5658198692823351/9765625000000000
-8080147886551337/9765625000000000 219375994209339/390625000000000
4846592112514491/4882812500000000 2374540983242267/19531250000000000
-967456271114399/976562500000000 5322056728396993/39062500000000000
-6101693172345939/9765625000000000 -7624747344743429/9765625000000000
1994634546645281/2441406250000000 -5631195259080597/9765625000000000
2374941962835209/2441406250000000 2263148782395027/9765625000000000
78597847245651/152587890625000 418520888371249/488281250000000
968748233850119/1220703125000000 2970906875139753/4882812500000000
4639577695475997/4882812500000000 -6087596199220697/19531250000000000
8347896661669293/9765625000000000 1266887252449771/2441406250000000
-2364231107886967/2441406250000000 -48719654911003/195312500000000
-2388777685542737/2441406250000000 -4033504850858307/19531250000000000
1173054513763677/1220703125000000 5403624907744597/19531250000000000
745495992188017/1220703125000000 -7732950153793031/9765625000000000
-2693795790738647/9765625000000000 -4693370214420117/4882812500000000
-7099946948473809/19531250000000000 4548766865119583/4882812500000000
165160084474447/305175781250000 4105938067388863/4882812500000000
3313550926623033/9765625000000000 -1148285487540151/1220703125000000
4062122375608811/9765625000000000 -8880686541377487/9765625000000000
-3378352690311823/19531250000000000 2404606450591119/2441406250000000
1575320537364061/2441406250000000 -7460648424471501/9765625000000000
373412237247057/1220703125000000 -581093671549371/610351562500000
-596702162719739/610351562500000 4107428911645351/19531250000000000
-8323268320568317/19531250000000000 -2208622771612733/2441406250000000
968941579587357/976562500000000 608821233060399/4882812500000000
-4068007828567081/9765625000000000 -443899605618607/488281250000000
693561494048833/2441406250000000 117040985679289/122070312500000
-6054854517567039/19531250000000000 -4642254727861223/4882812500000000
4874258666737439/4882812500000000 36978568610177/625000000000000
783572556199217/1220703125000000 -1872036504511801/2441406250000000
801976510239637/976562500000000 -1393081102785529/2441406250000000
361458692800199/1220703125000000 -582980216813559/610351562500000
4867278785718761/4882812500000000 6226757892802509/78125000000000000
6941396007319713/78125000000000000 -2431750560309987/2441406250000000
-8831485199074277/9765625000000000 -4168009215339737/9765625000000000
2999239424512769/4882812500000000 -1926552671522671/2441406250000000
-4210768616301431/4882812500000000 -4944202896373563/9765625000000000
4694074560604127/78125000000000000 2436995398294403/2441406250000000
-17724643961139/24414062500000 6715753946710853/9765625000000000
-7393187043247041/9765625000000000 -3190149564839753/4882812500000000
303713919174159/781250000000000 8997477231492729/9765625000000000
7085552563586027/156250000000000000 -4877789410788923/4882812500000000
5217841332069751/9765625000000000 825479033494913/976562500000000
8843788290844101/9765625000000000 8283680415697789/19531250000000000
-35842049565167/305175781250000 2424509582668013/2441406250000000
-5199114120096833/9765625000000000 8266598091526813/9765625000000000
