250
3305176146192625254/8233519021815924388 533318549608487072/4992477794041987589
3525209124744885968/4964925376594378341 4444343651297152552/5802259211420832409
496575327385084335/3639640359301347357 7265699935973522456/7959483703384268528
3176749820778926980/8763089680278630798 7004773728933080688/7094132466918650576
5474336160768739562/9179309170130491867 3641492001841693834/6802343790358720266
7110014232433807452/8233249049534926722 4002605419585567451/5909037539430414116
6790061301273796753/8994770836434110084 3105398966385813178/8575327272271309747
236827893402085811/4632876491593555630 3477349989839708771/5243456228218401591
447874321743413582/4884824878809761981 2478635695177084046/2862874795878087299
1792100816031779517/8797710975296791514 2122086457691868047/6754152633257879102
5529257231873880970/7482696422080306263 2301060532313563842/7581657780682550585
1154639350811753070/2099003189398439893 6183318381442988218/8545575359469876435
1116622980700228293/6355643331018279220 3923393108485839202/7175305793577983431
2111420422995182716/7441610963092173535 6043488202999719106/7698761125427610262
5857032209754502182/7935680601550468961 4933047953555676232/5703509708986314587
1017640087634144675/8361752276425332525 5932625727860616247/8962684192911866894
3555457622089971058/5281628715131211083 3609233650318985957/8864271573141743981
8539411965809363419/8690390300210260607 1535739774721290084/4656633276935889550
631760304001370519/3407055751267169483 7896185669929651019/9088943646075470681
4338364728213400712/4383304126839491652 4888583239336865771/8718035167006096159
2535844763980349585/5221358629645255649 5569986805924677121/7314033384775355950
112552822416430511/1726005817293959220 3605765495253676581/5583693687266982403
4208908439127497614/8950729782270152152 3278165042304274957/4749410482176658434
2487444578240428306/7826661129865587920 6454500117402830107/8633068193148815563
530177882667101809/3927516408877696002 219329279363082078/6944689297090205504
2395528977141717022/7259853271741999108 7137176000133935954/7556991439533792574
4933506735840665696/6266235653127186966 263534256133293844/4311108906069633327
1120550552782439906/1783911144836948194 3768172891850434749/5290701972626797854
251791394009622637/2360466969567915216 2301663058653253107/7100144783924243308
5419893587085832186/7094238710514125177 6158118167848689697/8404921098326327539
979716998285001711/7090328984510479687 1644229796679193765/4874083921821393732
6282108161772814647/6682625930286374243 1745213466923430511/4468259071898269869
1485192625280824514/6317012926807703795 6111428437422253466/6697584531216601185
1293474963665145422/3876014014579588833 553914646339497280/8948360931966242480
5153357034438122278/7998783528144114952 341965678448231898/8011717818499120201
2140064424490021404/5160525787508231204 1050676090833157983/1957506298572130737
385902242633179286/8562261317260682963 198736313900060544/5096424893057430210
563026191057453299/8563163992688020703 1485824767842354814/6542870632197212120
7108125506465978957/8731187752406757832 1070007245348971868/5504828248582894296
3296734497995227814/4213665238913840987 4543228156771628950/7477232002430092237
5888796249594992841/8531937624977327993 2209510572526630411/4230919239579816374
2388730851964651562/2967953302900596398 1676406039266082946/4606263306235297405
6462928771114708439/7088773025544662043 5965469178975362748/6223143634551050565
5007588984661697979/6573475349115890826 7996730189132812487/8315358235060449359
3473240643383397805/5695884617508100407 7895640037867995792/8155059995922263365
945888407627184277/1541576678106437068 1428849585911040053/3943385427352609941
2241086695002988885/7029128358495274900 3808160813764975068/8242823756874503904
709686870227337534/6133690158406177702 4890699520267968574/7885635782702207886
2902066329174985845/5308732237097546105 3003377368335395424/4517639962215243794
1029487446825793386/6624777400027402074 461788630551119129/8175990803873975021
7282320231702609307/7756680235671955189 2841958206294040082/6749560761887763386
2044912341571154344/4331982384805937346 147321104134151241/1838729200266556713
1533221209623703895/6471196744477220635 3702150020472833794/5355235031331514735
4414293194119393389/5697281951760807155 3990413138137021149/7360695930036920415
2165255307333667266/9114879166458952924 7181373258564988054/7944485919772838779
2157543071504476009/7727846124281787284 3756620439235949727/8756543934562285115
1072294162077407379/2598155582744732744 5209599645730092124/8733054348492104148
220655059630072826/1747385704404451740 3293887501577504278/3573724628211183727
1099662753710154088/8592093829731102204 2864939866116161259/3447928238602923212
346369107017219013/7940312297460597528 1968516354581844561/3156013189375908721
2668660956567741339/3950963438613728066 3040581701947155387/5754664628776248741
1186261201840762525/5539739943589036038 7294080305808960688/8095112833428019348
3026300548506471535/8336558964475867893 4340646217850780143/5787037371981760086
2038373291661051433/3351722881944044238 5679090621060695046/6407089128065163921
5392980080251631149/6527723848654515712 618110390259669697/1171119470714953619
544227674814235397/2422361634934048729 2649184504540348907/8422483808669565086
3953584221671108068/8571218474502124840 1512892756771950633/4371807549130859305
3988095748466395555/4651283736688029114 3266989102781265268/8840784100238759450
3290225616738915272/7208551347414397023 2158847242882957352/4794643839456340296
1902026884567124633/7841506744114871839 1689282482953064167/2878867924038258923
3120468807279168638/7326232379241435018 1976069449160512946/8168410367786430115
1987180843475443003/8499840852685379868 3588899886834919960/7937442475937865165
1219376683827550085/7476335980533630564 232750051729281051/5496058868130946903
1900791545134132664/5944229320342167725 1174505341745219934/7687033934059984774
1188354418598962173/7447998173487340055 1063108090396088552/5193253933917017961
290864925940800804/6896917846297854137 2401966502348981821/6596155931433139954
2416755089646480693/9139837704880654740 4115369122430021126/4350592651590620901
4213279636681951979/4902327129061903562 6970355047117174156/8826076025982369128
2099890085310461577/6958363028130853058 7211337312734762659/8938930883658226457
1261767061152563269/8885647743076293064 95861085731284702/8044066639909838804
3518404774181885918/7626043279927712007 309410088687044766/4855822334267315068
3972655093521199843/4962621054461050956 4594497263483430516/8000950441938880236
597303396756478977/2958508440498948271 3991829028983036743/4823351489745542308
2431689465794441942/8439468286336413097 1743047076978740684/9146307131299145147
1164400174835079251/5511413550885411136 3397938165728860480/7037723652130186648
6102488568142640404/8888055861094438224 2549419653328121154/7518353712714103385
420209975743023113/6091602693112017937 1510871662382225153/4633060337319109748
49961719879858992/7904528420102757259 1510937590427190580/1973329442840904713
7089410775629671248/7227796742301372839 845906498363962372/1720655572140693103
5949011845267657328/7659264848957084203 2388135257926125954/8712228809635899604
1326566596316229230/9075324981082048940 1502867113111525118/2651533228059984873
1314504422434534559/4627310519609744120 5865055809189206448/8826188237407898207
904510679467131778/7061794838552187903 1804796163426869454/7863523131261303577
1304828913862486844/4382422173959077310 461364521254537265/1388924215634621751
3273361988810149457/8181277770995718471 880585284683585614/6244750974209273878
4959394323740055020/6374605087637939951 597082658075987820/2630568916663728583
477285139471514111/1329811736939129202 1846756230931858571/2955559756130464325
3869516848838652460/9101841176814182087 1920712900186881456/7069052220731152413
1053477941562247001/2045424380213762761 3279051010465743557/4274145372745237334
6050350584562746426/9044279923149656290 2992737600930185681/7273765195037306240
7535238741676938514/7770748057566076533 4178673908270643778/4222279143210531350
4021342346074156220/7975622019295717108 115464021270006388/3576279692405160985
6503475702901266099/7654614279639422000 3286694577326786878/5798269740505332495
2229108494635887674/7461613936441621849 2020403056030531953/7137615259319117191
446600475799856533/3602349256115922008 3945611339805852759/8283359571940168924
4756894563969479268/6712203172682047150 8574300548251348926/9101877542532501537
859842348487594586/3193454562719937866 364131335355517010/1420492459220356830
1565782142824813208/7949854899325386369 3050217133695482764/6677454772584559785
7253915881752301790/9217321549422978785 3334090898656695638/4446301213126453765
3719971976100990975/6603308331532837843 6599575955309170475/6740699936704609064
765163140586910958/8196623796546588293 2074146584386712776/7373662067439207614
386963447234471585/4824728358628815225 913090342590045547/7054394601438146960
5471406361608034374/7937361119127772719 6110119939974926466/7818909164100743035
5520370453692693905/8469578979351668549 6041575100110161695/7677994867545660001
325201703712055871/8237341736006835694 976075430649834264/8223351533655085315
3990066835220972255/5435989149666446240 2669114908303937515/6482859521864001385
870721253304748231/5532383786150551488 595434311871477283/8812554071678648785
5973864507080866604/8250838894755489699 6982399949631603825/7680971283307419375
7219767357716664556/9158453556461690707 2113473258250324965/7510437722802519607
8829314002181467139/8927922272069452868 4786821539095869425/8192717697745371341
855587787815072008/6990325382852590453 6876766621044394632/8541678623715788628
3362722585270633944/6928516592666914828 2465819269249246703/5683037040436336657
3318255877910522092/7930186232786525369 1373788493728407614/6906725137002276839
236441715565634985/2586768520597759258 3732793865678713079/6902958194047089135
1188465375055918049/5826071852111554412 2338627737421307208/8831009803475199316
1173354341153195937/7727538864934747461 2798296645278424795/6858671213050566942
1176489218182018559/7791682636458828409 779645797181145440/2551519562037546168
3995376314130490020/8121259889613927195 2904968674550391856/7234869304327127207
1890175183074437875/6876497241979270265 4587833101271128689/6368823137788246561
1740358771542560487/4751002781552917095 1046362006887877457/6725376011543640575
2767878233782404888/7070653999091970199 4623591430418482876/7471510260832131581
3981882047599665602/5920593237407936685 4832596776869326009/5967112305552436863
3262388526624316730/6866297240094550836 4951188164665779411/5110468750877119113
5168399069727102956/6853657001050236519 1996914976157894586/2780723574056048652
859724076945196111/4065938710737121856 3844076786826128373/4775358636584065354
1337359134129740532/6805454545822066880 5761713533790685207/8397404853084969531
1955699288024867443/2062679574501292151 1128453948305370060/3831012677631080429
2961012977605265339/7726530215438126353 1269575076903929088/3739064710628545742
6529870893069273432/8107001150212757707 2920099359266394877/8392751439832481441
3231254747991135190/5890021762154721578 7496528740844006755/7776433664547422232
2877413596236291095/5323638624636576531 456210542405248493/8237054962398815642
3619464377415841468/3630398658360575039 3193890565054113956/8778271931555695301
2751422991726464690/6906829306737030292 1669390254517524287/4380622833358870212
661820865144219407/2335612587759575684 667633610313539083/6241612461497093175
1726814528280749295/6661885310891767996 1445092191616015891/3772064755359479577
1708339930851521002/6735394426916412622 1552956201031922399/6748628914796287328
3135168665010865114/3852730648928107605 6643584242573989915/8857534400435320543
7724811237879992894/8461102093463672860 4781457743471817089/4976567953930230703
5154948299737005163/8942283581485382395 4824519860327720038/6066299330061757849
55987488204912172/2312749906373112989 5181537541478733226/8835641491573387287
512243468851030285/7269687433140533767 3145645022858016962/6434484297708443495
7623386231756756639/8441555171875590016 1355000324830540565/3324868203646095839
1916405470816010479/5629455092744966530 486920991339809155/894275580223308661
