250
3653835338104745793/6613122284947877862 4546334156723866690/8498845803674634554
7439737787877569818/8220439112486318814 4740240595410200710/6030471994844587433
5788206758276533069/8727765729802535583 4502850346742653623/6422554429766702320
1222212003924756510/5934258497394226434 585772794821921119/4360391782248411965
2455101328003249660/6778522404414720151 4224165699523633063/4830852027842967750
3093111596521778581/4154371673472277047 2220520498978374924/7484852131581175465
1023131736113143157/7052695094414584026 527315978658567864/3454886289685997129
2714762831664804233/4649295216843056997 5641949503236606251/6788262881824668090
1742341469836143182/6648251459204104801 1954135023951737915/8311835246281500537
5683307813601327767/5788649074175162809 62075243346019210/5796408052910638231
4880525126245583030/5652416967608856706 6030788910161262261/8092973845011491247
7114525120479695893/9095269347258742919 4471365030117807990/4992475253369241911
1444320022827217523/7695835105495175518 3225318018593965246/7106782440670097214
2916628574255677201/8449662680175870885 1434985117312780378/3416320478938195511
1056303300929783529/9062868466685584664 8675476732396088700/9009949567848864457
56277192042722134/8976831604042781344 186915168811975321/4846465729542079240
590176172855169195/2718338860221498922 3726321185143442295/4862142172243546648
2460088283075471313/5099297316095182324 6149824418079953082/9032904219525689233
7047043516468491145/7864703377223923426 7444417981562234050/8872728294008576981
2376189741694567394/7325144922227723499 1827320204849731994/4808841239615935331
7781067868387160969/8570561746859956723 4633901386025802207/6926321215961040358
4773325728122002429/5525314893279192110 1175426961620548024/3591296841175860643
4849988597149532325/5568208417918162655 2500892719243422043/3365566551771293807
5255325087679459761/5470514545739749272 2280549480294014221/4307664198134834110
1600551303656194784/8842092428519288150 5587089758340268855/9030394678276910662
644722618483190270/2766412353521436856 341400841448227154/1889184235970078131
6153946564858767498/8326283694849354417 5004511654268610807/7434605844537110192
642965534800487722/904739805276864369 2705337805013047487/8028890293511027102
5155516860521408590/6671533440466827409 7430620479944264722/7643092521807778387
2431075296573733288/5899702755272000676 3604912334751185002/4830709191369783347
833133269449171600/5813494067843694905 1839945159262427543/3843461198485534303
2211308700304421911/3295685062677012520 585586054572831165/8370709399676814995
1744315079513712348/8800721244498218015 6479301786229681772/8518291650664183274
2949726755166950742/7327837305687022018 1045189228332044855/8911565196178167495
1592884440266899736/6321557787146160427 7437195097163015107/8752216137954379304
3253779510080089268/8614556725237457838 1039465051499796501/6107608331495435349
3307943578611660651/7121285757481537825 2384510124735251399/3801296790419530369
3492494182870308645/4042867401622139737 81600670044061577/4738129518718048585
1212091571597743987/3488039522842617070 2642589785541033336/3236440133183582377
2136785867747973356/8432060898628156125 353067710514463626/2795420440594532870
7262296781128025915/9119632444697624184 638493493976893526/1385235516146150819
6328910687816991532/7811325878737641665 5884930112384731842/8887120055943514502
6803817901877393582/7044038325521251763 5515972051149190086/8618583393904734509
3141651369411082301/8182546215558337553 7582015349404259704/7841806083516850124
1437985033643860530/8817274328375682421 1028045816678530766/8760222251373905706
2180770718530672368/8394414878111542108 3049067339642052456/5490692445277617722
864579220487985373/5747044782571644185 812592760831200452/8008160489580972223
6890813348020173001/8961134769283781469 316424561808786474/2770927115414938000
3589214492631132214/5253217218223848790 398872378936134900/1541625739765758054
2262077910334644911/2924621300670349152 3062973809949932895/7265162381266382511
