250
1811477559659276199/4481309438020972634 1326347293498321673/5167731230005224546
863714886490433578/6266320083948251377 903295305947026041/8477359749446733008
2714755694486337221/4176013108511937221 5736827085414525194/8778972305809698234
353180997093112864/4494586096585679316 1687204055994980662/4069997021976861234
5834635437347864420/6387589797160259634 4394936529812233039/5625288025680064898
515200527570445625/2479736872620185611 6625173840304111589/9056228649400921555
301641588682309581/5200526518645547835 4754552049198898757/8285062837810679866
2067417259253918044/6805920863221124981 3221967893851351579/5026900058431958134
1327094344481135205/7087315380732084900 83759061211929809/3371575134425175408
1297403407345214596/9091841593065445967 315023574903450703/635725338830131875
7812122402054977678/8766457174550157568 3600645167200137166/6755706954934804777
3275892722013063319/8112562134296569874 796972280153136047/6106567268195115544
1344362255294234211/8197305093987648857 2455850855963971397/6407966555758730027
2389504259420442506/6444150880259900549 3503796313444984471/5935720579901021898
6660959064870196058/7063971139852737967 4348030858474634558/7387240506988760293
1585473138109549152/3059275130606424379 55183554050803893/780272242942886556
2543325865088141454/3988222379478360519 6990132417899362859/7541735936840288671
882944047517275571/5614178214241578619 5686309281193823089/7908750895960103541
2124102285663815715/7996270290624606999 3947311266006590595/5673759730997699574
1829858065102303741/7653350026509820854 2535408983626034274/2714013716385278081
60976503489510522/818693567977474729 46315401310911518/3327207653895138474
8867130446036641053/9036621688725952373 4360534958185079751/4485246029523503644
5553054011242102974/9105638197248360511 2123398873862024910/3041700626485087732
2170523093987884098/5749380620942368625 2200840994421674654/8913333188391602647
4503183965784581029/7053521511445730137 127474112946180475/8830695782760411844
1960880509415669674/5966037156853317945 3878801753522157685/8372680454544183302
2641606006925972901/4947095348804497563 5107138573852723901/6525110213146243365
2072679652521589441/5579771094829931025 3083327756410513624/6273650722447372671
205815750782569858/6739497867424076908 3794819943200843351/8389779455917283613
1073410449133716595/3681376494365775388 3325988572712851075/4445160581028174996
3650633096223687669/7271953535397731686 7963108869099987685/9065711765193087060
2052006571858978922/2528569049671790021 1407890051627632908/6170581103975215332
4237424113107887327/7114748328541608579 5757580470661090475/7190499109625584290
5263997092308005476/7590632775610442264 6600702326008718901/9102712480832362241
6823592941205336630/8436275770009703350 2984915174102084898/6298822246816845318
7720880214382948568/7788371758090905261 1744917925505628994/9105434978644584310
1294280125797782928/6844872880344164001 4196909657486968386/7857344760209670995
4123439287313046185/4372698006335555201 6294143824899592512/8074210389943612786
2323438030857869052/5556426516283279180 3996960811698674724/8867365711805838058
811042318592893881/7156549402669439641 1548339594972978554/1875338052303387497
4358135852671720492/5825303230592800114 2495451709095545481/7342115117333105505
1858348524748625420/7148006505764797105 2310163206080566849/5234361702828109134
4187652039305371326/9150310814126125866 6269522510602215953/8287603519440227814
6019406002388053383/7679836063670215114 2677246266731048754/8436982931933451823
2357983491956655290/7417473372442056620 3646900029614045396/6675605680204872741
2606189883628199082/3933534352092685541 3843554246875968754/4447101621526117355
708705200052978201/2667683632421867770 2626970704862914713/8948417078745913219
2632899987779439269/8878699972177240357 543397694917720516/1396354972426821473
2104483038767809117/3430762135471477146 360553209294466218/4092019025664231647
5880320112926448668/7492505201161933351 1053906371128066051/1352309566296189423
1242800684466428416/6325099485926098458 2233420015599809000/7046660839615937335
2255815611627997521/6097308114714335248 318450040058332670/1943108806733017781
4661629784138696341/8393418484861620061 3694453099816678453/4145483833812274315
7063606282698962654/9181306308448312774 3207310054370361761/7149894249751014464
1455738135158927088/8027589225315591384 4406468709779912540/5492255109083745650
15223547085643220/8850355992434290930 4182492793287720036/5719917468781598992
597788832125108278/1868401097199978038 2251525851689284633/2789045364213587815
4860338765281580676/8046954389638604979 603138920507272182/4977468397840766778
5692237081436727109/7000111345077013290 3088458456533602164/8051108264064559986
1500835601860755264/2478721066100653770 2142130586717907981/5674948274922496915
6053398394450677041/8138263558463594933 1016492148321710663/8066599338740613704
5890715324256387809/6076311846237358334 243851412598225608/877307398564886408
2476782218040235549/8832447618266929998 5971864296524888893/8158899363719303112
1901039647072457682/6234709895642985821 7169874399821544516/8890627634164202028
