250
3339639801362339581/3672176164859581379 3859986188655842815/7065931539552563333
7283660100515170796/7536167601667098607 1970714320552039391/6636303939601205998
5963104148105945199/8734917553018619136 6857863528563747804/7713294508724629397
5009908874834034995/8474679924150498723 1909198867372680690/6362029986022405030
4033049367752349051/7295659310361146002 4218818306086257228/5979183728336738780
3941493372917319257/6596728305591284739 1770228463973306731/8012784082222035017
1020747505757493391/8988233374587986649 2043364617500149790/3817142937679702355
1147934974814696311/6117193130392115249 1149799427391468041/9037993619305273536
157154930712425645/1138259268064797810 3113250166400940532/3139260974312682086
6204841279773771894/8248112028946197814 6183960946277904103/6881916439742543794
1190602744340326331/2433440516639250422 1807714963556850289/3273856910913016078
1587471043813985578/8483348896981996356 2851388345130542008/8960442790540484433
2437205440896799087/5530931108599935680 829398553124051700/7342383107183739228
4375459995652631595/7094131625267297444 1191631769565267533/4909352689701692658
5244220529492288211/6282948361916120578 3255079246867296639/6935838292577037932
41183705302661914/2815839683900770196 708833223358411929/778324742350794139
5623521151731555130/6879187403302199563 301364199911471620/4987692871477887605
1406395297207725888/9060408966053910694 5766837278362188352/7397298590488916728
4489136045214105321/8980432611453431581 532881654552425616/681950647940327869
4089094019948615049/8761226631571605130 3852773589301942835/5195713066786038085
2871239503538735541/4267029030210716200 328850984942086300/1525566812121264698
2050667643076254963/2653326598210137542 515628510499822318/7465348364330743101
2347624056847242133/2416102356421312278 1585204538667593038/5991824429464839333
4366595028363192482/4447227065949601758 160162907116031258/2177672016195295919
1885195102627943598/8834049107760713539 3290263218000498873/6913344978457310344
4407312649356796453/4784847575088808757 373570593170870934/6547442104701295992
132400085163009319/8664000204892629850 1233445601947881344/6355137414242328038
62889136575092228/1948995859267679940 2637516278205244757/3770560254084414679
117768759770887733/6646865116557020722 1263748022454683501/1520677087046986459
4995678722921281993/6476665961004714965 1580090356761486037/4435749973636751648
2469619113654306969/3238193586246185938 2970663458240379379/5769819158231018076
325111171921712643/8496316891691804149 1273140554385361489/8764207574600202004
2063433223888593119/9013149308850377371 6043385224049672487/6913100821552367512
2643914530629770643/7314818634383554355 4338783766508575897/8800183003564707254
1949915958724808953/7452894874489550365 98023566330344132/5823113291236567234
2511574870973891882/5355231421432563753 1891985722336012094/3431680844991802362
2772955353009496560/6276244073528559079 1229082389622834730/5179155450529995607
191697483352970140/4559404292406356030 2100821199589829747/6464945752140463832
183502816518406542/938884600167039241 3084749552405854860/7257530511436503547
4583281983313988160/7339513633034788919 751237954680482347/4381672716791339003
4445728722882855601/4704305328414501152 6094299600585685019/8834420443879246751
3823637521672783412/7365069222223333945 5034195073506884813/8773837205708730664
1209897847923534078/2104757761648819259 6035267209727217492/7505030252927399167
7492786274438370076/8187809284038014545 2063491139201361862/3692947964091386634
1040593748755656425/4048843051043357898 5564226240359357744/5689402017501495652
6014892336764972794/8298908038757202843 6420457252153140946/8038012383266952616
3799868970341655169/8814679274260323121 836819850750193332/3322017421853109748
6418021187516186857/7665733566728354675 797382851083814028/1715056380649191298
407479176433137579/5272585851975993353 439416701261123067/4979047350615301286
2650235644790323477/4940045813355124730 832503848419824493/6765189065085340277
1895079335279867891/2747109593000369714 3302144485983258304/7961714092138899653
341565363171435005/7647124312600651341 6328194794039150993/7157847250611937601
2353628140271400321/2565569736230502782 5214545984190317337/7853742997219176782
3667718539820512841/6124841913342093737 1890924156855063147/9200576234238016078
4825624639820801527/8676111302893425990 1182260971473818582/5249587298417493916
351790607135225746/7291806174668447381 3279181157320732633/6395852770518556963
2877482364220990126/8049278728901784440 3938910859971393365/4870131134120440113
4096173985145720201/4968664634914225932 2170059596486736359/3698053612698556410
2935185758648761526/6585873291479910678 826702086542951910/7116632431917602911
1636975372878110218/5649306240967860887 1165053318427298537/4607279018005138955
2513527673178998449/7147632079106489081 598557617948514627/4882135281149636444
4695033221641871297/9035136028460385143 8109080595296209656/9060155002912388879
187685108631853797/6505319646668929681 5661044509771921206/7274056680585182368
61235570825587521/4035798603049625259 2279536623113135998/6855166607987844449
742120452960997388/8982109661792461265 198774619899651623/1495388135114861618
1016229664270327687/6560565694608121786 603057548541941836/2423966511282300326
5188426304121848778/5598920677439897795 123887264075688602/377252156014906382
3173304820941323995/7386889355241138239 176706841923973797/7447189003216374466
5206684370953920970/6369204484894212611 2824112488796144228/8013784765931224948
5186259646453596497/6194964074595647410 4176354453120621807/5331553004467745985
1351453769220801678/7014684989263513238 16156780248777051/7129494749166444579
2010714809232056940/8155704909670454497 2886752094192901128/3313266256329059789
3633420307669478056/7934515512174021930 6084356257335136180/7075238984683702141
4399050311383485543/6990017524780312987 6940081428273791508/8839807909689985062
2268968758953570730/5485098278830456925 1884248135965907991/5385709545399088742
713864286045751213/766802889535470368 2936983451554775210/6425336855887551734
3017386171627568443/6471448940821260194 5911410267525234149/5920872050116963569
744742364712769084/2182388013292522249 4859889808381815569/5624200860418996739
7249059392365141784/7600192713913691165 1154601841216469557/2651277574165795700
3291359942761126947/8630551348792416493 4328905808470136870/6395800114146610283
2797994719544886139/4734112984577591509 1046445148135191264/4318813545550299958
669546140975492337/1890465266899399596 1550933343395972634/2724852662291134215
5177330828143952936/7542768512866968233 2286450212121537938/2592271893052486494
4152942169681891685/7236895282332768793 4061887749653297460/4138887640826760224
1081632189246576946/7411635120105782483 5074613372529132128/5771390946926962750
348262829735869383/4230296381455898966 539888316904181172/3848300775545402773
3650436766605930671/4670347745693315925 671755328523020511/2983174447672308277
4003104622967425584/6737374977673163313 3645678249494657214/8100795892621222524
5308196844542701421/7668343933841828188 7709145072894071402/8820207786239578232
131355268525934363/2736755363660111273 4496110387625750703/6760118860930910696
284050170771508371/1844066147394665524 5082742675064969982/6593966574482573503
312533657955590729/1006744320253198814 6740310435683066785/7371974003729720546
716721577939831841/921402659826733992 2778037901899365340/3895803259895205702
875502190277097012/2106567970912126998 2619283971681675808/2619330481206717064
5894274565603041893/7452102353913701459 1606285224914925303/8878276517139433035
457023487571946782/7958767152076702927 5594411188575582120/6673190788311944563
4978195600408301/7398550988046786979 5407017331586852992/5729108477602986734
1194436395966431613/2985197896779027698 289766440378889810/1130755576820453759
3835187477821990573/7984304394192883279 2898957959403880460/7871126690615002111
6673662741480084944/8561520997150364897 780730102638010767/7805685633129194321
4024009357843227894/8540094232383259169 3930423460370585587/6014303336061089239
3579634689656089379/7767239513537403924 4432940408654849769/5771711969665832423
1193170182477119414/5044497463725422403 4890144830628284608/6497004759836329168
5309060552720583132/8389583649933236507 1210107271718209181/6193749154797237954
4854626553209817330/9035880835782755031 2800495104707647963/3486676226746336654
5178872465796375494/7908199731292585894 1878591121717285673/8207639012075505346
2367057388862056290/7309904205618666415 4430166473404491313/5953830085983576639
1302660678713697522/6618090854640514740 745842488825702862/2149615695232524336
2109110707745882921/5021566482277747781 898489768097638280/4615536442845731816
2324105557825382727/3222733529048271935 325824176778630176/9030768802021220174
1824980128875094195/5298179159180460601 1675846224362589652/4704835154909727807
6725072939009436869/7693888660611134740 4546627159464151794/8992811245795953753
5304089749412558174/8883087851706065484 895637422990104679/4383750314012996157
1729797542357786220/6920090065571385268 650411364173564128/2913875461913866744
7625817878099909162/8327847513616901127 1986138231717321644/3375108484985280236
3044001509164765769/7421085622840968232 293604434908566884/7078419349259542710
1108039953901162365/6768627483697199841 158375052678659572/806968051309602375
486592161897500058/4686372309660731869 1300139050260191075/8959793229238032795
3420636312083724050/8930105044151101165 5591472191298541922/7032284629597570975
6348892866644186437/7654045898272211561 939126029746008549/1077580297630519772
449467542003538077/4721304602643859300 2840233441486429509/4072183854249806933
4210252140042588397/4504341200764353558 1833820843846664325/3587507130481847333
2808171095062934972/3172510454993701732 2625375183792056586/6706054212159968234
5012072889242303288/7340570454016087341 423898170242583142/5402561265686013875
4861722611622007505/5868308378794722832 1495641440288101467/3508817980705225838
3279017942878568900/6648557331715662592 245519615559015785/3501273541861694142
4405894606421145465/5426611762588679073 8473145133228817977/8717566194662979606
6399646859757543004/8753667617299873988 154336487497580403/6961438079951047968
6101053745150780302/8180674751724975335 1137889496711157768/6289264865887738537
3893180574316816589/6867920030230839890 1685626801903315840/3129837850340970282
5761970193109604598/8745398324335896865 6808989138577695896/8770941139716087897
486353185204115646/3368123810590499817 1739559601300171623/5505027666381186016
2593439249633243377/8508892987388378535 951318951579292212/3395342796804558706
2359652843449921296/2791671556223058333 4184033596511493489/6314615914765802061
4348828298714279157/6482570291944079107 5021284481193282597/8360103159649387721
2151648663649899144/6883569149862860194 2833451893920069932/4014876094627618495
2312479104847691326/3495634415218386919 1348002493579966190/1637330957346342651
1984888755365180876/3522335083541443918 1746272889463901023/8415141377372854040
785139853219327636/6954928904085965588 2032102584051261876/5643067758707001425
6101476559784402287/6598952425242490457 5185581308351549511/5587380701527403658
5690343139343866/8470701245811410152 3276840893066962092/7393601422195469036
5598804752819809630/6743455620829671553 6143347273877124108/8270333691862703636
4643048826694327060/8686198471944876120 3829898113685105036/5840380755282254359
3697371628903221934/4926881413653686494 5861405464946828995/7877830707667288818
4293345910475318248/7561083000528434345 5282844989237917757/8336113774722350763
2279768259004753022/8228645382510444155 2294511957920563106/6317050307027071230
3772443122185491845/6520091186353928744 954913905312673070/8252544293069494082
464297502354151829/5377140312422582530 3875607070373510793/8077509087324690548
1603138714170672537/5878834457888290157 922884798161388599/3628989361859283990
2319593346254367953/5908947402421615325 265381166911722427/721832025891249480
3127745209637124866/6489917080369181293 5320578296073235802/7150023749228266950
865272273816383645/2156791635821199835 7880664350806893274/8895769892759065555
1167061627084211440/7249094054842551025 930844388725140302/6634864401332480847
5573007282797481600/7065615451424816409 5002924767759590254/5613727113956643681
3772662745837574188/7886935502547715889 665540710608226691/3846586482081770644
5174122460230954816/8608453534014420273 527587974421609197/608833765342403483
262023616577836214/2454512783794136723 8062854310198079392/8497135474059312451
2493598368020621624/5628408993865442071 2914349799831719998/6158606261575022529
3094220064270921576/7723880110874677738 2441298719570314608/2998104795159464428
1526263715647864102/1675153440662042409 118924433494246485/5300946504532756600
6438520326261458701/8436444124077508460 305132105445447874/2544881756686922269
1322774068836079447/7249793017541940234 819550170112650644/6392960603900579113
1913459563068441215/3712249574263107004 476099016518334488/8388066833033717655
106081732785954023/8045873560302623886 3705476764584926487/8802335384865149711
12176409226868720/8841291239822311083 14925498111590593/7616673366581015753
6017694469096439019/8894821508746632594 5059447685265783932/8364668684365109578
1260364504373316889/6650048203129931165 2493843105551041437/3031241406481649906
4100431380710891000/9084926556293011027 3794650616874004444/5877830814960343273
6255553971150002777/6949296932993928981 4746116936763885808/5401265317056115340
5426707926620837472/6655284780354643818 1716360697655752588/6640441483816731720
6768601854647690753/6814080191568592887 7380959198066540853/8508871915166118906
2183969879696991159/6893079386857210528 4895085636339949482/5695286172948411151
898728302391765487/1630875563921210761 1824953264253248282/3086269153524265843
5451338285986734246/6024663911395328059 1196674994570433475/2105809729346254527
464337016118117611/2689006922703117541 1335022172256255405/5813054279721978473
3455954750509405499/7497257463917139010 2829156953080399534/7966640786202121833
