250
3408456361492598942/5288592737813791994 2347012522964810696/3796200971275002556
6688522192505557089/7236713674743789073 3642823109159769877/8501508205416731119
233182765626133764/2947605552103251316 1027851237938010098/6144997060771251476
6901293710169501659/8764391576270491164 1780777262315263204/5178169007438053055
3265363779965671145/4077696794174519850 2460891470062563902/5345720600942023564
2118209472510566928/6223932304556782476 706845132014361590/8242900384012326183
1441198372629382252/6983784636954573484 2603263854388247972/3574268940748648882
7371367847946337884/7565869284032839506 5019884014125007510/7417071250573389957
3049481716574741359/7596088300733612517 2158566737566823258/5825397887250890486
3589746474779572458/4897322569621307107 304997634953612819/6795156063741109837
2848066949379475535/9085042532903190298 2494924582002339687/3103685177709828679
1244567742910157594/6174035955511533715 2487315045404818654/7782552709014726442
1002511055427954755/7635961559749920568 8111282755650069206/9147893856932013349
295325976708667431/5210769325557701456 2749518985893283784/7605185553067506940
407118838917355425/6266158374181692414 2690321477087161678/6343526377155425153
766180669855193302/5348454132680400804 3521013109493845194/4892829820064290310
655725272098790550/7597961096549377352 3850704577488269173/5489690418613734111
2052314870070366232/6889906903428903036 661887474349197160/2015604823232050055
3762078470797329206/5674949646214886817 1407043417042308699/6693188578236695500
5709243091088000957/9067186530127653289 379224189790886037/8985493146851954808
8041953338862518866/8313052166703730165 4788881942876132244/5276115826938682033
4210228566037378987/9205140193953673309 1211719119693542447/2824754584460222268
2881105382361754348/7213336070495925999 5239775913461301823/5584056127552934410
3361157632108493195/8125884802771167239 5015978662386001913/9174179320062737259
2299311557425229626/4517283212081925233 1512409298860259607/6523986400932042320
1516252175229230830/7104477223859616891 1421517075459613809/4607059730727156099
1186266390991756061/5245869341984923231 857673490632467379/4556715316613499823
1049533447550943919/5201484676635100681 2853324475944667302/3977290119304303541
4548549589182037880/5670985566376758977 7204597243289518203/8392362097761806630
1633352906577703143/6480032275428646592 1812235154181529656/7907470338276780994
3280415778227133439/6286864981708224072 2738328350510191195/8811462998643347121
357186860351545050/2229178999673398060 1537317279592600359/7373974246425429487
5657023143409877389/7786433518783799527 5564208563516300701/6662847286086399693
2165440549523269588/7499699938899722924 4552862750782912631/8326720507108250707
5516728156068722935/5571242185358366380 3599344504249157059/6963833605671710021
1462014875403796237/3927873212949107924 3709527556160158108/5078632144765125160
4237945690637265428/5134468896360972445 2985812995382253800/3208590873086569998
376418526903880458/1581058946848591327 3793267438401827356/9016426917019996561
8845857396482897/4637154588724126380 611218958926623559/8628494721572451380
2146241503600233285/7776827160403232369 5469063959077631986/6464587437315448548
1030350724045381940/3967202940935143545 1711975028023054475/5064424946821408173
2849910553770243141/8452180795362754854 6996999220443810143/7904490249890083024
4980891070281723061/6294581684776847987 4936824517830692002/7311297491405568136
2087659459297199192/5209949409576141389 6954475961101935863/7982581962397128072
786361704766502264/1350623309739183545 6578309854024158849/8602704019862927436
1422197681536988999/8686771618906304758 5058138486850364932/7627680099203789846
3291064083866494987/4891759343945671363 3720590473038980638/4611581178890791993
2225348619813825966/4025971748565119545 6004881941859290111/8663010034021371793
5440959889700070096/9220708930761413503 5260224839713574035/6183925266209184342
587300747664556473/7111024814578377956 4866648287095178456/5455888149477659131
2242759318619473557/8121499960060056091 2684161882121262538/8558190230537276766
5412524567592465248/5745418471673514699 628383018279834522/8797659264071422769
1053423903785138555/2580068947873633713 4309379873718906375/7918923847300250908
1797108961294227178/7105134943990427585 6386213857174586358/7649420916035167596
1436713364154492895/2174052261541421890 442596395562813937/7022429457578551799
4932492073954834309/5534638655267631053 55060135364818993/4177262485576061460
2779924036746302075/3643151754155076748 6235388404923378241/8141000299476309677
111473704210676752/7876660459108301306 1709019867868113048/4559131241077341454
3581657012856249890/4937785114555457390 5619797953072098434/6777583345008307176
5855477028839963868/6912338327051336467 3759072979101705301/7283573946895994887
3051446333501597393/4527844670723245259 5750697072249315303/8603193165193988560
901126659492174108/6669364855298914632 8152926007610952535/9020795598952354805
