250
1438660311255238331/5162372404233623740 3512469798346658952/7808167606547601774
89318173998416052/2579155127163748351 607156763598347522/9134352734480258104
3085131154449375413/6766992211505863647 543773370687629746/3654741274538111976
5058923347634679654/8456161648465663397 523014420537119843/3761952056676207267
7417229881378892017/7724912394858103754 2906970883530275741/3836903956881484139
1380682972243408002/6560978937245746026 721060882484970217/1088363065772288288
2293632686558750978/6389596366536629884 2070796382762859084/4229731107790801205
4820733032652438686/8374002432772972362 2536169407648235626/7513293207849491141
4611827697770831320/7280895256868997764 1465433467011629854/2565049294259910492
3887673408884587473/8618962576757041426 6705508971071060423/8449381218959605567
2411406130994904219/8216971720085167764 632719478241228960/4008586081938508334
211165554463514113/6734679204653715472 119123399225180960/404999982108501202
573940248022770054/7998710197484004549 506582495829651288/6274932281857178076
1306562997016803518/3386384820006744759 4119174751443685901/4547240241387253035
5032451523633572617/7091229660530613520 805831991572841556/9108880030250227191
1433824360383398393/8067162583980397099 2057720381491194582/5708111029296217377
4832905344669797587/8429008380512535677 5072285842804162783/8573359213613730211
1282169753258635539/2979104456473962697 6176769339002368068/7685146863199224477
2991172174003470928/5941260434449280066 5494129719476560303/5565933895047237659
6379073641640876150/8181722800615339719 5319846691913828016/9121585406857853739
1805834150134550527/3196268290519930045 2273625894369692254/4241866264223460448
2506793359134231281/5117517334361251236 235642021368164666/7579744303784576229
962051420167271203/8635651204650665631 379719784519033787/7975987180285269350
3771126314839516948/8635697237224132464 3458423557291532186/7953297465133543927
697977224471076286/4355198608029852591 2830650146762015198/4034748822502857863
8661108852043122210/8754037909163372623 1836074300391249715/8930204916686937704
817710209525227176/4257750573541656565 4267144682842346376/8071142806515806781
3467266585128382229/8882041986182554874 4138814990802446334/4929535229169500504
3644727062862128424/6898498194653555100 2413565281278409620/5025860012099642969
3439091039303147199/7369199075649380466 2458276964185555691/3188789949718437751
5998787080792074982/9037851186402427425 3941578548556144288/7116746547840025457
1866775686571585408/2862837858099728027 5058378370377375187/5265135536161483594
3673082660225705138/5925968491386578097 686749001964594868/3423028284212960072
8671358037722272678/8996868755096633436 7541978020869392611/8199548688562743175
2342482738855357954/7116734450675839832 2688971348847109342/7977501558076101040
5481239232724793850/6577963163741106466 5356149360790353453/7149300726157670985
1206303748481719115/8800666461004110263 471384550039022806/3509441797426631027
1527003328557124218/7956305898567647985 4221830706157818258/8973506108069211413
477082450930852687/4902673189233516672 5187321008886150656/8294070131728750202
4049029493463800053/8403829224917542712 3510301201391114328/7337174989515520996
2856494357107246825/8101916865805957875 321996012307137103/8355879759640233214
3447833909294367467/7966385144796209020 1342984714384260423/1890547153686689420
542169334896388999/2473944196857252654 7965494279720825032/9045662859866134835
3988649726350425468/8284558142820024782 1931135334691944953/2912950140443587437
1798281896287722488/2943220339995822077 235575690385099552/6791265719361798230
2410352159418759792/7504727043374910332 1954235097982829587/4326218003834923372
4272732712635965907/6467419280248150384 2816365091877119512/3318953144061289246
894218547863010727/7523118155147174653 3834108268037033871/8150903950835910671
3264954407018831737/4733565120215548810 5354052764384486133/6814808411576129768
1648709657919131470/5928036541098455906 1892134546042987577/3217363592262978396
5953240633071200125/6271346358894561292 1460241476215115393/5116172875283786071
1791419633184790278/7824151936913106920 3478708151864865038/3972472939590252627
1958843286732452032/2639182127971695410 4711926095718326641/5553405360963288604
3842701414051304798/6454703004574621423 1251464224156485547/2058767895818199511
7630293144948293067/8172546960027851830 2183087222712396802/7942485076193538228
1763307324688568598/5982496742208027373 870715177232907344/8067862858955304586
4437924196368344109/8779165465247324553 303344601919655959/4326741854746518246
1809674329740271754/7352711704018423646 933537981259499389/5685952499003517531
28357880051433830/5337838980244019443 8355625037168185964/8936036700921547167
794661280496553493/5492057088156385335 58401819533452670/7789573443144850877
462158812263658969/2418572883166422481 1437739232061005330/8351692007765885766
2334774214638246532/5983223597339784207 1881215815513795181/6761592119415892817
13216514597184436/3268027110106209090 513499014256140372/9118779128938842402
2043748728772687941/6277902512162387615 1141480887935404914/8815108987032895516
5069000945655144889/6911407857735453938 1456300463365422608/6353815634029668299
7071233800769873950/8984386259356871757 671291937012100204/8044961755048871546
1688389225109258469/3831396066580619492 1433765718163194478/8847426654737597473
1726279562353728849/4613618399189976722 2815957177910137261/4582276665396735172
4423909911390093445/6826001740024581805 880165655610456610/2279306948989216995
3365533725529299879/6351814502973182616 1483576399559740076/5012139543981705373
2370988427507544630/2900899943114586708 5129732343969034730/6118834514766409208
2586330339955299416/6502612495119026504 901578078270794347/8464894495199814010
3404869609044077261/5318348561119670350 3304327686679890149/6467589604944287443
3336843358207388213/8761149266593355546 130232947339778980/207678189390965770
284285357844979996/549794534282062260 777771044331140877/7435101778190926320
5358393029991015901/5422430933906086516 4049145755731114498/5056451289828780567
4765031119192812904/6005910632093005088 4091012055395895114/9154338010694875324
5072688871487995389/6528881965902985477 1790757858936201831/5047860689210879508
1348481766773579362/5287185199548757863 5521237864918432215/7176435274343001435
1150711301953423894/1761124436700242169 986434077931129814/1331070928336935094
1160402000848633941/7741184778586221547 3734741453460455152/6891697858519104376
2924811407095953047/4191549433341849315 4167756143120029146/8822081429355586296
4025769961036865790/5790587989314629768 856554801121795490/2934430319137038608
3649901987721806012/4150974851324221928 5233526915322041858/6573254830981353778
624627186422912398/2051427423795947245 7265812440823058751/8853040073233708326
7374565366496335968/8023796292801992713 6364411613419414493/8594016857020068373
804401519254624528/4715937766538898879 1244404070554678993/8463752636379165887
6127808316456330838/6493573053390029035 5228482574316778707/7602629829776653697
1174381836596523385/8906335335501699773 712302628818617056/1468727828354930725
7398519202586002197/8966162349937175494 5056129252558886974/6703666109586566359
3669384764276683030/3750403429023731413 4983286683896494714/8021276633843920971
31977567027586664/3666077417904235372 856586432641370107/2462095667624445402
7897092079161276466/8422047718405903672 5486768462490662196/7267482320496425615
2095907759137784276/8558337678341833797 2671054145488454882/3459571831021991244
5882318319602618523/6592368000873830952 5361305015589721001/5969280709915999908
2130740296337370966/8231903539458930895 409479780540538721/6439818249925716360
3569305786478152519/8733565533607409262 5868104479998977412/7138320146601297065
1384526563501107616/1725350473850178031 4167611449541619465/6768761806472625146
168310614833067097/2543800154657873355 4450832330363205412/6218124451871996074
3497775868282761543/7540176132492345550 6066144102296830803/8392560240771221879
4819580376748623805/5655502238578710898 5895198103967425455/7531010683432096596
3641448609461177919/5535829882988495532 2474935122981766852/5985422687368009075
1166606629978208553/1985341201459833059 2107981721139080768/5586777601246833939
28890116625099533/9034830168152369420 3534580489745824569/6689576544740935316
958510697797532910/8015559250944151422 1249983463849969913/6184473630230040534
6005297282296687540/6825464418560319411 5318026066214239695/5451896177051319306
1310907258981955594/6410240725546401223 4658711528661125428/6271048065323734648
3303044837870464443/8592156024553882260 5452591163407933169/7219764931695282770
2735661466684337707/3805458415255048392 7119433286168720204/8683069063348763420
6390585278293758407/8425213959749099845 2437164089883436735/2814317903461713916
6808494441759952110/7980197934440771541 3990496076048145162/7591735847455674105
2824332477219949983/8627003350723202760 1261121019650642481/4763411190746609021
2781021763687456889/6818681505972631522 6126399014979587491/9206290430886039670
353679510891896664/2749732096479723353 52735842926764041/400335927588868423
3155696932274637254/9076778068815395611 83020174668880147/115478722293921753
3887056914614151807/8878748927884411504 113892240994504493/1714383647340385080
3275021166318795614/6854617999068596675 7660458949712398920/8818317097908618943
2074918458900575194/2553930883647880321 4311530708220960450/4846413473871690108
5506619828644623222/7444676894710162242 5204807473968148385/5260869924341352768
665259988265244537/6766096490977765332 4614226526546918579/6413714452570701011
3329286299574730301/7422612755638708746 2617861784952121038/8573619028643087561
304865510062452417/5980498960896089699 1313636873342171125/8645259282352303577
4621872987765010662/8921195696470731020 974323350171636176/1310251615702503280
9046170858287603791/9066232755347074961 4720615162534913642/5308223869461285479
1298302425673335505/4255811371224528941 6310034877517117524/8569097165193612907
5936505204765987788/8446393556148608133 5798592484528148383/6058736570260104207
1658214358303877821/4122988682149693655 4447569649289057710/6650071305831395257
616355369654285605/7068966065426384256 6879488117201572525/8203201524444102734
6422640704090817013/8655778228600239703 8093591601126749296/9223224048559565742
1383497780679430884/2191742597935339290 2201451354831819862/2338130700682623311
2882774966666566914/4863431323276398840 4154541878216432222/5713996602777136597
867832865475642426/7219810703059186436 5631450532530011388/7903734614768354348
3756371095067389501/9034405381812660664 5532770812153620353/9210480581658237583
801143849214014670/3326038696242888638 782976355242171584/2262689920047994431
128196984934087244/1311798718748421909 283639768412605189/6946359358655668111
5899982924034320730/6297429742308332821 1887773494033520558/8615602988839178917
2951745467814585661/5900971188700095696 8572741571732612593/9017781097128608483
3862704858604394232/7231373583615817615 221759096991766658/1150572527226987462
1141801389723837545/4167941479791387648 7031393860550328747/8995579660325561852
6530454060597523222/6841986780030647632 7107318687177328003/9132939412797564343
4182044120564741534/4704917654901325187 5006684618800695289/8172662972264498909
4269705098583422878/5531332380549402264 464012873650997431/2854836939656270902
4410656751916458434/5794591456428201867 6326831042559026523/7352654778420459859
2637367422951285883/5896262465698528729 7834081436827672172/7968228534604196323
7340413983582253360/9064715723001363007 1491651149602355435/3493547893931099817
7951522071354158815/8894631514161685113 5691966036851560471/9043527867363456463
857418499054579326/8971345023852377025 2142742035956844916/8372860306914082774
4607451684938374071/8605801808832419134 5729580268277373593/7559304195974067939
5339379952113382931/9084962508805844825 6211961250168071275/8241536809539436133
3249688700867876081/5646868427959867123 4346054484997685602/5820626574952989941
596270843801938642/8845370741064024903 5144825074238177471/7992655368941263151
5248011129579660515/7071107744444885549 3705011423993978412/3942300565561984832
3865786792633910194/8351676707802176378 4703299444174796216/6179301193532340606
5693312544141683540/8356931967549907266 2930277088215381366/7826063801311853032
557962742865618422/7181931317061942686 2809944107726905012/8419401538686797111
3646646262704925482/8206035475621118992 1099185630759062441/5709049683298729234
2345545839259418235/8892007023594170293 4499131991112182005/6582848543550287052
4647567786069832678/6837393592465822115 1654782536870727034/3418073548635146736
1494766232228832501/4071928951127784763 5106367196160962039/7304282496337038135
2238439995429762162/7452002949991027121 498569494990247145/4291941281891451270
1498615702035638394/8320879060685899677 2212447894157424297/2619985627629836617
344438723654782864/8398480424708295517 188462412193913689/7612989256227726474
6252467152479665253/6881707321663725912 5437590364350962511/5911545248545251523
3794729686393867749/7471563172557270003 7356342638902573043/8401964726129764358
659158741865448384/2306930863134640009 935140450178533373/5395512279579986687
7450358695394388827/8280768440457984446 2051354448280481980/3458145215278686503
273727802305442515/4298753672472631956 4274138119077931074/7194577939094000350
1003646284794138339/5198768629923676076 2084642536874141855/7734719595865189500
1606529918580812722/4996296998303834075 3014914386112462744/6412507214222364494
5385557353094415448/6371143496030470848 501294598744005174/7582109865173452712
4410469116110188933/8413738919624661343 1475678907957764769/2688436635811914853
3180444764526888685/6956338947475468504 1860425176636999287/3616162125292241825
5987750230244441300/7110185807613332228 2287708267064272790/4940970799598850119
6402294993151846446/7328717906716552846 2977075664582462700/4577435411337894951
6998231743527262781/7189480431701310560 5942823222874999890/8472928044085889574
