250
2460634566739960850/5947794895891437568 3096482320248361757/8062146898723044178
1440159537165085203/4445384393128993734 6820096660106663447/7602443629092573731
2080691867183136406/4027361781021990000 2112773732977027906/6035148715047640174
3044916748693423905/5549715158994253077 4700876006909367463/7841642327159719210
1825474077351358318/6382141473327488903 4378692460740179687/7164240853817115739
3723067911815217826/9172777899929266216 4817263889233230513/8845263302809362162
4332972871763090950/5704842384219740702 5637217659324633763/6371522249292965948
6176349482503945732/7810779479070817134 5710116330208445668/6728373942510765504
4239472968665379363/4679905188229702157 4959629775723325715/5243735657290380758
6675311986288392328/7182660403101704445 449600408848423206/3771414720349643504
5043437007303107026/7521490490521322119 3819224128001891981/5946317642561261268
889430524175070908/2903722984053115454 1064662865772562387/6462924588470900122
3352961097741254945/4799561536120630081 1408202036126919025/5805423587228814354
1516338135408208201/6344063048659718072 1151081938755377030/2164384528129359343
1760922087214597497/2339640906825619145 289643762505082497/5421446788147375843
1082486830776099299/9001506770302276431 1359239566141408443/4598875760146488208
1414996624378810340/1851825904670537625 7318163558416079160/8087638878572691044
3719116152256376223/6908613021369631445 2209265157630788133/2216893768668707143
2177405856515700186/6491275369650815043 4632111605304092439/6876160386179350255
4372214954899101652/4479972967392109750 2231252714384574249/6471230867486328014
7096631228228979272/7229103347804838118 4918378872241538165/8894853793821915513
5418842435709470537/8022934264671067400 1865134284799212349/6933106008878624523
4082570805402006803/7948034845959445674 3586999907753044979/4710472074060503011
1992790531156378036/4033831352059322468 3711709011088077100/6478906915476374165
2622207789959383906/8599857929701301348 7276000630410584084/7409430528239072437
1370891877950319340/6419260393929079558 1937719815135328551/2123722421768671053
2003903898886938784/8616064580262486820 6774150125645647077/7820721683274909173
6061409850825138544/7754903047582527066 3094522775566546148/6021328310659003307
445983353325365292/2941757589902281589 5262283879036979517/7145423315606337642
3046399523572139026/6510355356975575066 1262960289293101233/8158733636629240314
3044202349109340456/8808414841064191405 375705218680898815/1768635089310863776
1385560738705468833/4364495522966868219 7569802367865467867/8305463025257085308
1359077710123836199/2504083182809345260 4238656957372142215/7875905939001764758
2472060132223600616/4023648298981231853 3261406322132397314/7693054153617529715
4782828355026650242/6638300610683110105 3151353305884562583/4593521456144188082
835383170667510389/1715703873129032101 3723310512702405404/4299939918479654167
6355729784354525648/8332847163963101610 3890255495014727750/6526971306920833200
3706124294685126431/5277681430380979732 3327042404547184075/7233770948596840219
1360426628519297683/3579629404320741037 3466018832544120420/6025822450752227403
2183136330582163304/7720333072421542277 3741611541161760060/6659464805779766600
4961131875829549580/8544164655048614715 5293399252735919909/6804102113790999472
3891118211857053059/5854618926193089398 5196982537165027139/7327985547363000637
5394942670650097130/7984479540616529387 5296984467524340655/8060323884858635928
4589225574737142335/8725095812394211189 1729900589548206094/4992244406427081902
1549708295299368839/8650975434982490349 312905389617154079/1670253917082800940
3089844338032357881/4143739847771049043 5084218238915047142/6314791992216001740
2962829577978434862/7218423186449975352 3370111820060376178/6142586212275718163
2940696709993979212/7366946395667955141 5449573617409933458/7969582695490470270
3847084723519155072/4058476086078229108 604846939810242781/1516827483661918783
6805914621954781966/7888324160455503449 3118961697289341970/3893008801838373236
1047332060651605494/3560288817583675662 877694115259913044/3572713279747401674
1209337451828729245/4933975283887118652 3889949240205720330/5275444936551995190
1301678336561647067/2779099316585939824 1787850885336657064/2540264094232646497
427107936713355340/7460818962551051685 3056422712942617866/9070290018868627140
2648937094823628599/4424322419869518580 6160865824554247564/8886737285190336320
4079466560472819206/6463036633319583919 1916175337444357239/5802285581891012991
3340894266445921237/5450803396593938409 1486850185094821325/5449367267557040975
493064581984343311/4865672555557084830 4754427824691713374/8894356267063292362
2945338329882820525/4563790024552621532 3413238865616435318/4425688611554444796
1388743757510510806/4317892516752179719 843801459006824969/4295826916855735932
1632034146806919014/3854331677515335648 3877918637215180269/4377476067932573154
1498998173947519995/8498290726558476439 7226441968593714989/8217025914894145162
2901578667127365016/7182421478696582182 772673339721809304/8113197702410410041
3693237485950998576/9104810014075226165 2136645918277035806/7705872753435415696
1081988864528425958/3562214232569183191 1737409019679387390/5795402505854792251
4641645032033336216/6436328302941025788 1929294784211339660/5412234061441650842
2984185407642239389/4994264774997500983 778762095886422949/6752722442010349770
5607583667423448923/9222537810867387580 2762446263538987626/5570786127286675559
3901262520804592342/6641200212193267733 1943931177316016642/8543348180851861158
4693469711247334114/7005357643883785238 4563706615116823305/6271223118973840299
800711245817835556/4341774972800761345 7075602758268197658/8246751629659191591
5955775787408018087/7693154316565795732 3212210945966172243/8827114569395511105
761768100335328365/3026491959094257311 564755208571902136/4066707321696222675
1944297791213599464/6136863889823703472 1552158465726615074/1757565433875144191
5883073218795406896/6655557405672820773 3730573537232788415/7017049640758434357
5317392554005546429/8609033796119518708 6314989573008191606/6319456621699030907
2742767062774481539/7023188840703764132 3410603502180341905/8128743967066558157
3471446282906545898/9214162878851651037 211124057250869977/8987125826031007446
106705955011398767/8097412134051987641 608888289482474501/6862541615338279770
3391178840618788420/9185974181748607984 734670739318351024/3625595202962905270
5652351171233199416/8022867329044805886 1650738580695233628/4689796652214735465
2186061604611430073/6569988682456233276 2484032119718123226/5208129846951900194
973439731396349665/6376781018341010351 4178860908870421061/7332341575653655213
7722051561856951772/7813853810301389980 2802815285103007616/7912698678213966136
4231908944924495193/8010057193150111146 1544329826661588201/2969332406629276500
1041589530248963357/5141997668290086392 8219662652540128666/8720781161480137635
5193979311952375313/8071050027240266795 4692262383101505414/9149230910481055383
6132449442236679209/6319292432205709735 4625757831436740178/8271482921080203064
593839658575293701/9218099272958469975 4479623493961172110/6957989958238019824
50272334357669407/3737622427781784618 842881155493177735/1477074661581947024
396124069133378345/5438212377347410147 3303729917043397355/6423863562344511868
2815492663919306218/4356348170892990232 2057479424614225153/8489190653303959544
1460161902452534817/7380331883816386017 5964628480360907853/9136726127988221598
394174949960724608/9038650089403992020 2648292296862065223/7207526641095784321
4606277999234440852/8054081950152649113 2013008703064614889/7645953390185344193
860459794876016878/4732029697678761844 6500763155137062328/7268610294979555348
674298525017617770/6708780512080014052 2288383001560447216/3299542202515536373
1227524861344226377/8947406989957337979 3849238243373978625/9181188805955006038
2861769833710910913/6667615585759517751 6429778475722059274/6845914772343669123
2660264010203834604/7832254800193898191 5622290390608979810/8149213971728476859
698288078599849762/1587186548441636572 3012341951912173233/6756229410823606557
4770968309277633723/7625262211625336670 4167243142006320912/7620318211011781246
4772944330351838164/9151146678661327498 1611435313383642137/5963458497653380844
803357315182515485/6528440552243609178 2493216856454168290/5407400247105855068
2733439109458261854/8486106865426420214 960767022402412813/3389836817450055550
4223601099858281238/6443271691777471260 3946061445585432947/7371405757389552257
62057024844789046/8476495847899879087 4723719749471157831/8593691285127010289
1378075097427189821/3795951474155074894 2458331378428141374/7541161975449462958
3007820255289921203/8783166520968440942 1894325634976986680/2235221521132176001
4099668994239583585/4724149485830109500 2129251855206177173/4554719960661976209
2144381648068352514/8354508055877103230 7240973304460503280/8749315273718815240
5373512389850455915/8154983718999287001 3415674694195986162/3862894063477805595
3456414470201441225/7199539833390274102 1834642098241929647/3763809253344355726
4219170466855716364/5017499084294003895 679020208561541483/4010357729606418177
1381113787183090044/3451717363247159434 2079171019982766413/8307164949901647174
4873350424786960738/8458653191807837764 808866570438885492/4574019810974290638
370174481196218507/8859659730371764691 2647978611333178420/7209190401284257227
1637614765925765026/7180781403390077810 6575620321788121423/9175972432002831929
1363139304815532846/8218699664175860219 4160677190495675169/4694693662807100855
7438085080431038591/8734179659935484123 5343427449518372264/8356480794880163350
763063853868013562/4058252985558550876 7568981023517599574/9073719659491424010
5803484438809840969/9157755420160751316 3260595347298894164/4538273560787501179
3563360548838532093/3960502991178131809 1366548484174199959/1539064050661931372
672521723553516986/2688519036905053460 4739031891590827450/7182484964235039906
4399629248296987439/6353313487369665661 1117406870170757007/7070375327653418312
3749010116484528716/6976906190123682336 2955801828035859191/5779657692777733367
6509182441934630662/7536664712098306303 6563928695506980429/6591494014038227032
341898156599077277/7321234307870256850 6632182092840421384/6760680063233822922
6066791838390231828/9192731361214097039 2690030860404879023/3732677196883317109
193719580296153010/4051194008928397398 3979396329899231044/4942578914840002822
5718110514184856637/7599258470461888276 2683212580648319492/7737765200600452418
5158916924533819234/8783345989966419985 2541517136928409929/6441254892305952641
2121261599063177715/5123844831575406860 6860883956480440385/9095209701139604807
2456535877141966013/3948571276687420662 6419298984107062095/6556864422482682351
3251511252999601189/6775320389429291976 2609080154771102390/8131060084577162722
788806257613580541/7234832010624877454 672265463084246008/2510349915730722800
3243961473368669542/7413570522644464612 6299981716652532278/7317226729562514382
1513653561307999947/4235982716030318283 557310791613140227/1844255560506149253
3729228346686841052/5536753892582313515 2609186539437080206/7706788226379172657
