5000
4816718704640359/4882812500000000 160134797033493/976562500000000
-4528744512605427/19531250000000000 4749738148717031/4882812500000000
2313822203152823/2441406250000000 -389451951380423/1220703125000000
29654015392829/30517578125000 -4613416625195499/19531250000000000
4637940717990803/4882812500000000 6107521666351039/19531250000000000
-1941057890556969/2441406250000000 592318663294763/976562500000000
2194542038748163/2441406250000000 -8558316536164781/19531250000000000
1587223508711191/3906250000000000 -4461556377104879/4882812500000000
8233774293706001/9765625000000000 -328183878770557/610351562500000
-4733883518161099/4882812500000000 4786990280564927/19531250000000000
102135735050961/2441406250000000 2439268900544723/2441406250000000
-265010456714661/305175781250000 -1210665015096999/2441406250000000
7767206691511333/9765625000000000 -5919284741585471/9765625000000000
2046730982637907/2441406250000000 -2661846548732011/4882812500000000
4608802066840993/19531250000000000 4744922747469013/4882812500000000
-170651839622151/610351562500000 -1172018736163833/1220703125000000
6794260579281719/78125000000000000 2432156331745881/2441406250000000
-2029612512907161/2441406250000000 -5427540916458931/9765625000000000
-627493079286797/976562500000000 7482825347777559/9765625000000000
4732576672991101/39062500000000000 -4846844373346597/4882812500000000
-39727556691267/48828125000000 -5677700345589899/9765625000000000
2428645762979097/2441406250000000 -7977198578123059/78125000000000000
3089609506105183/4882812500000000 -7562055543287351/9765625000000000
-4705700386088533/4882812500000000 1042532850021709/3906250000000000
396671176360639/9765625000000000 609847840969079/610351562500000
-5511412430311421/9765625000000000 -8061746998240131/9765625000000000
-650075274687611/1220703125000000 4132831003802779/4882812500000000
-1364850939185059/4882812500000000 4688180865107693/4882812500000000
2169262350546629/19531250000000000 4852602571153191/4882812500000000
2263664811030713/2441406250000000 1828973592855127/4882812500000000
-4869598834563709/9765625000000000 132263976502427/152587890625000
6906596311634137/9765625000000000 -3452041389842637/4882812500000000
-6401998432178907/9765625000000000 7374404905821473/9765625000000000
-4539511763011197/4882812500000000 -7194098541042341/19531250000000000
-4984242690271603/78125000000000000 1218216324441541/1220703125000000
