1000
4736378870485953993/6964360848176096857 919401060722387085/6255901461391849050
1963523271375130280/2486165423984345701 3567117680023909041/4467933488555649801
195661304023793096/2567522444271477302 4568666183151104340/5797979377741723181
4233704978309921443/5478467500633167593 667357565169381337/7128862492525767317
1902998193662379297/2118981589218719741 1120278283585713275/6830407333571200164
2329767295494889178/3396907537400127992 7411459779513826904/8373247064334281719
3271421843967308800/7258306537103948091 3647820301943762006/7287597096997139030
1251814186857307419/8257409096861374168 3072578936485509082/7299968540855392084
7426968075626075099/9176980611444756092 3256310823060871072/7820884901629488586
1289577241954021487/4587908210929302210 4104555377675078968/7069780714114181004
1592820942680508795/8803801804986747072 939476424161503796/4313910588195874902
480029928507067954/7549168967096268706 3193478137652750514/6549811492258095162
2394686298353127496/3480781540404744760 2102835367476025351/8302388776804354349
47983442007756940/8867453245266811147 2587366113445444022/3635795791717086944
3616789687408073480/4659150736377826046 3473181418898922367/3601216199697684546
5434727902072491220/8338464129141051865 937606140799612825/5659891334627280311
7542068032876748399/8703326775201293109 2835042751113126653/8002044359952149245
7304805322958956835/7543581543134088641 5134812653527601444/6256408939476667869
6626665125592504457/7825415169103110608 2063251489102100937/8871056213096805207
2074239371110219247/5633682306408932335 944298506882705714/2764209886588226546
3503652633029381607/8684509152377089985 4015720862268023940/8260762737487608869
2472335758183835333/9218810177708835562 704065389754831118/6468520160191483378
3421747200463907488/5697940599436344829 6738700508491743113/9100294352540496485
1280938508617764288/7511723057413403576 3979011006388415186/4725683864641975268
545485122395148085/2672860302195966180 6287832836995009074/6771956327250516311
682510896658139881/7676376006647480841 3764029684553988056/7599458561809089426
4147496580349135943/5489387921973688675 5685306153946374476/7454981642293498306
2010285648201470272/2397316802224343078 4022363537086447505/8793512083121521627
1928202328605378670/8738255442174895284 7167592485383494809/7644386311066372956
1265082802084136989/4684453849534677779 1307098832930419603/2858161659254343779
1110457171041414095/3775085639563808102 749626025694398375/2854720457415341638
246518964995708084/3086444595197978422 82288274466868017/9112218182316924613
2593097117991609265/4515949613822674171 5299015366294095610/7385035061450788029
6911680921972165172/9073954112909601435 1542137376903275715/7480954603307975419
2403755023766275908/5192702961289192985 13906105099798205/4021320841974721789
7136568665187850754/7365120945496922177 1297836419375190557/4473965732433417927
2649267040481647001/5792255661284404489 374020565153737008/762684938433335234
2390776646805172082/3983365602861529364 2369397649919936/5205314525769240503
3904112215372047153/8795934419481644626 3784332780712460537/6010962483557400888
