1000
899124955567738464/6761561006778406337 3356950723838887020/5397265281785010316
65439732337919593/8625823618117048607 1726556227428087504/6876415672855734850
3218050180366081238/8828464256787908979 2583832013170626675/7580991242025156044
3950306647079693605/8619064018550579821 316272032603570069/2506075750970427205
2484279060364048651/6123909381419620098 7160380098698881940/8840354667947911327
5678047664133656784/8914824086339088138 2813721332069504028/5839551418764730302
1526753225073156482/3001321059615695609 4226169377471847092/5560651529277422370
3883580288623121588/6756810141256147328 6915315088747451106/8517572153057819895
4326828279350720965/5560480932908681438 380497451630074183/4723145158393905019
1706050122160010066/2463746522283299766 3151998942331595832/3446798622853346710
5958975142971330822/6531072623907521315 1176389902755749693/5575375406305506793
5425014711174385806/8836619709323035473 6605641757900299112/9120950158621131331
2864536524140303246/6750361262001944461 762189287417753998/5901100104760903244
5689000890167737123/6823140849087375757 2102729472627647864/5985584779288448133
1842745862581228819/7776654520670911583 7996757871702066775/8760867591084540963
1410382454318505463/2445192719012558413 6934373823820477895/8415673436125385041
3422307826260313582/9086285370954847730 343506952703925951/5885635797673290182
8526508703617633492/8575861648709679509 6229840781526717671/8884840724379849004
3495834988279404159/9038220362198026305 1743703370539325605/4865850231018746936
4720920283349636969/9155170015723538036 916085879275095314/3436157796509211191
3348598903350856548/7792046014870793915 994309996654600456/7386570180714583427
1846249516106274890/2621535627975704868 5325077721647253678/7049874684002945305
2436886198552926705/7695247488323515167 2509022827353081178/9198742724125375106
813687640170268340/4165553522171997808 6319575721428236107/9053822851305240544
2656142289435903027/6974374854670404936 265595736431582194/4507338648736266747
3234144919258322367/3306471074193138126 911963232290138104/8723294035513539088
1255076648923126737/5293740399644110521 402419300887052515/867351656262638287
4865368834246304673/8853929955006543785 1179751102919900300/7945458028099085729
787734525097696308/2404293517888442930 331358861687511865/7943528475480691253
3341968156102657027/3605280145992358445 538791074744080654/6567268283107125877
1405728602668464143/5648117904886859028 3116593706420891330/4875736592725478195
693364414309089758/5345555436611991061 5701674087791659267/6706958957032135005
6815347117532106639/8050772248203885120 3188969450241735010/8532217899223970717
5901527769491379329/6801984365150384658 2185958651298478290/4267333294243897798
1966839060712436962/3714125857094571941 1534831857904342819/6324280955994871422
2389431117487438316/3586868949079280859 7881889582266152048/7919637206194886619
2472387958635701543/3457356991191879682 3537439707098869247/3943654700457446985
6436411071161583207/8002228268634783423 1311416948070414223/2351334156094160411
2482212008917376375/6091892535177470963 2545929262466756141/2655385180442210950
7411079051710534783/8216442486241714980 3718868925111398619/5699007085153724679
3440866685166538627/5725925909490899267 1401044253925639407/8918658995400711202
5155492041296912612/8798835735607403463 5198717276211007648/6056964197798957524
5492641115675232833/8301954907027886193 1102430953728340103/1631640936568863349
2014537819353869920/4633240408467316579 344008850645686767/2858354979345465033
252049390502062214/4572976551441687008 1913673870873281116/2433844027353454842
171337289644265722/5963023957204912041 1990633691195795167/9197410241797316315
1057467219702927205/1343357365271153956 324625872193910981/6917349644798530777
3098597185919836216/3496860279436556815 3445528482860407840/8770445730340725727
574878840771563693/5727176660796609431 1604870803595994795/3512195447751389812
7625533950144718584/8967925760574592178 3336262028000805900/5413526776151723648
1265918844836919685/5452191462095582202 1302452201091273010/8988070659728501464
404486716320284835/4655924930473597375 1013124770020750398/8759549607966873375
4392380496286172627/9083832863942341937 19840833755046897/8560571238292681367
1997021875501136463/4302410347987653111 363416797932876195/2089866914615525732
2071516384515731702/2851998961077667987 459762422690121378/9137199657162423827
3055706706906471105/4001606373886887029 454123684889358421/6730432649610129409
1665587173265709202/5650337376125941312 1033879440657237541/2801111896743875609
1699737769069244799/6742179973137063214 2032774239464991736/8037547289378734017
2674220934903188603/5041806331496021578 3466353413939508586/4082562678261094903
3283876945846911370/4745549099721028262 1366566362793875395/7238908116480057814
5547032028077012791/8725492259124179214 661635373015723675/4673183533120565387
3267469258799783772/7466840092983644391 8394405059807415660/8780624418931347693
169089729487191661/4435995539884126382 2487584152822694638/6665456698876572976
4173862298909798660/4284162694768400502 5686949323513446456/9141373487127904555
2586069407692211543/7038770880941799469 6431128258400152824/8849592050725098634
