1000
8498048986059602606/8734599955781876576 7712298165695089299/8263315499095575375
3554262288993204205/7805768958710901065 7132758707646417972/9124127876474288743
4017300825553697182/7921355225329542636 592390360743217085/1486913255418009812
699451525115062476/7929575168900417204 269008878886735774/3096740666017555402
7693798203210471105/7940713126592288705 2316330716707180220/3331385885023085815
1325792941060313119/3689158700813907078 1228158618512784721/1474123749691901076
4556173088916486574/5122616951746995863 5770481526167594921/8602543700451691752
1462230831982288274/5950229742245469466 4178115100215387288/5586887968673099794
2591787409637512469/5122774759733694887 521047660586493052/2635424917929513236
5386002860740391739/6319630293236471260 6154934471312110571/8688154723974641636
6616197531005589687/7757266853381297178 6785231553886987867/8010931912924490333
3966861920954691615/8225722178388026342 3499079961471908511/7486971055810697040
6112529805452746558/6632991446696932943 994509573082162603/5495083630058240781
4720876458489162270/8347281312681366346 1817031319287633851/4834947021065301723
2799446774652776432/6366802415533023181 1281445897942353275/7389169137545188291
3269527269981241735/3821622603723064900 3186723377290705286/7742428454259136268
4015299713609404920/4754080025277658766 1842961840490906046/3944128219311634944
1870207256314635202/8005630199077581536 1740660222455283977/7934486409565909689
2307806522043815792/5465950776118692650 1470597156889924978/6709097718342707651
3745032044349006805/7640230481332626149 3642718270320817501/7626337394182476395
4370350138365419475/7084357136791075395 2075433902914425249/9220538478937568065
1976171688600189127/3013537050759426207 2745719954400956919/5395253442422560604
4870190381705220482/5783730860699857577 6944909531166650453/7176936771785255519
6998392230418312823/8154786365968746275 7319803633204341487/8783904082265698613
3525773061042066852/7010409152629819040 1177341790066834030/2187328735721542143
1407701660452090265/1744350957748210024 3774188164215177956/8843950750097815330
207039194243762513/4762442826282904647 933438996239798729/9138195024111496660
6678155151647547039/8416190313585193960 4458375683699872776/5452178895521434853
434693126234116680/4918492442304327063 628145826404322741/5386609718342668157
240451059866634576/3360995496042492432 754136412864828859/7192658659734918186
2936361229244125327/7488169622111089152 4985848672473299386/8442351365223277521
3571251704876956839/7690164923199766217 25965793043605677/825072656036705616
3746237307543609202/8015312072260340600 6219021059551333284/7413148983989319489
8469369080943044899/8756379421875227825 2219276462396808192/4678246714498447048
2231517822642577182/6902659145465406668 734603809108143347/8910575389450215274
67289376062466376/4771413766741616383 919582481303789519/2396115379049998156
3189949599784989954/7541832603888952564 1022769898231534204/2709113792206515309
923784152697866546/8064857372380663745 4215591009680034087/6115539850676636386
1917600336659987306/8119856927477214212 1856101345087014942/8114815783732523378
6519888480502408691/8386741900857395225 4382366437078126056/5332973407181197153
3239600824375989437/8551588040708166698 2680246508523772621/4238395926376450322
4656460035070850500/5878594104634510430 14456891206370961/297219618374698188
1201010112098128601/8763386351878442096 1840705258796339339/3869207142685017513
3482239280207774299/7119228373590113287 6188042209869116917/7011482077518214863
6162519131383147853/6998615933344021621 1362270160844748162/6476176525120238624
461446863427118000/5494074724678519980 5995344470003905264/6230992187252854019
4734375219976912717/7123041940323286512 3698664253553022991/4381071225246707192
2260505387540143472/8636415596448241246 1252131647941834116/5911472872256558758
76336049008500964/8303370342513346455 7319188997752495198/8266273936477809439
4341081941765566672/7070398774004958518 664589509596585716/7776838603866503878
1129751634041962934/2651241240243394707 4165160376101265280/6375412994631039517
1868670069047152584/5060180401632934036 5197532639613898217/5497329770328377082
1365160904834992892/2837829153273326525 1784587271239814870/5784360908924521801
6473429934382366523/8046910449916200360 2753259279324670024/4241167548706347611
378924555516976545/7476024149063703011 1195728926293150721/2376644119459018124
448224672596218202/7286536709014975377 2062869655817553079/5414193535896417651
3561170162744852200/6184229527132131546 1826789896424490395/3622758053908913954
7428184481449756841/8927905084688995820 7247721605033969726/8612476201133057899
489579200810701537/7201502015445334680 2282918510995668848/4948919783232563256
8465891473949993607/8971529777664411615 2004950540627831897/8150876678755230673
570290393363511410/1818017285782551983 3211896666899137791/7550705415778690673
3704088746618470956/8208257512091088290 5101339746006054024/8593645880429795080
2210895472007881691/8733773915113699579 2468049512342186038/6337670517917336559
3389341452331699873/5179915310098137593 7723179723904003761/8353484317942951359
3872961534558946132/7609414911213181176 8363606932931872365/8760418212583771619
1341270304006318643/6263925169108069906 5214690206653148902/7581725910215402766
3421129058271177902/5870052035170624582 1862151661025057607/1878111609583312937
4210033075306799791/5829294097033062428 1425399341591733908/2448201658282571185
598359899830082093/1449373069350834144 665950970146522623/1793955563015275191
5552080949750203499/6356839709878458694 4073121696458167298/5930364912336179881
803429964536368895/1315957739774108225 2801340954214171647/7197553146049679613
3006105766486772511/8875522852115318416 921052419592358875/9029887680949617569
482230657741857211/4018150163925526038 6651360222187372719/7771757292009634321
649669161410151873/8342491726311324237 1398912384128219135/9071154350002053884
6802173982876988354/7927599576713964813 3076774788496248541/8972657134037974052
224098997991489095/2413807841591962281 6356154673380649570/8006773860347732998
5777688006119463513/8438163312381856465 73211521344746418/6938370498270793757
2632787562976119279/8800310364919225981 63521490378484935/458177447041469560
901472001152281240/6387449690801076969 4527818550298512011/8141457309937464361
692887723890661820/3310302286014963062 6009689487978972863/6243848218660229108
1600991104978744438/7693788482263570324 4059178919901074810/5703977114152866322
3268028001878990881/8630884388579041617 2185139120095425064/3104780299809782930
2417230959065788054/5095098840211822211 1773852468240715774/7156548168138247058
92664412142053125/2701726600560558886 1046860057429833324/2117821571954456356
2148744541807545279/8675559828844789524 687989743292600155/8634386785145287555
15061374904073535/7030304790874718443 2741449201298696321/7884853528450268429
2223937461476981141/8886098944666948449 4771288524498201184/7094506301091807061
7919975046277907215/8628110766568185990 1042253465906746834/4103034487135246378
937293867082640880/6186106102763978041 4535554176677107825/6528555254078006016
5554712974325269225/8202507929092605769 5397152941282557776/7869005672529666960
832015568149542635/1096323174264641653 2658994693978053858/5008807162384256038
546731023839497039/7104910763643072871 533522172293536765/689039372887695579
1312936347274952842/6977932655130378603 435103332658087469/2932479997896129180
3639767063100306383/6583648614649010086 2928270462787428798/4219249773431034941
4252535675148929953/4965971335547263548 6815622971658902318/8071347569343276889
3545881966737634988/6572692842794348490 184446606028390317/560759599309757481
729818310866911455/2482818059847497838 5201699496241670179/5572010629148589613
3357959073481547682/7866926011956491115 6638239189239430602/7347477459326741878
3421586682642819676/5283951625676513097 791099539729186702/6296912916220980204
6818752514342657921/8129823287801236137 104006579710791433/5236118880058944941
5162728197009424995/8853626523725875980 2471318627580468971/6039077546072298933
1097515242935462397/3992280550159037420 6271140230559289845/8293414717051196238
2323527676389688395/3879546591208082373 4911052358878776090/8041925973978955296
1220597942007278961/4901248499112454365 3845830958029560442/6644454989183203153
4164906482612772579/8034455530310685267 2751784500253160476/4777521895108830332
7292941100075732054/8891118514228203196 4496043848373795930/9138251536920308002
2371126893130408290/6614144633301848086 1434574734147508221/2695903469349145213
556263557097717703/7087961225901528891 295274739571849553/1759439250013614911
3748988916954892543/7516675482729950366 1154847691889512428/7559244861487379980
5694707221392852490/8150762081966194143 1357937652189032863/1397663335220976775
1366738811584488220/3839020124733466695 6302407949681539309/8822043004749827954
4057692557631318965/9194232508442759102 4026355530232819082/6298490868425945350
2077611646768952524/5081285796215445209 6638067650359709706/8814260363369990766
4836225962593661097/7375077978436246605 1404048203574776468/9063708947409015823
3781213522156520205/7864946445438402713 347916138422424619/1788807808137923928
2846166669146010189/7953148096735686024 1105482264737017224/1799937799991204044
736089650458697221/8187066588963817346 5093635791174654917/8543453558161457897
2065312426828229238/2197162897087429603 2967135454174529418/8519114977728133934
2471350141202454002/6008470216502885127 4512269872463846212/5129865963067391314
2472648721316234524/8899524427274095540 3327181101125049363/8414342004048632343
7624757036690842308/8942495788275896738 7280253924715747384/7318802207606166438
1773742479008832835/4462465625364441885 5203102608410741868/6276598301903461473
195383263041248173/929705298301326712 7057363943250870477/8730397717129657814
2039055446089924918/4378696428197073561 495539980698283452/2869525531988786145
3297292855566180934/9158136892794303732 506033084669406429/1777008565863804825
4928935862844025490/7421192198008614117 371988373150706865/6053192901777493316
1092676799977031651/7377139539763366147 947076447048656511/4733946674606834085
3013377015862247530/4230354621577066971 8195951426937935426/8292623691817663030
3701895768017529745/9051632684192089347 5083952019618468866/9001860657962282100
2675722317654372081/4795397181628255152 3032637879787033217/8441631746416547927
2564259183547974853/6687035011792844389 5272893675159402984/7037943342453053448
5027058482433943396/8555023553569156258 7213332090483969890/7731003739278887028
3035125988227347260/5771787454725728864 4988973192935337469/6315964925014810096
8001522469371400974/9139251514399604906 3315593408045861805/5283015265262199529
1831968685477746527/4830850501371454892 2980949133578699479/4383645189040045172
2248104163692471116/7083673461772749882 5534853736075377682/6962849741366764470
5257120597690844710/6182063002283073113 3100359626596028119/5202740003088050672
659610710490965581/4730313005016061783 1802734954746891630/2027122320550690822
713448011179472357/4627572548441086664 3365057647480259574/4828843897746002375
3832420324833496795/6118422680671392455 1102667695177388402/1122566887153844142
6347019962454316432/6967129867394874135 3044145125170572570/5848143166192813325
1326031004796994460/7073499559457639333 818743241792023696/1428523769861894077
4172799440497445378/8677080508224107169 4059397787339631340/4504609413589874020
8285911795794964524/9050140516691687160 3751627098812954259/6720046001311777148
2527939020562762166/3574270568984763245 5378851806567759061/7355833447448845172
5499739096250914001/5503525261598207509 1427139026766157089/6140532082987449232
1209481471986920180/5477089495357057057 128184444699391694/2259970032388593361
7602315273065041343/8793896008063014104 1262502274434418899/2464835908539280985
4363806813617109980/6724330765316614989 1020421655496421530/5053665480976674162
5323245349684315097/8686397683305226982 5796402457551422243/8917942587693658894
