1000
1686003775216002920/6056664920723822037 1438121597884593785/7232964417321239554
3924546762709065923/5613868780666998498 316410935184592633/2634224501714469893
1252750209451745921/2461225495952613225 3914971425768712882/6115955374720483932
5490095538506487116/8995078629463220877 3990652412163675708/6679864305832540345
2120279843773333300/4130423744115765470 3637511497762307683/6017552708608296246
5893234120919751775/8969514344038203343 373433708826443358/3958045074629549300
2579610524364270176/6490566134811236221 2424035956495399138/2515749220574367778
1157626827489423712/3510899135724321621 171660670353163813/7779606042719662829
711274022394057178/6416850044149581086 2416026893164284198/8840705848907581164
6048774190476499804/6571143780330944802 5336177002825908708/5341465325371213783
1777054469722121849/4813272723116702404 284254920018187732/2010758740287359316
4625637445379074562/8217384188504842792 1196143578458489163/6848569063753400497
8447191007139469685/9209937080092760027 2215180498185846957/8925270673622398220
6540542750117793300/7429303344364742433 150586427411447758/5101063658548302283
7835443146586549609/9109597115968233308 7838177389774832908/8016782503926914207
1658942188018526242/5307052536390762041 839475804141464199/6821625336337075015
357234896034200392/8272837987737987718 2789954263591510309/8718653608864111346
3194888490540249127/8601260495753567485 5513576841280956142/8820381330052576154
6834962552467529090/7367917191625030688 5899804829853648892/6002370515249919756
3786569020405800559/4987186766857451396 3368675900974364755/4641996874532498964
8522466899895487593/9025937840204058320 4745496366361547298/7923731194521015725
2616110465284832103/5597007132950032073 1912463021339736562/7678867526367285799
6435468990162793728/8444102892153908588 1010119926678160164/7696894801251894979
2528932134631821223/3472995089363531899 359373697703661054/5613766716035711960
1349387334539763935/4422914842013013777 4159063612817137045/5700489450911501717
80614713434064067/6243630981673341184 332196072574896254/7742697369077803478
4312733103443767866/8420990526647087054 1719599809423208343/7859463009179818588
302183659072448091/3826506692924048954 1996499238673208030/5730711273032103102
1821058510341037774/2035009766287270895 2061631993190207871/4997774155632435899
1226142802122250527/1900834993223621578 121266925462650389/8067055446527831496
1229658840154258873/3372032609394881607 670460942255766649/5401131366577336710
1752468138915012112/2720732166193155375 4800057991230306533/7012599519993459348
3026045829202149855/6172812800532065019 967658261266461858/8330998215213201164
1537432316130409934/6699380626796145882 5180953803135413960/6563421640992125706
924027923098679595/9099199921948299532 1273612507724332719/4849358254381717710
2375542990291165554/2722969657171678195 1428348883645099723/4802252124215064596
2698360085535894224/2759242463098180016 1841959802817898471/3972919587285168716
24697285540243183/7216934104004574847 4285028534144558285/5879082176163253677
472698645540247991/2471260076716140062 3796935565680684764/7327448062856056123
4859843791613852154/9196618068552985024 5594532850263287731/8117396615651830447
2471207026588567213/4583541638765967557 1524284272647223958/4183840472998513556
2212635550702062374/5784503674944107584 7193402159596830406/8828041503010518531
2525732929138489322/6054280773840007363 4052267849020333817/5057572909794083737
5079529916068457809/7970481736966833404 5934320020330300210/6629703812985649708
6240243908839550212/7278275525664283642 6526262136178285761/6642972320558360236
6532109103414284665/7690289924829477201 5086490754868522024/6563508693792054938
1158212675458205131/6881027572350482953 6992625899740629742/7404026221317446279
6280039069508767486/7399881951798955439 2052494143060882113/3679671333552126500
1005888613674482742/7135091732262852235 5253716282478081814/6428576030868837524
6899616088800232610/7545654950500706643 2925506878650502653/4825307038763054623
3046119539024504053/6480451136794927754 805754705487758/8713904527964605097
3173125791191346199/8251543277275396270 757581167492920895/1205462524010464043
822826273254188849/6809963556261862901 1977960152715808673/7473764673012773179
1844875186633947298/2429474256657503035 6508788144364949517/7825610573163207077
7402539781595129220/9136382301440423047 2444676908291052940/5979130061790235998
1077860777041721202/3910289977646103912 2601733726954698831/6643425677083261738
1890766297905721255/2836856191334371442 3571847380462778497/7147210038363358999
5257824733898107003/5377882492116217223 305859971519440276/7520690905435282444
645782723959640074/5291494920375114125 621434932412134042/4327480499221789326
2243720030574748357/6799665551593559830 4430508214986725259/5961955240933485724
4005630119586731855/7093671896853169525 2329842330037954093/7938162808557560392
1115427982121199093/5397129940772667558 5792443921039289624/7438158108333819726
1453047715494140134/6956209407214207942 5304691281599761561/8259844551591404597
29071081522506562/2343100641495183376 3601584839251511778/8616402629220307965
3300476795913623216/8844605730408640629 420613841474098195/7919014366751624472
501255589302133215/6662280782436667487 1424640704735789299/4983037852100213850
6551885769003585260/7397640353997133830 589459974226125895/7851905281434720897
1968249150148146235/2959126493704861738 2869067725054770472/7989800414718522324
5781314179576071006/8727802997884471993 1367204612679158499/6374751790449224529
5624595694918013513/8512479826014211940 2294348264972548508/5053449282808887912
1397376576397745594/6144963135213746437 7938563796411434726/7966841573839777717
962953499047494509/1502229851807269143 1747493877047361300/7905860774773675250
2050058169635711595/5256748886090813257 4140239839862847855/7378749882133870017
6701737771732796488/9104730362609403790 3320106230193476605/3678920594136664740
6816635409793922807/7498346060787547463 5670302858386908644/7577453164638120830
5361809752333328500/7947663030407050461 4385005311532590847/6296142594752821934
