1000
1046953805398111185/3951827532292588747 5436082825511129401/8274847493367576844
3615342093284948689/6073348997383618071 3086319903385617188/4253585470338722922
683815708088783880/8160903097925365487 1797242371603447617/2200191156621273503
343304063576876662/6446223555921833518 109407843476510303/9144362022027856460
1381683098178665879/2191069576629843242 3682322078332811508/5533189426607235669
497146974067762945/5786790333814336081 7812968155166163693/8196916918616512104
108600835365754467/4041952954630867369 1724484423511318257/1753936491783610117
2371220450439914255/7416582871845907770 105617231399072237/359265948476395611
254310274048644357/1095214743574991834 2139588142352187349/8602915190553490854
725346344303732608/4414002162444654992 1455498190021783315/1680116885828882579
7210417232062539012/7307780238095570882 2698614534630035847/3215066646128719586
1170200559020642807/8959185039624309909 6303501045575085746/8518043311082441972
4384319643325252683/8109604869425300463 3656169939007169915/5054720587315980190
1044567502794706256/6522067155700569540 54880430449800134/4575832925388131986
4434263199756227379/8463879070699233449 4854261319467469573/5158683079593621085
6497590545764219488/7502060144327412096 4141766131661352923/5530786257167996610
2110000685074707203/2761079618420791031 2288698902220209591/4591001125867884457
1121771032160368462/8986122031270957237 4119660547475641513/4307759912955088784
4925155164808674605/7562723212822136673 895570348266744864/1162410576477583186
69084551964371825/6216779592887507004 1113291110468956754/8544804315770946043
4921459885233555228/5176883861350094625 5914664570012369653/8582263470466407191
1857811625050913759/5768957968744227416 8609866041182330496/8973873867198293815
4203620822086594067/9176638717706138197 409359347740104779/1708349182832719469
3968097418424229843/4524767138726371653 4930180968650646057/9134165849743613904
1865830652327065111/3462686601059342255 5578973196922794427/8328310596116722380
5067794857095404207/5632405721930734122 1342659650585581983/5066584279955967538
2480487039429995397/7344544064516472823 1635838270839869141/4422270505293124053
6624039274080313536/8194277247618780973 6736088364083749131/6918504283846620582
2835194443314468398/8720061985252938689 36476416636000016/3487436502187732130
423432823994500217/6564470400022066775 179871761393002479/2834815866358283343
484021484591604621/6029610753916805055 4049468575030641859/8894340982086874912
1300208262940075843/8922291195088812030 3257004336752849083/5277042559023769594
942328882981915211/6134932380257275066 84660775737359264/916977489731919903
4381388849017663478/5555117246370629834 68979638117965478/1367424183228409728
300151256398793214/6890515368492370400 4179295154358892469/8304644287750664332
4436122142862398977/6720305030469808295 2617524742531415339/6337715182010491739
2885781547535546728/4242939710556936085 4601348425356033295/9165504642181376927
1175216664819764312/4182076513941324465 6328057500185006642/8057623217580353476
6735073958512307118/7096172650088981145 37163745286307617/3072887113427082374
4168631842090810230/5453238632899611620 1419923876067844580/5695744508858770355
1844753665621998578/6678425668165206888 2719381135241442805/7745854034335146750
826587796223929927/2163789042294086960 2913894061247286868/6832110140266850834
2695039420683983568/5772495070880458525 480554663074840153/8528921023413431165
92051435623117655/3464572470565468426 3820180171164802465/4221006414301017930
5115587340551678360/9193366447872051327 163331345107921834/7143663726166477566
5692750199084460242/9018404634681768379 857668828755444849/4772781624376833242
3428818921849694285/4672288380459407372 712873168527301394/5788740642818074769
609359927096993496/8307090273913157442 2960295044703539371/4711270915048575357
1833491002906853761/2206828033949911253 1775216382753825573/5030531327500125833
