250
3398471843103273/4882812500000000 7012060194205549/9765625000000000
-464725784686299/488281250000000 5993132623163429/19531250000000000
7134631858518013/39062500000000000 2400338464490981/2441406250000000
4688572462200487/5000000000000000000 152587823539073/152587890625000
4485053219515697/4882812500000000 3860650477972919/9765625000000000
260308242211111/488281250000000 -8262159478938277/9765625000000000
-4299722044320747/4882812500000000 -4627849717412381/9765625000000000
3620110480852389/19531250000000000 -2399103109331051/2441406250000000
828038305348583/3906250000000000 4771848047955229/4882812500000000
-11611366073649/19073486328125 -1936881766219481/2441406250000000
-3305313165698571/39062500000000000 973060189276163/976562500000000
-8478425201702479/19531250000000000 4398764262989353/4882812500000000
1219422988652411/1220703125000000 357696116273373/7812500000000000
-3886850302212681/9765625000000000 8958784871220773/9765625000000000
-8599860719487039/39062500000000000 59537632979973/61035156250000
4882428972356783/4882812500000000 979173862047753/78125000000000000
-480728392009111/3906250000000000 2422847730107617/2441406250000000
-6603341529120819/9765625000000000 -1438934498723459/1953125000000000
4855365139240771/4882812500000000 -206799332610799/1953125000000000
2580977302870417/4882812500000000 -1657970521920049/1953125000000000
4544647333151653/4882812500000000 3571015837228291/9765625000000000
-476478184270191/1220703125000000 8990963140573887/9765625000000000
759779016397089/976562500000000 -3067613741366903/4882812500000000
-6390032900786669/9765625000000000 -7384775634201009/9765625000000000
7520873273994273/9765625000000000 1245855478571149/1953125000000000
-8335312625216897/9765625000000000 -5088221209865467/9765625000000000
61629087630821/78125000000000 -6001785128704139/9765625000000000
4664712658740553/4882812500000000 -5772089703449723/19531250000000000
-1196310872524129/1220703125000000 -3884950760347241/19531250000000000
-1220387304864113/1220703125000000 -7108071822000563/312500000000000000
-3414179731664843/19531250000000000 4807631325054919/4882812500000000
-210285706592083/19531250000000000 2441264741648089/2441406250000000
-4985895747048443/9765625000000000 8396920580795631/9765625000000000
-3257103722392053/4882812500000000 -909434345202283/1220703125000000
-7211876545510197/9765625000000000 -6584547693877303/9765625000000000
-6457188406343147/9765625000000000 3663063933567521/4882812500000000
-60772540886457/61035156250000 3619740234315533/39062500000000000
-90376087931179/97656250000000 295989826237949/781250000000000
5195518749877367/39062500000000000 1209857579416017/1220703125000000
-3652717988804703/9765625000000000 4528385002815229/4882812500000000
-608610710570761/610351562500000 -5896387521238711/78125000000000000
-482107175874811/488281250000000 6192253261785213/39062500000000000
229894292194721/390625000000000 7895271727483807/9765625000000000
789100017964603/3906250000000000 -2391073097232269/2441406250000000
475276630347593/488281250000000 -2238812519797043/9765625000000000
595125090099457/2441406250000000 4735521346028619/4882812500000000
-809870936789133/1953125000000000 4443257765542989/4882812500000000
4764224825646621/19531250000000000 591914835292583/610351562500000
-183610665386853/195312500000000 -6658900969714969/19531250000000000
-4827675072746517/4882812500000000 -5853744386018417/39062500000000000
1884786838494283/2441406250000000 -6207148203131983/9765625000000000
781352610304289/1220703125000000 -3751488702380301/4882812500000000
8298471975343611/9765625000000000 -5148086490635301/9765625000000000
-1985213508713877/2441406250000000 -5684212244255487/9765625000000000
-1350209010984611/2441406250000000 -8136240020250161/9765625000000000
-4448858724338717/4882812500000000 -4024680837548009/9765625000000000
-24257955741483/61035156250000 2240300651861233/2441406250000000
-3968677635137341/9765625000000000 356913500935979/390625000000000
1674649079115631/2441406250000000 3553035287950983/4882812500000000
-3532694311520723/4882812500000000 -1685373015945237/2441406250000000
-4840886356829553/9765625000000000 -4240673617507203/4882812500000000
861489886876917/1953125000000000 1095540042419469/1220703125000000
1005020591153817/2441406250000000 2224949008156343/2441406250000000
-1707095027072663/9765625000000000 -961526173378389/976562500000000
8439274299973761/9765625000000000 2456933094857661/4882812500000000
-219229092088023/305175781250000 6793567792203181/9765625000000000
23733963573501/39062500000000 1551271961441423/1953125000000000
2323364437030351/2441406250000000 5999691566908169/19531250000000000
-191085406189573/195312500000000 -8082920753331413/39062500000000000
-6577102815715851/2500000000000000000 -488279560220457/488281250000000
7146890570340939/9765625000000000 1331005436746173/1953125000000000
-607331376898929/610351562500000 -7762362077376401/78125000000000000
-294151215656927/305175781250000 -5202266992009651/19531250000000000
1744205127777897/15625000000000000 -2426147307687529/2441406250000000
-37185332056961/61035156250000 -7743969220228851/9765625000000000
-4602606575081173/4882812500000000 815148855298191/2441406250000000
-4774128030736709/4882812500000000 -8195840725793679/39062500000000000
4371415098099513/9765625000000000 -8732591922260689/9765625000000000
