250
5384238195929573/39062500000000000 4836206037050591/4882812500000000
6113146834645557/9765625000000000 -951945929880999/1220703125000000
3756231166567953/156250000000000000 -976280273766823/976562500000000
3379557406858623/4882812500000000 3524265830482041/4882812500000000
6146224630045453/39062500000000000 482199198504723/488281250000000
8919782177928287/9765625000000000 -3975539905338383/9765625000000000
5159041272592971/156250000000000000 4880150203521741/4882812500000000
-6389471015733211/9765625000000000 -461578862183453/610351562500000
8440200564177449/9765625000000000 -982455008172561/1953125000000000
1334865320416513/3906250000000000 -1147216555017569/1220703125000000
-9005492159616941/9765625000000000 1510948978818427/3906250000000000
-1766620289307789/3906250000000000 272182856141163/305175781250000
-7822647030866617/9765625000000000 730727645389113/1220703125000000
7033416434515579/9765625000000000 1693710514287181/2441406250000000
1107858298420623/1220703125000000 8201714708605987/19531250000000000
773059028863321/976562500000000 -2983513257466561/4882812500000000
919879139087601/1220703125000000 6419662240865797/9765625000000000
2378952067054721/9765625000000000 -591964482093049/610351562500000
-2418295668790091/2441406250000000 5362042258098893/39062500000000000
4485226719950779/9765625000000000 8674685752882613/9765625000000000
2441005920679431/2441406250000000 -1414737605690091/78125000000000000
-7679342468714833/19531250000000000 561194166392751/610351562500000
-4678080327467439/4882812500000000 -1119263289109301/3906250000000000
-2285918053680443/9765625000000000 2373578657487503/2441406250000000
-1026771150932323/1220703125000000 -1056311618261661/1953125000000000
-2720354342530437/39062500000000000 -4870957584405689/4882812500000000
8932065467834499/9765625000000000 -98696625192251/244140625000000
-2149642942642493/2441406250000000 -2314735143973397/4882812500000000
6893930712846067/9765625000000000 -1383345957699703/1953125000000000
-1640396237507473/3906250000000000 -8862804736111801/9765625000000000
-7165495632156063/9765625000000000 6634990880640107/9765625000000000
-2287739002275447/9765625000000000 -4746938010393983/4882812500000000
-6462676870211939/9765625000000000 -7321286725149659/9765625000000000
4168696715753079/4882812500000000 -2542405475573427/4882812500000000
-4767715409724237/4882812500000000 -8431361197943969/39062500000000000
-1192404011318799/31250000000000000 -975851327384453/976562500000000
-382699927811787/1953125000000000 -2394080600825011/2441406250000000
3657543271011621/4882812500000000 -646969400538661/976562500000000
-976456925980397/976562500000000 -918992112765837/62500000000000000
498945698277417/610351562500000 -1406170516070663/2441406250000000
-719887541639619/976562500000000 -329937965304963/488281250000000
-4443369453133077/4882812500000000 -4048864439874523/9765625000000000
160355869939183/6250000000000000 4881205110114893/4882812500000000
-734728639142509/7812500000000000 -4861171495767177/4882812500000000
2580934706425217/4882812500000000 4144952828600831/4882812500000000
4881906935295677/4882812500000000 -3009120687952539/156250000000000000
1334073278382519/2441406250000000 2044679183990677/2441406250000000
7537757970263757/9765625000000000 -6208835351525293/9765625000000000
-1750038298610387/2441406250000000 3404603019992741/4882812500000000
-261175702062157/305175781250000 -5051492685990997/9765625000000000
8745436979384483/9765625000000000 -1738264130918631/3906250000000000
8727659101458839/19531250000000000 -8736385024299563/9765625000000000
963806238099197/1953125000000000 4246892099690427/4882812500000000
4690870037759473/4882812500000000 5422318616985453/19531250000000000
2053292060421121/2441406250000000 1056622904813451/1953125000000000
7249691680604659/39062500000000000 -4797982774019091/4882812500000000
-477765995100197/488281250000000 -8063044795601621/39062500000000000
8760947617611891/9765625000000000 -8628610196801229/19531250000000000
5845644892483087/39062500000000000 -1206957104130839/1220703125000000
8271254197977023/9765625000000000 -5191703538634739/9765625000000000
1666492281095217/1953125000000000 5092889019689757/9765625000000000
-1349335471514919/3906250000000000 143195276311461/152587890625000
2416246551570481/2441406250000000 5593529509002567/39062500000000000
-2855596853801331/4882812500000000 3960735350754477/4882812500000000
