500
5235884110593942546/5367601451618850623 3410318668936976326/7690339669902347458
2444797939760875494/8779740012006731261 243716984998175735/1849764623580621508
1695897174419695688/8392199882342497138 3229421572194737025/8860626630214161574
2749825781849382279/3785637327894837568 50949472812702078/8237073359521421248
4393885297955346460/7314206788608012862 5918966333895128976/7826994451762420937
1177626264832330498/6984296216920646848 3918815539719291110/7975151978625758924
710104975378816273/6761702098408863289 98523834771754365/5971439282427080459
4095329212026124073/5044568258467286905 3309465422800079767/4370107700073056339
1737959455242037574/6154799462148048431 6130461613784904971/8553998691670458170
3055173459417302893/9093100418065277565 2751006182134601945/3193174558277377267
2228626647366915146/3742794134499511266 1217806001855484125/4118794674374445103
5797448306855188971/6317618648863809823 3040437860117090463/5591854620201803784
1187042656480394001/2576090148333820563 4603374532473537683/4910812986981424553
193189465525584252/488308098720890979 1783133358619425261/8275914512594431835
1580681873527938113/4006799266927397809 2650968124946439639/7904098868897731458
1189725561686372029/8881026601196233658 1660580830227497917/2261738407231459410
863636092974796845/3086665171977813794 6527067586014378701/8040360496716027736
218434384355776052/3339736439431211975 1268002385387960245/6723063942716251026
851237068073994317/9149778281053748506 5814916160195531586/7716870046817016808
667012186423715921/6911612364764950427 4486729457259226266/9156317967101535222
4141090311358933097/4955962068229884101 4251826535576917293/6881378033386780430
993219611272975001/8665858580054386539 8695160499995322842/9088784708950809340
835608031579023922/6604346485682698904 2442219942692328605/8970895926870890528
3103628050153942526/5766586930198454108 2859236932474703485/8563100256294118282
604032273281032746/8353944935709418072 2592438687907272963/3870284408323086020
4373266915957801453/6398671438670846098 1750485339630835140/8474418986167066389
33048721138180736/5577917622884452734 5971998706003432374/8576702432706311752
7073789146446219379/9123928331842246450 165008948152190138/2450423034959326637
4024658959307343105/7843025091963059514 4182696264550382581/7497543283978032139
3983003377127015522/7644310393378839729 5849693516203605702/6808545799192450728
3094794885869207415/4136655660783007705 6567931003508965459/7426706016569477254
4120449828969111074/7472443324319666990 486787130549912919/3186110101955311683
101415601889537195/4829031342183150272 377414221153076611/5149449122583133475
2351778664848906395/6940942924346108049 1668823739553097475/5782859601809659776
7092351731938977610/8163459009536221351 4409632148468018885/8705523621872114579
1326236317433685005/2349767315686044908 3958323084064497867/6173870491868110793
1700066883065755840/7324471210434315115 1322772588609334517/3058311238952900289
1025264352176204783/7164235332656834276 4658334139953909336/8605238185309007443
2537752278518335646/5910824021873184414 5334661398639075428/9188287297326284739
6453831196175535866/6676271059907251704 801300702494086188/9183462598741198040
4108743615933541471/7768365228255189011 6115499338875694851/8455828831917446710
4759739302137872882/6498131373022276049 552919009340928037/7672846058917267403
5080300154111843520/8457916335348554745 3734630409304413046/4528830221531108969
4510522266107398583/5028556057897572138 4381399490971758233/7435942374993892034
2352973927783552064/6036857654144781767 324238521229593587/7293796194932760677
1526702240766483027/5128294743175676327 2405871933112751398/6259487605918734559
2092917065456196844/5407545111716793407 561403969996014594/2058072540452015136
2516119632122103185/7229693890777554314 2084230633905482023/2756996695470299254
