500
5054856380454034595/7099478805581099522 3646619982755580544/5205495646725186924
4879822003546077053/6777341570224500602 1310055985453322091/2170448712336330196
595360662764033000/5411644266426253434 791630623339420216/8967075882207811330
2633283172755309666/6612852101633928013 1711495356037888788/2717180549867431859
1709483439997529355/8405675097920045351 127620924787515399/8731031109915226421
2084241977734144666/4264660750637089670 4448135603758277631/7944149165868892643
1825694277104592400/5903367327907382078 3300899713101328905/5190186093796090413
3843317839663766895/7974732418217277766 4825157287340326543/8300117104903671238
4462697629640604383/7372344565108910057 3079864387761781205/7288255921191015964
555274397765073258/3499676261164006550 3902749001312315783/7794087722839641235
3022948975767831058/7899195196550909833 1455088075636615592/5102175492829071254
3901117861433007671/4916602189245498295 1215169677941747055/7276941656565708624
6311868459770849282/6732863958029440688 1448113237332625281/8484742809567915198
116239461285802768/2706785493277094306 678694407151294511/1324192520508981061
501411243854928859/944345616865073044 4735217240456976526/7187594695782153052
172445739805286919/8795060849464628815 100089691721574250/2380397302514841020
1036730489678883749/3492201450784501339 1135174249852877170/8246728269006549268
4145976380766626924/4975679057781337151 1023847891833930885/8956048418196799464
1908236490617710021/5881464591958874059 606256032562891148/2106843650424093772
4749943570640882865/8439384060569640737 7807047312841253161/8681274401427166250
699794156303740360/8671441229968569318 5102445928732214298/8237194422965046974
146042634213496331/5858193750482072709 1823101177855628129/4276682497699529875
2350778649325975552/3701829164372931613 1449361208877022373/6344596276690913005
5842646520861571648/6072992287589620353 1151383325444777851/2653418608715029037
1138111606197672667/7539479699926248806 821136559656705327/864256085610016453
3329980921677344386/8601970103689977146 105306832199365187/9077670635190125469
2476717272325835534/7615534658592737716 2262130858672954226/7017508993900349480
1139785156898565650/7461148307219689437 1311729065573739401/2144141313689373620
5632788999541842703/7914416333825721601 1166279543867457571/4059185443054937796
3821890542968840685/4864216081606623074 4317139726777974603/8199782949006240320
4559733492700339482/5941510534516722461 6344866200389260457/8616893056373166804
5355909798144995127/9033249202634027478 465731023893145625/7428880999510280411
1168087814398346207/3745855706158978384 2184104751493995522/3504239157189809965
5367247223483538574/8926750895938058100 2609923832728177509/8181691451007475710
5842208461887470126/6288072044824210982 2943854698634407039/8120927922617126580
6558142534318285450/7133484568136669486 3499171381795321391/3742199892999652202
1787702560572859569/6485340414602184782 1485123675042532759/6043105325417253210
613037800180167838/3265940343996704561 774080904734941887/5956082067577450475
499673859861021705/8081889631938493308 1848611783045165053/8634887445225259283
466818058054290099/1782696900031703475 1089695936324351480/1103765822261139576
7287093776305055738/7650883055977560125 2805248547111971297/8464018035238373799
159709762875642893/437943498369539507 8945525194801327783/8971425031454330159
588403453074747566/5391267313323621338 1511627294565040771/3405212322690693975
7778932053395055978/8653122057171777809 6948232625270705633/7740811317112493371
8144566991517826887/8547537576425685535 2193768721532568094/6645202765368339720
1634695506470982117/4353510148761601425 1729464415282655812/4039581392698103533
948054633206801467/4145521724490729495 1244358645340685694/3299991003788277161
542235176047207738/7838911716704317928 1338399842136917981/8713305976481928944
485898745399311181/5985217858050496713 7190977560792115153/8294317343936633087
1688868869961940492/4102720433013681782 805169145375830587/7117465326703246318
1869235967024013535/7057248539012707539 3076284770032165157/7219265368900928912
7624963959049553941/8472704121347670298 1156318514831414340/4885493501965958095
1837393755575273092/5888242452119236138 4054436521007896165/4464180415623812803
2700403749445608193/3019332591819615335 4907255304230283579/5199004159475064251
1644789565773746395/3988259138417441225 5195922756497440864/8400538484698485906
1089562191903224719/7156380799318246537 2252217509391515603/2326607153444730789
92244573103326129/4196437725757811018 1849798061721353246/8773192530548903284
6409497737739237809/8528921624847303678 3309719564217678679/5391174182322838843
4449325672913393918/9030318471080436948 4660557989539538182/6669950496474443527
