500
4414218919976154428/4674705721839718238 27125057276236082/6717286099977658445
7077493156018032681/7137499464657253681 3388668963110897841/6528117016623788679
1601766338291790508/7418786193335372752 583101105157293429/927934258553081086
7732001139055040357/8471816713696300292 3714520098461025494/5715373921561774486
974891692276570851/4235935175530024216 200022106636351022/1424065448381088100
1789748099328758340/5150601286889202196 671538645505172663/7070421923530302562
175074475693458149/7538713079835159976 2188806047703736805/5938921844634220817
1495114585390378873/5598810802727313895 3889840573712023221/3961914810378635335
1500035159956725687/3021770206234491858 507818045149702478/7778957143323787148
6227782991644099105/7881731778186961948 260974406616396479/6441860034560577903
981249966862315284/8455534257816293100 5704728704106066531/7109684429349051029
3585529533317373901/5265302723901985136 6878182963532067600/7371336382749460939
1277690707818614879/6771643572033300784 107958746659897494/2876616464287533947
31854384612129969/6593573592049932764 4700785169082184700/8889175377345910339
4991525788538498050/6892858938604096732 110025403544911199/1040742217796985844
3010324700713612106/6845005864127811407 3715161892658329373/7744146264342672629
4799285771730368550/7352565187951081378 2974145989726861574/5004944697247409206
1364397627070572534/3938765753700885620 860495387696008687/8318502958028810474
6282401183277391730/6932831589342009030 1823340611039994886/3068053237163087322
1220543017601225075/6649616059031224686 2872698341779908467/8741754982680635755
6178429401818891798/7169895695798949670 864407354636357759/2229331346400799184
118091695011240523/8100841453649475960 2152597053365133252/7550862545102221459
1400119443699822707/8714179465289628517 2472186000163837945/7089645884651724584
82455408235052101/4997142001732499239 276522219317455362/428419292993249482
3799264582176745487/6862300197603613412 3093589881064134780/3447926122374493313
5323401564963444987/7892802127479311131 1491241019074108057/8750730400306308783
4071654902149011969/8609145497527585036 2902883213120489998/8083605082440024095
51129638314469663/8014856051179728270 8423118962599552330/9051937160208256056
2929421810277388660/6169147997167376156 1187061028406429885/2541928812746176348
5514870447923224471/7070524737725744458 561495006924275141/3229333673917921304
1096340229059961038/8521355635739664611 2502787978435404821/2717473683697882317
5278253273957217511/7340203103838483883 71526211044440203/7883354945867812731
6614216172308480008/7518123203445916543 934468163400616429/8022027709222392903
499079443078570127/1927637215123401019 2454204428896334452/7053973072111831330
4006334155104477733/4503179891340423234 1213250667694372922/6704068060213629301
1874444910873451428/2073079715463906940 7963590859385474053/8895814181752008807
1393193313800794338/5520293798028433188 3048163607599553983/7697208912607051449
6645412922919981382/8312634100640350822 7112942379111789213/8944962859194553501
5802036950563769415/8541188889894652944 2375241192995352271/6139142639845647030
1684895500117539567/4661339238233616501 3673403678799940079/4784067659807539561
6402714958344704451/6845366205445038968 5390842030805400616/8037457107719135524
2953318052594602299/4462383531009393600 7899597744727294673/9108729032998121358
4839300352425864357/7815928677088145172 7472467074305501956/8135098288790473892
3926243746440052449/5118430424332110718 3181815396640956633/8007345427970381779
6605616147085393493/9032718191646688090 489379087056096214/4106759187804862512
552298429236342681/5290383139446141805 3195085188086670031/7601619826165372277
6249921208616573876/6573749597290205881 3472084822439684624/6526759184506499371
6518811635777367063/7344306748429234824 3351392707993349197/8934936597324604905
827681032544513639/5745145940782349047 2696507626323968359/4976664596452849132
48383012288204129/5007700971452037064 3153541020426705918/3949846058404187984
7166351756734720716/7729828275246032488 1988503101193775156/5134541716332886317
3383100149553120788/7744116576677357578 275975813524350686/7068324053777914628
2129533516959066910/8295611952588416477 5304626182184602267/6701059330216982540
3647121839054546506/5169139311223596423 7751851705524285731/7966602259204462878
3224572650088864879/5939817944577313313 3073703537956752083/4079429912467443917
6158050899301844484/7547192974830520961 6112919118776813370/8287016909087739360
3830698087797145768/5323957417701546706 6097324840033088816/6809356207038540883
3074694147527797087/4514188844492207968 6909389877868965514/7760288613486517597
1056715299693643253/2584181488586289413 3667194832571162867/7996322107457715033
4212495830433683633/8417211102359410016 2785862490242730317/5503318613544837020
536461757284296583/2259759581149960889 4915685790211027817/5469059104826160645
2332087402959298313/7302443567980415683 2014179830021802364/5510771704355261736
1885779922686857539/3639392345629608917 494775740544428888/2211069569584535279
5055358175818917986/6024467938608987884 910108717609312107/8479421980431306908
3475135862981413775/8190563569692152814 19968431886063643/6639016999173456921
5854682390388644/740192433644072137 8708834846265902114/9130136773086059307
4484057248576503800/7751494872334486889 5986406779657959218/7794781561408869533
2518717378487624561/7433893009124945755 729871080082623978/6669192548682015955
1000867810278653730/2853079071929517838 7432969630527769730/7672958721467012820
4013303452809748955/5055102727707566715 1858481212470354007/9191982598449608169
3970053719074863601/5178915774657201771 3208451417388908727/3728870379191766853
815384484740444358/3475481312910099676 30610930146643136/1464185175018120722
3659604131011823605/5737678965241271679 293438831992842924/5948525277636360497
4099007949657368274/7581197850159633067 679189879053219095/7453568321357323207
2709316137174515684/3125830584002966545 3527748007788929756/4624947174688289092
3193259181637783302/9093897247876190087 2254722824020020630/7494717726651960212
6575560698719133748/7652310606744736993 1067194051099669134/5613375762396796876
1652979415158964768/4828125009655075838 8825303006742890365/8990684803898539847
6881483796184742706/8846770094820800400 2580387663281357572/6294636420138172795
6485950232022052415/6656887802460978553 2588985701055882363/3760965066563439913
4433980716964450295/8261312711257722383 2006200790102199650/6426078436460804568
6258262308117967746/6439236259405071355 2915477267510961246/6562045610036166188
521264636206981596/4114489971196205687 1556305399037620178/8847427219275733592
1810070007269688250/7772176831687462233 6145253348410058528/6298241472569003216
2290811489917595685/6419430174465412859 1054978677689042982/2103804650248715070
5837635740515960372/7893226583868316211 3082601243424560340/3370309757512549569
4121468452302986827/5345234113454047402 3172008567990821354/9011145412341153922
7131766642555734706/8729035884468523210 3010393509933803855/7052068795599272057
2688212550779021101/4491037499178061886 1083973388980443422/6264131601253405962
