500
6801809535844436289/8426413771649331179 2049287984805234123/2651645420255267316
1892708663764451475/6788920459606997656 2020539846976799603/4720957676971920932
4864335335582812118/6777402432452573803 7207541737913927455/8694877660692747875
2240864878615761762/6047037883475740141 4729872669022279549/7722692871263690035
5001333176393206195/6032467275979294503 3513248465507954491/7223998512019676275
5470967739152892079/6068546622987562919 712737212282851529/4069267939335715896
682928442146759377/4870066153648300337 7707301071508247897/9169110719627006908
1534418351649422466/3551083377994232951 1300512069610185982/9099329209307130426
1712673744196454733/7230136479969454732 1155235982664669200/2062341068098553820
3023864204498930144/8188250776338563332 3375288865988126847/7570800401621883854
777024607014199623/4349362164187050970 1000596958944618024/7813936729075434423
233274993150594654/2139042955017672821 3193189371847237496/8443740237687196571
7062480403818596270/8259714060307476196 2805051372465045318/5476150107147858176
711138628727192922/1009222607068023955 4020830101809686531/5879846327629307336
5603676802445274171/7214489876123553622 2283140852050054344/7359947320917288033
3688436075074339121/7675747359227214662 1923797108329856575/8067385991346241134
2103736253967887428/3211029369447711699 4721426811772376548/7313163491992267559
56202401741444214/6255197045566677596 2723188094548009094/5654943685610997767
1464223141744445377/3327684826273440165 4845049170367872108/6023823321158936395
3239851746706897071/8336864517817387084 2498084941971748918/4103225867684075730
8589406250514983089/8735374240116976012 1106532156225546717/6148005456373862687
741559983710564756/2997989086390657358 983853232784621466/8524829011913210899
199572475954043389/3772163607959292530 1044781466334961477/4119159090015971167
4692024756887821194/7474223844245056392 1527861319290445881/2368924858207779940
7340560656770411529/8014191590080462790 2650008142649993368/6224078041617721693
4698291196409295473/6024283733506429398 2446376773598202351/6545183045645925682
1656063635140126168/4406804165108446096 127572323463844100/7562202134157303661
4632020361565401291/6049151101717196947 152338950654565005/617328805503347558
185575514175241793/8151557628221643108 3714129949851347053/3820234971045011347
1731934368233209293/5262593017791817950 1959021397535415438/6437921954648628045
188588723104810641/7983434346920200907 3849176011758630986/5851813266286830040
2071076617180468120/9146533817433782884 14380362977228102/208276744968122235
2078735027966851250/4611113066321111642 2126172764803660478/5843656907432747920
587759577895800280/5513264574518420491 7441854109247843887/7834180679380733495
