500
5869774170350956213/8826360733023321345 5713735326546952921/7477474129863827936
1161568901755957534/1622780768345932813 754642484564587114/3222779503681731131
111218981634691436/9149523898124827693 3582436385644512068/5099653611809415303
7289976620829848909/8583369968564838217 4309948380886870530/6245422129694103535
4105044468393274878/6335384490035632440 7882606532468006489/7910041533696279241
1284863135607260625/7624218787806621271 2222583757486903541/2453609716056035888
1727477901402089770/3724827035454129640 3207387884819472208/7887678340695356710
2028663595578991439/3355869198788537445 6944482645242711641/9171470069610204338
1663898895694866557/6374522395904400994 780634929188462545/1038797544556874376
2565885581177763040/8330735627336292213 1110732310167094847/1121449129619168061
4543321973536139395/5679723333992329748 4853606960727270103/7730673919828368701
5144986344081290126/5510011109808009904 5142571888115925625/6679674961900212473
2677822622591441136/4107028265881951595 5718768878795228710/6075120723519229904
17891843792728966/5815138282177858418 2894851826930052997/6599085617785314488
6145924276819881610/7939465032204334484 1827890867213262896/6489684361614431646
1964923051779237733/6189343648996536910 1398533690080113189/6283171698666900424
5221429255521004360/8518647119056993458 4013105382824331536/8685906376411615177
3466694961189191446/4820785548841118041 7301598931368983536/8986399126814592931
2918081723445798181/5830431385296119430 4220093507677733977/7066883630043409518
3150287592868782049/6824432438814450933 5791431153445394546/6170148768478362052
4279269866890006603/6697127624285312397 991841110961090912/3963703940988937823
115860895727370405/2689171992479088049 1880113120155555793/5978381344305350441
2016368952869401613/2439403357457805806 1752281694695843668/2709828398210057510
5010690575234701489/6682596831296517199 4957670621257878927/5654388569077767187
7114966533916015208/9028794839502764054 2309048039515659064/8885580369041573512
1518155982079692329/8739088485829908797 968736948310272796/1417743281173119820
3202621386138034444/7469772914044549930 2197669998159959662/4621820694455358500
6221451195205832314/8746134539514151336 2930228842936874744/8513223940932285321
177824629430280480/9141347167259557744 7520789738835582993/8935736192838220253
1987613374971611737/2890462373743136630 1541411691842143603/4498539562341184354
2900439429843891087/6513810888368096765 3636908561053678355/4484295686545136900
4980061261633918566/6718521579032328895 115633108586169092/470483683559585861
917559831542498147/8229007774880879906 5215757541188611350/7955676602376449044
4070416454316924035/5994504955205023532 3971012226067696833/5522237703905725313
7315127514380267417/7644633093769346826 1807722299759020049/4358021833110542143
1088017041841146076/5825720301403974586 2800484007642917174/7291516568105892951
