500
6099786207733210057/6141514984052793349 5925046669872331374/8894224290923343694
3615856221691178634/6877763778111631251 1342209734650145352/3862355814847706183
450890261681506589/7603188896300834821 4837202189881453746/6342691074824616213
3331235710249983224/3855811253969947232 1100806532972334222/7366174579334459552
3048266355124480810/4722789688283114359 6644300304076240175/7005322238426693107
2542922080851345586/8723969704043593799 7625841803501565283/9076604419366806654
2365138250717051123/3698260234853805437 631477326746295975/4836425151059388855
1077154077012900831/1952064518341748774 2231593668321024093/9128331518296145480
3187714452957921255/8837845582441305892 1773514657042278986/4937870086314808622
565901805852598771/6824002273662085828 561508295568121529/9007504549968374435
563081081392029759/7586116491945047739 435508449875940069/5238049691989770256
3599710893160220819/9061402038573056583 271651483067058461/1691620074027436424
1527284601782009575/3534293271459792743 2511253195798205642/7163874223172610174
768763617216134834/8541839491517205301 2373866961702446488/8406831634873764801
4025171832956641035/6913253693643314307 2744611754208099128/6411810885152388806
1165412962696717961/4405091341018955118 4646143237560702064/7307108407910551939
5459216409737774759/8826020067794753124 73794554838616523/2493856872246164898
5518614360222055933/7878584722428116696 2877772476216534742/8380556144711295625
1910188146177336745/6931174256937689480 2620920156765562539/5998155425366882541
2910340929206584228/4795337460824514639 838997468051216266/6683041986918222566
6392988277000025587/7202682801996843307 2883876204714142372/9206667039687302509
4292401420343797383/8481089732608293058 3867533460603954327/7276668126844888258
406872169279907740/3501757870791815068 1712239815194728190/5834336114904693701
4291434622184129441/7058628835861607130 3631557578646551689/3951377695038066672
3867483556292379856/8401398639752970192 5623323483766998204/8392106847367572710
4000984183054069658/6995496427761264683 2469804077926309614/7712812886499661319
1480989251750587713/6323565724224217473 3702464111734989066/6702577531081204046
3046368567268563675/3266712487074890422 5773051819331931344/7458538665541885557
1751418805647406822/7670682026176163407 5249092818673725674/5713095962255997246
1165932923606095320/7837390277806882173 3927666801541540581/9172692278865022201
5919192259204647906/6754941538710147606 398054220862428600/1689440445622325022
685169083988931581/3846062621285369399 4900005948688617870/5745476487818419827
3721420842413979245/8366151842556239120 7293087411788467520/8861800431538034914
6026980781088669884/8329157532027215541 353860011917302460/6315044186360965089
1398159543677819790/2582397817282662416 7060685453723216185/8731904586582926132
4732319544642947092/7192702979539491618 3651992445903214538/7449168893760825525
616577268153640144/6792358665934621966 1589944161951222303/6016073244466451057
717472632513031248/2934739010950799459 4180906606436043795/6149214143538626007
3787764484294323211/5032466027080868255 482522797652650806/3362231048088572261
993539067546418565/8937333377993351032 2098576330802899688/8422973575953535646
1441342561619755337/3270120034041096786 1707817816288919748/3763522800538303028
2559610049410503075/5700226687421456444 6666549029384702440/7432457348671263086
1468755875185798483/5283441159993809901 4939847596126872492/8667919858177625447
487037466076561010/7111538663323364510 5424381724344401397/8768671330895493514
1854670007679941313/2888672540347245557 2784531349663120647/3771156307930751684
4856782269567540921/9144554083206568237 2313230678273842274/8486799874348259348
4658158386435856594/6711109782830529318 6019144683490582350/7881827894285598772
1278663265467666886/8848196123713497398 862044465827277542/5923553836530241195
4270470970306942995/5200801503542627250 5873239916785202396/8981515408008358734
3069286514418893235/3338812216659884890 820351224534503348/5992263267493702581
3465106734027902657/7789896594972091135 1483916590710435920/4706828857103399465
509581833885192849/6274319932810794548 1939150125003207939/3381175613637098814
5450617447526327807/7171838613687082478 3520200781533606522/7456898319422999481
6019207758964781976/7641684211159448640 153288833386081959/2839433092633246450
6354488006113789129/9085590846312755724 532665478957885291/1735440150463345870
816067904407896558/873919231075478316 6610813199472286637/9089911167220399813
1094344688379733995/8559746158390351475 3641779253271071961/3824990544680089808
669541556488561058/6336569537661170969 2731868964948168698/3020932688085857923
2880379990426255797/5640994095478566984 1252762809367076820/7183292772125235111
2701369168276999644/3656404292663671081 2199937823747590320/8097903106970964324
6310061820423802996/7442889610814596990 6330440464444489046/8280412226164041556
3468985074310254332/3873876056904483884 1894853199544913642/4905090875556415089
1049647686904912935/3099640795256104012 1030583003590238404/1174602405834935574
203319194369289626/3162526750125041559 2568938445932862813/8750644125227420734
2846581719613729801/6555696305420980067 658278345561146033/2866634184385888904
8618825286240344958/8754832994448880744 801509964072732926/6911229543937372505
1669047253759212412/2821402887518913665 825703059635358453/3359130480348258776
1288551493369593526/6260539562492447339 4699639192671392904/7886067250662316921
4886273242240483391/7699973688625804637 2928440745706027310/7617595679247522140
3640874164677662128/6238582486640554479 885670428322575637/8550392913570285151
415021035871451904/1013168511778779242 1032440900043451039/6192432853414601602
5619901372957126488/8635319584693295097 1823128056138465164/6708908682881400337
1826994908237813988/6528054051335683326 2001806636103455077/6420755737003822186
1333534266979760192/7250868748979679494 3640385007403754695/4177403658149682052
4299101568160574386/7356110818127535017 2238581837882227274/7089014495094388869
596719272612757177/6493645162415832040 4551160898218503870/8854479807914926728
419628936764529967/458600791504903415 3150718750580347193/3583494033783801121
1885654999607165123/8658382680257877121 1469608297310991458/2350050682500960680
1113593470854447936/3917585743795657164 229189007771026000/4445441472741044934
471138738156726368/8977269458937454343 6886394624289347424/8468191396441541539
1112039831612625531/7593287552694743903 7126682547842882273/8810793673771000417
1529799977493297303/5094892615930937096 240128431036953454/1091823268192378992
6930178652596794719/8179701738812999874 2960988687545899624/8176228497486868985
1516578230161994565/5288802137232159080 4794212658158027134/5288560902884587560
5612522627576758226/7365783613943588157 4944178526131420677/6362088786040520328
1186701032948949912/7849224923410974227 376759086409301113/6062638575108438140
851482233124910655/7086532186212473100 4393885475582881877/7895814647804567198
1725708903430066305/5452806908753307204 4299937388727759830/4963499485409898519
645568777832241335/4458799321734905463 7304420098186417443/7563473774777897073
171136389401603467/340840837014103027 462363445763313075/4731476294548027571
6317372486701573911/7153020578999992163 1551991116335911499/2976878012840208890
2033707835612807155/7555413786388988378 1715865867915548679/3119779725677367055
1040290186072202255/1428985568996777155 8460917148354101539/8836995533902424082
622406276917784294/3789671801100807822 3214926438188834901/8449143879333058058
440492105470744591/1651069602386761282 2845780144132002071/3879249480552363252
5624470307267807670/5715002443180009660 7129261579098288610/7286073199043283057
1325284062188139917/7300905315141108875 1972431029786873802/7455104824962169053
748983046111477454/2757729540818160901 3547362242885789086/5289874372153281367
1054767536827313502/2501266698507841084 2384847386263548038/5055605487951563212
159095532043424841/1935470890853243374 298941862111409280/655716584614861297
3539976549531025729/7060718040947249957 4852147948255423198/7466605443145618863
765924446724658091/4376864213055071714 4957467773920084947/7866534198312561558
3621625854606530930/5986516746764357459 644916372463489528/2890129490570568870
4769382520672347104/7998493851350697335 48363535571595731/8564052531763697972
1731615118383546511/1738932751732906064 3387851114504170659/5000176806525138119
4812991500927779368/5327378869269135293 4167878497954153681/6841228941522881381
1232337365069089891/7627999595335772488 6427197349476552565/7779407128822879575
225864716434162490/3774481057612785350 1213276088501898490/4754224609829146221
1254727141603043087/2419018880562427422 1936870065242264836/1959726579764961174
3180001837589563126/7760807532740641098 6099368409867897414/7508397785280574236
618865726438983886/1120265238975615861 1298977191979939328/6164034940378690950
4106455847021154523/5739953767328457776 3880252011190984403/7892291507795801002
1997618880515566015/8571073321892367698 5236820271812669787/9206529141959597717
86857978511525829/4646789045493974109 2798459016914970697/4048887918809506808
8040701066545549268/9107725245995363290 2985591285599554681/6707709198777833973
1658711819827720653/8741261083160707691 3163793349632683812/7907253821963898609
6868958205893182906/8186216333043647105 1452337151587486832/4692562766227380962
494822841436818693/8102318382386739069 2490474908814075664/7878295355875439822
271681053277963922/3336953805797577608 3434875205085634978/6533433661469026457
2561237251892096005/4546196223378379983 3885545565967229296/4501115648395473913
915521254001697085/7202795559408009884 2034756959409185418/2224237991892286754
607139831816691573/5520322317662677495 1246326611705141242/6626179397947915081
5481008134435253873/8194823908088409101 2727654606929696823/8771175242945596462
1960016481960710658/6781529908839121134 1780808255609037723/3787574196659059402
667403139546386635/1333674855427225287 1140744173186163173/3295665035997558841
1210973736027172031/8673040000755720706 1179374474110697873/2605783346803139081
5168494117538358510/7223611134272422771 502225705003115660/635905791726049571
1523531503765910039/2107845937506919138 7425610907565001768/7647423121294096074
6986378297492293923/7613201015921079293 7422905833017722142/8374798648861456528
1494295879463143960/1939858089628938738 3033402895265252786/8866807610568426608
8272818950999375236/8802619464201352372 367079518777361674/5894031236686620927
1658172680338497059/9042292042719100977 5223710052504149328/8000632280221242628
1759974906475354084/6919233278198756058 3272803957830163413/7504177874125336367
4015585815537300210/5067137359301794980 1451732860155176286/3593710103425033664
4879419026948505243/8590510476229068964 5924446381580110834/8878446650042849165
1743355265779083997/6780155043071023289 554117769939571953/8171354682433064390
1116390952184161073/8762614026080856425 2050976810050191403/7649204048474021495
953552996948042670/3677906855374180695 4881523825683202688/8389633647490151347
4951411272944415033/5057126885192487788 4546149952034856100/8204189342699140473
1951716727017110526/6214800845589804875 7451139083922993353/7721544967642456924
912313857008495081/8033290241548245847 5883020919307398152/7751516995364147324
5365701828613076653/7248356923386604629 6960447316926025740/7790142947743091120
7009151701694343467/7418865017443969997 3527898279791211895/6681818783688358288
2586326977615476262/8397837715690756669 5761806693157123892/5883235326334666273
6788112799214097014/9103345161123349607 2821745403108269047/5190077700682454843
4963879780080340831/5635188261966856701 7921707185502502057/8537957493746230683
790909731351617112/8217560399089359833 1922656526802969343/4359005238669751012
1665771048030741725/3250419132131485886 2538959086996000646/6723053605670978996
93563471148962214/7954110252675968064 7703130054070597104/8923747666324657437
1676615738941375338/8477167845673525124 8023101450510386097/8327976721794661900
3616067683359143258/5584035733496082700 5508356620836932690/9127383413705500915
