500
3726478820708559123/6021598612104326105 266728646301954563/7162251891366983350
78181523099965393/8839356829000297163 4763374073096714277/6831743354246356812
4346120744242420399/6117228117216967316 4490154824627682706/7909575081783310496
5285254824007320125/9192791188011773894 904529980063002139/1374499799692242524
130019889339004043/5569819430677580752 3746077782718868208/9194336652295651376
2524326065985212653/5766377282836052862 3067995918295527650/3488033900620117798
3539893053419001788/7273923951100627256 4776572899027238551/7411980090628735002
1995694337298700133/4674544709728516348 369813233497126983/2784680257320156469
84177710468984984/1515507486395682928 5141054768146246167/5305534268047479108
6103773814469344942/7872447323832160411 2411692026632905049/6238962631636682783
6971346123026863556/7270320841897734975 2850181420398973698/8986122631085789720
1216351612294641452/7135079718440365960 3003866709656707770/7407166966214890726
3347411329360795318/4447395312371499217 5600987032791227737/8272581217779122309
1886638272036446571/7499707337704106451 6161550044798077940/8566893665699359597
62618598619633837/6941912488937561506 1443061370364736705/6463801405932529081
2737007797509486421/5526242419245324069 4180488593733607754/9129453203370754291
8408249556852695931/9038395942129077244 3677285452099669530/7143852818483522608
1147373264283651112/4541059064517435253 108191494264402931/7712418481072184099
2927808065617299367/5488863421682811010 3390416426190011441/8082852251259097559
2580971377562780738/5333577797783885731 5947143625188910892/6232127654984764243
3462545403143218643/8097193271285757831 783180523054958757/8007002501720202772
2700231668490975608/4799783334867813972 2005174935540831556/5925814804150691074
2872841358180153326/5873500588977680554 908981189501701359/6686647646045871342
4810020810256154509/6493988868546831630 3761995737448303114/5199158529025283955
6785219150611122107/8886026801703162063 454305416320155607/5316220641428863166
1515881239752877489/6893389206886778269 1208631930520237257/1621916464048701253
8400875383906046276/9067266996355029079 1991151259752800745/5824320084764548890
5100568834273932021/6644987270798219658 4098938121152068147/6880853943406850722
1886933111825247511/4525614418485037907 477004655552288827/2703987975126936903
2160553077518506389/2368697239131810682 6604366219185043880/8723010724401046491
3806866452323296265/5092306682662551771 709639488237372179/4807156459614961149
3795262184489207970/6851656807103819852 3809562350179558746/6508920182468134216
1828342474169186834/2737779260838848544 3477045380951475736/4212978622311854199
