2500
194985010208536969/276045945023060755 188420361659320258/1129576979578671739
153865272102565323/1367149150412865148 1736533689846243038/8977362629972441537
7544429489408377284/7601417732553854467 2820732307401785270/8061633900164690860
6933750607274685490/8343082911687224805 1091900910324256656/3781999569202887660
6361506485868603952/8187276033584776721 1202944023758700357/5201284637657387532
6350388825212089906/8884444831014761661 1474328475525464369/8030433983716357750
6635430343473823508/6923439400716622474 1486324725923357347/8442511372045525315
2025675023151819305/4484602193611425506 1369751314160944127/8684317902930356386
7892270728318036151/8232505615083528310 1716965185929145305/5680771250635010309
1526068884517052552/5800318905390837644 487467837216475508/8209929877386919016
921543176813931760/6594973830158312553 1568657271649478726/5904613018352857615
4571093863433054500/7710982012606299230 24509139749484542/5672275040304747206
1022521446378978146/8275289141833370876 5394493493916331810/8778289321772106563
5650870142716274281/5830159612177285324 2541603976213915170/2946850037971075609
6341579118989297638/8569675374638406045 6703110852975137612/8596028835478236828
1257095128533155909/5711951737401428275 3404342820107634876/7678562850756731306
2369988777873167985/2892657125125404476 2395131422769718264/3127507190257845570
6452096678552221328/7020191170766699130 5645420874396490847/7835923339767017002
564008558548542680/5419654022550321498 3260407024996807891/4724081143509876782
409450767313250239/5746761444512304700 3691345592227536579/4315555204904349051
3455186937355385601/5405287286535767935 7536757740043849736/9137381962469846994
7029307109468248218/8921340503150492670 7218451476482335701/7668401241094028822
3539849293771593453/4180816342731866294 1159502213391802737/9041399596748367522
4242001039627460447/5105834338168961718 1572319941173121330/8999655767866887938
2872342345776003322/8819845024600117545 657654871681304224/1336604242405991334
1009876905901905566/1185833856093029301 6649914641839623010/7048398795320714661
3839717443740784427/5983877054090029449 1718542960297667134/7013620309541631878
1090316032642150594/3292700783074116524 464932066688763789/5777942586608267855
1255025921665348344/5654484986077704378 1166338189057314630/4287049310937827522
3000170153166485446/4855104301420329527 2858168043202139274/4710422776437042293
5078518330422763990/7585727047659068744 7088111709328660030/7745669975181165380
4600636787995026666/5736584113653455249 311289379589733355/7879499847884853417
1103195032482051769/5437346642791414155 1195707732248547985/7095785016211630349
366395166663625970/6627947910040240238 3661510309146311235/8993058567848687231
4311588860142599608/5728280564434120758 1755788942395726794/9042651289166786825
2490015184955466856/5150370639584788651 2340449845970103969/3185154120459227292
858086049092384402/7952416088446837019 6758340633898760529/8702922839347183473
3169362305026169914/8343585871273217854 2303792060593819135/3581626096938738567
3752093713420702650/4502075828446846139 1098313246306456095/7082747885577246981
4869867331261835902/8123458152521756489 927116641552463916/7244906409958131197
180969481909690947/8560162258465235844 3708014289012973531/7969302596348499589
2385745033891851589/5677612566030337181 2589758007723504718/3090346207911580718
2222786031992225813/8780087689225005456 2201083634797799727/6432383120570328379
7486195258687639907/7515031511856439835 2654634600313523633/6484869555302339833
2180386590957876646/2488671906017374178 1297428891521895198/6804952587721672035
236888032641481935/8374956080234527460 4738201532384748483/5370067984905787555
1510900751623575294/4317617348985140306 115562775211325585/765750287171599709
2936754679709723366/6624857123538256546 5443649511772110748/5967297234418782041
4473230778383512698/6343410062932657765 2927670071696653301/5862773182591465667
4172404750068274962/4596680783589754285 5469779313370597392/7093156623707779684
1907074674260072148/8975190141242868545 3460852459515876144/3629556564527231405
5323192819199963013/8979574517151667513 6452006662944684757/9192133464082200889
359936452985161727/5250969167551843935 5479961603557605890/5657303249370598291
6134776086691551349/7681117280988153158 1547915369387637613/4502461048958491770
4163551740948628537/8928093428425068781 6830913846797367610/9066704477196484887
6996104805104646455/7607070013902790868 3652201111488662166/9163525484394787904
8300449205794522094/9096189647839979410 4515925894172912575/7789368184767942843
3002904524291338603/7241891244728945723 2223125162574919665/6595819550346281939
6116888663214190056/8364648964599057080 108428866754261127/4487180284846269651
7415722599169793093/8969183416730694083 7717080899678878048/8233229085347593099
2725443299113779952/7264256708386010898 4923540807748299412/8678765984998832849
1643251300721530715/4471550392866258590 4178206345400130574/6911379782475087660
4048498426909146870/8253255521886093690 4647929752289238326/6961549532099515952
905950974626836158/6626798510454820198 1121398791516871329/4991035834311736819
5925781988996396410/6622305454959879094 4328636128983407528/5490038961034712746
826452553402601415/4752028781442622520 4926408640874319591/9048211117943240458
70578985830252534/7519102613347767227 50597693504088597/6922522080387975620
4501742407985020619/5308387040289429548 6385289725590928164/9211501378101726632
4755294582004199668/5658515063575249353 3803547311186882164/8946299328974030135
2405398161227144213/3981627996288708618 832057660250873698/6243111021854200078
3080456663595721069/4175956616149700525 48800182898676017/8717028185116967381
1858617754177107632/6670356711315014187 1541963535151349920/5640948056281467478
71277571338394811/1561783304490414383 616164306664651166/8411015725774821917
1280118425289452522/8068950506304353982 6839470667693834669/8522494013222885140
5111799564888801177/9020849576026124510 4188386292960004690/6973767189935491711
150898909780921295/3188973488748437301 7776354560438444619/8654343236382390971
