2500
3698180712213373024/6211660338565893364 1562406671018345426/5682103101211919777
906478877804399471/9189493657033954846 1867474933571358830/7668333023672244555
2099495785166012412/4779872746991190269 45984935402653498/6426786240690699478
2804020219485035992/4286943725216760302 4571893166364693481/7295824655263630909
1387588527518286336/6539585553346236778 7918065850227602720/8287449801172623126
3371161409867143593/3646783706114025550 1508421261336521134/8361737238931890773
3022585246667965550/6151275435403488189 2823482484110990927/5362219900453986609
1248736284952834887/3495279497675675107 3857369370556108324/5378948767412876349
3915695389953186410/4353339110300060694 1280361405830811561/3825923094407317673
3158002074594776764/7801578191276250916 2431678602248193171/7581323861201919975
3783685741195459463/6107187496937547916 1427331360935278248/4368226858148343225
3969865387739940079/5428874434965785383 5697593925211283415/6214936128359222739
1255619736463886393/3920470576803839790 2404986066018746292/7841436432054783425
4434161629631299568/7902133508227965603 5992514448370891544/8782599882903551348
3321298310616087688/4150925241555005910 820832582056062367/914958047901696701
2566158204406884705/7126354933956959998 771654164462097440/8704796213872101063
658043745672985381/4555282395054706084 2284255349243651819/7717907866890481859
8045837129074914333/8220363732868910486 881134088037741245/5793657897534045509
419584324631587912/8635451466484879720 6434992311314660092/7423270927046900704
6556084312209961497/6996591767675780912 3069448191768162117/8058577827991521291
450380301401076593/3396551898216839643 8516475499152524039/8869005757254250238
2408605406552244540/8767546455946215305 4472454279294075494/4790603967207484179
2231762252941343813/6752032121307568298 7944045945005851578/8989577904075006357
5796229483825427804/6574404595864833180 1350400671600097280/8546046084294861567
1638297282074721147/4955485908670952548 3523667011097810753/3696734422224459843
4973036308844651086/8335102090032110982 501376144824200615/5891103501626608023
6148989379214805722/7609250746490646380 3788996221611398874/6674917565544197392
6946954789062354017/7725146092703321757 62930690700769567/1212466112933379965
1119675486690825513/7927746741900661675 1179910891489954064/6655560914182379022
91758100776713889/4912627155796057966 2268935488918942416/4750925699774015516
3918929437619166348/8635634641408906362 1689868522929931788/2974248749764615581
6141222658092158882/7434358295755053122 3172938605165953479/8763477149830480289
1521503240298630305/4878429666611787983 496320162954538908/2821086575462091953
5679473428504579621/6013417275390996078 1611100096066507940/3060642377587854916
4250716474938090158/4631394550457394143 2994628701412995922/9040972661326523864
7408804188675771728/8353031550207401641 4459959466468069849/4794646911141012880
1451578944803278937/1753235531927210313 3065976165520038797/4580402187397350384
3205683206576187783/5906734990798770753 2088900819573108726/2754351840716298094
1082474367730842969/1566808976314219869 6610185859791345769/8797893812455179506
746921523946664332/3785432409468796505 1830652192313990022/3058477308597220907
2343814031586408513/3757751304239618957 2651496045442295263/3621359707019722178
174561773506075399/8466725316290576095 455935198994550672/4799133932194484478
326900686229665962/3094904606847344794 941684521278521388/7159223201465222654
615366787203970195/1470070647478808867 621636099860302767/6331441580375285276
4724831946243520550/8938266921097265827 3400734741221817935/5323774261119339685
541790191024581419/1660770214808399676 4786730659779529789/4813832647896382791
4835033966326019360/9061957642214608856 4908835123281261673/6004966771234415821
486515657723117225/2123197423989483854 925693385738688497/8811982831964987420
