2500
3156388915274509188/3264761325693466428 2912067624107197864/5351233801148124146
2197540365105886894/3714001373337314052 5141283050057989013/7986547316371189171
3453445022649018038/3908725568827879514 1898409874499805995/2568542409322683688
1616670488184188068/3854504480010710018 2092663230518940698/7909008142712879363
3061180193298858450/3546250490169050281 2486914179970858967/3106668684341860167
2889382073868692684/7085257112229516329 1666699039296315270/2766750491591881702
307090836748478064/7983170017957532896 8923185431898126735/8990678674218374081
4326450989117348075/7977423846586350213 693224073928392757/6766348047724543843
2283749698352910354/4323070254700124575 1068542587573916787/2486814406592962777
5499620781463666264/6841775361520577111 346962928280044345/4169166001981476378
2603316929765735379/3095606502387383269 2020673638167292840/8753957033872307059
521978719447677606/1881733087253734416 4154898848040356006/4637776114195766365
125307205455992624/5885708152037559396 3373139207849482713/4461125751902198983
3107932493017910287/9164509025282930295 7202262698770118327/8299467684031175695
5633018236767022164/5784337133965709223 1940912482767619882/4326265092743184146
61538866100663219/4770091445712802685 4562484835459741414/6695175800525247561
4044275435371372744/6372230809497329569 1399387451138081745/7506979687496705747
4699747661879816629/7874027349302724700 4676801957480974596/6747468518576103603
1537755399785796254/6580075662152147648 72168223126770257/3114568016701287792
153032773921712560/339343489736063740 7394991921196632364/8461149423840626861
406599907392177936/5617860462095006335 6220777814525381003/7420566657851157849
6036029673141342498/6183324533751464195 3026531758872972615/9159054769357877177
2847746468049630054/3443290593164458207 48604360374421898/5737252499595534250
239608536452158132/8394864903149366312 2615747386203578066/3111946878896052364
2947872124150154320/4448993353206637339 237225480017478270/6030755099037347054
2030615549182626881/5017437184902058958 186885539699994732/9138030063349280455
237814058060451568/3370110685726996492 6820342550321856415/7634886649503007882
3068835194400558075/3957606170362618181 175188512459761901/6977244848519389764
1415705980444623788/5782463805398019973 2472084875965106822/5851289581804416811
4787394311604467553/8991664826185162413 2156060566122077886/8107759049705996546
1404710444647453023/2137830950085411539 837579048550491263/7431674384625095191
1587465988427931824/3641422006611079480 3632041585527771908/3787661228946487350
4824204974681837240/6508533445644956230 2740907124307661982/8107259062466819021
4960228792487832623/6523074672200704659 3152129507840922494/5381545149682951528
3988002892231765459/6947228554006127472 2134754584163123513/6262955970413886893
1404688918595881243/6449228060078823719 2748505586696260880/4676212845725994811
3545239568672243898/4199093375782728384 85128551891474679/2806192673658197298
492283137305922317/7800455380974215545 2391341355010764907/6938801717100983333
3074183971850315454/5459138965976648530 4070576185957976006/8795348114450457508
1027306685853350825/6095290832609718674 7651601811126020493/8953850614816014858
