fp1, fp2, fp3, #Points, #Points on CH, Jarvis March runtime (ms), Jarvis March validity, Graham Scan runtime (ms), Graham Scan validity
ConvexHullSolver, sos-input-files, test 1, 1000, 1000, 5, True, 25, True
ConvexHullSolver, sos-input-files, test 2, 1000, 1000, 0, True, 24, True
ConvexHullSolver, sos-input-files, test 3, 1000, 1000, 0, True, 24, True
ConvexHullSolver, sos-input-files, test 4, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 5, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 6, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 7, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 8, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 9, 1000, 1000, 0, True, 47, True
ConvexHullSolver, sos-input-files, test 10, 1000, 1000, 2, True, 25, True
ConvexHullSolver, sos-input-files, test 11, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 12, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 13, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 14, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 15, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 16, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 17, 1000, 1000, 0, True, 29, True
ConvexHullSolver, sos-input-files, test 18, 1000, 1000, 0, True, 28, True
ConvexHullSolver, sos-input-files, test 19, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 20, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 21, 1000, 1000, 0, True, 30, True
ConvexHullSolver, sos-input-files, test 22, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 23, 1000, 1000, 0, True, 27, True
ConvexHullSolver, sos-input-files, test 24, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 25, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 26, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 27, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 28, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 29, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 30, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 31, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 32, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 33, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 34, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 35, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 36, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 37, 1000, 1000, 0, True, 28, True
ConvexHullSolver, sos-input-files, test 38, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 39, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 40, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 41, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 42, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 43, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 44, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 45, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 46, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 47, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 48, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 49, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 50, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 51, 1000, 1000, 0, True, 31, True
ConvexHullSolver, sos-input-files, test 52, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 53, 1000, 1000, 0, True, 28, True
ConvexHullSolver, sos-input-files, test 54, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 55, 1000, 1000, 0, True, 25, True
