2000
5477700073631551/39062500000000000 1208641455568397/1220703125000000
-11174495946163/19531250000000 -1601875047910063/1953125000000000
6582092344610417/9765625000000000 -1442823509756421/1953125000000000
-195149610119031/195312500000000 6380085348153893/156250000000000000
-909386728031059/1953125000000000 -2160625287281571/2441406250000000
-8936704192884267/19531250000000000 -2170847489790079/2441406250000000
8744948628820847/39062500000000000 4758881137753923/4882812500000000
-1761355355525579/9765625000000000 4802735130948467/4882812500000000
-907916303550753/976562500000000 -1798348562938973/4882812500000000
-3619565069413/7629394531250 -8596647109442121/9765625000000000
-2390914933446341/2441406250000000 7903259213258747/39062500000000000
-4752574531832129/4882812500000000 -1792352272187133/7812500000000000
923264892429589/976562500000000 3182078798729367/9765625000000000
1123862857269/12500000000000 -2431518510660959/2441406250000000
-2418269289057291/2441406250000000 -2682543546906573/19531250000000000
-4482176855083733/9765625000000000 -8676261999293053/9765625000000000
-4762247485194387/4882812500000000 8626867055578349/39062500000000000
677371712509003/7812500000000000 -38915396635873/39062500000000
8186490221157593/9765625000000000 -5324360008443843/9765625000000000
1993794953495591/9765625000000000 -4779963737415811/4882812500000000
6024209817275027/19531250000000000 -4644745839655459/4882812500000000
-7149893480932769/9765625000000000 6651800872841887/9765625000000000
-7523729789788477/9765625000000000 6225826988511201/9765625000000000
5623851102107737/9765625000000000 1596743315902047/1953125000000000
4859108421575891/4882812500000000 -3844358006442183/39062500000000000
1216772040631543/1220703125000000 6264786226088403/78125000000000000
-5506911530923587/39062500000000000 -2417023634265089/2441406250000000
-773916666690819/976562500000000 372243677238331/610351562500000
-8615985922872393/9765625000000000 -1149244812297671/2441406250000000
-1002415810511217/1220703125000000 2786477811781477/4882812500000000
8053663144269751/9765625000000000 -2761609204759793/4882812500000000
8604543699336489/9765625000000000 -2309180556324783/4882812500000000
-159705295434809/488281250000000 -1153561869037707/1220703125000000
1117767350373563/3906250000000000 -935727832122503/976562500000000
-2876272312683463/4882812500000000 -1972873253243019/2441406250000000
-354790963209299/3906250000000000 4862630530851623/4882812500000000
-4583076706356437/4882812500000000 -842209269393493/2441406250000000
207371338381111/244140625000000 2576957337125889/4882812500000000
-965058974686779/976562500000000 -2989012665262747/19531250000000000
-2038000225603637/4882812500000000 2218581359258421/2441406250000000
2055537894397137/2441406250000000 1317280699864857/2441406250000000
60653453688577/61035156250000 -8723634711122509/78125000000000000
-353011324002903/610351562500000 -7966522513167753/9765625000000000
-7584136826381227/19531250000000000 8999313795523913/9765625000000000
7745686250259723/9765625000000000 -5947417603730419/9765625000000000
-5262017086248843/19531250000000000 -470226609430579/488281250000000
4540321752963489/4882812500000000 7185915434762977/19531250000000000
15414688991297/19531250000000 239880878657793/390625000000000
-2419505273030307/2441406250000000 2610240893926563/19531250000000000
-2453828726644049/19531250000000000 1211030764380719/1220703125000000
1922582603347593/9765625000000000 478725150200849/488281250000000
5992688603421601/9765625000000000 -1542142859050949/1953125000000000
-5475472248634827/19531250000000000 -4687009509117527/4882812500000000
-2822038619971731/39062500000000000 974010717432497/976562500000000
-4293402891013209/9765625000000000 8771209908334449/9765625000000000
-7598773766666761/9765625000000000 -6134009201463757/9765625000000000
8966090776077507/9765625000000000 -7739934841008121/19531250000000000
8993638974878553/19531250000000000 541792619667901/610351562500000
8478457071274317/19531250000000000 -8797520847560671/9765625000000000
-2382482628652329/4882812500000000 2131058096012761/2441406250000000
-4585074505177993/4882812500000000 1678972808631227/4882812500000000
8689048155632481/9765625000000000 4457339317319781/9765625000000000
6688850494227771/9765625000000000 7115244950561709/9765625000000000
-976249769247049/976562500000000 7907979249879923/312500000000000000
