3000
4231754733918004545/5733159925103233277 4050043238566367794/6751584650806389883
365892351197855492/8451137903772949995 3827871630878239028/7978800551165647291
1245524308077735858/4419868352223452241 848576330945740704/2596901198728005477
1753047829461569596/3296565982229023063 1867009376002632822/2608745681709463532
2230430429853626555/5290415723647561587 4197363328533177730/4455239485947552884
2916494163332597939/6834322178850706854 2879362871771196256/8561876922872131385
3170657123541278526/6765715248630033176 4419117621617124024/6420909016706011714
3279693149340392213/3741829485046902615 3476618196219811042/4684315275334559308
5400913000538847146/5651227433069981004 5404261606856769290/5444324152081769850
3315667427982535833/6949563828073225831 1473114742489655213/9061628454329531653
5435603348987363162/5587706785817726173 5170201198688670461/5198359876349239883
450860603099507461/2792648650150499580 6737510340159978945/8130193994899342036
898796115409905415/2021043942641931679 4176850737385727736/8553278664703890482
5379531475518542888/7549300616958344037 7140347509541037844/7192245962186549058
5336378944661298110/8625748840468963305 37492744224209716/6335430464616054926
869520326214160565/8201286649916962476 4701178531281522868/6193999132298392058
5104043068537159892/7069280091655966820 3420329157494127275/5160471324208687465
3438783583746743824/8633610612240196965 2355714067159945853/5542242845083546066
4238723162604000834/8344963087840328727 6259546918368182501/6265029677086122815
7383607040261483677/9114578732096854152 3105671831408651675/6014536167635869274
3359109905715911198/5136011279422254635 2677675894190570845/8859900310776978410
7697473971240586078/9039488633938261029 4246225896752775038/4296976866525275863
4319861975758568376/5579666443093810970 6969938239829495004/8704272303660279754
7550123444978948349/9116100844402302729 8231436936053288185/8641495235708817188
6226362670822302686/7901483600304985079 2050576529319324485/8855731549777549630
2527062043555057479/5744151590019187650 1280857125227847031/6598450591407598631
4412327432176103294/6736992785073038180 833752980148532594/1925601974644658362
4744338172795806199/5491010944632366769 3578967010962993468/6990764256134383764
2726532994544054405/3351093634656456793 4595305967247484909/6937938150440283794
6177339978198582164/7265228348639273357 2885691659412210300/9004549645152691645
601741722892579489/4043597237084002847 4512038740084201375/8600521476846821291
5553846313164433182/7289537770045594510 2386929871446399365/7850227054797631030
1256900733406834590/7661287090693510144 1061221108362793285/4844589520084403905
2977537116928073617/7967094694624500520 6233495257586987323/6325007105392440096
3321642022021097031/7188579023839104657 4939306492570755402/6094853536947164678
1160605132146738793/4769026233223392262 427892002290034083/5623198906630229435
6116896330291601087/7619412536610807010 6360644447875142782/7603660415225630231
2033376793508181458/7033795322948196367 5116895519299970210/9111728439273157076
364704322421446973/518634459434404753 4091047869450587334/7947446039498369979
1285878999526752683/6194253131162618132 96498366947805223/5787115354420961238
5254359107591033607/8628623275563156202 6324771500571907334/7557835062216126445
74173620295718375/8028063051211448784 2088244484876637835/7629851278852442091
5351419561761724726/7429526219874379653 2275851328230236606/3025092906545050386
1501293343579360648/7369276032270675837 4173669724278851963/6649883956715838611
5522607971891699032/7018868518493399342 1277989276096292217/2779243862769352677
2494897603793566839/8708689668369275766 1255841295381717121/8813316912524616993
2493700378166448921/7600854219660337721 1833358571291659889/5134723118167797629
143203646531044622/8209503213090269183 1377944670970859413/4952398277960384744
787067928516789509/9169309912191931685 2874385143717042182/6298232506465528458
3009573779954837694/7917748815199795440 7072210929966809008/7727870750505470701
1270011670042151329/7907169493542734276 120450114783481048/588376574164451156
4525656350251928048/5889202424830544954 4901408777940354502/6849138772469259836
2826720238818744436/8233386848372701735 4235664691504750923/7107071951520882584
3109964349926629689/6870724568956852123 7769607343974111165/7872790265411081925
2500658570163881959/3336476514458619654 8489190089440247870/9117660061437862928
4338982172043580829/5511761187617865016 814188347948176962/1929618157942372489
3124262127287398425/6538869990496006304 3729988380041590223/6639044740205282543
1934397988591460107/3527252543683010168 6609845870036403578/7476327351525193442
3126418187721808085/7346012676184811131 3904483010508086277/9169764415104384478
554106007590286998/1757876932033227172 7700229096197959180/8042645859999489814
839995105450367498/2474800300861970734 867544065598856299/6722731030581707700
6092339523150081959/8759691511461202292 6180514601949514823/6702911881666790577
5039997864601634/5417200138803567468 468791942399586473/7769568524339355740
4178552343526819798/4649500405461131607 5423331316107175221/9132630717768503685
2709687585211270877/3328804088318941020 314944138339144611/3681473352501532151
2123748302615452885/6964188379801900637 6126703748402832534/6477678326896680770
3186078015650023203/3766042773375347093 5591624801704858499/6349399792071821969
4967046438177665554/7666592084782213965 7801333094007449863/7961674216399090819
1518438693580095172/1875491726773927250 4492419851398195420/6283694972063610643
4460878710062909545/5088976149628723807 4857106881309056896/9020880348427058019
8123070749386516844/8845544762943702014 441638362333279476/4789398632345408164
2966270019759353657/5353159154486921885 266053260847337920/8255634807229976709
4099720258698491097/4199660801611910645 3979217844389616051/8538924117262559480
3742427214336407921/6766016980637705630 1455191278020528663/1900577694129430754
1361711099222509138/5430280785026277261 5549592737490882450/9107567096116210043
4426670490767632336/8839187204066975962 724004704409964970/6738007437189471354
4070874036995661190/7026473389702756081 3453785623583821285/8002972393662035536
4913598536691328080/8081792341252328891 6117895261762171720/6791037213356178397
3897867325176741970/4685365820830852287 5477567150329560293/6749465182223654956
4655411428983493861/6438225909199735748 3529141911339485259/6964898004153143734
1889507482790979861/2526189836700770404 3391234261982744701/9190040785927682588
371917069106968646/5495101511024088929 6820447670221433673/7669207221697605622
3902173630017311805/7768651225544053641 3042567278711701241/9186951113565124782
1083439001152195946/8603798932225615636 3838493675087783334/7091852873944579827
4407014034215342111/4721172088724923050 4515092332250697241/8937317444514283857
7170751026692907369/8502012529094409041 6738453463660409303/7304455697661175968
562210407989596442/2791452857023116454 515839443974395755/6962247671744362737
1240599972555995629/2888522555853384049 1161200392817186737/6531165710512827473
2637480554892747108/5373432571082748525 5771832993293817589/6252018943869232211
1615105605436500222/7081424969432937347 3243497620701714052/3631504940082157902
4748411250234980072/6037124687523127825 3456008734334950210/9104201613202705643
1652556412250341174/4326808971358834488 2389315449386063015/7876730256319063911
1425915801612326707/2828928677363531557 448698292031512937/3637652136235154615
5401894358334811367/6034017545160544086 2047587454199106156/4730598794248729905
7418334697308242478/9079316284028779361 2891858172742269714/9122013236559892700
2099432881522834356/4318364983267787382 4365959717055803366/8658863897899715219
176293955398510722/7748839825918824031 8074310127976107281/8835678924489159816
181265166974199878/647997958327510159 1634281197015530767/1659247170847036855
7302947762828278238/8422942769536796314 1958154275671628984/4088834409421876581
6366399048138624537/7845628549782849706 1636194342003844897/8026630644850196947
7467205449180630015/9082377702825614883 2471917627754191879/5730670053527135435
5401682563260175324/5869298616058599967 3163445036606245934/7752494831093564357
2818069700956281664/3432763927242768832 859989153232353297/8498920769767474126
4621701379286541293/5127582307191333215 4310237035227725729/6051840899280771144
5401031298272265284/8159801168396761450 260190979370517287/8367678594018732795
4649302318113140398/8793891740190500733 313550826780147314/6878778014313156587
5265269654984239793/6450323928210209328 5749552684882986727/5959354798504473144
1250357804261768871/7802245103368816172 2480473658376254923/3443397614762784475
1479455423213015104/5675197735749103685 1483208188172852248/7371011167870269885
1070344202204694608/3232993413072185786 3875878150349056982/8700919785187668940
6395097195481633090/6409626895847901676 5766970263990076442/8633453756219346792
5243396934429060359/9080029197480566996 4732083100717552203/5469790224297646363
1053493426850554708/2570761944880620248 414507395274875565/4893402065396347729
1818644454472082996/2766421440974702821 2032110056372873033/7124181990438286122
553816328202899135/5432998431447871356 86399669074137802/4279439361411982054
320924319162106248/5514200073014851446 2611510501926075771/5101812982197564972
2314970330806293418/6147214895198367575 4710588512640757328/8431394421345292252
6554667182505747542/6955585864811474705 2886417037986709404/5903608421497750937
2499386547320346292/6515968507621372365 884553382589929970/3947272856556076752
1392595771599938860/6327493714397101887 4461853986507700127/5111831011980622007
356232439505343165/9000085878512645024 243990253329057669/4347584737872988257
2398341117650999749/6336584584750819294 707113484897525491/1425224681312224716
5484084483708665586/7111172525308883588 364787869008308834/7997026433216600734
195799136420572375/8677343131404636884 156137589015528582/1805480770028134177
3804016991912333708/3957107864902372764 2990806082469943531/4501728889859193835
4375705611666929568/7871758580432739618 1076404990800007336/3639722430014742786
1178927296179670768/5986660606957650509 8595587437807987943/8962431076820246611
4377457325212536750/4623639420087873141 1879988692554230172/4363368033485388510
2632202927568560929/5003436209082974497 4524864201891641958/5693055784013254591
2708549199580573276/6071827287122544148 544945721127072900/694161252704644043
3576006807763994101/5492781097784192427 3887066375287169579/7884745389523613973
1176173556153180032/4437149852353004522 3266479589323476586/6010486725651537199
7377669011850836992/8895157454717738891 39444555425219922/2283098572039951882
284126417335432763/7444091678939806728 1234076729013720263/9212896147703546598
741086262888935779/1985073402169280577 2647813233889501182/3757532443273461460
2580865029114705547/3854153479401378782 1268741303724851505/3232400854081575744
4576052228859107853/4702284693788791162 6513345873337933394/6909343432667822730
3301541999229893000/5439292486301756254 3758055485744062186/4981413768369709193
354255519968777257/6333813747401542023 4110051096341253329/8474812282173499551
514052502009583400/4349289117677441461 4556490117821910720/4649406559214120069
3341897408706849791/5923534803082494239 2177943809298230984/4600945439430134298
107798850808316330/8888007794885051965 2302151180928509115/2557591078132004177
2577340338701661436/4784448044484324204 1755701404661153090/3716781642621555552
3783248797595865547/4069544421378486027 698839669337044684/7471148801831626411
1072336628530992992/8622018619965233204 1984395580706318612/6879436326410034767
4919203320357940883/7099661316951228182 2502730067276868853/9136853031013046712
713769216447619136/4394199028256614245 91134541444403581/1028650711742799561
3882733456877434714/7075384210512947993 852955901366805378/2973187214001524678
925326981883879824/4222235330271244763 3945225075802043249/6671737782543499699
3155274243331259407/9150563187129989678 2468601636109652405/4880604119864505506
6753417854235647765/8683784433161320174 1645285129167247940/3467315067125680957
1911995178934010639/7686202975922442700 802581039462660249/1202716693865735797
4110383195508032640/6967268042058193412 623413274146268131/2177176617672511198
2741048405637622283/5289515557443964999 5064523606213059319/5510015662262182669
4730993297031427028/6116632321381211897 2476317814186080182/4583397073072866838
599618152547057016/7960786985877314609 2946347632601005129/7939702098305364851
2873074527265689346/3664874628791449996 1821188822660707965/3149902189909982476
5918966328783976724/7548541455658537738 345996764802698294/6012407192459546220
5784048931967978021/6714340327820212843 8397652166567356838/8897173716187732115
388342973407116548/6842204174962581074 6197077176333315862/6536502654151714241
1547365669488800672/3422285772155653527 1142163039923427220/7645461586046291347
7981583464192234459/8547583728389677568 397560645431159962/7524731824490602228
3756242870309418935/5393692317297682100 4831641529930650966/6668798247162700228
2939174110363798875/8608510999558109629 674555003148613908/1019913611023772906
222541140071786723/3021187008639893294 904164229248508505/7971665055213304025
2102021562118997429/6970706581249310801 2650704672194708129/9012200332794639872
2474866896011069141/6833660703555433100 1861712335503252352/6944217111487288319
2140263416818858134/4499658284151057882 1061377721790019092/8122565033187986437
6730786434452742242/8339695348840966222 1364918080143447141/5582331112582060833
654491529087622628/8182382553873897810 1399833069017031016/7066729376239314937
188505619646142554/5947261567808896050 498777909787330701/7031753015227865131
107336382911404482/8543358228605685649 1188483733394335905/4130933336502366193
3969110861293962912/8256439853639491829 4060117004081979086/8005714602102649058
3148491604198744055/5245621558531049400 2158553204613025232/7450730632755905561
662324959595730199/1076525127612865874 3054099813175265671/8313557190188510932
5857559002128204438/8614688517950462966 4707493630597458885/6592007438828707807
1514475221145736789/4384427032687740802 334516921300581467/4311070103149726517
3614577370001862246/6079494746742771640 1358725909564519628/7321367922065744038
989583421509225928/6332845264548536529 5876573719147325789/5914916309782032644
3290276476140746257/8003055832714816781 2282207921989618715/4080614539785218048
4312888776421785027/5956147551053252707 11383585193051397/2593137421057501543
4678400588109587528/8286158499338882644 2404966028460501056/5870891518441481163
4809350489317617702/6941470217772900378 4104289365745437941/9055009583589599136
799847287379417333/6968225576839889760 5779039476611846179/6491225520231498888
5455590251738713695/7289330201703819139 309994873315126278/5272708237050690173
4131985034977108993/7888800345219731585 3052410617198488184/7067745197354234947
4178778286384485483/6931498474735911628 4989666723124126663/7595886978089147484
4539524193856982462/8622827301538709292 1211520437741759544/4514555120235790827
2866135278611478313/8705125183577499977 5694230542908711289/6499575256475337510
9033427909456272058/9217068119266046085 3484343047144313617/8090526819618291906
6245749986883067443/6646789499287312934 1717829485091488764/3736319058854336626
2005096743778473312/5340684526049337622 2886863975976288789/4291751079497020612
4162947950654588308/6677831118102782324 1536258349399979472/6720585218425586118
4603461122483754893/7360997476698748543 627633528334397641/5090918300913484828
2801473610061817196/3362577094749105807 2980026520014381162/7592467184875558007
1203449851007960829/2105994442643711286 1271905168073047610/3818331946582770443
515972638898122373/8913946315025888764 2483444251866316681/3411308986774837152
96191960634781521/3404609159084004641 1940427782425517032/7223402324362963022
1411376334575826485/8060353169958078726 1070771803709201986/8340088459180201290
2198974439830413286/3933414885062249411 6745345969685241055/8854430992483283599
3645224980809909143/5614930528036589979 6131656615835383143/6181611984133382469
2129112451239870397/4178920833382581978 4272138817787494722/6620837734564002615
2607706886879844308/6193900767314508875 6693333357586026227/7450555024448258206
4194571261889420577/5602623272760755864 6572691098622234234/8728998858091388739
4378907073913452725/9080489783686733182 278615753926091875/7959766497248008915
3387180582577944813/8430282309093036835 1080225383921293428/8447514798630010774
3278452142678172331/8942657650331786439 7508048974648594153/8026388921413856268
3487418738554820689/8052133529829260051 3594416712545700102/4924078744162629824
5354142654771112078/6344880927492035445 481929264746320306/1312802847020301156
83343443999832941/7588370595299273807 3791559473534170854/7735510800570862636
5347773278096935447/7148139581310897239 4796870812268596768/6438808748039058963
1654624044857977599/9108923367042545600 621450130252280985/8141593962055211625
2345942348087954028/6672265203120368577 4635036803790918878/5012733318928714709
3535337662523640920/8462301904716993060 5985344541501682558/7861309143642606702
6952834462754224218/9033148124974480740 1276265114293505684/2511354956599048628
4929079816492919027/5011383957848701199 4702215989786898909/5745928306470806561
2132060059614871103/7422407797073325289 7008697402890957913/9118898787658308279
7587793991342437788/9065050405734180368 3596776199252517763/4004963693906077559
1915214589491738194/3967276795911800640 7181070229486555747/7819836471170226997
974344417043222657/1354466057083373569 2701149492656981348/4049407451742740403
2240336086844896931/3145213216210671804 3051452215443161159/5870935514962761720
504392607353704785/7934313555889694411 4418884372431029302/8880493266346333232
4889484602719356580/7662007404592824142 2056658484931629711/5056014563742656092
1816037920300827757/1957565621150450534 2115715101268223685/5937777505921930795
1148586505950137835/5793823139508889089 1697439264279342701/6080685952213237954
2038686504753718415/6194986460803700327 855884586408814194/4916188211176514758
