3000
5244970278525310888/9069990454546803311 1046093439719758679/7688656065540395561
131461804586438174/9160205181911105916 689606834673348714/816842319018088479
1394686199138030678/1417857795501633919 1185395297242371662/1720953913594030380
739132032240156364/2809489162884307430 6032128015871171524/6490107183384567519
4340218499831530657/5588829196947721659 758161772549444868/4615189868067874712
5802765274016546018/7537360264672862592 1158120241623968568/8859785880116843038
5874498354977892177/7813654187999066932 6809574988799973947/7951698891168272919
635572398003856518/7853163545718440351 1157593335880884740/2173150647433692982
636004433977223948/3001231029019200328 3177109942330671650/4918421741847013035
4876374360059461819/6115017277151889877 5708785893413229137/8609473380387416702
1065914240057986788/4191691426021228603 4750441149146354237/8842508566955070503
4344511871598254498/4663301935310729859 1067125502654853870/2099457725821211117
5221103243880626924/6714319381156240105 4390600120995703797/9106257062848095760
3405877703374294280/7808747945458249199 214565700082254492/3952636845448963972
459450353639758114/2586924826975976707 346749556260324579/8365457117278825915
4813725013747279275/4917633170942864150 2967723139026316995/7294319093685160175
2591121795108413845/9000102306106266576 3960285684571479655/6415706813288777310
323074692311970898/8179064342438395591 2454485227604148100/4639753315192647928
6065629593716974175/6078114343410302004 7419416329491887103/9015293087126877923
4628098283049514533/7396782624772863351 2207735991018588201/3666202205773319664
7567947785555400330/8751408078682624419 4192157342494100238/5743043932328598256
6554197601176159914/7393431664008196764 1537997317998206191/6362709636716421461
2009465683064096877/4013092724911651139 2774921074539535359/5603274198738462007
1245293016962757303/4223668573681847602 3538438300638184353/5567714988253623926
512133122151364240/3554102533696452304 683302485237917579/5055208878188533193
7056908133450807699/9064608824288197891 2724659673294817402/2975171678243044820
3418647166570705858/4770175150628399812 3727934846975475769/7081059511027918606
915836336506594012/8553281834237853935 5289743745207783764/5583416633345856456
6808598343916789521/7533652619232777724 186502714523486932/4363774332746516803
2764011479761735185/3368556687231053172 858154517340517703/7613264086346050644
3335981826449174646/4547647370877073367 345003209190012501/5924443046679505944
3085083510186337296/6586602558770912757 403757116509053722/4942038343438984932
4382076640781817665/8661439615276419315 3771081559828791827/8561389630819349544
1215431451774339260/6920170238523507375 1627246400616449349/5304127906920357675
341065317005367729/4092509588399289262 620703921052113757/1848227490555799277
1287975389904173125/2929504838864093295 2909375453102991946/5231511500311816994
998216049301678229/1489746666850877787 3537522350557085578/4409923039597473581
3283852019781030394/7286814099118128357 738460809320129843/3909932220826342664
2556122332518111754/8370892352060058781 6481447695442245653/7276871399318187587
4872792829460478500/7395676790188635184 1346496831113444658/6159827027812929590
1711841185882083053/1748091472839716817 2825952409853426345/8147670841428885332
6262678528923056964/8279840236001008093 1374719401960571492/5178784875525370090
2539425648669976490/3506376226195301354 7134542506514978945/9028771187925302223
890895371555974115/4822235590568675858 1687037049279229595/2206401973036016526
3634353458753209721/7863041256654562309 1996397543839562456/5981385002320160087
2831864632870259636/8931310524024093566 117198497210778972/2242295391747842948
1052670393864418453/6989513592504433606 7088778942344014281/7288922051478015707
145738988259823840/2733641214637629904 1643596917274304984/8113224249755989852
1842651308288803523/4433000703547228829 4950936460005811866/7538379484640337970
717843808567548731/7134360438123946338 6183325726571706865/9005269899659511107
