3000
3394729615047780444/3550664675479092368 1019317640000588296/3995498158444828597
7321886382047367565/8072521426953657975 3445413867587045208/4027345219206126592
5263106846275747167/6631071908338284821 1807333938379670411/7557409522002345695
5188148273253894239/6368118096067183334 406902701084178753/2187930585725667574
3588184179724065002/4658647228452044794 2067680206899748214/7785940789630458579
997678415088612772/1462281370869648403 3750048236894062115/6017483652233386911
747679658873691132/6277599784009232096 3416299286432697483/8347177688489183821
4165801203871706095/6754360796315294748 2356123336975492754/6404736253538874950
1193758684179555383/3929015512463834262 4162646746860303630/8415840540793692981
2398084824395532854/6079776038761996353 6562669226285683891/7873832695798215597
2357696970120158552/4560699285863174958 4923582143185181067/8612541957438450873
6548703763520607404/7711060326884548338 1357954697401651676/3395166760132184272
2420205548654724323/5932945550372830757 3980731375478763747/7300191376009252640
1922582631855333949/8212189098784650833 8165636779185900664/9143251911167797470
7744283451347710885/7771123236136513102 51445551522655169/4673713791716077253
6681254555379601657/9012187946969652445 2890347308876905446/8241963342787535987
3024867402739925975/7262892233711051580 3771641135512718370/6694420446619146449
3913168919333606525/6755793246022862136 8432507192692973898/9050373704561655883
726495796347242079/3533181816716463318 4954213842578423237/9167275611871259030
45666547663850810/6643081099878108597 5511579298013581626/7441644133542769361
7555504066869540637/8159357047713456238 507385546049899146/4979806941059693257
1700562125993948693/4896480229352497283 2954765734542383438/5846957539196187686
5161766884784445341/8167854296198791554 3825955963627154308/3982797500698780880
189657845775562675/7974337666066694075 6516178372746613671/8385651850751499663
3531376899955866680/4472317028715283591 1803423566280905363/2145608820240621031
4340186837943867795/4613474013958412824 2812114223581229916/4384941447913349049
1646125581008337597/6630008095257719383 6034181105580470325/7203128556666044520
3736597098644649995/3816551918288700259 4245755472617522428/5991597025206297090
110334816571351372/2535899940637591844 5490964708577653383/8907576871022990915
1372677808281298038/6172412361336838284 3700768324402953926/4060321835612630666
2234365928934945290/5246243463544412875 2634300922829484374/7047077848704122731
349943740943161957/5052512029379528742 6794984049534862183/7887775823688661264
985070363112285294/6070753960424772255 4437868314991074684/7075145015553394415
438469502845473634/3033649833108578278 740560395386383738/2905096132288610750
6971094155865388693/8766231746138889455 822957945796337753/5673941464748893620
3687321804930150031/3736771857780035583 6010901380779506959/8035257694603444830
4414003699697023148/8771979391143869835 6517662536277085205/9095249261558506089
5181145436650035236/8584078184358294606 5397770482038444294/6223615284365723186
7670827815020240621/8429974362074915875 612169095970357757/8330286499490623354
2628331271289775241/3994628716421961919 5219206790171668760/7673335013952416055
364498450605653469/5036844213946273592 4248255653190266173/8082988378185514311
2015732444362915563/8735403491875136756 3242794634243987154/8381803234355913786
3388667975172318163/6197706027603404565 239005657438568548/5964490638238193861
1659442331927868055/9016511297329982633 243560307796973272/3481283139926765259
307607581545524643/2272672096540562237 309072322024561433/2530098976412849654
2571428739344663507/6058425396836881148 2192205076074525201/6994134276772376959
414776116523143700/6002707762378233005 1779502101026032334/8232646279226421147
1823960196717573305/5190548928189147222 1922484663645501539/4654892257606184783
3566872172393801190/6642246991116411295 4715664713018149572/6108667658252346622
3395867817293656144/8670442214410623696 3036518196065861707/6520918130747703020
3124523828900173731/7222034112887437127 7716294866651931877/8506019292404890963
3566882298628389366/7383644642423411231 1623591337318405547/4788922514404477844
1040358870547322445/6734166703499749801 608385088909504279/3475214787070029192
3909819904012308337/7733852189010921306 4207839375908364607/8396822959653354214
1781189537470799757/7334713392547168205 780256540389268685/5674705529655735983
3256739304161163449/8941351191687052657 697234747720606852/7785742481404695565
3034596734829572166/4936285871872806657 993487275224330686/2785948957177809482
3740922270513438045/9180577577139581552 3113518578697583925/7444489565608458477
979835003249019058/6176204342493192037 4585260888744850645/5896020392829477599
5656105820749999162/8723582289471091576 1853067910340240930/2975950570215296093
1445406142086833666/1966315313813186839 4834436917701879364/5131781734286576129
235411062373103695/4412059082816893118 151980717168339822/5393539240901262151
1048730182124770690/1865950667029918908 1691195857024140619/4742882336014084010
2618981391196054330/7672338713542603424 2524982407667934929/6665499600439768067
3261780317164568204/3899439582204819937 907754611106655189/6060533537159282985
1334526370514455175/6373500105348889072 6619443121025113862/7509092666592242699
6011352957081118529/7690134711282250933 1876110441756445243/4076869364137262976
7007492531287036246/8112156575549588731 3834417621592795162/7141949798045272156
2644778311159768836/5710903107729036809 416045432041732662/6801198356868991801
1894891052563243432/8023941211795179152 7229419289451144891/7495953616382480137
504651986700367451/6738084009117248381 7391392033215336702/9055211269200783819
2160875000231373099/3615602284990705468 3922998735486533538/7717972668243911407
5279709985011815502/6849758902940725832 3370148781562606346/3823455964136244022
2154917055299304860/4518837358882742343 140453411675895956/5939517815293583518
1073506720894558776/1440668694200506039 402675022705740005/5916524987371485606
6639412362343430592/7148192067231603690 3951402632355069915/7550820929093473378
3863943730904426011/5810846242082799188 7766417188349905579/8972452173709111848
2766603526009833289/8723553214299048673 2360111496761897114/5246705365041610526
2328098284805616119/7166560465135887450 8041362107626831612/8182590833521402853
5818162419352512946/7028648457642861693 621072584244398561/7612037374667545642
1465324742834176044/7755564496992762818 998545769302363347/2737663206977749755
214639568804344217/1566596682539121370 6630374144167595546/8490904555696743507
4797144982559252588/9077662570024849532 2016498612527686687/4292405815343275531
50509382657744388/6431148598820311351 6142742328498974655/7753156542824254121
1378661875887102456/8928523877307532918 1075684201903115241/7072854170586493056
6117044610685844028/7661382684976890570 1951903310265972086/3395229139535762645
3265408548511587725/6251972123511956696 3881847819438478805/6384716855966941094
153996633204089592/6349550891185173110 3452780320484846572/8737517966907122186
545529710939723840/7323704158654298433 2782525944352588425/5907695432790689522
3198539354434558672/4810982657527133755 6972514804313644086/7769503019089096528
3616632371487439408/4230078015500898557 2980279400527413652/5062579211450952196
1361052438008590902/4171369867014810824 444090991206073197/8688291236305094773
1806991409105316802/4103973869554156840 3738682749908309660/9105383189662469398
177272307224030746/4437852195313072301 3321538586368410741/6333113880303659298
884714708491398714/9005356625262789410 1897302132672151879/8413606577808697820
1008913387592102850/1294815128869042602 5311905029525642488/7419048371511690567
3832330697221687952/8818968557282244061 2244091278970780614/6542576512681679938
2397870830215409010/5425097606262171032 1153049497261881079/4233507187722537516
6670071667643674159/7818663700465774509 4671165907199496260/6472840857040067880
4798587771595213036/7798950574526793462 3729642996354018877/3923906961655928239
51445679542158471/2039416074199707541 1762498790964655020/5411055644759678645
1870138192816086333/3132863620022403434 4946348287998243665/7596210207367688521
7518309352336775101/7563369953891636500 8700507626514746674/8845072313871476947
3862133140694370491/5152471841941603406 2304332498248904842/3581176965097238352
190728602997287396/5369215640992856211 5470983636156318119/8512096336306194675
5885484552819211592/7791480109062388212 1348515707575823360/5598017379419298384
2557623612431460461/2929494951479900171 1930360703436257162/5222596829076318957
1760565974349388415/7095941008267509668 4551880750935436321/9034457703445331166
4385170795572703162/4425557084059144112 4074774786649467579/8790295121797113101
2614706406754352804/5378545456237075518 2853953000658837649/8710582541659254875
6049074210493418084/7387159589182217357 1689146923605175664/2789919029124207750
1126065254025132210/3694312300419956369 2065911274644286325/5118023903460201089
2951998542631558961/3349174922522242016 81209756462860809/343952802779122388
3731838570474464505/5009368920562505015 671213069385174884/9071226602953799668
1287638919787990488/3461402590775856950 1784603027046204307/8949518509060548987
1427131229065197279/8408540825924249874 1455230505441157299/1586893117343715495
3463309651759087923/8163739619722057601 2618568393380845694/4573766070344923401
5414393877423142028/5628518039695205391 3051608008558770315/3913991565016176467
5649182410188862019/8021662987861856922 4420285739607040846/5726507309419718166
6394171073815183808/8316602388965653745 2728756844376513529/6037973269124331968
5434770615531076587/7741617367248291626 2936465872740763423/6559418309546833022
6017747666249483022/6160621621737814111 1487959384295962529/6066850815781265994
5790119216808384/3302144722163078995 313358689972935791/8495836646715976187
1810837037315358792/5316923853514766983 7788624851288169772/8454484416574821683
47586855243594969/4811596124464023441 3207128077834216499/5186695531033624001
414068126705731634/6664563667220158111 1034802455027278712/1786747397553722428
593508448987560463/7027220665083906906 4110873538695660499/6731275128921084283
7620315223878082306/8893362184729815180 3051621259926759605/4856910020966016193
836194914253430348/8721512172913595741 3639341719979136219/5432723870272796549
2646337465192837969/7593448875633805303 6010979619989481127/6153089531052995141
3117979557711322561/6652434153841788596 952207791069811754/7903719464894816030
4278702690341902207/7496098694508268065 549781442015612157/5154202952346059592
600838219062072443/1209589547951674452 4608923485497478049/7892639501307641426
1181319297562287668/6181689351894281956 6086314216394858201/7104179407246598600
608207415911532586/806286587155718561 722929657571228123/1863649998273872412
3681072725559167670/5599954022637008876 1782847068906275567/6028242013409801363
3222425309569277330/7875272368687428097 1370150544272649827/4752959025439536307
740930888967458338/8705141131769996846 232210799340079396/7055327338752719731
216788152758796294/2628998007356951054 1106156061406112826/8372900210696722045
5701011851919013329/6705000288927749640 2877558105519590124/3496482695122956113
466458111312101249/3749328867957847341 1515586626157879986/8218379886581021929
7840803116137038139/8621295743070203859 1768962785902286910/6635975049177235102
2596509000276828665/3170581029628181859 1398791337414461495/4957295661965946585
3436107923029422332/3658948069976457750 1707551657108508142/6871106817806686551
5792176807643377625/6009938915730126316 774263982577878711/5171094813476617725
728691007066547832/2643093191352326284 1067424010932802730/5028978798107750389
1379857744574236648/4070230725593783022 1178115112408266394/3728440727957388062
1049963857705405918/1128093483659498649 4171373431367019974/8644776834078394298
407303766429960520/8671748414543444085 2152062514070687737/4704508204874806811
2306196729330896771/7974792300129897387 1333464884431550351/8783126918035531120
4195491358230141984/6615295028508349218 3208421410879649728/6417305292328841678
655064388859918882/4474052143654109243 4813585347238951301/5296970602108414329
4978901911699864510/7949413498269298300 1349321250362057888/2687390781370225972
3386801845649485289/3487688931519767843 6563193694274841219/7347437077555347707
1095994948767092107/1674991848106362557 2018549501644294172/6751186812690848338
541242595110025180/3338211353494045775 1073361898669770684/9206903384206410593
263112937271646438/7882466899862505072 4362038682849629483/8067786764366518370
5784749496863850978/8613034199427019341 4686806702785460513/7811008306250286742
1388621428218188442/2110159681598003757 441895313248774217/1310819858409172141
1446849241648926013/5450263929394313947 5416974932336258171/5715912447638226406
4133126214926657047/8040643007483893456 1175789361791530825/3468051025538854191
3722313797486428170/6907441159274573698 4272641913253462719/5353412336621406111
2596197549911642370/8735499743322073878 2003165140382252051/5225586880276976631
4553027167003383215/4560613203574888125 3260098264359646252/3304747346439078678
5392773192034348371/8428038191975368919 5164332159772863959/6673956121086957614
3158164523001409994/6155161210343993736 2854556104139580397/4620723960068942808
2041639916837090949/4337256543081196486 1339567376006384339/4398896073634788401
7931798153978891299/7979335538469084492 7728687434982827689/8660385271888126246
1300181208996842793/2457345338228637139 595368108713069327/6597029099542539644
501351987932751275/5295372417377386158 1923992660167083018/4325216207572280432
3234208058462621086/8982081769019997477 2509690465752924962/5374205794909790294
2099746778442814240/4753995598634101640 32907215322553114/431640666684583171
3253441417656155002/7742586589612300839 6816942519810858355/6869531775355186110
802821582043962490/4241898564581041661 1979300267338039316/8114123443175433629
6560010944139417217/7184929396338011252 839447280836810276/3222022896719888208
6232929894879388717/8872756643624292727 3356338193804421022/6007308100648537145
3902168532009723347/6790380706957041816 3375349192074734096/7731436302299163544
4035305741723682833/8948082193177590847 2092567821179315732/2173262722992253118
7340386729699108396/8885107932611473853 834913479234432079/7306920435209860337
2067169191456105984/5351708966502592271 550715581522368646/5983891979074920437
7737017885021015015/8621678659544444508 2603651856857205516/6885402166059126940
1692026911847721605/3048722949733037826 385544538091829856/2844590277783255861
4096721003972855954/5690452108909953680 1365368368137334246/5933645145105884336
5825682828453607310/5981421119018081758 3870757844928169240/8856872273295415044
4470946726046751719/5034312778304988065 7980518240430281253/9132034628320395174
4858514025767810290/8160968052996999757 562824918271117531/3359011234288005464
2318550099192749789/2431508897139380321 8417154524059889072/9073953604863216359
1031644566579255174/5107131273538833279 4090290264667082754/5536444040792928193
7570963541489017103/8568446121982429730 8859127705044028093/9118615226850821083
2457573612793828949/2749461747969500553 91479360475458993/7664584281137956500
2503378010243811850/3928220864042365506 2450552919181566682/6303320843437617080
3601105814990686919/4905992564872429961 805807726938227639/4884046920086665592
5933909308354319235/6245820638958992712 1518368426004199229/2983915138041039559
3279387264807378724/4695740516611893463 5591946734552007950/6869025417235482035
4154743474094825737/7692338480125091166 695583233472309394/719173834905031213
6634783612528823706/8334632704821194339 499365837533717437/7215723086928976639
256445484087843586/4420355981609785985 483482019103645322/9054368220453833481
2907576481010545267/5707672214130416918 1679325996065241357/7844120819067664370
241586729995298780/8756441318200641145 1879954203731361558/8198718348392267681
1922634081776187208/4249372579989132018 6672964341460390373/7819192790648040210
3511787121040124639/6032921872012196336 857708137498925447/6135290616877640344
788918444791222/6595641185047546304 5572800188595375691/8922419754477829952
520262155343265858/2832846829943942241 3909502003937732296/4711835828811676303
7180082871751079182/7192002794059243048 2308609346771878434/3173356183727352565
2821331407339141900/4269286616869976746 2932283048376956821/7288553922732335631
2483544384548294432/6786434771060923989 1442015856282139126/6736115726178864418
6799286027842414551/7860523468665032258 2415594188150411342/9014488133416190939
1848612088458309583/7507491318066393334 269074466586026313/4172211949050998809
7095406524829261945/8655222081397689155 737051674782198902/750690295225385994
6318679343598146220/7173765703698518471 8291098962415479951/8642489322746121817
417279371128850940/819053220838995374 6715957697454321717/6950085016924838909
3360362958865150907/7130770441810226196 768235377418780707/6007492210894269876
5751696192773923850/7771199192585690850 1381528856585440050/8908403821221986339
1341296422917970992/5500702938585070214 1951653378481428624/7506708324775698054
859439333376310935/8546870281839324640 455635908620849693/6138863194705142197
1436926389509580165/8915071694541834342 3944755757832031587/7131863506528280841
3699585348236487353/7108135744049642181 6391663653284891278/8722644470974470260
1270430556455938028/6550686721222512034 250608321724283916/658357649166963504
5079317680348341891/8990236329561237432 439485906660004981/4886592532039681946
1069231154657690430/3598898478869315916 147593934344683348/1077236270242816451
111319012383509006/7061785068506128975 2882622663157451391/8066455978015975208
1226082097998304795/8882550972923629427 8164441521907176591/8614275300145723264
589837242263189747/5649668897600473006 3627592267923542906/4457071881796186305
1127559800235718463/1581036739445781315 41109844542023147/4691600063314775130
895060085582974614/3759191350329631064 2137518271341764399/2335785962225875053
3525512665752427911/4424261753821041442 512688000105491275/6990749846792389592
877203688914344480/8476094480168443710 3721799527352447479/5354302517186846296
59066363816375539/5723297635272729765 3638306591320042631/4357138233143811329
3549839432687714912/8744330174560834422 3745025776035706014/5663140979446709630
444846103857105600/2159808568917028370 4527828059597428893/6233699177522255180
2560335474910764287/9173038985448489995 98971297217320317/7571288912433528908
3457359678457265317/7642102863283697535 7694775997100906118/8870373893219962204
4037932996169563956/4855084193484872025 5025417399889797236/6373733908216538809
3331568950069766567/7017270233583634418 678183648237510339/8781658978737398650
2835229360203724802/7042457279473541867 2162136616371009248/2342374569491044548
4677630593037245675/7528629835006718228 960539911820836017/7619048591194791266
7384599860091508964/7443485287421023472 6529021018622270431/9105036282389920895
152820620079226329/451807030243928804 2190727526255369293/6746633607553775040
7402715356616775650/8977172523500790854 1096655980397527188/8527993783172273861
990318699374227149/4492046804342985604 5725102049079268608/9123159654232628583
37193029862713667/3908603705531725398 4642914838213790377/6175099242611910630
6060455990201384870/8746472846772398180 4156406838883788404/7218551176873633946
3869044419272945424/8380238839626954644 7226659816843508250/7729220483576576392
535445885447411369/932311144408975646 5931181607285277972/7686768437984945750
809341432372159213/4886036451542852759 6820259211618910063/8879056105566445538
6547895241822067353/7556868178053169695 4710195996487330951/5179254555351583090
2664793250118899771/3835298308018334364 2327485628238623080/8704545289739653655
7356790116720943991/7819671274293955053 45779557615763126/6444874087875821976
3201538670089458095/7626552867692123180 4310120184047953644/8206009449974813377
1929727583710432633/5281936478007963716 1898889388634425043/7890735554940595491
4484181931926846421/9201452765448100026 2437279681844708899/4098224205447653646
5061077494181013414/7796417944935780949 5147009791753931775/6228465887495823059
830089761282005455/6013683506395104686 6509559745159916785/6541988650422318776
4937670476645872725/6780545045699686301 2303377512526023642/5813784808933325104
7681870599137379140/9127564220000033831 3571264480828130609/6914846006038647086
1476695180056863641/5551736248119107642 266993949053090379/898792117558661224
6714404372226914385/8974903355878749465 8681445643300813584/9082180381863439208
3915560756717050703/5863197377425041920 6867583155180133339/6905393068316192257
1196150423003137181/1528110446026834691 373808858759842483/1006567255889258049
1269631138792585577/7636073693475598948 6239867428735505875/8130679628530469656
3349374659910828419/8071292034259305239 3027086719814580556/8387584113851047677
2724324205676106759/3961109155398438650 3624616067415099587/5200650023046663965
5115761118412644665/7619569673693260508 5069503865839052187/6324144609763894335
418765627361927000/6844028839276573392 2582827095042418416/6765303558715178139
465275535112644046/1363514850085508394 5265884037664775711/8698172385551651499
3376768384460107238/4346945893153860561 3358490255403381347/3999115013569045472
222974162934480490/9181592497007544085 848329619127215777/3717041220076898594
5859843378127620604/7163044166656359510 3469844744466934481/7224499917321141398
1547579245891514742/5967473737583900018 734585521935555677/3797419964226054871
679902493719122254/6867519532757151956 4559472223598473611/8667328231608598862
3129930156791805610/3560058911970455100 3398442056390991871/5974458906781724747
3773298156380906491/3910944390473586555 3647187555341892594/7569051222786725303
3132075908086712395/3607573193702247999 3326085415309294121/3436990191010290874
1963622209628741125/7236041951531986250 2767778579278667313/5805171913337975334
946555296235906880/5255058024373299260 5269056702583587988/5876140903786883285
4631424221125220333/5186304885817137284 5062292410598143037/8115807911369235923
2225070528894462182/8127637647990199550 341723349249068340/4693258672828461073
29564633961096537/3369682949925941044 1906965405267495158/8125146865644086065
7268325481039608663/8422107938266589105 1122071529003494100/2465340357710868877
3024494143578749277/6998349535048144564 5609928952641293144/7782762143049156267
7081651857684640237/7139682129813551011 6870279048101646122/8303418689937407279
1128086515431619395/6907176512662687142 8263328997036276305/8443925198503859153
5243972042882178775/6472597356268764890 1447356730381824131/5717889046073800481
415377913096832024/6243369571075589223 4830649440642726420/8821050920067978452
4745411443051555928/7901890502767296512 4055830029818237557/8693335454120088223
638550364354588141/7983728545002146379 3369192169939158284/4236247681738852808
4065971631344480/54607968836893943 2488032483268833438/9164418170882707052
7229984411513910802/8285900496867428844 3129487140947081274/4225585908192478585
3000984677320684175/5680405849225069863 4940486251362019115/8248811667342670647
5627575897678733137/9065963978168942837 493645044938432090/9075006982491855931
3997193790437220240/6080283979572639396 384291111609110/4182021376220837577
2847700194381780413/5071261974095295794 5389257756755543894/8473853367484010433
2530291261519012675/9041488551106563291 5505839235637937232/8066505271024392961
4998486168597756345/8801568113421624692 7298265465757178106/7372473091253691895
2805279302818090896/4067890691521556321 3729951068260993843/4446456005706958591
3823427533293498983/8479994769587492120 4199402724793657840/8919291426873282411
356739991646774852/3637625755197182411 1804793837443945293/2142459803594170552
1138385232649644041/1994473575165207242 5215090454610953069/7080974996649705772
4881403676993620913/7308729671795068174 2635302379176146592/5784035317937714819
4077510860711228638/8104595125296219922 2837639493744776864/8843179325429859763
4907397202710768152/9206129472938711355 4126560184099492282/6409559968558365723
515940803183345285/3943923869507701867 3327722212650036615/6759080267284053170
1345320164291621361/7893512360501231807 5125079520070255039/5973069299091758389
4308390911149031529/7234900455349058337 2995452565908649811/4950320602234547729
3974080820864943879/4504877486993144294 7502598115331551768/8061372124311467967
627288292402582476/8084830597807803950 132362724282354747/6174333896929414236
326080750564835179/809808029151633528 5352374262444750294/7226197013889584927
3461339535649586928/7078151463190375201 1664475226316876143/4251947028741538022
4905275695586784208/9060239079859004745 6979104549927271891/7946274000742460307
2614511507637143019/5926579498083951266 1369633262766381502/2968287365967253968
1130706709376029054/9036216879747881025 7636974173480097864/8988944066441063016
31536692023217939/6919408590745678982 1172544457061877384/1477601724677995310
3306565769901902322/8223741512637351007 2841145301552237621/5117679668632165315
2080973923191994394/8837571995284037741 3892534049553249524/8612176845341798772
1698355004711402063/3442472978021416582 872204911925907288/9201755973243462442
3680839234135138329/4942057553974069486 973885366620903200/3483844933676562810
4305151619742210763/7424073021537056744 893557818716644376/6118371418165215561
3158725862653032556/4931701467923188376 4755533041014617271/6015113917035347989
2880541771029436895/6858503568423954158 3874412359920487624/4397393819537856054
5663492571180083820/8856536632979507178 2738816150138243357/4468510179937690077
3150637913921957652/4672745405309651812 4897538901616120477/5639126006469858414
743307541586698841/1675492310945679100 1899865466466189599/4760093347203067878
4002909174300380315/8861449825275361891 740712050812289555/3974103252710598567
6896363806375658071/7590388257760794020 2724056451997557169/6604137884208781661
5064511627077132590/6015940024354762758 3992734136572695191/7900753739405959674
2083960980882517095/6070991421596224265 4465494093844904528/4756836044531876937
6323455276392810056/8807917384458325270 3086220309554988753/6973330846277342409
7271207167498425656/8665890035911274501 4419997254456757452/7711999469350199162
2381222424334624079/5103207867089342697 1033956881450411135/6394724940928657754
4564267548109862503/8948630961779719994 5542109109691470227/8155461214989479628
2996316209373949126/5928862529145206071 2078843464668678455/2230672495805436342
1380701888279425234/2749817772581237002 4260850809109085501/6430160386595079115
6942141148173123481/7247790809225547921 5180923928902944640/8824090941922070713
2869604675368863276/5219656183368501009 1770012577588562487/5874108828954658658
287067423514962652/2711496553799887323 449090108648993306/7034862126609082725
880801138225527118/4074584797225208453 7758044456129199500/9091036194817730091
4303455307273455275/5682486845457165097 706149961883701116/7678867519274992633
2091063144661675165/5174392195125306820 3370544847980192321/7636604795618515513
2750954431977992835/5730123084702159871 3004407464413604889/8780672558904305914
4975875129866397435/7871057049747157375 4858238244378549841/7618042382681339709
7967435729057970331/8559971006090853999 2682316503979239711/6799168697876266696
644384904832684621/8626166028186696638 5870675789272914670/7009834373141963637
2550050464795158664/6895408953634510467 2913177595755326060/6837932184412636016
2459089632198998113/3627538442356124776 3578420210691245623/6395714711261320515
2468548083559990462/5409194670257808131 1719051436177919531/7357247784769506278
8441621229302758448/9095761578169784031 316317857920292467/7134335436025178208
1089452315272765183/8294567560623351583 2389125012324791893/2976423279343175139
1446459869056446620/3613297613804432700 7947981922139632608/8672729139900773120
5436233022596900927/8263644483757049864 2286742220659674939/7857595681971658003
7440421129732284322/7869542204674771200 3456316251486837062/8778963010883993588
5547036943420796309/8456031456750888623 816946774777142389/2965793748225820303
4217896111620989893/4448746562383985042 5067723881541762730/9166565854907259583
2446756124554848789/5564084989035681231 1887895293583550112/4930962871745748221
