3000
6722816828028757979/9050173904499418475 5798784785374876826/7219871410383278710
443310070281880214/8302368363854689656 2701343102922521837/7580421529080530367
3907527173300278301/9041778937405012199 1345210155444789494/5812412167062874624
5180458260367366209/5192634136778731120 4515802865311777190/8468961919815548790
366868314823517358/795059008097592552 3622462158544699107/7006014123196634224
6447839195634480634/7356696411863791618 5281013551288044353/7472731057312379500
590867513491761849/7338319138281493200 3116276984659511667/7730907344606392193
322385107219958883/7888556780798710637 3686922436683775828/8294258958640299363
5501009852868835544/7414257413984264692 2848520349038963760/3213115256466619875
2884569101021396493/6056664146475272210 878468535641795006/6662346932104519824
8832771566977109020/9127511749599266529 6062180576347470137/6801971384835380151
660320096646049755/6806624196059099607 2578314175860418235/9149957323902243223
2573687686893412001/4897129704854935403 3919643035237762208/4164465008706647008
623066927550695728/3242284241890266827 122108149952346694/7962530046712199075
5359486952880502658/8358907689533179986 4665299358107688705/5551875264976893527
571488735085064814/3071852278997829376 6804476377784156282/8698474362440408814
3487315527057539995/7746716726290881055 6120881930472709491/7141511091776174966
961313480177003333/7527447447325304452 5118456916502620655/8060642913522268582
3387628397804224469/8753653550538025404 544707114111399042/5030773712027128363
8287480055108187966/8336165476480057293 6908862994184776089/6935771265443272628
3686793081946265594/4679930953690671215 629447044011205562/8843702600963277883
5139212563243810243/5860326937597016064 1708571076476430942/4229564708320414785
1084049505292468728/6675271278772448229 1204527580854817004/5850244712937537779
3962600479137179503/7634620105343190138 5882314436724420852/6817973864983727317
2082537351406065478/4635024670077656468 4841736447679058004/8990610705644273553
6457457040674589879/6807069783555662470 4189160340455867892/7950134885204339736
3744648069465626729/5953533534701475415 15954141466880016/8786285157018573208
2398137638494803666/3002758543271734359 1896554327891591600/8985896045025787484
2326566452564006026/3364162436307840688 2734802845353470200/6627848206384862463
4001211073993377811/5979637217973887781 6852455578495014786/7940059693704648899
7709844729718661749/8531716009782665234 1043942319410108263/7135621146621101394
1658423148076140920/8069990242708721774 6410827224473242345/9074822905440753947
5366842783641151425/6852817662964265805 3093943661534262057/5559831034532305904
5263812845312516393/8415544326181634757 548477535543739962/8163660704510888172
3094065362976937797/7714013210415790405 2386547951033789242/2726381865131530770
8801658742849087661/9190661048559368058 6614319485097626413/7186973308790918041
4065595892093127920/8870957214087009808 6441537578503282821/8068764091312619234
7538847449401628191/9126507074812238634 420435487223305779/2427691981415583162
3434655737609883399/4929688263496969009 5074212037710899277/8621539609840161266
3312739015143154889/3741350542436870522 2997688213569615556/3364957411173467612
4276381502528818226/4966292546607876958 2127065753974101429/3524140172679331940
2582962541783918346/6077580687247797823 1420732669559721291/3481367945329727124
804066148607747505/5252690822346036531 6378220744989334639/8465655158503282767
142922733621656443/4815877788986755126 4654409657605494648/7265039270661636923
1087671979132693778/3769764275281361851 4347353503739937142/5781390435858954381
1744392768166219017/4557013761652066497 447072357460358625/6534070046758586211
775465703636252751/6405186157604734211 3025930748134131350/7054595846299923089
5149279407963677646/9214236459400321825 236340924953877007/8332258464718225405
188066261325547980/7455049519781953314 2234002093505673354/8068272108694646038
5308997775809788481/8023097303742454798 596266549804960992/1153050736661002370
4172701991747986490/4266256763487147368 6671133387242845317/7017860774803308571
1556346026537804901/9011993707120626801 4781099129656290839/7686878041674112807
639396680761397920/8292363578414333962 2720855861593864656/8192316873680808531
5942174777722719306/7477810148500448453 5961304672527428386/6755703264039204140
2361887221913052203/6752646009581722101 5163762761500208440/6822369722874011524
2507929652902170555/4696588165871203294 5599758538832666759/7293331507572486171
4388084289983043684/6027522498900741308 3171691445024168899/8194471590262677633
2010780342187781470/3258445201008231346 1836272386978376661/8786615537783366122
2781373495037901257/7384161413720879558 4584167502811684131/8816492403026355021
521267613588261421/7092633665696258071 3476514510276356846/3663758245443751239
1433774236694751724/4832391846258496037 513150163190427684/7976046248468097138
8500217120046963043/8963293392443556899 344702119958663255/8865464605734682493
3570706629793348366/5822613588965294910 654513009349228579/8613566254573734031
4875125845709599385/5748295546832775363 1519009494237786297/9083217778224945340
4961969675960281377/7521378614156210825 448880670683407705/6922460628630374172
2340837806601385695/7879353996838545961 6595600601681862291/8138126303006273881
2551680250574304966/6839434981552624051 1838604653136748103/8162812800597973893
636117087927603527/5754760142688700203 1114054356853263951/7898990468065663704
2956638321408566576/8076517176746194794 2289517772695786735/7877639158876850201
2069553546060858402/4416601243669747209 2108634687132385154/5950121212346242983
5064929004564094778/5966398616133401781 890795210609104981/1012463032501363934
3614910631027015457/7036873201108765816 517669230267082315/5459957993901646859
7757500006305164254/9074921029338117218 1396924147181857295/5349607415967265148
