3000
2907680906442209407/4977197210994336460 3493811700876802791/5485795068754717808
898230354403680635/2942844124069967162 2653203697912109227/3701254206908737080
5417018875954943427/6194208126094565236 2713641935571051201/9151512389914034080
3462111349434671606/8637671163108397885 1985528311300134621/7985745717061542831
3654573649730376233/4473695395490173329 2406662544313060170/2992195532509413037
5548602459643057075/8555656101451880038 3681139423771597143/7813451191766403946
1632323076250576180/3325422143921515339 1071851640484525722/8155212201980531092
3946942151698156433/7850327929009686361 761061764775026765/1419511512278686281
955606811119897894/1897143103374107629 679522343100129009/7239269770603541481
7982603656203244138/8252975857023812174 1416557779420121316/6903718340356148856
1145704875642628903/4183509382387185332 4473332164423416769/4765208009283796502
528566305022385302/6281785658104166375 294015774950490537/9217319241808929343
302033404684094899/705444097859463272 5787212026058710620/9016145938387672187
162115615464828426/5635594802028032877 422038661225453137/2538822318080772286
1958775638477017652/4149692320808367322 2482954084802387771/8136037736342222410
2454675174129240171/7469665485944370271 3758317269073172614/6706099132967575744
1319988035009548384/7532952052989242510 5745745145421454326/7980002895745998809
1272624455181496417/6748237778946862658 4537180613017223076/4943929880273535480
3402432876673587981/9075620676234239268 7523023549256396954/8455807699419926985
2238638419068363545/7936255353153214111 1342177017792325098/4905337454785086043
1021785554299051151/5274741895620022477 7789007889100684252/9105535709491583527
2084107080568033756/6710557674736604106 6609937682700767685/7545865367395592706
5122049360922089569/6656075679322696446 4752340885122096712/5465068366370274960
1288410426822180807/4377933331298303723 1773629253529820684/4380441263167182916
3943327063467567029/9222028249003442866 6670657759193606863/8104273281472909218
932541160880780548/8841919213268331251 2396655658991666425/5568008011893423624
4171138177860776055/6948291566158836962 1576046684157425101/8581257617929473796
3488867866573576040/4298044876387879249 493822761535606103/6482313394348340044
1538167452758049182/5964228803487433694 1212080259317013131/9079349283895677576
2363849433208678489/6212325478664657381 1736997797421907253/7947394186394407234
4136173103624895444/9186907469459634249 1338012645900941643/8441936024647398492
1321446198669838515/9144588858086106481 3678322870364238311/5806746340148112857
3114621602641598985/6775792533502618240 2360833716515872794/7365545853998584778
6341814692606186859/6412157163549210762 4921640707858388373/7657684295579393963
467999027635199243/3913486771917038415 5444274032073719721/6395328514641392268
4161251610126698435/5025208331625639659 5270374109092680188/7650329195320525566
5865154226417780632/6055762612638952958 325700400164203781/4714946261002962005
6739845763144571080/8533080623338953726 730284281299902609/8078896324245572118
6330021492715381228/8965242707047619120 4634701400884158804/6796550285329712103
885688297914550070/5275795863354656002 525409299126301501/5931478417133691941
4247869786131073475/5425990697043749175 3103793118293757385/8299048051538386763
515960147203313033/3337112870347495280 182561227663496869/368461393176612861
2976454710041006320/6662491124224787407 111830083288436582/6450649414643380742
3506842885482898011/4551630804466911834 4733587898960824784/7148050195646801203
2320161122621273829/2706197489017390075 3380196656060885360/5149163239898935718
255839478324643410/1976616541994989419 7019619084745084091/7623983580625414167
1463421363130254683/1990457420351690145 6464722519147316194/6554130180543775884
2008370878594578811/2202768004568165277 3498939274335120187/6370370377345452850
883729121064422114/2892846115252662657 2378242733072109880/7804167901193495390
1912420251316031691/6191858498771537864 803787319646541015/8317999500043821341
370265311163631574/1502454694393498795 5972536981698452933/6776307547403073117
1726578546806233384/7489525499479076573 6400534374571596740/7416507393170324559
5129917786427774463/6713313083876934611 4922104094309472583/9101748511392292799
8386468176564147501/9162948919767702671 5898291756852635550/7599659870575444379
2979949514463722225/5475838525510254385 4344112362270042432/5846565331843845381
663475673436120562/4706228758124563700 6501722880087930416/7957504803834307752
4690611595481146242/7490420029129937689 1163088057631323319/6443384279657546778
7370686399836563303/8421520017513648224 4433600405275013833/7344533960680384520
2604595110673637178/5335118865747957549 4771864038216008157/8366181153944437932
5208634892398377080/7665822051835140942 6098714017823167464/7653486519587800380
6764540668685476004/7657531041968500830 3191598398231214168/3408289136641920252
4152306607252762015/7287548975094806401 176429324776604635/593437780700218068
1467882475740700843/3906241213247616763 923951196577288662/7427647227518356637
6178219632999699008/8651090485532195196 7394736503804328396/7912882781177263902
316955292756751386/5096420818892151625 2144942717428380274/6733555936867777057
2161120241588654840/6750673628598584354 5956231320968262687/8979131893084541263
3554088823521040188/4582855481855282501 835673026285170432/1340455724358281129
2481716220724145025/3042831364237625073 3739721804609464897/6059751387878544032
210506135827616012/2517228287585270984 1207765343982511402/8364000202854417357
1304077633654529367/7348988830232199431 2735213594623889828/3811384422224299672
6295107277655236331/6831792907546662443 211820480854680856/3211323477317185502
63699077954987876/1599803608003129891 6013852148738350481/9022698540789746058
518732621971341491/7556109682668955283 553186904421547204/6284190059833649550
1761818608523834846/8383739353234518799 5011542491305660924/8498071575514779394
1261287487228644033/2578760664230287148 2563883334558498308/8723115003813138938
1633892163105829373/4731717389625677416 4324927831288307339/8365099659844155523
2256689617764847909/3838066118965367299 4870420501845503126/7256392281675962664
1588356295170706232/4039888399754772854 3731889303239522729/6185095525279190616
1106471873956123565/9078541855453857045 3031073558915672479/4250721376852796271
1126435711100076478/8093875863430645975 4558680926704151562/5336616928448070220
6385335019857771826/6703648521247056555 666132621392329820/4080731660249660554
5935993056363200610/8863918791673052740 2631165135963507808/3425339957379721720
1746360021336378105/8823035533194486660 5675184765918117461/6587255219861254058
5878104072129278817/7043777825603959138 3358645571794762057/4315992139661717439
6258608050320105833/8474956761439578448 137118360464948277/1787044750267585105
245402763918422919/4466618646875472749 3999081812967746149/8612637052879301498
779487768835230935/1583323712567241771 1463985120023898606/6612693257710474881
5603379914498641847/8023080150496427749 871895612450665652/7355425995043405161
3221772281291136434/3577771317238565592 3764488846902349577/3932404081146580462
3879895472404898463/4778847059879757367 5825558639426715092/7904595820077071601
1736085333194343742/4607369257184204041 870395320214749128/6334776772503314275
775286486504843467/1788702868107906008 375632984543739802/4135917556128653764
1704576652736031220/3173617019769864874 6424265468156172404/6974349639976314764
3124987640854660142/5905767896088807474 3322441635979342962/5691214716176235522
7915844633144302682/9036779864477767411 1134519221795047153/2183729333955828195
639538663327637706/3759355904568601205 3501419979960189176/5786325995162422419
837007330091702027/7176114057456189307 5611336850040361446/8227763764078358414
4301599651563213361/7452485833754450540 1052560665461652452/3063941218775648127
4373619141680695617/7686906492036460748 1129665484908649731/2774028310611369152
583129624330724215/1692366030446270813 8797366513018682026/9145470868773004844
2121296247323795513/6377390873794552060 2567329181964228326/4642507298024488136
1554739173463620792/5929573559671533813 6382736741601854/4761232585755909958
6783368066712071535/7307582748391316771 626278985082074322/9082015520463133368
5149447845926317622/9059000602400181743 5901012777353939164/6409507136475050026
1750854792840618816/6462120138699518695 805196276140505355/7441140643922797982
2572365597877861228/8238364845255445126 1682128368628244056/9202167888072965192
1868877123766176648/3468180359065515863 5973456657030057142/6127088832246170450
5081188190949310790/7100133490865017694 2745880650846239331/5861520063883596684
934342231687377924/7612831261809451363 3875381771792736191/7298299789483453352
1341325858614032448/1466362197802918956 1255663366647201247/1428707791997522025
2492625305115609452/8738955134530737880 6478322929664670468/6838681391963333561
5063659636139166583/5697180159744888512 1171178665729938250/4672033824473086222
1557181056789966441/3181306588479123304 255847685576419012/4721245302680833828
639819247819339027/8304721428278748222 359026514328998431/5253627381418884813
1203452334083091512/5086174849676202583 4252336180201780397/7333066280412060146
3442012348219511095/6971084218430200963 4882746572400035085/8007575903010238202
2663741967450921761/7755110558408931571 3342716889060953068/3878962235330489604
310862826512903434/5723071368174190792 133217891246893485/6531273335244770276
5452412378721586549/6158816136013918631 3079402087531336940/6858342710232433875
1587233431230610250/4388121224773207448 5417636754244358799/6465419417882629156
3757654791349735459/8760918234107024387 1097604752173539227/7237525894302281734
1503842830210723779/6792687320007976571 1843857549431729964/7349321489923875691
2264401418616620231/9120387584777949916 266808146502981547/5846316786911182059
1588347957303592966/6994621214295633835 718927485665217061/6468090615827055932
409671652586436832/2342694674271356644 4543034377172205247/7413897840631746050
6517132705780186477/8690820449815536533 829564249024919615/8206184354380243850
2596675004556784819/6767185885757656311 6425895971817626559/7724433571234627427
1074841424989147582/1075892772653562099 5932990228190915268/6053650709297572885
4135423785207910031/4274643964382771511 3369183380371042228/8684822245219604144
2369194281804536881/5901764506289225728 2139321827205365365/2366662268415382735
3351388029867986234/8396072816879524734 1578658203983590202/6994314622722596863
1602861950993278090/7450727716880923560 3720284487482619208/3795267580931787777
1794792678500480338/2020895110488099431 1535116618799359633/5409702027412331767
1690704617367169808/3072977655205248432 597500181560586130/7540568435586210715
4565884967140434991/7854321533705474504 2067234314979284863/8694713463579256715
1797865530060872529/6276328870014834992 3885225578415054280/7045724097484263411
1167311731835937175/6732748135123608503 3513726881910055810/3755319411183590530
6064885639442971665/7401812081587760763 5238154198039746590/8906713790975501671
2764716503118999865/3967713467998177533 7173537564269055285/8358451015499623148
1026573593945920366/7382486686853769887 362854742709333052/8993835453474316686
3782266360376475929/5881762774007733526 7768781500770589160/7984125219606532026
5838006351156301624/9209983127975281475 2415738628369793369/3827531811728868252
2237636559130937875/4168723831819826459 2116388116789465260/4626055245091254144
5377661600130287345/6167862935242736157 381651127860028682/5123772255807175732
5564714972872001422/7964245560462832861 3090727475119707111/6001078442775637570
1554215755622091881/6775403146268213372 4774714680030750681/6643524893502152691
1139383197508211994/1804226881326267554 5019311893071288199/9192822669316918437
4913840090623426800/5287408657547667201 2776378461909965625/6127745418827256199
2830705225812002893/5375762764896653544 1710608745988462794/7928012799462579051
256630965792901200/2259982902693862572 6910422045505207633/8611491102354572961
64694703413006481/950257647069910790 4178714864786025199/8318255509553734903
1222436981359902508/2433497982591700223 2740647546474296850/7437154855454600994
2545655554611024002/8602308002422329413 544600490501885935/6034997899880621289
3315911757696331256/7279123232870563593 7034205003343695980/8791473885536425047
