3000
837091780960880280/2259475814440267947 455235893375363751/1119558911911713863
5493580720385351319/8495587480242535702 1038713947175209491/4261821609003465655
1725460455657457729/6657588917670730090 1018110986598914613/4314943585139542371
6062488657920479224/6714666312717073018 6996299903764302508/7231673923231912061
1550122187156205796/5568014443133355935 463539215315475202/1124889750172358745
5099545297233710058/7229881528671625651 1115092048384287742/3822002871208138873
4670286476163678964/6799773906156651849 2100762663587601485/5094780893078352788
2148187656649318038/6659690505026000026 3130796965375524896/4627191653413846371
5060763310014476038/5145003765534823359 6836730399623509976/8260343625887321297
3168604816503236764/7509299965061986068 3066401837750754694/8718622674879653946
1297090706765444926/9217436441730212657 4043928004683312047/8928637736515926590
4082491078669249234/5939352465981607259 2333322144277632872/7690018236793508352
6086168558608161429/6967776199436889634 4073000050930635976/4912214660433217801
3653082527182355057/4398354284968122270 1781222701976308015/8082428542124312595
3425248651372390932/9002877691053777850 1781561053308648597/7083433509447203003
156309468277267626/7724812061112369464 5632872176097840787/7631807454077341807
7108525699509691532/9134272253919715457 3956212222252012846/4460008221793482386
5464690504544752166/6010476543415142084 6469557287426682262/6547615082471960473
3398428504389351657/5253568858516080432 1436532125637284268/8888420215875671353
1163246182348809915/6896778107591783589 1303119297922902402/4898150880732602264
2500521855847989762/2555384550654544755 5184126491243899524/5347771407283230680
348027119254227581/8438086621637448540 1793574959223655387/1829380374090315020
3451551942204449147/4904090570035834869 6293042177197239345/7984323991533929064
1280825237635677801/2854070865095683095 3324379880692237958/6676762995120987731
3204174292167893282/3465890201452187388 32987166384449783/8412635447421293923
1423140821693795218/9154340257988619222 799920449151066298/6950734512023143353
4855535947007465093/7852425244637514838 3581336764120189047/8191880042308415286
3644666871838313693/7244250485116699515 951082279432394718/7192643951101150066
436691854682244740/7998578704828354076 5987462586869510993/6908823447975314951
5295272880129170608/5940838574015866330 4579522617840886330/6571635225531006513
3201150171310457126/6960881043471514709 272903489186630887/279321025215912508
614581168657010727/5711721618789456865 2499769513595199627/7614715345697439676
85504761006188006/7493220547745758681 446394986486724838/6635954973488572401
932209945537034984/4150702338892827355 210888309628637388/8355840125844851524
247736472917222163/6764581593994012726 1077938827403030954/1523136243054925104
2180217753211223629/3280581184180077497 5565240937315921862/6311979432429661250
346967741922743486/4723064004670374221 774623513208431547/3967697476346343925
3409219791986443833/7824202506522232442 4254421792232686717/7514092830297537284
429129759949882332/1971912918421565023 3782546685980161345/9195350778466982802
906740754188187389/5439039953273799562 7785458489529953687/8627884257559832357
6602363472997866030/6705807798323922304 1711842939829046492/2807372060692520905
246548716126726210/2237777642707505174 2533453937947760753/2643538137137125665
3660394460428754984/6231716328025813745 771453369521773571/7880103451595514281
