100
6076857004639119/9765625000000000 3822278135673589/4882812500000000
-8966866263386509/9765625000000000 7736340492808177/19531250000000000
172489063886627/305175781250000 805610917430297/976562500000000
-2604578531962007/4882812500000000 8260273259644353/9765625000000000
192754537457419/195312500000000 -630130445487743/3906250000000000
-1149250223174287/2441406250000000 -8615974375145659/9765625000000000
-586145933625077/976562500000000 7810936313279201/9765625000000000
3259412077400101/19531250000000000 4814340294060277/4882812500000000
1560586579759953/625000000000000000 4882797278535819/4882812500000000
8074788545495847/9765625000000000 -5492287463903729/9765625000000000
4595893943212981/4882812500000000 6596504253490009/19531250000000000
-4609953197754249/39062500000000000 2424345302863773/2441406250000000
-1148996490110267/4882812500000000 -4745699629756453/4882812500000000
-8275364417015477/9765625000000000 -5185149506640971/9765625000000000
564710473432557/610351562500000 3705342686809521/9765625000000000
8747597909583061/9765625000000000 4341308840992893/9765625000000000
540538819041397/610351562500000 -1133820549861561/2441406250000000
4738776680392053/4882812500000000 117722278415291/488281250000000
-1202639614014879/1953125000000000 -7694730704233811/9765625000000000
532823270514921/610351562500000 952656672982613/1953125000000000
5128378688378973/39062500000000000 968109833089259/976562500000000
8635200602117293/19531250000000000 875932413379727/976562500000000
4674809075353993/9765625000000000 -133968855469267/152587890625000
46063556363397/76293945312500 -7784794228030907/9765625000000000
-7798661951269611/9765625000000000 -5877780483349533/9765625000000000
4420719254526561/4882812500000000 8293707670579547/19531250000000000
-221230414613589/244140625000000 2065114856398077/4882812500000000
1220680898274793/1220703125000000 188580053466573/31250000000000000
6037686936763363/39062500000000000 1206033514699227/1220703125000000
7235777914294133/9765625000000000 -204946042860119/305175781250000
-2437159861768513/2441406250000000 -184232360158193/3125000000000000
-348117023646541/390625000000000 1772073036657169/3906250000000000
1622495737252667/15625000000000000 1214104056818217/1220703125000000
4823840151155939/4882812500000000 -3026348575434347/19531250000000000
-1595557851147179/1953125000000000 -1408064057307273/2441406250000000
-6947930647617467/9765625000000000 -3431242171449099/4882812500000000
6794190783801229/9765625000000000 -7014727595134071/9765625000000000
244134618389147/244140625000000 -4384166771448441/625000000000000000
969870385457577/3906250000000000 -4729914854200663/4882812500000000
1584609482898629/4882812500000000 923707111521049/976562500000000
-2441346491997029/2441406250000000 -874581658176703/125000000000000000
7225124399410931/19531250000000000 -2268215515469763/2441406250000000
-4197684076052093/4882812500000000 -4988509319552259/9765625000000000
2311014875967181/2441406250000000 -1259510732280393/3906250000000000
732703927963857/1220703125000000 -1952701793240433/2441406250000000
2018657217678421/9765625000000000 -597169281767309/610351562500000
1059722712835073/62500000000000000 4882110566903927/4882812500000000
4494905960871/48828125000000 4862079402291319/4882812500000000
-1455446883583681/1953125000000000 -6512241616163267/9765625000000000
-2253378427623239/19531250000000000 -1212551564986681/1220703125000000
217503045145671/244140625000000 -2217843107864109/4882812500000000
5654032942361749/9765625000000000 -3981185223250519/4882812500000000
-511996988395457/9765625000000000 60951213432759/61035156250000
-428380334554621/976562500000000 2193975565858017/2441406250000000
5822569773203189/19531250000000000 4660789953153599/4882812500000000
4875211729760721/4882812500000000 -217871154819143/3906250000000000
608404443135453/610351562500000 -3117702321449129/39062500000000000
-4567700622569141/9765625000000000 8631543469345821/9765625000000000
-4850125317622783/4882812500000000 451232845266033/3906250000000000
2403712858532627/2441406250000000 -6837617760856191/39062500000000000
-570531011148371/610351562500000 -6939161091093777/19531250000000000
-5142352588786297/9765625000000000 8302026348622839/9765625000000000
-5429334707469299/312500000000000000 305129718905983/305175781250000
1143859817859593/1220703125000000 341011048708733/976562500000000
2389027505372397/2441406250000000 -4024024303013721/19531250000000000
1829300472362261/2441406250000000 -3233650729039407/4882812500000000
5211249393190383/1250000000000000000 4882770066815249/4882812500000000
2663848502446911/2500000000000000000 4882809728089509/4882812500000000
4871090011321143/4882812500000000 108205439810559/1562500000000000
4881251197069481/4882812500000000 -987754180399363/39062500000000000
-8401925515029241/9765625000000000 497745710986299/976562500000000
180958931926853/305175781250000 -491471758771307/610351562500000
1141460686648633/1220703125000000 -1384471116006709/3906250000000000
-4765226608896873/4882812500000000 4260466220530259/19531250000000000
2590299845416597/9765625000000000 -4707912975816879/4882812500000000
2338040807774313/2441406250000000 -2811489736694341/9765625000000000
-6877522351012471/19531250000000000 -1142518826557521/1220703125000000
1202668872733757/1220703125000000 668973772196561/3906250000000000
-6633587716122091/78125000000000000 4865178864827853/4882812500000000
3707281837106369/9765625000000000 -903457209949017/976562500000000
-655933016858757/976562500000000 -7234819927274069/9765625000000000
2285291264598211/19531250000000000 606159118831217/610351562500000
5817855734790071/9765625000000000 -7843467746462357/9765625000000000
-5783434976356853/9765625000000000 -983610310244843/1220703125000000
-4780859014953233/4882812500000000 -7940760625720041/39062500000000000
-7342378224545521/19531250000000000 2262324608430383/2441406250000000
-7843502901642527/9765625000000000 5817808339276077/9765625000000000
766649252236447/1220703125000000 -1899857935141533/2441406250000000
