500
1801097891587597945/2283554016429787470 3281431771055494023/4513215339942463513
2007964388870751918/2521065940707082214 127783779476965714/7366874464583842800
115003978110678039/1212663863803270848 2402408347127774909/2875724959539576107
909762223094101105/945277996822001892 602222541150738072/5464614687935748072
3380944657109790000/8555006240698399197 5759550992705043166/7114430103690037278
4235132117808298850/4471461930745612913 2052770102682729627/4206642401061729039
615663593505112286/5629331275611475501 4582840355770530233/5953936923792730344
2143574618626112849/7475163542109183951 1256453999087681872/2481513655677169725
2880047291478711758/6808420993370676322 3111848629794239637/7797713628123181586
2694599350880330258/6662262930084937042 2691971798971915205/3866984590530906821
6956269047243660074/8096807588333639267 3018928097054691500/4153101373449363222
3592742019082926436/4976841669801165699 142203760266198207/4431126971769894113
164975279323239133/8716490800022537220 223954855784866659/8612153638961664694
6303626919212762906/7587633803368215087 501935753025364366/2062298768608865425
228883637918687725/2018276167706121170 4597759669816102400/8566098627449002590
3132749215266234343/7900911282706769198 1292433770035297118/9189694447108324460
4620766544471526372/8341163068794065776 3203986287587809415/3369543143324332645
2040003121072264377/6974470353557745442 1016279836417803195/5437765079392532550
6288201794020000651/7603598916062297703 2423489086387524310/6470703839809184940
2313652282789386736/7416633048307124539 724787696161328061/6506675285657361176
559627192885239191/7783365067929247044 448058541667818946/3515478852962535914
4855010099051734339/5946670520418700703 5494290320415637811/8491715430720606853
1699338369667668124/7267844012686186156 780485192191540266/2450962320048269675
1680987765110299037/5004371963710868782 1030360118014345668/7024459675927004250
6213943219519678180/6912007241777203245 608178518090348319/3910747664046087250
8374498011713302740/9147015426862829336 1049541561156898003/6740444763369381957
4031599534774310750/8455391379947948868 2914347878968227482/5340782680320198173
3768644716673808521/3932712577452408045 1099837819164778446/7834655297398154000
2309079212110468402/5367942819867546001 1780159372704938781/2951239247655801203
2462335173516428451/8577391814110451147 4430585705119407252/7947560731592195531
1505383679307546522/4957407203072821717 6609940379861126108/8553114526140376818
6748450773983733745/9111356442173908309 3511811549348346970/4341783800877883681
3753223490638995519/6767287641988956842 6490024356091883313/7749661865808509188
3489278418193433797/9220667023537703128 3419654726293624845/5578201584743997887
6063781147334832152/8446247055938558703 144994321385711705/6212851663136395086
3102485085616162373/7808926930052556878 2279989521433812987/4980268321390221611
2793871795731599644/7378175012038966419 3468752776769965930/7458339572626895177
5424373062830291065/5728935001634452693 659438069706418924/1327603175311817524
5619324095107821617/8365582454913890466 2884407760177281887/4857452517749438331
1776195222667982630/5588439591917992849 516510409096809065/2313313060004643421
3332072103614304533/9096139040351227314 5472129224965331250/8598206285641623385
6005524905673142357/7000814195585650249 92787345836235974/3313173998757989496
474691269719795753/2329155583118521447 1779652573832692139/5351347389579424294
656503305343602212/4143419006627382644 5032090713158620542/8486272718685829840
2341148914712225879/5731988015690591357 4689883263453344627/6320765630965675055
2554783910016177549/4382436615948944880 6437519310189591317/8861123283749475154
1005247962447874317/7152473269842175753 429773943152152286/803570049534276770
2693334372680538173/7507060985745344873 368624695093444948/2612351606724078042
437843974109001587/3779759430193253011 3193273309401166872/5835866519123473907
2685824298138767164/3014237889253341478 7101553372945960367/8602830344916190349
1053975179449526422/7537292412803059705 2120178646392948455/7779212375558458861
2483993128004020694/8535222202133023065 859518730886437778/2489514416151767977
3532006043034452187/4780054695572522647 577168348310128168/8935030650136611849
2085656234452409234/5743347370811083044 909904234563838496/5459091115299080854
1088599688256607101/2797936523172799618 973985476426944349/7403056953289189798
1321104796152701127/2643040916492458117 6230585242559759849/7227269293822152342
4465806421086747019/8936470199959711283 896080856014870728/6278153772838288575
1257942465609514382/5030273099165893889 1426172606410102349/6651379831630105873
2302715683597602933/8662215141905804487 1760268620627241265/1988074043311536368
1899260999863779974/3327193743150124179 1367715748586763779/3181491882731961499
1252367211417590457/8211881356368808273 1500194449563667729/3902371779545019994
6820954351190952488/8833447222228279426 446586711739604243/7261391479863090760
3093206840036701522/5699160889490754851 1693660463175031796/9017338295244416766
7925224596920524114/8451521430957512786 6414053829167983697/7953641985753251797
4726841044745146198/7034654815983932644 591182194086401936/3823228891414253523
1984312728484396891/6472816211730747638 4503787353874647856/6093042680716538804
858093523872151934/8046190918888592183 4039501773914949570/8799861199882255036
5907192191997182554/6414662462882988659 5602758558913373613/7866283008767709884
2213615637493164679/4385423677912055857 1134422792551393171/1693430917884132410
460088204754616259/8587938879904341513 4095642180898824129/6204066960217345139
3789112602709675072/5634555018925118995 2517632256654574423/5719542208574025165
2857631785402030538/4277025621275742153 4021395812422926936/5672961069877555619
1043396041789707482/4953353056772154262 3369234978003650408/8440934374446675158
3151778474063886505/6740771725267885046 945910093386435383/8616069712349683979
972921712959520178/8327239937425204247 2759989486820379773/6853939814558280896
6047246559793731744/7172572671991219956 1295984654526088321/2317352623253155790
5803137415982481247/6746149233036806782 708288137330461230/3601899327791510889
1350748700296497720/3807194265679771691 499925034929764737/5933104319111920885
217338814361507392/4823101300252637337 1727693253735836002/4358254076018946491
5391682324409275082/8706342787282955456 4453231152939683196/5476024677701109062
2051341006324479179/6319563947541650920 496279230223508082/3722986821755316476
1997384626442272916/4450892969338162425 4809627605359833718/5509686866210084537
2382626771909977779/7386232712240230904 4674882099777212374/6779638948322007686
4497867861600793892/6621931162816225781 2579784713548127951/6270441451462473266
515504673469268304/8556493582560217399 4385418653870433951/9136213329311611063
3684632788648660456/7082028012276354870 3572861297574127626/6310227767697171408
2208786856583982316/9016054229921294888 4125945378844232411/4841583472893620328
3789879490179862828/7409323869755871987 6421020707854429913/8250818195737411258
1535144407414426870/4025143421905012273 2531784388865606385/3903336336266564998
797950045843576230/7528702100456328453 2676056842141851898/6850568266009216094
3130845457035380423/5507509142181674108 578696229309657219/7161182446087197307
443894818212379481/6455311947076279440 105503812370314746/8304881675511111320
3966204239204180912/4540610350962232694 6647401410861393207/7007518145019293154
19816540191617934/5774303720632957142 6802982044934038738/8413676038081210993
4223248807727192065/8057449729385236448 1555847375677949714/2980118529808828860
1558403209583174344/7384184709414602241 5651046168318153283/8777585911395605838
5320418481637092250/7160368342086357696 4348580271838671723/4539657453100213387
2581593652353376653/3616101714480367713 4017033075303677935/6439840721081087873
5860861913957358854/6452624570743124555 2873236728983357687/4304751160870368643
3027773897432086912/8175070152297047901 4873404567378241888/5427336833144310037
1297369242009411486/5775474709617173016 5271519744340684348/7102833229543752817
1420107770615149099/3228739700426634276 4545759875664183337/6723157504714508208
2835193484270919808/7944220060133174607 1661897644085465351/8952818067687037367
5818831954718946330/8507707993469256854 3089292289555724755/6340986351999498769
4139269919301267066/8273884868254846589 550028554997864289/6300005492588789483
6280558321746678439/6903727099394562574 4507688774062709644/5932671706046436176
2663655523008431349/8745613571090013527 4691600197588242405/5676455503497947707
1783526441082500241/6107001938912236088 7083510548919167158/7182761447928205914
6118339263917010084/6315808548135000030 4929181826567146042/8533308489099967073
3099802084095783615/6087941824446225083 4153194697353539134/4245595971013120542
833366161616509055/6724592448261445309 628260127540375555/7406446541339882629
449971135939334013/7989194136526379561 5199360519413090116/5869766174911066567
2127313490956785035/2783482249614833091 7003437646389166730/9021399914044786870
5678496556789841320/6512490256874954663 1475194648918357193/5602179261702670623
3780938855967792030/5215222591443413828 1209563926657453237/5631312307640901962
825904066043998782/2688076909422542898 5396802216577404416/6361354208326778717
1317779001916996338/7001267304176236813 784632136283041/3464651145934304976
4229097793619534352/7765646285220268029 705216688502614280/3321464232954451527
5351113012407449284/8021728186850037632 580251713588354805/4102102314070316779
442581681012887945/8107240600827675660 2676691512714757445/6028927468646591473
3550784778646762534/4458876457581115952 8163784006392247261/8627805294886478032
5109320642855002590/7875237276255151167 3741552944615279267/4731006971564794779
2173355505064505933/6651875535507422840 318744468361640431/6469466343733162034
516215485060618942/2132905077080969988 2929885074129393937/7071189811905203825
973465479640975739/8047756273002013513 2961386885606541583/4613186449989023895
83755257974645260/2797097342241562534 3379822623129908494/6384514787154035510
3152649659522414694/4137107727341053729 6196931839341664362/6828686112547216551
6111564593600796481/8597609616426472066 6156262454734843856/6166218013662027015
535421883824558869/4005935777784451475 282818965308435718/6477274300959607406
138899803589774197/1162578077268578225 8384639535531584544/9022366111599932493
1076425320897030584/3795049279697861452 2306719919027726864/6143825586975510743
4869960511002740907/8405491434285985263 2043908360456885887/4946554798433499046
1030306829711598125/4885948555683169987 2924505378074073739/5554245115370481608
5528733696582481391/5853473712854809370 1011716831801154894/6931438740949961698
2874804344579227619/7040296709038023084 1372511918593052366/4357078431033193899
1306060563340970038/8451369636969665562 2470886629507838057/5566346730790761867
