500
4325029491467517353/7428330328022661585 4130746853285750831/6364392381151568711
2068333147945082933/6967507737961565045 1424069131291590618/8257722711661006902
1840682612438487194/5775718961797852421 3659336861051383958/5717750521396058364
3112124498355296489/7491387598530465031 2058129414052931747/2399888498047850751
6059841342082173430/7481614559961832361 401927586067313778/8248872603028102195
568486953435829957/2684906754196247522 3423519685305328291/8032668089394800470
7644285354852927783/7919880230064444591 2937186806782308232/6152870554480865094
5685896338948166490/6625743404990314795 2406442710851613164/6900885921109859877
4815944880024325582/6850112206066906006 4718206706450874369/6084229087595017229
7159316420554220963/8601187419052287397 8328909597933692975/8710933396021249644
3597104307224615965/8918838804683420590 5588975890355720128/7935130997695042031
3077598372730971164/8580249761619998412 1383469914409459937/3174554746422667059
490901130780239486/9159288719461536369 6698836347972502936/7596240802627906861
3138291137291484876/8590316760611775919 969707050768570652/5627480399481761382
2391733929950269516/3244083493906037303 7872733354253803575/9177588012620722106
7897446963709097875/8177255650858948042 1541542458293452074/2975226057206348257
702573680346303374/5827268924453398315 1041795705003120242/5305235501198856718
794968018185968029/8788009427622842960 1455875502411402351/7565480697541046662
328977611666356685/3717815696763728471 3338938713054395679/6403600724183691136
2573373631193659266/6637755963011630080 3438872269973606553/4877249180575836710
4310318377874723119/8566345928965794669 225734256547078685/2221124065022505489
7691232506326451368/8722917584175879591 8017824407877145394/8189784156973965490
1328653234001254506/5180934770301346847 1635019173099007654/8962008066843049545
716869498550829795/2348047638508875366 929554179683954569/2964607537153191654
838035965981509555/5179216818424360958 4261652921543276837/8109116401173590016
7177154501563859643/8662567149387960901 3384191774585480732/7092947073972201885
2462715963609588120/8884241960605422164 1441913342151440609/8093639281567364348
660873393268178161/7440732101917840453 3881644869174520924/6970987785562634176
393517013067215330/781124338539072430 5175247120695510454/7803587998718025572
770563743061473405/1693353333261462878 3244654250733652982/3798983297800905213
1537812575222940698/2409074497145074057 4631482281695559192/9204546934048449134
4388581472032680711/8364686534782368708 704851126679044207/7766438487609708320
4517095909457403489/7949507635755915213 3996943952285953919/8511477453751888110
3098633589530590586/8876877228018897064 1443959025356944914/2075458664424745276
4842137437980193074/5459951695367510024 3475038833718289698/4310064349365563465
7240073849936096119/8364176346628957021 763656596370327385/6285073478054433594
3815180506498014889/4776173985201961936 6086253960353285764/7992742341074342309
5637973090836196096/7817013563483189063 7449980049144384621/8206757133776080089
1601957294348579511/7187104426657797452 1570837836597786307/4783976857414142435
528158791143589448/6330825279430107954 2439151047749618599/8525064429960069993
5828774402796855775/6048422423946110630 4985024112631478626/9200371313284980698
866607523627359067/7700190014704708507 4169044775526088580/9125406318154658845
482883571248679481/5288854051891610824 395963259199177344/5955321510729073403
2579106260303086694/6516252343118970760 5212015168627619611/8334586872539469708
2039513696587172629/2358352010818287619 1771706064917229224/7275108010409611822
4888545080634657273/7618177005349102985 599032641292698846/8828645323103548201
1398576461298431263/8118137790769311175 3103641522335535918/6106514227650659449
4520489399673881648/6928494296386922542 2002343240241531234/8960510636590571199
67787118083310606/2333811699658413339 2636920448879102804/2843879204202550260
5094329587423980564/7846103601324212188 2191339719790190203/4441515172309430188
7436556473927206992/7600631053455309816 3937380517517740773/5766744241170393176
84555019687173917/8830482993609832305 6662616628293006775/6976441466729995496
6592639152047118917/8052919722256440153 1919315232171739481/5951261660889856796
5672532299192360732/8266410288965013581 3694795963055561197/6842537382770944573
4140368426643581203/4788527070455606166 6244667733466182687/8921804482294500958
2713340300341230298/5215431514622768040 1176030426292950522/6817847722886389471
1907166622660117072/2367404115632008883 2362156652588439172/6946372652345292379
7552414942752496468/7746947564257802040 7342764648753096807/8970742590975200075
1339488876369730366/7750818506127377982 2558273965354096167/7370668130113231154
2946958331031870038/7403045842287138717 7038545465732716422/7685228041256708190
5335671543100555581/6752850484139707034 738456003612920645/3838241531550698348
567294449955406521/3743821427061114156 32574004693398862/7781287319890229839
4481131767014148044/4969839572654032826 3532581415067435952/7119609465114670633
6998721476801561744/9159783065089979394 1418517746349166189/8091833800178511390
2250185654620954931/7859542718907564999 48204039343533747/8083831871864983100
1719093937662729977/4060894683399912264 3964250735141819740/8929060949112659354
1995172442169404392/5228341740302155700 1729247199157240769/7646344050631081130
804845985783744777/7181900914512641353 2581454302052865210/6659952637654180324
344020654069402391/5213403625576199864 3081317381223566183/6032756546220440924
8532733959313345465/8923745535910100498 851537334908250082/6581601194033028085
2785653568679077920/6391640011035345157 1331086752951426589/3311335189040715603
3456010235509940073/8261613780709108306 1582645955844711230/2715356674665520984
8629569377319090206/9020997098752765812 900528289754447987/1361150766042316040
959102913428601944/8782326623065138204 3706396179324123518/6690675249506250848
3865354835068461847/6087656817642011818 1987334510705339197/5412214617932908248
3535414323743417543/7975907024414644284 383841354758293811/6078692962702894155
223404231788862451/6895975238533349732 3993331458441326294/5546768520932751511
4185561058919892165/6566972002163273411 6598387219884006586/8067490984078771936
2728591404828859954/3059986442440091391 4366302912334670099/5649406818471886776
595880223432188565/2113433757860848233 4427137275353281465/6826904142740704461
1512941585303199733/8697429958725364732 1836843242815297873/7193016140342658612
6182314600223041627/8876795651819203161 6825711689322988417/8948862175465554566
654917662075559960/8840575342645838204 3523743133473346643/8322423895499371873
2697630407831143464/4990177111056868713 1380491065419497146/6369857610119950557
1059082649870151759/7711917829813041095 4383596924265508364/9094071008842819824
3897903998019228715/8191320539619997479 1773927292284877924/3390882896295237247
286697287608545353/7286276209856456168 457901917346593611/1052769866808939481
4579804603550784949/7771365655976215783 2884220807673459581/6596388978311441429
843815704602195372/5227567246915339108 519897832543725097/6493538300266060049
961271825311069984/3683220745699667058 6624780731678107283/7080471026696529746
2676700117457499064/6328901970696927496 1348937335878901343/4080190573520218634
3507199559949651748/4802009076158979043 1482016375039291446/7663755171200131288
2219274799774836930/8877505439030320591 5812622638169105946/7396816989233164729
3043516726664241130/3164979299985099169 2180966009973954673/5701780096651116668
75327472748143040/4210902469570361304 2337694078570965536/8401095367069976555
1347963428203978372/6912551759608709175 246551037644053419/7966753635608771090
6238864423072700456/8848005528862089070 1610120808844634645/6884535312020041955
4040523572447864136/7470120308849074378 3624395487134275706/6563920508267832878
2048352709125550069/2962773151592175042 5756256637702883386/6682251228759859188
5232274823121870982/7286004850874222202 67295570328517429/4256346960878460866
3606433236060418474/3658077060743552826 914297498749684735/3163795041894973472
2018082361353467791/2295256328695364775 5992012159938901458/7363743160316285265
2077756912358831359/5480591693025346099 1739014065504988209/4615844348108837370
5543843195958243916/6290439906407400276 4730319635482243110/6136204329091906816
1262377612421693690/4514781429112716934 4799200188730628903/5597210483688417025
1947191672435882679/3264080570663218885 1309673865291109564/8079049055059853629
6882016212792874382/8087960652987344301 285445253333012602/6147075456164854329
40991589060188683/8030799010482096742 2478136306683541786/6202415535615630030
7222993384757287735/8228197115389480792 1220150000904158638/6722128505590883221
4081042673075941872/5980876955409536587 4298327717557051777/4843327602106466850
246943485974939524/5662706205797396441 4665026522382137055/9183240194316098875
5104262186253566989/6713680224610268425 3338670940033403765/7324644194318866801
5246766201853885614/6798799690429603088 4601797003768051899/4998180680064966040
3624280166561297878/5204654461697490701 109955549705362893/1240568286816962635
361940473946875906/5771309793780621881 3997561815513278424/5316052587835817221
1624967106566464829/7725335224290952925 3420931608463465922/7563305275654687561
1082755609401732586/3167720759099033185 1136930546055003892/9053415425074666110
1616339447930429659/5337060053417051138 4211680443028440614/6039537780151905355
7456278665751288820/7756193853575283843 4430534420112203580/7344966377704099953
3042911628411498236/3264647661503051480 343538391664117144/587104252632589185
