500
591517656238037717/901245217014216492 5641095461552358947/7786465080315466453
7763705097631526654/8727710120706907213 847186466222874966/4816069645485539811
2466231649378631302/9209821297288142863 322850466544236616/3699774533939561837
1396886041593986185/4678562469103682012 3141803119064295292/3400342445268107981
803013186489179387/3278731593580597460 5006536881285818943/6066540931949794555
4494366932687589150/5098478982099178188 5644138641838887652/8398370473804300870
5976655682620391708/8755407787546954841 1066329663454362853/1986748323214485242
3152258913770032527/4039613170667372260 7213030766663953249/7235724356808957651
746085575785875560/5839481532476665469 3380035539023252227/7928480553769348157
8756061233476142496/8863671590750520532 6580456307037513205/9100059837947673291
4266394382973000156/6359687259215589094 1046380858101131315/4532273905797274752
3297344691999532081/6063003687421999737 1507594795364674117/7944908419274587518
1007836972339086693/5995289802781401413 3429560894927038439/4222864585271487270
672810508145435631/5366756406270064907 6951192707481038808/8706264218722777813
3151791829446990482/8541236149514244797 220538071083947909/8853624310288186483
2250948724006191953/7333503909757745948 7126301771354611809/7964673522706092883
5485546358595785124/8495179668014403000 1520489742982756261/1562097528069577747
2623446217162189371/8355374978010486150 2047296957118069198/5207041155191340027
1900326163852990949/9090821739813414903 539799690972507839/1241588175504592359
4406248190940130315/8163234160819226143 3136519022664048612/7826761203651233561
1010676108349198624/2495010321782729821 1713217189681695882/7099553557660447119
5835177754450727499/6932518562348698169 3318939229674819199/8678638547083489742
2009601034957889972/3746803328779345028 4123485331317541560/7721985225330091685
1010977242557961483/4804464952877715940 6679564673606610537/7627878834147725512
1462111890321457234/8192950253089044946 4091888958489730345/8038570054625233784
574877460027502266/730134856828859861 2656065377331134405/6207382428489570412
5505407488941471557/9107496692534469506 6694249189391549638/7101128780758378724
722379122116845204/6442068644409449508 3426295902217884934/5511400131797817835
2847538701900102999/5528697491757461523 5330607756938119445/6845367437045530370
4910204356701460004/7258352198872674509 1562816125465104610/8154762536342734385
666468981767646218/9104028019347650588 4495794582000737668/8059907458975885161
5700614645468670525/7385841400585242547 3339557162427857556/4005627213927883136
310714147447762542/4087169365030268272 2394853613760365709/8072636266501572418
1354095096318369791/1711530738392746194 1583683879810540915/8577254038709549056
252518272744982900/1685281351316163151 5582972276497448272/9171482291243053453
789709830484277255/8231923905005636266 4779715409328219431/5049726764922119306
1653378266339056169/6526843505324390744 720541699404433143/2337436259167296358
333884036137384167/2597488816040323883 4164673244314641738/9178837337519358947
1593367740553680902/3229839861850363939 5077773357332963268/7654926468174048773
3565168318656159252/5239146988606659847 1246287654491158724/2355828865887072879
4435858501750466716/6940873124694763907 4507771829664609919/6267658761255490327
1375976254040956917/1414545082106851684 793268407450170370/6106782572620537403
1612205515074734529/8931296017573771809 3414976149109820853/6133525216965057977
952270270092575679/6622559752777001443 6726700992562689052/8179417672952124752
380278752592368884/2663842874063117180 3011194871147607820/6409398341557101424
2301136841202456091/6168333344044956128 345588131777203386/8688258765222478600
1106961316379098610/3986812433131430770 680940003490123988/5932351806338742785
932559179575461347/5665504494421557497 1725690174328927186/7359938453490589462
4321620701810176238/4843190309963811277 4443676548598877713/5879261061146554545
3443077075303165432/7371785955782607612 3451579362283741500/5031120528429465545
4133171905456526399/4519953331240847514 6286349931197630977/8142472301945022099
7592390300327758122/8445559291880051842 1261104993178730648/5678719086326036670
7523138484856002774/7735123277050279298 3803919187657388741/8443982192255160837
2090369534470112814/2864481189147488009 835145902119482987/6480513578631699638
1655667645462168907/6031751281510788970 1279650446205758799/2605625088207467144
277523788079795446/8557617759960792238 636776569246049940/7820482706824946371
3196825680640141852/4268819372395171941 6867710722067780977/8008164242348342580
1167764862027744758/4885612606977253260 6812187077279970205/8463618638122122420
2078922016089843500/7294737627322621103 1743986726382889807/2154810866380948945
979445655549575563/7277172028614069199 3317886601138687828/7970384314447041455
3665964191007029392/6808061162916776971 2119529677341509093/2153021267438140866
7296390502189943145/7343712321567565622 1964120872368170531/8058099931270577480
767754211721333758/873448184450404529 3218312349470760803/5404421948279040481
358744834185849860/6615188835620709777 3588695513684449764/9082619939638469506
1463709826261718704/1955969205768053250 121889511269433606/3138091484997170969
1142180980214210577/7209103563935582862 3610328377501685375/5193289940406427880
676878871505534283/6711330821927481189 35394711291779780/1217730343964953946
6378127399554829191/8256804573436180363 4790093275528534420/7945151564985015934
4058167923445510834/8151330676290203787 3861507256927200072/8858869163227619430
1521032662760071343/9012780017483618081 6287236953780923964/6771421067661953554
674390088861346005/8225071195397329298 2561695013955831494/4999500596573304223
3950476956568755863/5209987665084663635 72438298358318565/7518311259354852624
1569656319717570266/8955504718101746654 1605689180056048637/1637292513781287629
1129292948804386809/6038388135577862798 4712032992660789038/8348456710172719057
4844044385867759463/5924057335317748547 1547753455947772182/5375827752327862332
1082637741539414033/8534052232971824996 3711795940609058214/7085343576781529941
577173254058703318/3801452079125129195 5435397592869484784/7143982877357793994
671955634647821153/4826053302484041473 3389544864978858895/3636436487094044166
20863555294271644/572813436977712624 671601044679422694/7681213568246218151
253567341813247408/8820746588601422564 1574598085318825136/8017580487711315938
531974746575495455/8162361145187898949 906276899486218761/3775105124539860561
3162922433670111084/8777191844042163937 2709355302692568054/7976679487020292995
2940993879610828446/3197222430462519265 3245001034242867018/8655410279729439639
1936801379202802753/8765196079209293896 2092897748110695668/5970056639761992575
1101964127563166452/3390011132725087322 1197071371532605939/8707098955108318034
6093212752249033202/6512370279446958062 4848259614332906848/5592518388229208265
4672051901702157836/8133261492597562450 2250413804125740953/6634878394115153317
2373913152890846296/5809854976126538039 2966223384913053430/6307068646702068832
1961482232749932780/2316729278511985108 1749525238685717912/2127522252214827917
4986446298463576735/5285841906546749091 3847783224822437450/4722257377713685872
218107978862390021/6102360974121606216 2715854041560182652/3525057646450818931
54431508130472922/2848046786654986531 126912017275392541/3351562382842277084
2202480869178877014/7987702266285266983 4410767902280784873/7439465193276818817
1965107815807893371/5736386427623354246 1251395328979262007/7406448918354789517
3639078241386150948/8577140695992516892 2593754673255235419/8832945794560129967
2044727401346851955/4788682321742532312 2562577857913474900/5028448935051289818
2885197014442821400/4339292381280783985 906618709694481208/2160963309206434977
4552579666410303532/6743122703139473958 7124067181341126313/8717444594883881891
4501153360260271542/4689614884511950785 2912296041620207581/8648647613516634959
54572669987805114/2611228014381925691 3631820165488813379/5376466769052377385
4339135704911332128/6502982773375243642 4204545990109361641/5132113265093429525
2106735996215455873/4105094864376473673 3669714093887995423/8946402404934145263
80109124412570457/474529691520240154 2429445581611054538/6935023287299022433
3914214951514130547/5149677560932351405 3012071392872084879/8667168079897058074
3183905700359570218/6308241350253809921 443177483610286226/1548309837716763322
1990779153139507594/3898449955137552301 5612539139300464539/8267600851790060923
2969329324683781357/3927930469216315546 1946305026999152808/9002495674875978769
623004827951908516/6440411865683818271 1045471091615330641/3116007525838169386
6724681689196278132/7632279006495057773 701947498564727469/4187215291927333319
707027207016925887/8293278120490846193 3015394621088752618/5039114814326759927
1335974984865543339/9141108078301528385 2158693143372522925/7045628477835483760
2215531304191314507/7408412643957345107 957548715143105519/8973181471476939726
4254148142924243612/6414552440896926196 4496730949979739990/8239663556495689730
1767311572224100776/6092938281590093597 7342925064896928277/7580150428158069329
2656023940391998639/4624372722817498565 4887594340973309757/7641123529032903483
1431809521454029692/8019228173599186530 1043716263356438160/3103859816410513946
1583369165161371237/3438135917540398587 1091434813474960574/1451943433327956807
344348194918895039/7968613195003712617 5444224017419772392/8275429761597952981
1720892091114447462/4748613587393743344 5143916219055519300/5391537213606961282
631344940997542529/1902926177249272525 460384235877857938/2750255968300662749
1417614898377778463/8407322645193280051 2818176017369869427/6032302632248981261
1151515002901502600/8706939111201459000 5953982722208042649/6295374535253201716
5444997826289412539/7636811072176741847 7222142389299222208/8945086926876396625
4907353556198482858/7166640720729447741 1694108056617319319/1794902874025693709
427906075232016090/5800920131862410727 442266209964095004/7007966937815434630
2304063631168489475/3054461723398921187 5082818152355338114/5460610963669941848
5837390530403082324/8065902004504054504 5105617355141854571/6566598294717341576
5423177208307440102/8537632190885062130 4547043252173152744/6511595807213025668
1835995603682605065/8807213823650866044 2891558052304628065/3571537900782683445
3282119914732128136/7487319639138231767 46686857904530291/5155061067387952423
885859969815687770/7884976211094883742 4360624479822848709/7292174619826858472
4269070150718984777/4797575907104058836 165920732365157280/3782766976568278466
5778468818253098661/6276575918864555006 4239613797423573929/6154566450730289876
302922860562050466/9104746285125054771 1952550405261613272/5019505147660611103
2879518753046411437/6409268295330654858 729638390753875742/8005685395475861814
6799912500088064025/7030827532379217088 3544221283966014603/5205908625666327361
568654202203036400/8734375969622758980 1151242966860627963/5852712524819819864
6772068198398047441/8899965298228902851 4748020192602337579/7255001305848245067
980913484031682922/4816809946760127803 4886389992556448321/6013644400990958347
57770894241080803/6338917581327874623 3909101752923188413/4169593865503334219
6599048214288162463/8235027219054082564 5889171589673297878/8922196446692828790
1526026420617472913/7557681426142907744 4620994571436776889/5205972015714321895
4450759092341262580/5219990702974326593 3666368592743907160/4000661550598926973
7861757410899437594/8445378550065189920 5193849985359713390/7201902071102418919
5819569289224678537/8598734680864409370 6056739665272293814/7843737925624002493
2114195187475176674/3267691605149256349 526215402320643083/4918378526841056554
8364308094572200529/8707285233528913139 1104634372630896337/1585414503217358717
202495182174872523/5819806600070846824 4404271390288457186/7446226682690689647
4647819356882530509/4825572375085105087 3929211924710774625/9028067544160155540
1044990405357201769/2219970335028810030 4373742228377749213/6735252342650193984
2476180890492791395/5880417631309146482 2211264795582229063/8333695124920835927
