500
1301205691400527013/3985933547350369567 3687599928885964874/8842957466897337095
1595248772987484064/6349638585618016208 3853611572317847221/8715407472031048209
3504179936840977744/4906351529966869190 1700738448498182260/6787729357220637903
1858659256267465566/5398425859743974370 2850903273383589962/6545051028689779247
3524126755594558729/9056610555516351332 1098469118437331686/7891113023256391193
6148337168720839857/9027630028531566762 339537368408518349/2510210541120732096
7575983267397837220/9151103754407998993 1752876695653260246/6129244067016498410
4027347488151583266/6954053813994284789 5673626135151453044/6695949072299447969
4891557120005562173/7637744346679883906 5970091056980719373/8466356023589898266
292820863686510721/2700575161990300807 2028758421033629112/3386787559887824372
2392295241015713144/2511481201368796019 8702338591162192923/9174330645995948306
1097467649392806471/4978611042390403577 3494721212474172357/5325917512413451036
3832344971308646424/5053793288567165726 6646053616942272094/8740726686740608970
5851362694192872599/8620747805916107287 6602557212433739197/8148674234258659690
783800219459985253/8448702209360586209 5106493880975087134/5531218851617178295
5166209762402028722/7005129602033656166 917067099387905414/6362236893561008731
2038750484185550880/5485875647589176343 1307631422053683859/8885975976911701371
7646193892114256249/8219265589380195327 5410464970333000752/8966471403080050332
2170518834757506679/7316492270946362198 6354495290710305869/8978393416042045743
3347222865293273825/4008410624695063203 1971910581928887189/5081376742610995958
1456167864735634939/3577582689884168456 1401823575567668389/8376957253719716397
7099432476777662212/7230620727166437189 3825846734719551645/6344032128204762735
4981601630590037021/5638387624180269325 5247847419114275794/8755063237060496909
6648471291257513648/8480678583182791671 1657862379294369171/8671052557147528875
4700920253720961912/5826607401046961226 3248222242571783394/6620264378718050513
4152041604708927889/7187617275080323556 6122731685548901482/7633778387583969179
714723246676731646/4369418339443204787 5607789033615174174/6138062160640257771
7008452936769670784/7961831917818298009 7488427620791810955/7948100284897461740
5726731009345652587/7637598772559006636 942890508397335944/3576213164059704504
3861979180105208128/4664501466464131566 6100847329538030259/6381299677733104517
1356542727438743230/4364384460838098395 814863776208856479/8024010623668274414
605442428710978109/5543060877112025844 3235890960639584583/7258648751658113653
7321397339542683201/8892885801191125540 2650815615240701004/6032931198217289632
1903907146812382767/3742618861440136662 5354985147571745493/8418942907687107468
390335492199025615/8936628277403028892 2243506396968890984/7479083489811654999
435562104740175966/2652904424180181265 4378631439041829187/5651676819817855089
8010766434086616684/8785386613324587901 2004624991288711129/5388428737721160243
3930765863407013770/5854405685478423361 6387588437752882620/6613772097929544691
908663783325794762/1806474421322871650 2817650106395363701/7625405414067121515
5837605617678243075/7677020323033844272 912761005356136831/3865764228536350861
1869487479668838042/5336833848305744619 7049048244766448822/7978506577190955090
775552569199067596/3506392820358519332 4325360593757733388/7275101805633865799
1249173322231045291/7498914647945079930 6731785736533527205/7626521622905984069
4497339657206897308/5560022493285041920 3646013584933176071/8649295081719415397
1097450834899670426/8386479114202922030 2126064572613933903/2987921660613513398
1410563044311052425/3036811029983203474 2664884864953314802/4896964232216083208
2516540588043034575/6635455477348597470 4064616734393960795/6777044617604867832
5724716868775280084/8731463218668742491 1650894266904642414/6475086708581425993
135947137818497067/8699931544488571588 3123833126002495880/8771383052325494301
1799405742149989583/6122061339994311728 1888616421292867382/4304534858373617039
340176605554186264/5467002451547787044 1168907426836401725/6127800045254490226
