500
8126808529691491/9765625000000000 5415017521888423/9765625000000000
2185576604575851/2441406250000000 -8703909496109459/19531250000000000
1219719580411113/1220703125000000 -6271039334107859/156250000000000000
2946459732583253/4882812500000000 -7787228763667259/9765625000000000
-4880074675693027/4882812500000000 2615844390031203/78125000000000000
-4742992540259247/4882812500000000 4640482170122217/19531250000000000
-11287400115523/15258789062500 -410707179943981/610351562500000
-1465725050425113/1953125000000000 -3227176922425097/4882812500000000
-2404731675730347/2441406250000000 -3372643310195073/19531250000000000
-2437986079624903/2441406250000000 -4133869079750967/78125000000000000
-2439379323800821/2441406250000000 -3182832694906213/78125000000000000
2413786946022333/2441406250000000 -2929541198221907/19531250000000000
3996708831258207/4882812500000000 -5610053984873553/9765625000000000
-5881678839654873/9765625000000000 7795722267229709/9765625000000000
-1851722273487921/4882812500000000 -1129518219530593/1220703125000000
2435982503870773/2441406250000000 -650583963829937/9765625000000000
-6420467178409847/19531250000000000 -4611448577816017/4882812500000000
4696218435215003/9765625000000000 8562298993224411/9765625000000000
6412631700025597/9765625000000000 7365160305142843/9765625000000000
-2754939375238677/9765625000000000 2342244392129381/2441406250000000
426261998771581/976562500000000 -8786210928548817/9765625000000000
7929780241481167/9765625000000000 5699650600031539/9765625000000000
742031576077193/1220703125000000 7754246359724871/9765625000000000
622244315917881/1220703125000000 -2100407703940027/2441406250000000
-2859127850121743/312500000000000000 -4882608130421483/4882812500000000
1220700566840733/1220703125000000 -5118156254637379/2500000000000000000
-1646144099252601/62500000000000000 -4881118587182329/4882812500000000
-4666499973367581/4882812500000000 -5748928120916611/19531250000000000
50923486066383/78125000000000 7405988066936629/9765625000000000
-2123283654588197/2441406250000000 -2410087964948709/4882812500000000
-8826675135668429/19531250000000000 -1088934995426783/1220703125000000
-6102297278872717/19531250000000000 927674100213489/976562500000000
-8866503172330389/9765625000000000 -8185976578437091/19531250000000000
6243243472475529/19531250000000000 4626632397772513/4882812500000000
451745631301753/488281250000000 -7412903744292719/19531250000000000
2441065644484517/2441406250000000 2609910941780427/156250000000000000
5145031335596701/9765625000000000 -8300366509760459/9765625000000000
-4685554441939593/4882812500000000 5495361654015347/19531250000000000
4845081163503293/4882812500000000 -4846748546210847/39062500000000000
868351631276067/1953125000000000 8747374906343607/9765625000000000
16055076625769/19073486328125 210886723035391/390625000000000
44153537078157/122070312500000 284513030867387/305175781250000
-4820368306918661/4882812500000000 1245440756228309/7812500000000000
2376500292661213/2441406250000000 4473644323959467/19531250000000000
4818851451883901/4882812500000000 -6301890991543013/39062500000000000
-286267511428759/305175781250000 6768032336394261/19531250000000000
-4483566805363209/4882812500000000 3867550445437731/9765625000000000
1600126443806089/1953125000000000 -699970041060207/1220703125000000
-3244222902703287/4882812500000000 7298458924384437/9765625000000000
8627527624627849/19531250000000000 2190303537928531/2441406250000000
-801814638157449/976562500000000 -5574653374360501/9765625000000000
-4982990448969901/9765625000000000 -1679728999881823/1953125000000000
919618135475823/976562500000000 1642991184625019/4882812500000000
5661164884780191/9765625000000000 7957301287996873/9765625000000000
-4607629518195677/4882812500000000 646418828093133/1953125000000000
1265000312697797/3906250000000000 4619686689757501/4882812500000000
2204407004325251/2441406250000000 -4197245261970447/9765625000000000
-1045495848585933/1220703125000000 5040981174172159/9765625000000000
1156727359738301/2441406250000000 2149987509910679/2441406250000000
4783029883849769/4882812500000000 -7856647795517109/39062500000000000
-1191600869767841/2441406250000000 8523428272433657/9765625000000000
-4562228436255003/4882812500000000 348018942334033/976562500000000
322457457293673/390625000000000 -2755933339539297/4882812500000000
-12098701891313/15625000000000 3089833972726933/4882812500000000
4824026898794769/19531250000000000 -4731533122586989/4882812500000000
-4973834266733279/9765625000000000 4202035349913623/4882812500000000
784164623630859/2441406250000000 -2312044619073113/2441406250000000
1490759971845543/2441406250000000 7733665815259553/9765625000000000
-2228009039692811/2441406250000000 3992874045769399/9765625000000000
-5399417751379917/9765625000000000 1017147663096327/1220703125000000
-8663010495094823/19531250000000000 -4376228225626899/4882812500000000
-1125307542443999/1953125000000000 -3990911707041111/4882812500000000
2379766016699071/2441406250000000 8722248272414903/39062500000000000
-2338597736827221/9765625000000000 4740738135194023/4882812500000000
5998792896565713/9765625000000000 963245777832183/1220703125000000
-3817536488096093/4882812500000000 3044383857566453/4882812500000000
-601120563507731/610351562500000 846001341817917/4882812500000000
-2398903343434229/2441406250000000 1451429226082757/7812500000000000
3607915074585557/4882812500000000 6580214806443493/9765625000000000
-3480981718773671/4882812500000000 -1369649542545523/1953125000000000
-6853939477147743/39062500000000000 -600882818115841/610351562500000
-6656201306798927/39062500000000000 4811402294311803/4882812500000000
2879002842307697/4882812500000000 7887509250489777/9765625000000000
-6642769823049337/9765625000000000 -111848199389583/152587890625000
7891472582064353/39062500000000000 4782134014251193/4882812500000000
-964270517262513/976562500000000 6178243885705493/39062500000000000
-4434895809262627/19531250000000000 -2377634807309451/2441406250000000
7363355556676829/19531250000000000 4522518114311819/4882812500000000
329357110754777/1220703125000000 -940345472848793/976562500000000
-8390479561415371/19531250000000000 1763716471805973/1953125000000000
4139733519550609/9765625000000000 -4422387308562371/4882812500000000
976562164596111/976562500000000 1657597111999031/2000000000000000000
5043455313842601/9765625000000000 -4181237560157813/4882812500000000
-7265211903777343/9765625000000000 3262825755148327/4882812500000000
