3000
4217727004044083/9765625000000000 4403924686004017/4882812500000000
-5808767505684881/19531250000000000 4661866221183579/4882812500000000
922169279332131/976562500000000 3213691594759961/9765625000000000
8080765386138583/9765625000000000 -2741744992464177/4882812500000000
8535075694603147/9765625000000000 474551520153709/976562500000000
2124278688093501/2441406250000000 -962631238338193/1953125000000000
902946059443033/976562500000000 3719714103833101/9765625000000000
-325413183060553/781250000000000 -8878149289745011/9765625000000000
-2326128654946127/9765625000000000 -948454306338811/976562500000000
972190380810181/976562500000000 -7384385630842557/78125000000000000
-8253663378993/19531250000000 -8850801762958679/9765625000000000
1401111518774943/1953125000000000 -1700911418172793/2441406250000000
-8288688838073409/19531250000000000 8842615053083807/9765625000000000
-475393285423841/488281250000000 27861042778727/122070312500000
-8710340536433221/39062500000000000 4759872756291273/4882812500000000
-6673869655006133/9765625000000000 7129298385438311/9765625000000000
988196297951749/1220703125000000 5733183108043063/9765625000000000
30499298826519/30517578125000 -216289134188327/6250000000000000
4607176956707323/4882812500000000 129386945857549/390625000000000
3832532446203471/4882812500000000 -1512741960725117/2441406250000000
-4235957670308513/4882812500000000 -971474798479979/1953125000000000
-4881070164894871/4882812500000000 -8347512794147239/312500000000000000
-6695518391152413/9765625000000000 -3554485374648657/4882812500000000
-7339595600008427/19531250000000000 2262465686862859/2441406250000000
223695223810779/305175781250000 -6642810339693011/9765625000000000
3232836190859213/4882812500000000 -731864142398769/976562500000000
-358732159655829/610351562500000 -7900829606665567/9765625000000000
-4781945738735891/19531250000000000 1183550540076417/1220703125000000
-2271941421269331/2441406250000000 3574905102762319/9765625000000000
-1825394071979527/2441406250000000 -6484937575053213/9765625000000000
449898287513/1562500000000 -4676025310456727/4882812500000000
-38247662048173/39062500000000 7936954963885499/39062500000000000
-6286701508190677/39062500000000000 4819161445464529/4882812500000000
2331688451088983/2441406250000000 5789333334178341/19531250000000000
848824153577751/1220703125000000 -1754552564829883/2441406250000000
4829604354612313/4882812500000000 5750991222061307/39062500000000000
-1666369333096851/4882812500000000 4589670048693109/4882812500000000
4870591108367213/4882812500000000 5524060309602459/78125000000000000
4841275746751313/4882812500000000 5084294588310259/39062500000000000
-6190421213962753/9765625000000000 -1888221994932417/2441406250000000
1707449550297671/2441406250000000 6980063622320179/9765625000000000
-4795702817841811/4882812500000000 -7345605023306333/39062500000000000
1562970874562381/1953125000000000 5856234521633133/9765625000000000
-6363521021782391/9765625000000000 3703816674930017/4882812500000000
8062769913695161/9765625000000000 137747896897369/244140625000000
-4551360228772271/4882812500000000 -884163160579861/2441406250000000
4546478324236381/4882812500000000 -7123361855084999/19531250000000000
-954833247667219/2441406250000000 8987776540781003/9765625000000000
4589430743204581/4882812500000000 6668113212578081/19531250000000000
2434549485832421/2441406250000000 -1170225230592637/15625000000000000
-8927036305779733/9765625000000000 1979611984450207/4882812500000000
1750572108751451/2441406250000000 -6807010233105939/9765625000000000
4766510158422701/9765625000000000 -2130842153795627/2441406250000000
1265162344638021/2441406250000000 -8352081148311803/9765625000000000
4790617946560303/4882812500000000 7554972297503027/39062500000000000
-186121887942829/244140625000000 3159954911323111/4882812500000000
-1317396456956021/3906250000000000 2298373714928983/2441406250000000
-7854962741753213/9765625000000000 -5802326427071631/9765625000000000
-2200901490589319/2441406250000000 -2113288533315577/4882812500000000
-1283910916235033/2441406250000000 8306178169735181/9765625000000000
-548944937050719/610351562500000 -533623410028359/1220703125000000
-567881196731893/610351562500000 -7158277423683261/19531250000000000
8708096992235909/39062500000000000 -2379968448635247/2441406250000000
704943326735879/1220703125000000 1993159326772767/2441406250000000
-226011033454029/305175781250000 -6562050038199631/9765625000000000
-2341038774772001/2441406250000000 -277128687090477/976562500000000
-8352488942495601/19531250000000000 -8827593882649857/9765625000000000
-221012818052759/390625000000000 -1610444231271127/1953125000000000
8540767873058577/9765625000000000 -4735263010557647/9765625000000000
602299062980267/976562500000000 -1537413614014579/1953125000000000
-6584966614984109/19531250000000000 -35913499397053/38146972656250
-6141365145098801/9765625000000000 7592829893734653/9765625000000000
-195322682604973/244140625000000 732353986050933/1220703125000000
-978740677465253/2441406250000000 -4473267782645667/4882812500000000
-381263724977413/610351562500000 -3812963167826631/4882812500000000
-7458972749453361/9765625000000000 6303265595192477/9765625000000000
2837546569123571/19531250000000000 2415503493161917/2441406250000000
3706705152042061/19531250000000000 4794072273901939/4882812500000000
811214035778483/1953125000000000 2220863097206307/2441406250000000
-7868356883054919/39062500000000000 2391364563881103/2441406250000000
-4775041331670381/9765625000000000 -4259296066296183/4882812500000000
97442351659421/97656250000000 -1033595877938941/15625000000000000
-4793858405746769/4882812500000000 -57986376895761/305175781250000
285381508661979/305175781250000 1729899102749153/4882812500000000
7672400901767791/9765625000000000 -3020831675349431/4882812500000000
2355099912315629/2441406250000000 20588932310423/78125000000000
-4835889104347087/4882812500000000 2701213003414227/19531250000000000
-2441101641508739/2441406250000000 -987262054159751/62500000000000000
-1322838463180361/4882812500000000 -2350104056764661/2441406250000000
-1071339293972643/3906250000000000 -4695579899572143/4882812500000000
-7241403790247737/9765625000000000 3276030478613207/4882812500000000
291784688247/305175781250 5722170232398351/19531250000000000
267855693587547/488281250000000 -1020636769724839/1220703125000000
29730607999081/152587890625000 4789231153422577/4882812500000000
-1269892783828969/1953125000000000 -3709842974443217/4882812500000000
1428160388388339/2441406250000000 1980106659394269/2441406250000000
4734429143267887/19531250000000000 4737186053251153/4882812500000000
7493368672945921/9765625000000000 6262336430753117/9765625000000000
4790569020653723/4882812500000000 472309847586591/2441406250000000
74363664995291/76293945312500 -545702202570623/2441406250000000
745619887504477/1953125000000000 -4513000837152877/4882812500000000
1205875371047429/1220703125000000 6069946119963077/39062500000000000
1064575611923663/1220703125000000 -4778584800592739/9765625000000000
-8631209843909667/9765625000000000 -4568331015920569/9765625000000000
4427623620545203/4882812500000000 -4117284048955787/9765625000000000
7104973152698567/9765625000000000 83747003808399/122070312500000
-5279348967450917/9765625000000000 2053897303306873/2441406250000000
-4218742135924209/4882812500000000 2458469585073993/4882812500000000
47803008038987/76293945312500 -304441525182433/390625000000000
5597207514720509/19531250000000000 -4678013698406463/4882812500000000
809892911880589/2441406250000000 -1151579127635683/1220703125000000
-8614184471760211/9765625000000000 -575044258175923/1220703125000000
-4247335621666573/9765625000000000 137400151741619/152587890625000
7173564654304937/9765625000000000 -1656566512985743/2441406250000000
8397292473252193/19531250000000000 4408480504104859/4882812500000000
2829672230616893/4882812500000000 1989649025420807/2441406250000000
1706450884307913/2441406250000000 1745992513438647/2441406250000000
7159577853069871/9765625000000000 6641376107890323/9765625000000000
304500912785249/305175781250000 -5192772899550343/78125000000000000
-191699551760197/195312500000000 3739324151754633/19531250000000000
5330840289495541/9765625000000000 4091135950091249/4882812500000000
92263205008743/97656250000000 3200381485975007/9765625000000000
-5942744247784487/9765625000000000 -1549854476343497/1953125000000000
-8707781949991837/9765625000000000 -8841258994514609/19531250000000000
594112590735313/4882812500000000 -4846533621020907/4882812500000000
4934323441730559/312500000000000000 2441101886680091/2441406250000000
36616199010877/48828125000000 3230231819872183/4882812500000000
7383490842197621/9765625000000000 -3195758698017141/4882812500000000
-4568734898917783/19531250000000000 -4747343915192939/4882812500000000
305123936781099/305175781250000 1152000723658261/62500000000000000
-1454862830263419/15625000000000000 -4861600165224967/4882812500000000
275115392570971/781250000000000 -2285020606594977/2441406250000000
-5898737851808813/9765625000000000 -3891411164226383/4882812500000000
-501729877014427/7812500000000000 -4872732781305799/4882812500000000
6948155514358499/9765625000000000 -1715564167207733/2441406250000000
-6872384045598639/9765625000000000 -216816835613599/305175781250000
3545159428408271/4882812500000000 -3357633472748953/4882812500000000
2658150779051853/9765625000000000 -587306038715027/610351562500000
4146967652605441/9765625000000000 1768277025003369/1953125000000000
-3875142902550239/9765625000000000 8963855148619901/9765625000000000
-1112075721851377/62500000000000000 -4882039493555053/4882812500000000
8262544457158711/9765625000000000 5205553835481951/9765625000000000
-1179983979558943/4882812500000000 1184522470189477/1220703125000000
2329067624552951/2441406250000000 -2928230804559877/9765625000000000
-1053296467185551/4882812500000000 -4767853234147491/4882812500000000
2440095528167403/2441406250000000 5119316336958151/156250000000000000
6865121169377473/9765625000000000 -6945325260230099/9765625000000000
2356134611068923/2441406250000000 2558418799374823/9765625000000000
-1125819512776659/1953125000000000 7980018311815341/9765625000000000
76146524325697/76293945312500 151697971805433/2441406250000000
2227337059439701/4882812500000000 2172603710631713/2441406250000000
-148911973980841/152587890625000 -8522487116455847/39062500000000000
2015526662579417/2441406250000000 -2755443158528617/4882812500000000
-7808748559429153/9765625000000000 -5864373587710637/9765625000000000
-4878310916049393/4882812500000000 6707837871163309/156250000000000000
8234161586631251/19531250000000000 -8855341742809059/9765625000000000
-4630486829956417/4882812500000000 -6197353793685077/19531250000000000
991064020094883/1953125000000000 8415000555107483/9765625000000000
2440238668280927/2441406250000000 -603971886264447/19531250000000000
28388014478149/38146972656250 -6523290696396181/9765625000000000
-4837235279287037/39062500000000000 1211307427811257/1220703125000000
-6458741970034427/9765625000000000 457797392264123/610351562500000
-307569542035823/390625000000000 6020219443512531/9765625000000000
-919178649277909/1220703125000000 6426080510402113/9765625000000000
-2205780057862669/2441406250000000 8371375280559529/19531250000000000
4662362824933351/19531250000000000 -4741651211940701/4882812500000000
-2278950580753263/39062500000000000 4874495631762333/4882812500000000
1029859916194603/1953125000000000 -1659543858607131/1953125000000000
7540161261237137/9765625000000000 1551479128830851/2441406250000000
-152560493994327/244140625000000 -1906041459349653/2441406250000000
-2372452507041973/2441406250000000 -4501068526631/19073486328125
-5454641118795111/9765625000000000 8100266779913771/9765625000000000
-4898876881582337/19531250000000000 189068964100827/195312500000000
548341961746311/610351562500000 107219492880277/244140625000000
-1180230320602593/1953125000000000 -3890496157268457/4882812500000000
53924212165609/76293945312500 690837882467149/976562500000000
8419317155234417/9765625000000000 1236995611355403/2441406250000000
6688281109691323/39062500000000000 4810707136897447/4882812500000000
1337348543318051/2441406250000000 -15957331700859/19073486328125
-2016889016741731/2441406250000000 -1100581132801579/1953125000000000
3104785786108241/4882812500000000 -1884287871619971/2441406250000000
-127861121361/156250000000 -5613041505164707/9765625000000000
-7724664531731441/19531250000000000 8969382426269803/9765625000000000
4645334256519549/4882812500000000 6016946142836543/19531250000000000
-8681944053421301/19531250000000000 -437388252882781/488281250000000
-245777208265271/305175781250000 -5788889450619221/9765625000000000
-1723776489043437/1250000000000000000 61035098214711/61035156250000
314015645345449/390625000000000 1452127548838917/2441406250000000
481119563049933/488281250000000 3332877472024207/19531250000000000
-923830998262877/1220703125000000 -6383240085265197/9765625000000000
-1469601799828879/156250000000000000 -976519304455681/976562500000000
7726512904547141/9765625000000000 -746538156012591/1220703125000000
-1976563137258393/2441406250000000 143306058558957/244140625000000
-495019568964127/976562500000000 -1683603210675033/1953125000000000
4725035990730589/4882812500000000 -984972786290253/3906250000000000
4241136655168789/4882812500000000 -1209815872595903/2441406250000000
-4795590249732389/4882812500000000 -7350306951208567/39062500000000000
4861829105741423/4882812500000000 -7235037534165323/78125000000000000
-1835371544808981/2441406250000000 -402482590465457/610351562500000
-2512178347811073/9765625000000000 -4718484703520141/4882812500000000
541049322608979/976562500000000 8129821319749991/9765625000000000
2407092404602663/2441406250000000 6526169022502219/39062500000000000
-4510838648456123/39062500000000000 -2425073485466467/2441406250000000
4859888019164229/4882812500000000 -756152537145119/7812500000000000
-4799427525742481/4882812500000000 287529096849153/1562500000000000
-815687563861657/1953125000000000 8873205542229983/9765625000000000
7897663433912849/39062500000000000 4781974321826047/4882812500000000
-4744626221047763/9765625000000000 -8535569908516421/9765625000000000
-4413692298685843/4882812500000000 -261042926387283/610351562500000
-8226210920034719/9765625000000000 263139153014743/488281250000000
-1772134543348533/1953125000000000 -8211190083635179/19531250000000000
-2204341763836951/2441406250000000 8395586900721639/19531250000000000
-2625761155305129/4882812500000000 -205835105518027/244140625000000
8037405912468827/9765625000000000 -138671234036741/244140625000000
-8739119435503163/9765625000000000 4358350964830147/9765625000000000
-8125201883450267/9765625000000000 -5417427986951117/9765625000000000
-2077674447594419/156250000000000000 -4882380807805907/4882812500000000
7319032013280519/39062500000000000 -1199084398678783/1220703125000000
58691328765623/61035156250000 -5360532283420811/19531250000000000
-884480874482427/976562500000000 8279321206018071/19531250000000000
6411109397184267/9765625000000000 7366485453590509/9765625000000000
310859711767191/6250000000000000 487676915011423/488281250000000
2310254440046893/2441406250000000 3157692574732831/9765625000000000
-1053054282271167/1220703125000000 -493926503342429/976562500000000
-37583966379723/38146972656250 -1671603433557523/9765625000000000
