3000
4867424255109021/4882812500000000 1239515904194131/15625000000000000
4363993428653261/19531250000000000 4759367657034199/4882812500000000
-8899367185766147/19531250000000000 -2173242789644259/2441406250000000
1462900698001457/1953125000000000 1617588296185409/2441406250000000
-5089909571595871/156250000000000000 -61002763680001/61035156250000
-1651484435334527/1953125000000000 -325854709264847/610351562500000
640965545845007/1220703125000000 1662213878646911/1953125000000000
-556015550963133/1220703125000000 8693769084476737/9765625000000000
1199228021337581/1220703125000000 -7294896212892963/39062500000000000
862574554144043/976562500000000 915728027199027/1953125000000000
-2547093250641797/39062500000000000 -974484229676953/976562500000000
-703309750497239/9765625000000000 -4870133135641173/4882812500000000
4755929454196709/4882812500000000 276472527665549/1220703125000000
-4577280818605061/4882812500000000 1360084283926299/3906250000000000
-4882805365035123/4882812500000000 2136907622106469/1250000000000000000
1535025527757203/2441406250000000 949231413654329/1220703125000000
8279172154607251/9765625000000000 1294766872717849/2441406250000000
8897279106567853/9765625000000000 -8051299557327661/19531250000000000
4874477759935857/4882812500000000 4562791511785479/78125000000000000
914165148282713/976562500000000 3434769250932231/9765625000000000
-2100249617149219/2441406250000000 -4979021627916267/9765625000000000
-4859967347954401/4882812500000000 -3774230831082281/39062500000000000
113773287252731/122070312500000 -7077717691446407/19531250000000000
-3983496621220901/4882812500000000 -28237585907577/48828125000000
-1025812025132793/4882812500000000 -1193460504144597/1220703125000000
-5754018121081181/9765625000000000 7890418689961541/9765625000000000
8260896170007511/9765625000000000 -41665353364333/78125000000000
4851132053329043/4882812500000000 -4442526930077859/39062500000000000
6258155017437831/9765625000000000 1499372234214609/1953125000000000
-598259334488629/610351562500000 -7737067586225711/39062500000000000
-912882609446317/976562500000000 -3468712409190667/9765625000000000
4777840313453859/4882812500000000 -16112403961501/78125000000000
-7484360519943/19531250000000 -4510086433276657/4882812500000000
-1201332193609039/9765625000000000 96914515218941/97656250000000
-6717244394199689/39062500000000000 -481007655539161/488281250000000
-4878147785677301/4882812500000000 -6828239995624209/156250000000000000
-8421169003006959/9765625000000000 4944830054048347/9765625000000000
-156406806660613/305175781250000 4192768427029453/4882812500000000
-1643046765460179/1953125000000000 2639950984554263/4882812500000000
-4535765509960187/9765625000000000 -8648367642467601/9765625000000000
-1475234110357149/4882812500000000 -2327312947896941/2441406250000000
-7181050629745167/39062500000000000 2399797695007849/2441406250000000
-5825163460508999/19531250000000000 -233029369534739/244140625000000
-6962244577586109/39062500000000000 2402315010349939/2441406250000000
6361285046676153/9765625000000000 -7409553575996287/9765625000000000
-470877053614903/610351562500000 -3106677507307269/4882812500000000
5286766504117621/9765625000000000 4105408979978881/4882812500000000
-205321649391167/976562500000000 -954734170697551/976562500000000
-335280154051671/390625000000000 5010932356114463/9765625000000000
8652285191456429/19531250000000000 8755108330686203/9765625000000000
-1590713352013943/1953125000000000 566641045404753/976562500000000
-4832073423789889/4882812500000000 -5616685640537637/39062500000000000
-856726047215299/976562500000000 -4687161149662973/9765625000000000
-8793758774277751/9765625000000000 -4247026990782853/9765625000000000
822011211052257/31250000000000000 -4881122951613909/4882812500000000
-1493952190697147/2441406250000000 3861901774747907/4882812500000000
4865051628696761/4882812500000000 -6657433696961603/78125000000000000
100353925180107/244140625000000 8902470171931933/9765625000000000
-4489354357147491/9765625000000000 -1084068790314597/1220703125000000
4612342390105821/9765625000000000 -2151942862233131/2441406250000000
-1220241465616983/1220703125000000 -8593691502217783/312500000000000000
-934357233120651/1220703125000000 -1256883949124863/1953125000000000
212666147543061/781250000000000 2349211703284229/2441406250000000
-1815491815861659/4882812500000000 -1133188184302799/1220703125000000
1497448412974333/2441406250000000 308518534025599/390625000000000
-971765244638531/976562500000000 -1933558969244637/19531250000000000
234120158555887/305175781250000 3132079542052601/4882812500000000
-4430187314439979/4882812500000000 4106238312193453/9765625000000000
1073043406552831/3906250000000000 2347485931646601/2441406250000000
-650581675774509/3906250000000000 -2407307604076209/2441406250000000
178418726332679/195312500000000 248309337029837/610351562500000
504321086533353/78125000000000000 -4882710763036789/4882812500000000
-4865244750625657/4882812500000000 -1324241144602127/15625000000000000
-2439630625968203/2441406250000000 -2979075636855647/78125000000000000
2137902473567977/2441406250000000 4715654764379577/9765625000000000
-3645297545346671/9765625000000000 283117476180581/305175781250000
6779145236231569/312500000000000000 244083172227251/244140625000000
-60065339861799/122070312500000 1700320243992397/1953125000000000
-1506814992806263/3906250000000000 4504910105920931/4882812500000000
-4857030192728693/4882812500000000 -8017830003934939/78125000000000000
-2360290978827171/2441406250000000 4992736950770871/19531250000000000
7145400640919447/39062500000000000 4800426667122199/4882812500000000
-1138430284476719/15625000000000000 4869835019176991/4882812500000000
-3891893067390587/4882812500000000 -2948732992685729/4882812500000000
232513973621047/244140625000000 5955513396558419/19531250000000000
3422540821377649/4882812500000000 -278603055100663/390625000000000
8029864423891593/19531250000000000 8902120588607247/9765625000000000
-200877785871721/244140625000000 346885787387809/610351562500000
285668021967777/610351562500000 -2157490435005297/2441406250000000
4895790210908381/9765625000000000 -4224886680474361/4882812500000000
-6097161681642571/39062500000000000 1205741281036207/1220703125000000
-4559813224244947/4882812500000000 -6985655325201383/19531250000000000
-15102633799743/15258789062500 -1114831763351839/7812500000000000
2420143839460207/2441406250000000 5144149891735173/39062500000000000
-1386438031827121/15625000000000000 2431776205225787/2441406250000000
1704768781015889/3906250000000000 -8786549545247269/9765625000000000
3210711423690633/19531250000000000 1204096294160263/1220703125000000
7392181706534989/9765625000000000 3190731940252677/4882812500000000
4422266477152681/4882812500000000 -4140249806573447/9765625000000000
-4511152994006851/4882812500000000 3737034425754879/9765625000000000
929845049213473/1953125000000000 8587906395155623/9765625000000000
-25596305074963/39062500000000 1844235182729279/2441406250000000
5636220497021971/9765625000000000 3987494518791669/4882812500000000
-339648090400453/390625000000000 -4823579150403107/9765625000000000
1966181238367839/4882812500000000 4469450665131741/4882812500000000
-970322185312271/976562500000000 8817862996284269/78125000000000000
-588412951899809/610351562500000 -5189451739050113/19531250000000000
9100707658829/31250000000000 2335584238689323/2441406250000000
715029198242627/976562500000000 -3325686252740763/4882812500000000
-1360082251569463/1953125000000000 7008697337220983/9765625000000000
2428079555493947/2441406250000000 1018973206567319/9765625000000000
5611818440056677/19531250000000000 -4676919528107817/4882812500000000
2900523019111999/9765625000000000 -4662467100587049/4882812500000000
-1050081064126857/2441406250000000 -8816161737446763/9765625000000000
-7506703996193189/9765625000000000 78079313395661/122070312500000
3486214021506647/4882812500000000 3418796528956747/4882812500000000
-8429244556154389/19531250000000000 -4404667714304917/4882812500000000
134261617281563/244140625000000 -8156319061962177/9765625000000000
-3015859906466593/4882812500000000 -3840110276375349/4882812500000000
-228442333139553/244140625000000 3445285522019471/9765625000000000
-609622177576269/610351562500000 -7636486665434347/156250000000000000
-3438769052030677/4882812500000000 -3466514866108653/4882812500000000
6508479092886783/39062500000000000 962911797020973/976562500000000
-8261441580102959/9765625000000000 650912996528373/1220703125000000
-6387126616916077/19531250000000000 -4614341367830721/4882812500000000
-7645873554496501/9765625000000000 -151879988044171/244140625000000
-7867352589456651/9765625000000000 -1157103191142341/1953125000000000
194039930469823/195312500000000 -8903734403192839/78125000000000000
-1592676802642841/2441406250000000 -7401453997546633/9765625000000000
6720878863538049/19531250000000000 4584617717597533/4882812500000000
6966290756151389/39062500000000000 -4804538380776619/4882812500000000
7127918823435299/39062500000000000 2400416369722817/2441406250000000
2300636256902649/2441406250000000 -6536236426392323/19531250000000000
-580257645051581/1220703125000000 859178094597467/976562500000000
