100
401822574591829375/4523827863881624287 3025765025898088635/8347316377614464186
2987193605370161739/8528807959247719169 215213772362891986/4858283355430420959
1427561092408387207/3943450319224144557 8681971497857010627/9219835105852840767
3871273654396301580/3883396061638200810 4493204165015193146/5613437333267337639
1284160800618010051/7510105308762433348 1704481862753190141/5761945937714724326
381237435305984784/513087412800433258 3258520593701282322/7802812825497534125
2499761057612305269/4835622616502565040 2441403484260135848/3773286374879302429
2707508626570487168/2841026697300482727 1871851545502374732/8548503457958329045
4983733454679795864/7261806881023008923 1492688348839154071/7373686566062860816
4174097509227831540/9217309348391573934 6732452275082518897/7630514359372399517
830077563981074105/5365961912759959971 1424709802454300695/8608837761145113228
3761557005473995198/8929574434938070391 8295403107945920509/8899386225022209968
608653829955613602/1763291441313919489 2154702554595376564/3424589337001704199
4086586927754141492/6355688420862501598 3131835784010303082/8609221964021703879
756789220113343791/6566914347774161780 342897342227486812/7393132079077590962
981308164404186779/1266584836794422216 1318233453730931606/6821967201621194482
4420599868718914061/7892079869017905800 5428730075188981932/8601347446814246539
4992549908961445503/5830783646050712701 251696083839803488/4986862733069502188
1377513076130068487/3723307959843107497 1631989473154290855/5213042712664061801
2417469519819391287/5588476608924560992 2060147342915687652/6354342603976978370
1474104295536084592/8958545561698086417 4011697916493231120/6071355088800167967
3714017664204885729/5482728069068344488 2640681223178167134/7509184651378869225
4444887815393598681/8952621740592681551 2245962398084767807/8719295333017062649
7293221586121826756/7758030847748255464 2107120836948876950/7553107765346315902
4406813310805361958/6696023441602278835 641689397054118927/5400615819919784276
1478198890220244039/3157970012677494358 2702072393337462646/6925398156674287326
1645959571617896337/6787768367165429775 2602012842460984897/5492025793091522153
2554581073787575280/7868454290870173998 978420496750173811/6000331199179971504
8240881872118046190/8663890235355522982 4315355188786670598/4869306191094351763
8626446807549459359/8768126944867556809 3865461867921227557/8672567505113016186
932185295756407500/5455510002577673300 6596169613425439832/6912372504553520986
5477604804985515976/8095809454713280922 444808251944303355/2496094959121435731
4917897939319979653/9015643186652212553 3404993288234640821/5471291425330963654
3908066032524480443/7943185209857364546 2408863081466652161/6076201159500097378
1152167967946153964/8514834585141429491 2046383275272010356/3966220091249841707
421994256725487842/857983838424418662 6410533904708786958/8376192125830165463
6101277696203583669/9094815990858595794 3483231394042449387/7510944620949800076
6264633730608426605/7945729729409319947 6364967852571164395/8577601175970831428
6529554903490074890/9187053234145334482 2836036480614620076/6170302739492459310
7962436182215847082/9213259202874099411 3336141774300119498/4131067818752144857
6324065047715350028/7976666209222424165 1010298958938889305/7618982258600053845
748641919931757595/6017012755966470300 6317451600412977002/7252036748358952593
1267248752299400977/5234564256110924918 63703249078151374/7393142765767661162
3064169811154463265/7741166270933455875 947067900834979899/4272576203001681493
171683989912090379/1080143456900127477 5618260991322296329/9097183204929017359
1316581164866220000/2516841603949888847 1460868247505757183/7267898647168946448
3304758757444527769/3348023199091853312 1819710867900510649/2644438102780537497
1584615913987713515/8033119431688913132 1440256532523860670/7758298633551255099
3257131879162668169/7022115680897808460 5957824961852667896/8661616279388487327
6512114230535255663/7738758379996407073 211142491617159239/7587550086055654586
5551508351556747759/7963160567475861854 2528304688232928855/5172308093972434083
7428959447581851709/7759367447305774432 2064208394238115876/4821966990907017516
589863294768321088/9143018054640944610 1536173716690401387/8902582762457823696
78717601492396672/2693100882030509470 1274243309019463303/8764410644337698302
6446379648525977652/8507533711649525824 3011987398292197730/6509871039207171399
5251515756037747357/9015454351652020827 1730941528769478647/3625364724701084322
2976493682874457529/4524570066252226414 3185656308733597648/4153919957245113582
984348505683414966/7833172454968603421 629433733398850581/4818646033786133802
633893558108747413/4177919974265612029 573601315944274637/4458082745513022623
3307072405201536539/6958934159630213746 2018851184077134942/8079066212419787190
4855249213309815766/8816778738455047766 4603296875216459167/9154066716005488385
2531283516754613453/6475570495079713532 4483109186248701942/4657735814083219131
851713671830345384/2473415734685551490 164309770574323780/5381610949391871004
546060991226155569/4676279604540171969 4841459808928326846/5479367395381432324
1554925614530904549/2674559423119789438 588011327568127795/6416355428385713203
1088736445737127376/4913362540001907640 1729097136374095014/6241069193504194276
561792446929539997/5753905684331693561 2106503401462927771/3708075987309031370
3335625003964515990/5470365121016615100 2829993054203063110/7599799406616673080
6534275283319798623/8695188744228323329 1280341924560438013/6779227452750729973
1255342715437189267/5041493856371828655 6023732096892456669/6951317146390407139
52982579428632501/4863565276658444892 3160911637527123179/8463412338679493967
1535752304379881307/7950912762231135760 2880963459292813582/7475494984955072437
535339564575099065/6004374789245273180 2161412684962722270/4157643618658184252
