100
3407873051776168344/6781691657847193277 5397651284993892546/6402852777587594229
4942644725714656876/7902060913544720718 627952506407327918/2041835941852037981
2059607324576359149/7623696704831323690 5743986645188055916/8048699299145345133
5711823637916315514/8759894123747830386 4340222882676245884/6004155195181973192
295546297781094575/1278343549853885128 6540036201950032543/8753921272614441909
938652499971202980/9069166668192210339 451697375702064649/2481439590959737788
2023915846879189366/2840325046537576853 6098747063129705545/6775612941010485278
609522716495123014/6076978186232221932 3995513555995815171/8837569969307823003
2347052442242020138/8838478422485918276 2995240504852755237/3162090192901321347
3794151967423880892/4184633568039787447 2661351162295640611/6852281762310546520
775086088718058889/8673775106009610814 840828842808670107/3873728702179114758
5346636624130219870/8087723620522731801 1339085404325422663/3637177322511762133
506800552212825568/1065834336255330122 109817681741301419/9107245608400430493
702400054143383759/1104677223086208470 3854954682503740629/7694771086827320924
2522288633894404581/7618281044513111550 423521413655151162/6894617219783736893
2015102314709754242/3477980271926347849 2409729632601791056/3413418238949176353
1789586333925032021/9016597790395789668 2213615821836009800/2628204899670289844
2228112098445611394/4827888912748991943 3923726139632573796/7502415170103845038
4808047192754583760/5951443307790788145 3481829438014221571/5930725414872361074
2225956559031381246/6764486795936765812 1411687920476981530/3291061842380545270
3429689846967730302/4382004336568153261 148758717324043788/6822926028703573199
2529349444914687307/6251843643620227258 3721662556118814823/5260792338691335340
627479638363379357/2690772968330915999 18584963946369204/6143234804709403165
4436360768679923749/8701855485645204958 851016559564511785/3116265462571847691
248992109353093361/1415966311369255246 5676355816419836848/6453844775126785248
1940522503852868861/3249393916774277485 5697277492355232984/6692623787686843711
1202376261554263848/7308830458937208179 269973307174217420/9037047307068824950
7757785621348315201/8443878890144243225 6138780962184293384/8721420307263215197
6036343293604271658/7601977911196580782 5042922952221830995/6035196571715708834
3749283880173232782/3774521243884404786 2745640918532651534/7219462459870330994
746638221517776144/5877688373217788419 7731986250666691158/7755249663285609445
2426328799642519991/8955158623076675643 5309616307378670417/6609633264253732440
1084690146799048168/5736808377953849863 914263337042878012/8717549144605355501
1252777408076615168/3236900403225443791 1334940305757590951/8806134531661327661
20049208378543940/2586908235249151892 7317549438862937692/7711102079983150150
4275998522626310546/8320309097764717568 1999174862936480379/2851379522971771985
1863461802365813827/2728478015952571750 4886956037368115130/9208249758243759964
4063949689315099570/7742569272675531818 5299544804643219378/5966820420774702476
608499729524016140/7741635741116702951 614820775655096519/3161614116331482489
5414465121309295378/7537587605984845725 6913817069109568730/8906274396622129189
190809843170045810/5827465026139731100 1252794489721056852/1458769761448794208
2024478346054862914/6461420329458394525 5314612469195313284/6061007185544699521
8045798187190294475/8056491648976026280 40396255683627257/5254979296490361896
684035243524074279/7051535626800172695 5032795569085319743/7772795805035264290
6696561552958512540/6867724175147744756 629140853907303355/5416895822529583184
1289645365530628207/9177981424026847341 2695968798017806405/8431613035664330118
2809832245590899272/4958441470087375072 7176528106796375309/7666357003124629009
3785691997378568174/6552585519279368021 2039552881065650507/7569435885950274410
1678674639604330809/8466744763458271044 4459883520124082497/7805377257931854459
5833920462108743806/8675350425325101766 1627986166751942156/2939845393021870863
7377232856504927605/7857912170830693530 1477052150613788349/1748001451237927253
