100
838968609667723467/8385871314214887345 868380189289497708/4828840222644850179
1032367957348603883/5434293777762326580 5083171145161303086/5628480045853865132
930175961782225049/1738794982438431075 1323933590861680719/7276446675019948441
3230991641630923595/5669775410848427381 5588384421883074652/7410057361808701226
7276091950311197241/8737611537999051787 4417745853969766870/5816973126337573062
5263453656877051234/7906160703420877042 1172805111225265289/2512557870932644885
1384635068652405429/4389277863399107975 1142722775934129398/5733837498030713172
786612951310059043/1969725003013588370 4112023745758021454/8613261138968201248
2431537472231222869/4950368501806596034 7745360482577828780/9073737697727204284
3274913876161597618/7298825771985675828 2126568545316912438/6727665303231118610
3226224060430923831/4754786786361968997 1287096290934565462/7287086356942431590
808955430489173047/1344679698430812428 5258943321733043311/7486291433296192357
1719967946338397679/3233658475324390373 3499165592147482819/7170852357423008266
590355871873026437/6593679830836931046 4142952825539038083/9135592579413155919
550522595462210076/3683543966900200440 71854958986892677/598186426516116574
5983837179502703907/7292733933846899978 782785797095520175/1906597011502514102
4184532283948911117/4578855250857505240 1314858527960841326/9021580064250954540
4951128440943267368/6692781836669288024 4243122897781191806/8871212172133777610
4686615786373218995/8394882272119213390 1918551263024423780/2272149544572035870
6497351504001788757/6729723314842193076 4114051637652698799/8998350357548061990
7185586339127687398/7703697716854954082 4753467830083225923/5349149053025286424
3800094796909929513/8700736342801672496 621831629184486654/7966323186301185458
2638228793246742758/7558612000418001607 6416244539010872629/7971690308353352466
3642052714111583840/5117347216504134418 3092428554681164921/3915642046851289724
4475649583271911368/8903166196051922882 2641724650217590235/4375380694294344256
5126035202962644948/6599644452735834170 3991979951615663796/4244961254600650481
5922599547365241831/7401979852147495029 1777894179340541453/8529911312050354223
971085168643908250/8250861900999116677 3278752329091051232/5528771572238423245
5109515763905512087/6377678107687268541 963294705903873222/2107691726280579964
6990603996679897185/8511399917421803575 4920820638357131985/8003742575714727331
848134090748678376/2928233238100543383 630514578224863779/2136526524728786174
5118353637982480799/6611237752337768177 1673437402563206425/4802626463551903180
2416966645891508708/5038806400945515938 4345837363584843046/6865219144198592638
6832653270485045722/9150808899229853304 7589641956343900218/8486110251174084214
626146690431689488/7523120241768419667 1138283529671359370/1601553289392246730
5270520800145962079/6113313411636841792 8834433993279187902/9085040281978749664
3314559642218004248/6822963135044504367 6907607888955735199/8675034924660722726
4531900968346756527/5043157934036510751 1918583102204117821/2675828311147935201
1502249065349664842/6561766033179143555 3138637718130654212/4113912088139090565
1806525371729480714/3950050797404646919 2238622807278003672/6736932709082205387
1273625560320442295/7924138705297103129 1456929049161535642/9170778365163129969
2786990654095432095/6743002643605144653 5968205474589486595/6889717260982788425
3324396284156969141/4134015751634287983 2731335625582236846/2856454596030769515
6482101271593213695/6813653463439418841 1292098768426710282/5749756959779784137
2121426701673831600/4135728045659995474 3067561449006629200/8625515508007741768
2450453426595418550/7848118245276911996 3515996867280800714/3793255351556536342
6044728803178138884/8153150779022066454 3484440018700985806/7108172809918201652
494523317612393479/2481396326005961868 2408551849380411215/3303307948825576464
2731487886649371916/3966715453231741946 6636696682288827895/8210513016049749653
2226772475541733086/4144232356125311746 7309402411875337457/9085189178253278590
977812853664029495/3440904157592873794 1769110005469561365/7580920766716340698
1931622443998171164/2726680490128631541 1171978685689928640/4710759977854596347
4517031494216171289/4604778192643099589 2716344839149823540/8114670159999884485
4713654747363803459/5442066855161311152 19620365358133119/804314813994368294
2499309111260303329/7587133986607196853 2249299024202641793/3451795397819110716
7139505738924970982/7966624046530445796 4544184741342291350/8470562407692952180
