100
2124728362803426589/4601469139785471177 1044552390239872301/8917669158889316544
2577296897427720155/3986444651842958412 3360953912678866285/3741208947928351380
8979569487134942936/9216939948137270377 3598580187113605829/6601255096822261706
5064309369257348194/5330722427900947217 3341901075056973661/6631390874209727547
60501283581151483/112705155102316991 1329127394528391447/3392209063304994579
2473054000915720647/4665914721721452224 7077629759668714392/8748154968035951920
3115020800672177887/8640897586002531755 1549280497791570071/6921328337772140766
4845546270020129495/8747259900784083891 379635405662125636/1621986891561108408
1767371449664476562/5481435916316174271 6052127978619730810/8704613873186514423
1745874864741116045/7258493514915878640 6488945587160968491/8617691941018234127
7446286207659498473/8555211841294408426 1894580876487708543/5077298200765947443
5482168018532085055/7259527649613698632 623672583571693303/2974342745757760042
6787514581700369288/9000189121034871511 5378811807622005188/8778487363502770245
1182334739987033042/8569988404405478134 382410452928053884/5998177839927837119
2452367452902894827/6238949033214181841 5429993143411963015/8117081718578484085
5988822744166582768/6965072486492714505 2331102344335603439/2922727658232492985
4296338820415698787/7037581970554375941 3347282696661101111/5753649681369725020
1289119446994589774/6439440823943691411 1490123401164132779/5914819821455509886
6053117474195137424/7503043312179207995 2345924605190853931/6661908559862686708
5218505199740989916/8997795559673949335 4039660391713153691/5182716082956796956
1446589957395001479/5487920623062289645 7889273419622354086/8462518948344360069
293323981335749965/4841457784352641881 3247766745535629525/8616360346549322046
3083273569523197614/3659617786525992222 3425920418652469112/7910050124910620857
4683974192104507675/8317010683597437570 2749451671588932367/3709110973074595057
1474087147336778802/8393083538403885952 259166950814487411/7783391032785007124
3271202520289167995/3593371900836194168 3763066838782841005/5894021259616631862
1209114223655041931/4989292642429029398 3328558252809822848/5426515460498596097
4894696875534106434/8791448305681136272 2737293688608963539/7533420420407212673
2153833328918830759/8631063179397122616 3921409133389638608/4113192632817479792
2592977298691913717/2992733115833023011 3645225675806600669/4446352117727436320
6017803654108716213/7674768578700855867 2612526995942050923/6020427628155321190
4695276489204508333/5449110643619662643 4119275847369998444/6116707300869890185
4093663840451484712/6670678452066002879 1046080615143156279/7626729211586782073
582696903351735590/4975334432666295042 2156780982203575993/6451915347158506715
341892596370986861/2749864559147560136 1324966634208720640/3388089697257971733
4143025692017037872/7904449587367054212 597429629856377972/4022140196409929505
4127730211600694511/6195695075228056486 194318492476400318/4770813165782249797
3963833388723785335/5754917809366216521 6027469965646150392/6333457362378142817
2498252834283923753/3596669241041851927 205845185013441430/5288860708999338493
1276182779446808959/3834004999066703985 578488710357859971/8323836743992219523
1231276435595525749/3006107548500516130 8100689142388738730/8785727317822299557
668368530614310302/5726784093358234104 239469705533449561/6012811225770016324
632510766546998974/1303405121810302641 5038528722878653467/8651125299413901432
1718129423510286502/2794654432288663758 5169040530940493049/5328221184527168294
1836391891868605969/4753076858657641123 938003502709827653/6594870020019555366
1695819485392812911/1936857589338285187 2900344691687967696/4205353972036645126
94225472814459348/7992484053550617036 1550374280404267356/3564184312047087068
4938406159237592979/5897060128206021506 4453712234188959849/9032512626662401141
8759093994299856931/9135630303196293345 3938221607417300302/4735832538946724489
3236594389281726286/7384294827663567850 605225959691831862/5698413565036075703
1645905759274404346/6437380835209280074 7631818220281307758/8828460654740147031
6080999328185947489/6325848041339144298 2191312698944973403/5259365321726204299
873222640568815588/6361157257699630341 432189324242803757/4543598701584916504
4388853492231493627/5587666568796454902 3217310674181454223/4064007084715762753
1449558499449057858/5282011905453057988 4541224277750076197/7440944082186084870
6045801184612777169/8176419025939871134 1051302600720452329/8163132929224526469
1829987441197762767/4817312879423685864 3586604390049488294/9200590651099554214
4860026940739195636/9092832507650718016 1855712956265808131/5707431412783534715
1171507629462392352/5986504985271838726 337002441565331651/2389496785298489686
