100
818444745214403716/8299633281101059587 788574679589411491/4263099859669331262
4033430752778993880/5933805246842571951 6582082358100338222/7560592900836636034
464246844531573687/6254707643440660091 306039352849152495/4776948853744005591
5037330712567327800/5210310229777337417 2693990927372579890/4115684060827654243
2039113139263167563/6637799179074180426 7376886038675150194/8030214348828355103
755613107105199689/2090118916008336124 2660823579044376675/6342545328708350803
1304570543732825731/5428726839817842989 1690068005178334816/4915857062140469974
1447433352436660404/8317117746166319079 1319660374621064153/5942265789142233142
267198210632416182/638380712062514051 6900522303533331566/7795578002198858263
3339803001311507386/4981126568087360634 2930679580527382424/3521728342979117338
2277796964527495267/6030001577028605684 2075941312598864765/6818438921221188572
3184551414423736890/5880791480884284294 2679973067198009281/3892155624878008098
2466900628066729567/6018541918490314917 2161730401348263162/8684078338589928449
284262990783411543/6142023907102328940 2477416403520723195/2900426742059175004
5230186669258104905/9148563021514588324 1733113501240535928/7518628237900937899
7217000205451233489/8708791381865051300 4163070347302449411/7938483344702303280
6194105587616766102/8420695172779124324 1984390844208972338/8714369874296390955
988086317801352432/3371859217207430743 3300584869608874320/8309275016956234323
2595462884361785070/3493843443960386751 7724818022562032318/7836635905658843748
1745788638056177995/2076136554407926274 1736527626906619948/8853376841179560118
692009462643469288/1803809784571204541 326860818144748855/5121882927643314575
4730108553151484126/5298609799837116086 473637188127797176/7964296403592616225
2646868055706194095/3090865405365825340 161327475763290800/6397538062906931327
3196075791553298964/4078253766287520168 2923110291990692070/5848494748579336907
4441053357358831860/5542310787683066297 51730138915878459/2861508453977868923
859846439435813737/7379983674333740805 743727836686647961/1205201060579125742
2364925815382079014/8376398215059807214 2289801453324039618/4414843771876807047
185075613008812332/8167618009828074417 1025115770011938615/9201260261656610214
6305145348103739154/7982226362334893455 1769668830849910/2711127744055642191
3335726703390793829/7161182378303550221 1546961424076653721/8390728138916448694
2078637133191982051/8056020335247551104 1209753098450379283/1350509997096793268
3778508984428432286/4031196821043476427 6470194173821823959/7678854592184677143
4448846590106554819/6396022029430305711 5490515393768065346/7733920613503355098
3347495460184524658/7244006420992711644 1384391175223245764/6530462144881947216
5009978635502366328/6553591209082385576 1308650710487958437/8317410520956011147
1867231530791084308/9012309099741994845 3833963329765850462/6169999034048585725
237440816804004113/1961956517558310309 4609221013332159157/8621246616500948308
4606262429929403589/7104678132696711914 759039367323819779/8473452339781598439
393482940002020509/7189706696946041608 49331621795200368/8509094032125124349
6310458912088982507/6402919863472960360 1704895716247096702/1916688658014296472
4740807925977039100/8358224996857172775 2343950504477390891/4213155724318409819
5930217376540891594/6713728244622921406 6473033965368021816/6947055247254504005
6174768987412796654/7154356306482002731 2188410433789359673/6627273679485364216
1064052083486397760/9016034265385369275 2294721571564514175/3158138389562226854
8121092504380705281/9217573715931902066 7559323022516542096/8114230252077495168
2702518926933931444/8519178709401130824 5891356072423549452/7505772243765036331
5952923498627283387/8029583996269555067 7176438242573861867/8617441738077803517
2980375326324635216/8820140195048079663 579857640001526009/2513065013954316356
3799335092254356117/8495274531936614799 725583565645575390/8896460651257211101
303651624916122249/8648619785552425958 2241696880325178854/8787509528029172683
6899520492585850568/7454818744824741538 1609491783271408782/8576697057724121310
1905462028821411110/2438357694457956371 1376669001322924404/8915129648198161926
1423634789037846004/3390762775378578747 4052158093474987732/7634172730995897239
4728212444100828482/8479598131946624273 7424310250471985369/8627297842438355037
3038602690114961409/4038693460642658957 1557845851065482807/2593340869181704948
3625400300613096631/7661883826503956079 3698618833931268282/7495771822931722117
6401013596815442332/7026914162379172412 2180132255199133516/8197462935431882231
1147676684609479601/7110369329694195618 2248489016416774181/7408440587496597502
725427803761020878/2272083720091692482 3239746866400989044/7009267757058214193
278835665538511563/1830973499088011985 1907926002812580821/4639542025990913770
4553377723367766673/4771110024641821018 3741975702372377252/5227454763947970907
2851776383320738643/7822361743352727024 7562307235380573610/9212221212043507643
6193740168261759583/7081854156484041504 6438621305118041505/8867377439418208013
5420979886599770836/8562948904313412027 6736768924618724126/7941382690462738527
306935582244737563/7783021849877704090 3869439059067778403/8523456292183426374
3486132754738670834/9152073008415727206 7542918111541042476/7689190653067066459
1031256974009093278/1379463497326059922 5787710403685570678/6189944481539390642
114083397653860518/1009114709893815577 5904973548692646619/7266402113725579309
626642220136396279/2049778240755335703 2713169456535405441/8302649998344250760
4626221318517294611/5203064302219919245 936477396420003313/2474250793500874375
7053305113062361044/8700573489509806029 3829847176397234689/5736778324962079937
3294484704954874256/8548445532442605036 273670196117553431/9217667657018966901
2941562837876402095/9144133893019842518 5392340575831000185/6726758187760952691
5821768011683967182/6192250060672375452 931918718826414946/3525415460024064308
6364817759566680635/8814371639470253065 1606755314229764349/7220107917281606344
3008594503218746586/3812635763110881271 3630856026636679316/3687205448580283209
7209126924175643880/7850748387926760301 5481037796794257150/8726108984717897284
6538335088284049160/8221298702393897593 32758915336729929/4881161236307370801
