10000
137765996060420125/7474960039193994048 4648443043423679619/7370243380683336691
1285092534955604812/7358296467092874956 1400646461383272736/5586282463737781997
5589500610304688215/7842836178434908516 52933683226110819/2889711799647638563
697617041571641890/2449896486206107515 1063977436659703860/4616205763320595853
429433378471680627/6667580897722354019 1577918996988101339/3698629772490250694
6802696320998355482/8823364888650457966 3478233018247798194/5923953093338421731
4558553467496563978/6306859345890299735 4082400754394303165/4503299758996262781
3445626786600564492/8562376502772845911 7622951098430700663/7986070703514450700
2842146129218744016/7595497503528249804 1078335351734241270/1768396995400795198
2131188048948050460/3590508360776747182 5740177803854190327/8634630299738407088
2100964783265071489/8856586489667182188 4062858352039860214/4947624929245530386
923998160902993667/6218755674658000548 439476897939041087/6455994795177540940
4086585488059126137/4799533618913476020 630532758920422219/7774152133059168069
4746165714703260906/6865805909581887792 1112532742681286533/5453302545454448132
6236013911383605143/6880522633209791549 7471048791447600855/9040855563157668465
7319646068177581562/8413187150667221860 1685270468904741602/6576375018410183860
2934579321716617687/6392387609997362537 5156271327386114350/6296001775261175735
8084005278700083975/8540219066069254554 1718129047798075875/4834628264880959149
6166114532929832763/9003565069668025585 21454420864569864/4359980378995230481
6499816948014556116/7222632713333238888 112016894394868230/6110891333170952190
505002914576674095/7925821757607485606 2022409613790047344/7779111029374980539
4731022575697891590/6200621406895474950 1426305449162703518/2255083273390711243
6914810590204028609/8232766579310714424 2360391366811796549/4906930310164714217
1281963644101974314/7065185950801543512 5106885770982433882/8678179269201371226
22240583983164532/5175811585788364684 2093641715737239125/4672289203244592088
5971219595841766245/6547158730937493283 4205427618584421884/5148410299287286184
3884367305400788973/7812207066679699025 1400779394457780823/5601063878840713763
6031888682180718459/7456142744322244590 7038619467030000902/9107497141753100847
7127180129271027828/8938966727648269329 3772574593268107474/4137084220966458945
4198369140286227529/4624781703483929217 447181485936007389/7219668834064485337
89568297129391097/364311139493898117 1138082822149384869/3824326321223120425
3430114117309359996/4208322859654203358 3018900662100618300/4865128050505919014
2669844456056336548/3039399369078045062 5423018129090167202/5753051437912281756
3768600989804660302/5934400652489039001 4684334476826531017/5424264168671731707
7251320366768764209/8686720433577740779 2682782771070423261/5812161099246516334
8204748265347290716/8766317482869704894 7608229419291266096/9195535777053953889
2764207217957963724/4584237238951162816 8649628430957281155/9149083746417167849
770499860703350357/8940833694116892542 2215252320985500208/8817777904273082896
1320872612002247101/7377410396236322974 526373545603942621/6487821232069344992
7341314392345693195/7588141189475475750 7418480836603223981/9113816703863453791
3069219368627710899/7360386647230488989 2218027565031773874/5064500930075816697
2037454056097475336/8375653757076439784 99375960122002562/6595603195913884328
1876948761698399167/4752225796675454283 1867923226081489822/5602805984385391521
422729241158514409/3989566438273102941 491226741567334844/1978352361786684879
4918276038164267867/5518560354271970659 179980902928352668/848706961796334316
7076489130968701251/7773581124439262696 2694157015609385568/8919561143754596223
63981423761710701/7983962197155066555 2438969784797771099/7658171713225615176
1245020757876475917/2551361769587252700 6771636014024154491/8002868734205054605
1247183961280653671/8446300888558386547 4709498785607037473/8072999129783391649
2894510193755343518/3982937920125503310 740500157218499910/6976133808019541174
974881456496334073/2432170304263970816 312588404153517414/4631029145619444363
1105910070853300396/8028846794446088857 498987732133995134/1562173325917050586
7191074213107673293/7429869041422632112 2808219520023381116/5318274243962023514
4906088201520938168/9098114829472257305 24350237008767159/7088040899950980069
423763833292927675/6839300783708293471 2244984372937888072/3143401831319284366
316068918612739253/500198205175879495 284223837121939225/5336446109150347867
2323507503914355541/6844915214633744360 4698951131411960744/5367688608309987054
271613575189146313/7335215589787604022 993799578934942175/2606445336389994231
6497762103364553309/8337482274789206989 1255795419247671612/4547011121841284265
2746602800803499477/6888381753854975094 55639424240314015/5363194849040304094
3458455992557089510/3803701806503882943 4650122221661074920/5094871364168321797
3382544919116901294/8530996272536177905 2304546302402044732/4309204000292794170
8221599872889294290/8473561053802006323 5285776663648571013/8069172737050410627
714891960194789298/7127574044566041266 402000781346617878/7840376725095519127
1120914705374550026/3942619984690846795 4194446968568495971/5576930158505897984
7789546146600235770/8678304593656495769 1919892711068630958/3902639020806784188
7127391775522895622/8562121351670945027 1274461396319249497/4082903112222319328
4575414377835862219/5164697626504487848 496892685211390961/5243532746431087284
3566165019244058321/4582090012742461553 5179477916660548511/7792589305632348675
426547177693114195/2644917941397954518 826373173882581239/7355942706349547793
4421458667132189728/5124887929535540676 4463849448549452225/6870205234858456564
7558156028188570974/8376227906606908474 2054476908006642105/5952350717847595291
1161843827954563268/4067311911267399508 176958206922341507/3025019762701231203
728060584773295838/8672806220869496486 2007542326603353114/6785290646667754245
5154189701871829711/8795020841433054213 3470875106213292496/8381214004230772863
3770037154235468941/3778309399882675162 532814557806376521/7247192255956350759
5550156327059881000/7401228570633938742 1279113144698228118/8560082230183190366
3485076847524561820/4060974697002130233 2530554940853833184/7494822635810576916
329270772524099245/1311852315358537411 5561431722556952349/5922289952341290327
2971170507250050096/6002228828257588901 6628037245563958367/7066533169270689705
4124759672500616802/7778532785492807241 2374870151683546261/4258505023761907993
6196917308273178400/7034327292220962418 5220788845684767353/5983827253557631196
3103517137789496665/7896873926830032131 6113034922888330957/8953025353051600956
4820763312040298501/9038063211233373437 770534064773639532/1358272984958616390
2300991566969246495/8747921136798484950 272656806091590588/1167307888947833756
923467494153717732/4975208608335929507 950143200000603445/7133807572205965060
2247297513487067684/3884817148870998014 5012936632437005528/7275975300235759590
5036023683751806781/7241262771081814427 2951224319125567222/7765155325649179833
4184973493150796763/7875654422128131823 477843369723734430/9091254329325480176
1365977454597914251/5123999778246406514 720420093494334971/880630483860300908
3799062747141167272/7562539442500369003 6501138472791356461/9148769885155747433
5018583584479386587/7712207857532804060 3485315777925567317/5426529222273658623
3796437000638302327/5402394637118140599 4936228837875431305/7468218074658526237
4270148074801178264/6087294754953245314 1650801618125188231/7441896538942405008
2232426356104557330/4909203473923675983 1318753841626980445/7839070321486275743
295680193156538909/5615757422856516352 3346108058332443525/6285821215118280600
7127957571592790889/8913602943172330534 360574974694003730/6028998783647700638
233213460127394943/5451754405561929767 3797676749290030297/8841981416397290400
2471613551756500960/5157742069997520323 1316271224712820659/4979756594765342501
1389064587266475600/8795414255867994353 3841073268788372506/4530465616925767517
96629971047286297/5353404658763769964 899786542432701702/3839506375969700087
1671869929788725606/7372769399813385648 1343434659471652116/3617721912550457530
5156088449539759787/6693754625729349823 2279969605188713256/8214677402035600583
1412924557967365396/7438281940244679056 1420127111860979785/1444732079580357489
6643209961100280308/7645908326590297267 1225039932182369334/4763074744823233866
1894789705339719912/2574238111686592428 5408450738012958307/8788323747070478222
5193540931359910165/6817968596174138198 3812569684519286127/5513198363054209392
3707120091971400447/7938595752436755401 79178033923118236/3555623652989468685
7170372608248029971/8574520836547955720 2026780177544914103/7136741564911515344
1174752248620794862/6969967240584656273 1294678458691525111/6780947608633728815
6623584554220634587/7527028159595058017 2343762908855094670/5431189382956474328
4051642943539470099/8873685634645875996 3826267968541004623/4727756058612204185
8615935459762535588/9081016221093110522 5687901130638564685/6617425731865536665
4457922959487583658/5266559320963149855 1439069280632744823/7322887207553578259
7941894089344168082/8364264413421030812 3939104011106694380/7310827258489297454
414080609163558214/3841851440638973647 1732064837248012501/9076253994633178112
1928876353307088388/7195956935381263324 6021051614599047181/7864350491597718098
563372021218404571/1485941235745296882 5127427417432987857/6970620740708767981
3352418327682203083/7720557380695544316 3385636990079663617/6514522460668659489
6498817969119663697/6692896243148396830 434157226984489970/3555394595112123574
2129824764073406952/7088978015925601459 420235432178586235/1748959532066477609
3807546130902598313/5885016480041270360 4729374140208621301/5196452640923006203
5535496141575011707/7522398885176419095 315189070812660360/7269081064857314321
2357658048641706199/5934470957452571020 2332827561257336920/3464706572101116679
1246682130131963233/3425165789032091363 3985313819723102324/8191448630416320822
272655003130348801/5431295887523316661 4235664343440639028/4911960891191191519
4690383295175976285/6745954766526961098 7613890319952865232/9046241233503417206
7920726874569017432/8248608868023996412 936851771222082904/1364342296384243272
2108867797402082212/8409137603245798045 901280718241845551/5043179789896343019
4379407616815594897/8840790551542847802 4246060634125995220/4265902621599678514
636069087599492723/5633275093435021547 3362585881487198104/7061072992678734437
728982727374339214/8088015954796596899 3412813302777386020/4362707567965079154
6633637716921218900/7009182096987334033 912262075343155338/7434679886633222828
2162453103733133889/7051264443317836105 1979822085252621641/5590189665071679881
2205178410137898055/5235665936836139972 3516798170354542340/5968564833693962134
6315469453633863713/9062038338329847984 1063042395984105915/3425522096969600246
1431793115152956870/2029187888607187227 4516403977947975289/7838344288245785394
3108852634985967648/7999323910433503167 2878929353654663387/5456249039477921186
4990776201500445106/5582039489297138696 454307344151597502/1472157380808407883
1133395220772676091/4833167477372754165 5616121462989902859/7939485617955406234
3391270620084582855/7996671236808190504 2363614828820327019/6849318196697096476
