10000
1671774430259154933/6282620641356020438 2354103082287573433/8227614622926835447
3503561568005532719/8038197730946293199 2057637862251485964/7347812374681709756
541106121223634564/8474889145081275852 815028514558424078/4062383083866856940
3039136614000479770/8353962035630064563 1469446658478208653/6611310130644118858
2821792042328560960/3400539628095627069 2534976575465228925/5123875141513801829
3552256462036295353/4807770037948282881 2763186920848785769/3115455146968593806
1898595534064118876/2897799114743772945 794253219515138468/3834224671224767845
5557786344682559053/8447074462172717182 2514450251635794639/3384328751628264757
3523717424866563303/6617976994614228271 5719776425560724883/8116126760851023477
4777132976818623694/6356162510427541634 2369359096020428053/5013698784807882389
2687241105848000871/5758900536386341174 6583188399153193251/6837643604626658106
4399445206863317885/6603354246160165119 1150657775514053581/4134655756473203638
6064537529582013368/7503860204480191460 7439684344642443260/7873722004171085188
1769449352095060923/6770267507280563518 4009123553895211142/7006056068927345138
7297010111549654432/8803463807711183297 686451133379071316/7611854769731163717
7622171991827314264/8234174044836337914 8192745794348326163/8730924913399507684
922604088643179775/7424844181125888516 7367592825547726849/8127746170951066619
907908939327508809/4652015682112503095 7614987476895450407/7775969140560463081
1520469447685982340/7256506689584894692 8354322931343016537/8439533115603810218
2219770017670555999/2351515201111218927 4604312627906938579/5189584098294750397
1120532299815139058/8914178362389663987 6264611703141845078/6857315191594022087
7682168534925020720/9013264936578589557 3271038218762922993/8676388056776148909
835636618168219120/7172428697940282524 1729415429451653865/4504995564638541074
4618499590975558545/6251701717423725435 2615528886783988531/8277567198071640685
3503489994112631301/6514277401481487561 123782438817691726/3116344862857811302
7039704800327705742/8831419717969053125 2147402475351034977/4731913743305284529
3193407543825038055/3252434488830486951 5622162253878016597/6220818267425094047
1022299436256495271/2955026823475880140 6802938606030470493/9040975768595228509
5142950500707530273/7380320912354647780 5115809424783989194/8004428444745647690
1051734448176432047/8304627491013623777 3252000493288557626/5760504594621506227
291487018276431141/2102099299660973810 4392024946100519740/6032930059593717152
980816725774663412/1783634627835195877 616982742164833010/879562966938596910
3638548223343172827/5374479792967653953 3098084062801272162/8250078888470026385
4284881962744393834/7533452325971028689 720758068861352882/7653940966805926370
597037138847783149/3423393453619654069 2447051732504965260/6974697764791470650
4011439012327873428/7324002600938501021 1747159239802847943/3818082529243804524
6076001767067723821/7458085090585109428 1740317595892956465/3013761818285711108
774707622595114530/6580616203172975214 435364937013333922/2465126733063408634
1046732609620812281/8517204192917440316 336463573863898691/4764964002591971971
7193280741031722193/7381362049340709403 5492006308224877199/9194975899038833519
2007573696731938834/5388564265626189261 3363405837673114693/8168813138723836621
2404863039796876362/8549778207968184579 6241425649145608990/8759254470170420064
4571392832860004314/5241492559882313974 1731316213545254326/3092849778371438824
4639020265918878063/6012553025145690410 2452693079865460052/4375139783494990050
6363611283199469413/8946369228432638836 5284671471053619451/8475923919592452663
1875352999131673091/3677591813819949538 451509982430961492/1276872183390921850
1423642413476586499/6759649866143969663 2734501627586633330/8229653863962831073
1489514704927945931/4063247625195012647 3229543054490412681/7710161425981993425
1023025707229440319/2635329586657580425 2224276479313111520/4239287017795985664
5841365503574314407/8596364730460805611 3725668954819981726/8165713598434119897
2160219714789188503/7720552663729332742 2582742706966699730/8955630891508394583
4757229438017652052/5485754236506674373 4020408371358564215/5081717740261807071
79077571692242150/7652639374037652880 267042054169953414/4777798871212461501
1041488692763922464/8592587616146309232 1059417364403269395/7351961844745962978
288342244897325549/1656754898530100235 4640334023870889254/4992087392266858847
631884867552688989/5590150606811667177 2983605194854258552/4038469257292892694
2351912153989335718/4476032302291275449 4605305013228406656/7691545492569625479
3297868585850358894/7103440440850933169 6168948837367886538/7205399089577589914
1323316452993591506/5208291303845178683 3170245730936432740/7194006965429406837
4472937291350266000/4759083349193261976 3384951802279159898/7986502065048400884
4813456328428869976/9193917015178209453 2618786741106493630/4624986278724080335
840352517012323895/8058957055083799328 1881797298683883793/3476047409742723047
4325843699710248405/6027352284912504625 2863551123252615506/3405491183624238440
684874509766186071/906882516300029487 4442114339529392764/7207377447698299903
4187968218634501104/8576245246989068921 2194748141918364999/5995305410000670792
3804154005110676260/5665894627618111362 520716089282348277/7333076504950411072
3574995038098333638/7061264878085356995 1193543312108246574/2896807218505494793
293268828574325277/6975456417514297729 1960512955791368960/8688059191136835435
2729871819512606585/5948482121362086299 420899567073576358/3549956559817722239
652671623516599562/1475732789639220313 2330101345624944448/2981166121789093936
4019187647927018743/6391271545985676366 1228391647198566990/5871575803926169352
2801711376732156847/4882002215533109335 5627149066840057956/8908330901451917588
6877644365138228562/8692217799334901834 2879442475331805386/5205224258001594657
7660858636980042001/8798588868804327968 826370891540871422/1335355460132907550
1826941511920230476/3578760396231423604 3049896629528154006/3312304631071116729
443469207632432772/6589928825373292212 2899357350379419386/6107603419752273125
479081217138091976/2453244930087420976 1405866737092123022/5665536754607518512
5193263214656126147/5690791242786654235 7306953004059493950/7932134031184393505
2171517779634213953/2867819730410987783 5580736449604060281/7858464796061826962
3280103972827173818/9152566520121808194 1977336372390392289/4576533440630081507
438835743558134743/7963974995314344915 2632206473661707047/5139076222245491784
4147772897282295534/8091499358304222735 4138276099423635384/6926052134110287959
704468684221596342/7557533542057715156 3524291229561271071/4112568956552900758
2726236719987229079/2937788715046436435 2735119056982243081/6084311202283340848
2218097140983956814/3876446185578089860 564638279613752136/3678360071238120859
5520241339809173353/7016231696295040560 2808153357427383161/9165888915617207970
3581193559731312648/5668458356465838274 440103505185697205/5043087804880784262
6729263373191170737/8531868976112070692 5309393190763209394/7630077228236737857
2048299939842171363/8340676944769058748 6045049855638113125/8007592726387195202
794972838923124843/8101426946289535024 6685458138975141593/6736568124691990955
443565926051801827/3728498040037272208 1393816015734901450/7456806467302997995
3027525959736102709/7687491366684673330 6655831560048766031/8352905644430597139
1120996681372264532/7821479068647417022 582021270348378536/5694531532096752090
