10000
5079514672536771526/7824301668346741158 5605698552254822164/6605393425399410530
917816189025498601/6467903395184523496 2212952997333599071/4396903558296562056
1353200969017023262/6203117404803959009 5637578459777924355/9042768483712692259
1643200820392792404/2014806349086847189 2115143253347342110/2681982189123262551
4573313183498379667/7686388197276491981 4691553262088048428/5370068261658986219
8796368200476055518/9085701490609412235 701176873389999173/4288737175462756100
895374460765345163/2923055984667020770 3200402447384185357/4912125537715401214
5335389592205187712/8075332116024792298 1385949708873801929/6851072100092112216
3917197905284660966/6467596037635656709 677388569691875972/3136939847872439927
6438521958621535028/7976990697262880646 2002716518936015664/8107724694288096852
1170212344518937082/5519291206376088342 2170368262174382617/8678414657014281593
1066840935194242409/6710743287732551493 1515810552513386331/8826360887601507418
2075060220067013233/6849314678389319583 2536684369214490478/8568665442103858002
1532452974638884641/6301436676521850037 69821982385782639/3263427807208035451
964391965136789721/7520727527458359615 164587888593973491/7450254976220986582
4510672130234247623/7968196576129143875 1042271594661025078/1774794268969011862
2050076076394064552/6092218980540155637 5391650910554608668/8946918550045914145
2924391926139126876/5020171068140461431 663644200631339503/1457450514184172334
67647028915108369/234967601214697070 937687021503463594/1480026411997422500
3096983320689297643/6648021640526924308 2304966323697789260/2919416375043281658
5256336265097964399/5651322940106549296 2558112116833779272/5169272416039786462
1590124149832671119/2079147044372178023 2733280677346651569/7079945735153420157
1799849761508679023/1850231742011658384 115289114572755109/8668867344596307419
2601833317525511244/7376732993223140274 686274794452795145/8557127297536905629
8014116903168819985/9147701994546471985 5975406303422499897/9142843475751867569
5272559701551023157/8527248348655164662 372881828048068617/7168940329354770559
3264725698011926304/7540525143845955940 1512006693538180917/8547356454831891079
4438790631658423252/6143093832592231422 5773553456643624725/9210577467443056996
7120782245361605151/7182930085023461477 886889626355756587/1521587529792754008
1530916238446570673/8714093902331803350 344769337582695408/7179470499377972056
3180636385272075554/5066815534145399295 1620886818888243008/6806663875283654373
506664024965070435/1591149145610977457 6712596698415314959/7744958310330090626
947690839648442173/8504013539058990243 206634843260047151/1799289571133727774
2885659734328057718/6228938471441061237 2942320122273604817/6928243075163430572
7617643875936833500/8016989348492533393 8199080676275088757/8226193220679889666
3581280934677628635/3909442146556913890 3371400289167614885/4182593282871005116
2900339585773266258/3872510067551594529 1747858102442537074/7009105343419335338
4546906530407784439/8315041985465710131 1130202178972816606/6585569785266399360
742973915318395052/2376904484228609006 2967613785127290913/3525764141171105788
998809023014963403/8721898316942979682 194409505469459692/5211438167613851550
322063341155837416/4161304399496843584 5094002173294423361/8875550749112897910
3078049841548740051/4706063656025336419 6705027292108046067/7551925113651074608
2498854487082820273/6740880904403402920 1642984370228624309/2721722050467768778
5257655508148858146/7683061390359736209 5366460291944469434/7525099525719370731
979437179225526913/4650880068892840121 2156677687637164165/9205130506743419834
3102171679474114679/4025489595145636863 944870123412072823/1790744492321470776
2658684779281720079/3615692286854947267 3043952440370300774/3406861449244740328
3666099262282191678/4696760513321131071 32843966873859433/8610963041597825792
4529369011627298940/5885122228299896413 2294118597820496082/3933655252968638245
4410812183355167912/4962779813645695187 2055228154175206384/5778721060473683008
329814164664434391/7430126466888849462 4665523005858096622/9079699138734524925
3480223082922794283/7698911673521969628 6201517286007598596/7432727314874811116
542867114031524665/3778300366254586834 6922988223746249456/8480520433741830429
4491088645554942725/6359952525722294317 1671056732774301469/2080324612610113498
1955600992895817983/4087648390519284921 3223680820817742890/4410082534259112351
3742150251136309426/5334149306354194203 3123724808800226313/4324176733035189565
3949542582308643352/4510472319088765035 300614193886828822/3922580112093921198
5517407510975166625/6388233809876609104 2044432861608204616/8563725574990895506
4761178639977952189/7241123870558245154 3893076939465297575/6558475575418262850
1139949327505873911/2222375086530047043 5891245372066618396/8948977785419855925
3706903854738992760/7378991466245159020 6080275289045115095/7107800790601925842
431377171095064924/4542950269537041727 4219162141561010293/7405490840313588001
