10000
7169328458146039989/7895049293585736817 4356704730137091504/5840297759901791817
4461744804883428999/8128293445614916911 4195602695369024950/5621003924197564796
2241835317614700073/6166409678945569948 1787321662573678415/5914091741480120572
5012908113523597235/6531628810465062877 5102155195598188277/9158302820779734172
5583303252972721586/7434049530895384219 2281119789129016408/3275205428295125014
239232637383360524/6871223532452435895 6545602129595934216/9028892824099859904
7742533726701924279/8910105870305255529 1804358311628668535/4589224206290404630
437010090518271100/1615858326519107246 4030226183690458985/5415681779972564376
1626627831133518550/6216223610679895055 464149389638827363/3879461399580522323
1022041051828840395/3074347975603370472 6850336511119309618/7669475374794207568
2908281292733947521/5356798614773681341 33916516486802858/7190099239980365645
433506220720621673/4714686290002229483 4370569826371698811/5265469674790192679
2591976193976177223/6232156212584015060 2856912908449905654/9212524197972306547
4743344334795632273/7170679332106609743 5988927194676572019/7216450802385949774
3328394392389809350/6376669930328488686 2478901307937267798/7092732728768889031
1666331038577149163/8981395894120808514 4389000465265952272/8188193400867474213
145845012324340920/2853983136932920140 3423785184551150924/5240152061173359269
933976933995805660/2784871028881485644 5062612329984022229/6015658750046505761
2116029932997737563/8358732130637927779 7637232321870503880/7884018517801169296
3668576579946305873/3729104802785361330 2231621868734669077/6321745310461763163
3973968490663636919/4392591971303000666 1881389344697588957/5172352177235721107
2357318146459106831/5189902751091110433 2645668590957442106/6791369008752169066
465577003035119354/4073999878390856675 2638046203763780820/7103166234651990716
7659501181713421485/8120503259168656396 4636767433220522013/8020923698790105157
5490374137045738959/8156085114580473690 2084656042138343042/7217615910169169078
6568322913182775749/9208494005935712752 638360742836526424/7743531383942994624
3033129246707264292/4105818111886839285 5641178634961518422/7079240350900011340
1105695334943264374/4031498330136409447 101442776986653194/982092368608722808
3260373740644578509/8833034202894400810 5332238598449126804/6460743044874284056
345963842351704221/3143214881090462335 363713223468604666/6117114888974278744
3732394245367429646/6711885757051268773 3465705642045146882/7546628886322139079
1753414511872925702/5409286809546148008 4177430461109284549/4339405509054773226
2389788615777080544/3736940606393239497 5001464324589835778/8304275174956499291
1412400806266540104/3238432099470071569 3807468709120791811/8653431647620170314
2099112517802007795/3447241401519789520 2733069489416052044/4565605331762726733
2387556083454347472/8170183247224790045 832950651986008108/3220686194032846250
807111674515907789/2375288126662959641 401173363472716366/2178338457414730233
2908070706241201767/4129590649573317497 7712503861601115890/7845806340555197034
5094825192062901270/7602385803345115254 3330261616303183750/6672869991387153123
318895910946032915/6941920526215757399 1618314840051107523/4649688433449774194
2162630316721479569/2681329884690143848 7636556569769647678/9170372378863211627
149925853470233130/2469665070818489469 1328992557353502939/7910601018890276824
3952754061820203252/5597848524313351406 4215320924569728353/7194209735559989403
1087437357476218490/7502345894034676896 1135507382547279639/2464007372516581132
609373045343460123/4543944601899109166 7656898198673574674/8886004021035853426
756946950797956198/7997829342232735931 2296688482767199265/3536919355594694804
4887133635111138151/4953024120303149142 2174193192527966651/7854568562592786328
546932891538854294/8947823757428405597 5399584374831501048/8522986007463299375
2344138053799171607/5189036862742793591 3543603568810325095/6915089000890900217
3183348988979516123/7083214699424149226 1525654115174986064/3508330089879861227
5766835069979743747/7351092847415177563 6711552762772816094/8906865330937568217
5038855666926601372/8113894614378232899 46549077862836136/8982641006797746894
594632579534037194/5289104333970339980 5023433530729485719/5391167412248403322
266166830481511651/2125039138462115184 559752533282669794/1494433661653403943
2780586875026813734/3112507767502942282 6015457591816729300/8826994175004707590
2128464070197700647/4151595192199774293 2088857682982678202/9181435232867384763
1963644820428923558/5378686891310489209 2585196381750192573/6488535588242661093
3876789135939147097/6877220181260972057 489880081696895880/1309159634995222263
3682022308114049236/4347129503812612217 1688873141776930094/7414001762816706050
6932000246168012603/7801927335715971752 6282523954908833278/7147177969513840159
5267469509183720089/6842750706236864485 5730660579426820079/8075456847653196288
2447907281855154217/3573102061376579792 6518913894247793943/6573460194593922896
618614125370809061/5778574637285716365 3574934289833659649/6720459430753635243
2627910460378221437/4619163666644790579 2649139324134759536/7246636412939793090
2297523646032539161/5162107276370444853 790176077701302933/7519713451018698184
4484684575002785525/6077024016915330101 3940999327561834830/4372043153238953373
40337108240677112/8438159115240939323 4465327509972015391/9066824734747637269
1217138078564068678/8400060438224467923 4395393301481215700/5118879380036430126
7472865015041750795/9194107789662293303 7959920964139265735/9060796671760387944
3355103636450931815/8616573184965254389 4064119220213915011/6811090974671567087
2828307849540529657/7177139644276048753 2585484014632121239/7635987481919031795
2678453275728110505/3302266995836865675 5288015396499924680/9211163120899176936
609952858205068198/6509163171296529757 6036342158497690332/8721854479356147675
8005082449818673/6046134641800432966 1995860450974766410/7914102968554925350
2864758183978323746/3988858460138924704 6130279173095473082/7907969516785969282
5081281927874851036/7961755690012303492 6313694991937423811/7683717354498131751
4049554399172792023/5958644952824378486 6791718322617126764/8547621572155480970
2397758902105294072/5831515444822617762 1549857144516204860/1861293809766105156
106721440947473515/5940162014211202337 1907259137018808565/6091410100324810497
389117246484746951/3533238731391541804 6207400995651420363/8063002856104913435
2224567376312805217/6476571879783977337 736455165416671353/2925873314913811563
1865539145247836203/4724119853489147900 5421633992595423326/6585845266139256634
4657838019159913810/8898558546239095854 5455246915818089979/7550114279791320457
4673202819308661452/8258381969550695363 3053797045147212334/3683465293135602918
3086254674909523323/3203429585002379526 3532478898952514247/5946919762617649186
289816120619029990/3048459009806726942 3520849821023389671/6563309463679931992
137238017024780839/7231245166114576100 2755896943127928524/3857014315251941637
1165021106325828441/5819767885359705032 3065127512244383427/4938435273015826405
8171271737099152304/9058352979829655506 3494943367580024316/6620370922117029918
196191544928518437/3819225431613671403 8345978816483796656/8679085961294625990
2795512316499665989/5352705382511403853 3727468571380757226/3770619905498721958
3185966064288812902/7186858314470803693 7925259669846638678/8675243499527775279
657851632792474527/773503807326726039 5829989479821376782/6119798369185078587
563980727331580443/821677949947041033 3034145819615913581/4221299739437215165
1008367550786676344/2781487116266560122 419113089951819340/5283873912118401774
2075836749223575172/5641836818263091821 8903341374274315914/9173162160874009180
1757755952954069130/5425287550800905296 1023028375324934963/8895416872832154125
284067048640912952/5893828191046563556 704529254386196713/8840971135091496712
66554743876327962/1225121272105409099 340169587498449251/5796838326697065475
288552333155043777/574390648081174213 6371172924019958138/6724158614494822291
1954238118980293239/3228175983985362956 2834696337892614833/8386808069739245587
3194973155793932932/4372093949520836273 3606316144527298782/8484658280054705853
628526095644452624/1670469483994566019 1032427838598401131/3712878990553098670
402876818635082023/7275262731392055510 2188057944017974775/7491452260258295363
1221548179502477884/2927590979312755025 2270681125356385400/8654552237676502195
1868097053059643594/4606324550817049579 101752674276554974/1117801611813804252
1806695877467382113/9013015119853269451 5772381671445002406/6807059203586206870
5581400781216543293/5739478114255894208 5952639615558439112/8051362915644476481
2391704529437812681/5589946638072309629 3384823582537012597/4712985835558711671
3646799519045140270/6264932382988650376 3450704870072856386/8251414661620858031
1741052435761473442/7035999723539898107 2606946357280529236/3191709194410196758
2555645795219112911/6137012187831256778 432771797339885168/4675493803896786212
6848621440778592951/8482239817613465991 5093536961049313291/5370627305391091700
499786792748152130/6659105118881454470 7728876126801307104/8088890696908635083
1353588879017056423/5369369483259736476 1101513794498578915/6262048601221509099
3219789323648673388/5350689872317467944 3947730158977995126/5505090183761971087
3826307376385140655/8570675603769540229 1576907576612188797/3364427119468091226
367469094171994626/989871753259766975 2510360821059938882/5477448189171529740
1153582440950303308/4883784081161698243 4479296243159818652/5088265058584162052
3729947554669079215/7608543563455152419 534974237011037896/4419102491092730465
3014469987410932488/5183145481651894947 2436023970171564561/2993702916468268647
3972681697262215803/6091890738272084448 828276933944705163/3992518729997873104
5050479923661831490/8785297768221098001 3117378108276261854/4511516730518183227
1889538290798186789/6315354475026825273 6061893260656428249/8504946596046788189
1388873170616496862/3913857103512515485 4524603607778960570/7386353965542102183
2850938032498812827/6994665569520267795 3402406344462357085/6247784700065800144
3489091394957882748/3612738448651993347 1566543794663630789/8799207113402848982
5754597901103574330/8313722973884827741 506067277136626938/856275036722478125
265784717586615982/1358824702382254598 2805559929437657074/2824025405382168649
1695569038957357639/1804170170254770671 7705519994988612877/8032451010503661225
947707177704615633/1066568139205881177 963106892180386009/5551202031458957949
2757700892118884594/4201086144785745897 3918585001561296224/5449299714493602130
3311094150874180678/3447099206930428796 1222304069821827779/6523184473501074884
2122524160030796727/2938900222391359483 4152901868954420448/8421193771678542304
2282156027430157304/3942020930495570584 7802154725912152707/8364284162408954347
1759340824636808141/2074586436443567059 272857528744887790/5649401702648057291
