7500
882634747827203021/2889323678691111232 3555718303309502107/5248225795279503643
3285001319593592683/4274167125835100343 3073409345077278806/3297339586282149775
4320019489729383601/9213690952061419964 3877654855998095033/7539208256584150011
550841419508821541/2505892846665052995 600653161391835206/5659125290587912903
1408063986069205126/6085598514724766416 4154778852126372681/9077069013249433604
433015131711973098/3671305314864317685 3051122798414026273/4183594215838110702
5614159668687371941/6604164735718015068 862851565866266046/9204456738552565726
2281849474378064035/6704332020193876161 1861872428033236258/5006881161064064325
3493762806060857380/3620325367312698471 1029152962109441760/2092156592206107111
338213003559431498/4588399845315765512 3433458955178109163/3677396299392233491
1557604785155911629/4109022446297903527 1924925320151491991/7904648556391754283
4980786819514560178/5446068478138997176 2075816098707316392/5367082162826302205
3519196181310119978/6536429631813238419 587128007701573428/7849095963661122777
2120465529736551148/6061797147055573741 542396895750738589/9011808924653135632
2248399492374701907/5466887954018528499 4160195857481769672/8282841650910325512
1019094533893660100/5872881688453014043 8908532549289396767/8957580329921309678
7074052175912987010/7401027932287693467 3975504749623702120/5932367831943121628
4835845904155351328/6525236972615088872 1891652580636262119/7549507658918607202
467333246974490284/5379310211610522098 894851875843096854/1388098323690144480
4181076185429004985/7168798260364942262 3363145479172409293/6698578359260844477
619718385157985614/4198917139516642074 5271485833122706210/6305772093426582630
6138612075400808258/6661878375987602655 4785784034404311169/7918676673333977953
723852153235882281/8260486610560644918 5281993645481160493/8547560419308024701
618283899096471401/5353874118806175065 2010610298157745986/4997780678523615508
2690824099889883786/7713125214129246566 2714210460661361242/7252864447049219042
1775872938137839520/7016634568112586878 3076077909140762436/7486838947263219243
883496191353414863/1586083400812737805 4289229832158259047/7778549791480511571
2845814736655649341/6912017901013985816 4061879045709733588/4507879458270503685
3949513696251440594/4103954408083372994 2954229838674375680/7394934348189414925
4546237246661356553/6850842561282672234 3802441957984465424/5598491039853973690
1601027778765397745/7349345990236481693 716934764196870974/5323280636522002164
920276776424611806/3545972970195525207 55547241223948917/8048788765720969840
790113585390567605/1976842764884794590 8820046880424935656/8943122149845347565
46772347330125151/3502721585845865995 5741267338536878961/6610257164193217840
3173108616213151977/7260541929284199747 698108141574226345/2924176724336642230
1127571802983586510/6194969853425634812 2717656030322057972/9153011471448821391
5242885684077941111/6611448860039431063 1334169031215725697/7488672868301007325
3655287493582555783/5626421079537531039 514547531163818616/2643847655052598159
4203720326729755310/4717759418439425040 1524266696288466221/4357159254996181432
8417113674471426042/9149792112027087544 163619601815382657/3816237917883921640
5247773829025494193/8693893627009249202 1012952395110594503/2065608598780571379
3578019710452233058/8564595173876715694 6561662843282437656/7076064858513047250
2148402700353559557/8760135256348392092 2309931084069841792/4308552930066997242
4065560559799914602/8525637760271055401 925129094720363696/7860614375149318788
3376836212947940930/6037788196974515865 2488576348029436389/4370737873567889394
6589387420372287123/7082051280530924136 8853803078220598/8201988176595243131
870569071057459981/4273739355633658882 6795729534137328875/7190882663976221772
3346612023764361034/6676968787504183275 2103820132198972623/5196237659390449821
5729941257218037289/8233306277108142052 2368470577736365072/2819232038593423891
4085115734782867718/4903225376182629745 4738303982964771445/5441263526256356905
2569935107661928411/5854638575606725726 823893281215152675/3055374408650499125
1252930762065476761/7317804051071562330 4323117513620894857/8632525713021831274
5259098512544197369/7364442030346706222 814030759807358367/3160317481606541532
7642551911315443600/7950318842800117785 746767694388053483/1724479867156948186
7021369619421398277/8884847554557936290 166379121452666478/4381331425017014977
766101655349163681/4169551685557554325 4306341902280411257/6873499987671719505
296949574355472533/8191554144123422398 1372194233284817699/5686246042121763749
458017209189521543/4889956133571730430 1371591982522016023/3785263848561969197
5420331433088059804/5755072364639274345 7511955612618578743/8764123486780911219
277789701713846094/7814193533824368674 5393868832773661983/5924956273708364274
1108613940810905585/4536675137318629022 6551609245400644240/8010316961466418072
5567344377873893752/6492201384413184969 409801549642005769/3223134985838458292
2705896110165649676/7625485649031135914 5512569086670475158/6096374448246871868
795078348861861591/4775601260900100335 85571091913576509/3188062939602156393
2791627517797731639/5256729789338751283 1716210140046428202/3853510970612955046
953463600346516922/3644142011735081631 2227244831394010998/6963679686517833620
5906123800039078622/7550405622749019188 4839789649855220905/7278237874112489322
5136573021597325689/8879554165536359080 2204985790663315224/6611918857276808729
2535656276124641172/8008351293052615606 2670227502731503506/6333218499872249679
4538620231553609043/6300416854391652364 705653552920386595/5897961560644863528
3241864421798214171/5284382029890171529 4008968669309361488/5086693175080391238
1413521638541693490/4883098083285558406 3117755868637798550/7509382089871884962
4110097414125584793/8508701509061951196 3801068856318322709/7708769575175321175
1082542201219842029/3812412116262262055 5146465967676483471/6718242584229900361
4239947723605311296/7348220981574489644 5479508765004915987/8072942060064395796
3879383598803976710/4931246604226833867 2530735279177903595/5687072264584923678
2555558931344943999/3587632763725596225 729661812031495498/3583431134446291417
6313069747320301033/8476114161445913438 2369793966174633615/3215955495427681512
1064128090632335598/4530209961288452947 3662780710532468918/3971029728733412227
933801659448867020/1788493080746080152 2606080489661039939/3725899278859035944
4395759941884980608/8643195024503048426 5301629374627744296/5541610783703756702
4770210209713915911/8424773178054358884 2005966497133548087/5235377959773474176
1790003925726369540/2092335722403792470 1933561410872341984/8686153000868399888
8402496268523682937/8862848941151317798 8900219951120184153/9164524477974669114
2743145776030585405/5097087635434514721 1883071952434840543/3057314274383581157
5880474755328804178/6491951231447177424 890544801348027332/2461210870354341204
976734367167306859/7509170474891172846 7286847797476353993/7349786385974793495
371442461871654014/1140947404739367474 4914952532281324757/5809566609209778567
2373836685407618405/5345558864119794325 1497155709118942796/4205872092545595282
6728420564242112830/8827322413810333048 6558826341797213600/7512083811091906583
1087443247317819862/5029699265618507871 1117045412390295343/2640820213927636629
309258855983821053/9050548062033925936 5625511816051956710/7073474423362875475
1407848766470555381/1936300680946312531 5066152526891825235/6036631262576601133
4849745161066697169/7640512135761323327 2369430182762251052/6688605163388656438
5846593326479706063/6937352078906835440 1661687688690657407/1900632060488314527
2972648111366461714/3155930719191569652 397554596998856025/8410611291336441645
1568262674576507701/7971794673077425285 3264402003046004732/6527653608197142986
4484559443635762021/8200173428973719872 4151225725488643179/7843002175212633886
4682280810846010280/4713165267341210139 4646659238326695058/9143466419255213426
2852850268376081829/3455243740453715566 2085879801648243957/3857848958468996847
1901672038339587917/7899726906118130357 5475161889138195030/8549034176523702486
1363014032202116779/8400445552663506250 8023857921833812211/8715403328820975971
1635465842328082280/6406468372050709171 4812687807444194573/6606536264664299814
7508451236531668139/8274145848700984199 1063474165469262247/6467678737186349607
2467640071398390770/5247911950512048067 1849119909931794193/2574397831864855123
2347350867789045496/6778326553755577903 6779966803462981919/7263657990003196329
223648653465623777/7314117588760862233 3393898780180728121/6441025354810659577
4319791050345038204/7826940598923284006 3618907292281594140/8172771488356620547
5383151715199479333/6899925777516823661 5540825781543669654/8837442406048711681
3313929680516657327/5300225580192266239 5506759877286666218/6177332510191878483
243071192510233115/5984111813772719660 709341465613436645/6833853776589460323
2179121074539215714/2559813127113611617 8811107507915617297/9163794951964242119
3843589541681344010/5967405305847240322 5586904189758861518/6238826713119019461
3624978828533860846/6476929906884983517 4578971113467995680/8102863746642085214
4715460322840874060/6563329084153103559 1681206444458206430/3108399657026565939
2426126656406601828/4684294456055839431 1156385645468024969/3028634934589143567
5538809673596168135/8040485066748245054 82869574491668261/7907019964040604558
1216897641777530668/8127130760517595156 5814822381321096347/6094115171014696200
461055938834113163/8903518435623638336 3684289185475574539/7857093438738234669
