7500
1317041462871520826/8404378104640231539 3504913833584602963/4900067133623923156
287994802298541183/9197141371013581697 697869303965488401/7194685500692034566
144127235617498919/1333092651526540987 2532061842618784755/4272077164677029770
1737912436337998823/4926405885794964267 7244817084444102373/7878128156250823083
4707973485988191055/5143441599906621226 1062647346357400247/1767526318966046067
334143202860357716/8720320970639816709 2991559527663050058/5698211186788523586
386643057113781507/6225512110850647683 2947961873118075974/6566858664019897887
32888057716198169/397115008809141481 3029672788897807476/7242200846772291710
248209171730395542/4445886455801559547 35046212825255994/231409093783031967
1639159173110571900/4708972496467706717 1624519137677120215/3432735234481334818
6271032756763433586/6834215465845920033 966085301109629748/1789655463513794807
144766067247748350/6105840062213568440 129565065330593248/252540834922770023
35570526482358516/2984603783251533980 2516450254743424987/8203792416379219785
677796712471710606/1739558085015239703 528685729357445382/8974554415897752115
668475428200733055/6114450072568996312 3476027242590158790/6879976712882208021
933514571871698295/7090485675747005756 5382872515697315725/9032505006930839883
5740244404579468089/6928869626560896577 387874020462190579/5014639081569702712
3105214599406077308/3335960267915026101 2746044046831137995/4121339513128737697
3933097489133394035/6035665713947844117 1556467140955080079/4790444425217529069
4429592149639971501/4602867886731155587 137432033583087665/2516691576699711431
5303171495254582281/8637333308458247570 7941602347534082538/9051104943039153750
4466391612953371019/6887278550566496119 5721762475305832065/6451030083418383348
2576029323202918787/5700994368387371524 2590371457386138373/6903139530067524557
664039367496904967/3268942660180944451 3088205439714127533/4165207457952858603
1416874914312377041/2257851975534490854 1117538151618159720/8401468383142518194
7699637760384306802/9034889628042623585 321581559856577818/1891711855089435195
2677210417373981851/5479005914844554509 662616918363152648/5710126211040309309
941143653245297930/3824411038165255762 5687189020922101427/6441657317305074795
5691043515495960777/7668252215623261829 717140439060424764/8161178360696146042
6433675301205814527/6952927681896534826 29336575202429772/2325019860485349072
5490499964411712710/7886928273080976463 971652512300942393/3957981524374046262
4052907360308119530/7223819320526806498 816565540177054023/3350170108369778641
3814979944939617985/6701741585327587163 2039358109141970361/2792836673563235320
1793324925525790385/2178999629055697904 2655368682195794461/5020457242379877794
5208390161636171278/6163365158019953789 431306148583292383/9009353097979500114
5334042830511548280/7311785618881013482 1817632883055720311/3540309673278896874
1426352355040236528/6114501846183911255 1256307687401524580/8296607911910038476
3942575687263677852/9116082792414889013 397483402861233783/3074276841193070516
4022190372413934555/7305559839000170955 4072375898256397128/8713848184821743947
4680751980699222562/5574197926040584352 1996386926028895995/3167859768819013940
2651096137322167488/3651333284628264044 3091656306398588854/5431187202853752258
4879158412476906188/6002221672444904676 4109139760789743026/7438856760580720792
5038148117528262205/6520656042558999427 3863580830755302632/5792146610351481168
3076469673603262947/8082161985977447923 1887231389788528324/6631861042007515391
3124727650928619194/3360232405947103231 3890214662771289933/5591429685908622266
5826792631130741931/6991727073555508944 1774934419672498190/2238058506041314103
2135661194814548684/7083565789062693812 880035972154903007/5290198845224334082
1898966394820087371/2616510306219715256 1389723631802637338/9004517224870873749
4947722241941123290/4966823563243943641 3998270120250571518/8048809001916448730
447770636903943398/3913201861209827090 6570244187606570082/7017690908625034366
3010453934716361804/4644920876987158624 2391424483041504542/4290465583943102770
